,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Christopher's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Magic of Recluce        (The Saga of Recluce, #1)","Modesitt Jr., L.E.*",0812505182,9780812505184,0812505182,501        pp,3.86,"24,662",Apr 1991,"May 15, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Mass Market Paperback,view,/book/show/185253.The_Magic_of_Recluce
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sins of Empire        (Gods of Blood and Powder, #1)","McClellan, Brian*",0316407216,9780316407212,0316407216,624        pp,4.40,"17,489","Mar 07, 2017","Mar 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Hardcover,view,/book/show/28811016-sins-of-empire
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dragonflight        (Dragonriders of Pern, #1)","McCaffrey, Anne",0345484266,9780345484260,0345484266,299        pp,4.09,"137,163",Jul 1968,"Jul 26, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Paperback,view,/book/show/61975.Dragonflight
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Broken Blade        (Fallen Blade, #1)","McCullough, Kelly",1937007081,9781937007089,1937007081,304        pp,3.81,"3,272","Jan 01, 2011","Nov 29, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Mass Market Paperback,view,/book/show/11018854-broken-blade
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Revenge        (Trinity, #2)","Fiona, McIntosh",0732270723,9780732270728,0732270723,598        pp,3.98,"1,659","Jan 01, 2002","Jan 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Paperback,view,/book/show/2272111.Revenge
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Knight of the Seven Kingdoms        (The Tales of Dunk and Egg, #1-3)","Martin, George R.R.",0345533488,9780345533487,0345533488,368        pp,4.23,"89,473","Sep 23, 2013","Oct 06, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Hardcover,view,/book/show/18635622-a-knight-of-the-seven-kingdoms
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Child of the Prophecy        (Sevenwaters, #3)","Marillier, Juliet*",0765345013,9780765345011,0765345013,596        pp,4.12,"23,038","Aug 01, 2001","Jun 16, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Mass Market Paperback,view,/book/show/13925.Child_of_the_Prophecy
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gates of Stone        (Lord of the Islands, #1)","Macallan, Angus",0451490274,9780451490278,0451490274,534        pp,3.57,224,"Feb 19, 2019","Feb 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Paperback,view,/book/show/40405282-gates-of-stone
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Saints of the Sword        (Tyrants and Kings, #3)","Marco, John*",0553580329,9780553580327,0553580329,708        pp,3.82,751,"Nov 01, 1999",Dec 2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Mass Market Paperback,view,/book/show/129057.The_Saints_of_the_Sword
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Jackal of Nar        (Tyrants and Kings, #1)","Marco, John*",0553578871,9780553578874,0553578871,754        pp,3.60,"2,144",1999,Feb 2000,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Mass Market Paperback,view,/book/show/908330.The_Jackal_of_Nar
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Grand Design        (Tyrants and Kings, #2)","Marco, John*",0553580299,9780553580297,0553580299,785        pp,3.83,965,"Jan 01, 1999",Jan 2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Mass Market Paperback,view,/book/show/735994.The_Grand_Design
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ninefox Gambit        (The Machineries of Empire, #1)","Lee, Yoon Ha",,,,384        pp,3.80,"19,803","Jun 14, 2016","Jun 14, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Paperback,view,/book/show/26118426-ninefox-gambit
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Wizard of Earthsea        (Earthsea Cycle, #1)","Le Guin, Ursula K.",0553383043,9780553383041,0553383043,183        pp,4.01,"317,282","Jan 01, 1968","Sep 28, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Paperback,view,/book/show/13642.A_Wizard_of_Earthsea
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Reindeer People        (Reindeer People, #1)","Lindholm, Megan",0007114222,9780007114221,0007114222,336        pp,3.79,"1,898",1988,"Jan 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 16, 2023","Jan 22, 2023","Aug 31, 2019",,Paperback,view,/book/show/290452.The_Reindeer_People
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Grace of Kings        (The Dandelion Dynasty, #1)","Liu, Ken*",1784973238,9781784973230,1784973238,618        pp,3.78,"21,163","Apr 07, 2015",Jun 2016,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Dec 26, 2021","Jan 06, 2022","Aug 31, 2019",,Paperback,view,/book/show/30255854-the-grace-of-kings
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paper Menagerie and Other Stories,"Liu, Ken*",1481442546,9781481442541,1481442546,450        pp,4.37,"31,962","Mar 08, 2016","Mar 08, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 03, 2021","Jun 03, 2021","Aug 31, 2019",,Hardcover,view,/book/show/24885533-the-paper-menagerie-and-other-stories
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In a Time of Treason        (Tales of Durand, #2)","Keck, David*",0765313219,9780765313218,0765313219,352        pp,3.64,152,2006,"Feb 19, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Hardcover,view,/book/show/2611676-in-a-time-of-treason
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In the Eye of Heaven        (Tales of Durand, #1)","Keck, David*",0765351692,9780765351692,0765351692,446        pp,3.26,322,Apr 2006,"Mar 06, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Paperback,view,/book/show/388398.In_the_Eye_of_Heaven
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Across the Face of the World        (Fire of Heaven, #1)","Kirkpatrick, Russell",1841494631,9781841494630,1841494631,554        pp,3.26,"1,347",2004,"Jan 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Paperback,view,/book/show/1057502.Across_the_Face_of_the_World
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nevernight        (The Nevernight Chronicle, #1)","Kristoff, Jay*",1250073022,9781250073020,1250073022,427        pp,4.23,"97,010","Aug 09, 2016","Aug 09, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Hardcover,view,/book/show/26114463-nevernight
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Swordspoint        (Riverside, #1)","Kushner, Ellen*",0553585495,9780553585490,0553585495,329        pp,3.79,"10,257",Feb 1987,Feb 2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Mass Market Paperback,view,/book/show/68485.Swordspoint
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Magic's Promise        (The Last Herald-Mage #2),"Lackey, Mercedes",0886774012,9780886774011,0886774012,320        pp,4.22,"21,198",1990,"Jan 02, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Mass Market Paperback,view,/book/show/28760.Magic_s_Promise
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Magic's Price        (The Last Herald-Mage #3),"Lackey, Mercedes",0886774268,9780886774264,0886774268,351        pp,4.27,"21,664","Jul 03, 1990","Jul 03, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Mass Market Paperback,view,/book/show/28734.Magic_s_Price
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Under Heaven        (Under Heaven, #1)","Kay, Guy Gavriel*",0007342012,9780007342013,0007342012,592        pp,4.17,"15,501","Apr 27, 2010","Apr 29, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Aug 31, 2019",,Hardcover,view,/book/show/7139892-under-heaven
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lions of Al-Rassan,"Kay, Guy Gavriel*",0060733497,9780060733490,0060733497,528        pp,4.30,"23,007",1995,"Jun 01, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,Nov 2021,Nov 2021,"Aug 31, 2019",,Paperback,view,/book/show/104101.The_Lions_of_Al_Rassan
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Darkest Road        (The Fionavar Tapestry, #3)","Kay, Guy Gavriel*",0451451805,9780451451804,0451451805,448        pp,4.20,"17,764",Nov 1986,"Sep 01, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Mass Market Paperback,view,/book/show/290628.The_Darkest_Road
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wandering Fire        (The Fionavar Tapestry, #2)","Kay, Guy Gavriel*",0451458265,9780451458261,0451458265,375        pp,4.12,"17,798",May 1986,"May 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Paperback,view,/book/show/104088.The_Wandering_Fire
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Summer Tree        (The Fionavar Tapestry, #1)","Kay, Guy Gavriel*",0451458222,9780451458223,0451458222,383        pp,3.97,"24,648",Oct 1984,"Apr 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Paperback,view,/book/show/104086.The_Summer_Tree
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Song for Arbonne,"Kay, Guy Gavriel*",0451458974,9780451458971,B001OMHSB2,512        pp,4.24,"14,414",1992,"Nov 05, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Paperback,view,/book/show/104085.A_Song_for_Arbonne
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Barbed Coil,"Jones, J.V.",0446606235,9780446606233,0446606235,667        pp,3.92,"2,531",1997,"Apr 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Mass Market Paperback,view,/book/show/29135.The_Barbed_Coil
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rhapsody: Child of Blood        (Symphony of Ages, #1)","Haydon, Elizabeth",0812570812,9780812570816,0812570812,656        pp,3.97,"19,790","Sep 04, 1999","Jun 15, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Mass Market Paperback,view,/book/show/261604.Rhapsody
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Among Thieves        (Tales of the Kin, #1)","Hulick, Douglas*",0451463900,9780451463906,0451463900,414        pp,3.94,"12,506","Apr 01, 2011","Apr 05, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Mass Market Paperback,view,/book/show/8801543-among-thieves
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dream-Quest of Vellitt Boe,"Johnson, Kij",0765386518,9780765386519,,166        pp,3.86,"4,729","Aug 16, 2016","Aug 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,ebook,view,/book/show/29635545-the-dream-quest-of-vellitt-boe
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Fortress of Grey Ice        (Sword of Shadows, #2)","Jones, J. V.",1857237706,9781857237702,1857237706,720        pp,3.99,"5,904","Aug 01, 2003","Jan 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Nov 29, 2019","Nov 30, 2019","Aug 31, 2019",,Hardcover,view,/book/show/425826.A_Fortress_of_Grey_Ice
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Sword from Red Ice        (Sword of Shadows, #3)","Jones, J.V.",1841491179,9781841491172,1841491179,624        pp,4.01,"3,969","Oct 16, 2007",unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Hardcover,view,/book/show/1406126.A_Sword_from_Red_Ice
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Watcher of the Dead        (Sword of Shadows, #4)","Jones, J.V.",1841491608,9781841491608,1841491608,448        pp,4.12,"3,092","Apr 07, 2010","Apr 15, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Hardcover,view,/book/show/2386455.Watcher_of_the_Dead
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Malice        (The Faithful and the Fallen, #1)","Gwynne, John*",0230758452,9780230758452,0230758452,672        pp,4.17,"38,972","Dec 01, 2012","Dec 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Hardcover,view,/book/show/15750692-malice
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rhinegold,"Grundy, Stephan",0553569457,9780553569452,0553569457,830        pp,4.03,500,"Jan 01, 1992","Feb 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Mass Market Paperback,view,/book/show/1262455.Rhinegold
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Library at Mount Char,"Hawkins, Scott*",0553418629,9780553418620,0553418629,390        pp,4.09,"56,259","Jun 16, 2015","Mar 15, 2016",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Dec 07, 2019","Dec 07, 2019","Aug 31, 2019",,Paperback,view,/book/show/26892110-the-library-at-mount-char
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dragonsbane        (Winterlands, #1)","Hambly, Barbara*",0345349393,9780345349392,0345349393,352        pp,3.96,"7,512",1985,"May 12, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Paperback,view,/book/show/176268.Dragonsbane
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Gutter Prayer        (The Black Iron Legacy, #1)","Ryder-Hanrahan, Gareth*",0356511529,9780356511528,0356511529,523        pp,3.85,"4,657","Jan 17, 2019","Jan 17, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2019",,Paperback,view,/book/show/39836383-the-gutter-prayer
