,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,L.K.'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Book Proposals That Sell: 21 Secrets to Speed Your Success,"Whalin, W. Terry*",163195511X,9781631955112,B097KW7MJ3,192        pp,4.37,119,"Apr 01, 2005","Jul 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 04, 2021",,Kindle Edition,view,/book/show/58939755-book-proposals-that-sell
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stolen Earth,"Nicholas, J.T.*",1789093155,9781789093155,1789093155,384        pp,3.70,264,"Sep 21, 2021","Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2021",,Paperback,view,/book/show/54863062-stolen-earth
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plot Whisperer: Secrets of Story Structure Any Writer Can Master,"Alderson, Martha*",1440525889,9781440525889,1440525889,256        pp,4.02,"1,141","Sep 06, 2011","Oct 15, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 14, 2021",,Paperback,view,/book/show/12088345-the-plot-whisperer
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Allegiance        (The Remaining, #5)","Molles, D.J.*",0316404268,9780316404266,0316404268,576        pp,4.30,"3,622","Feb 24, 2015","Feb 24, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The fifth book in this six book series does not disappoint. Mr. Molles continues to introduce new twists and turns. At the same time, he deepens the rThe fifth book in this six book series does not disappoint. Mr. Molles continues to introduce new twists and turns. At the same time, he deepens the reader's investment in the people of Camp Ryder, especially Captain Lee Hardin....more",Notes are private!,0,0,1,"Sep 13, 2021",Oct 2021,"Sep 13, 2021",,Mass Market Paperback,view (with text),/book/show/22500981-allegiance
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pretty Things,"Brown, Janelle*",0525479139,9780525479130,,496        pp,3.90,"79,058","Apr 21, 2020","Apr 21, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 12, 2021",,ebook,view,/book/show/52217478-pretty-things
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stephen Spender: A Literary Life,"Sutherland, John",0195178165,9780195178166,0195178165,656        pp,3.79,19,"Jan 01, 2004","Jan 06, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 12, 2021",,Hardcover,view,/book/show/97456.Stephen_Spender
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shoeless Joe,"Kinsella, W.P.",0395957737,9780395957738,0395957737,272        pp,3.97,"15,445",1982,"Apr 28, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 07, 2021",,Paperback,view,/book/show/77268.Shoeless_Joe
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fractured        (The Remaining, #4)","Molles, D.J.*",,,B00E63P6WY,unknown,4.33,"6,277","Aug 27, 2013","Aug 27, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Okay, I am hooked on D.J. Molles' apocalypse series (Audible editions). I downloaded this, the fourth book in the series a few days ago and saw that iOkay, I am hooked on D.J. Molles' apocalypse series (Audible editions). I downloaded this, the fourth book in the series a few days ago and saw that it was 18+ hours of narration. I thought, What is wrong with you, Lisa?!? But I look forward to spending time in the story every day or two, like binge watching a series. Mr. Molles has done an outstanding job of pulling events from the first books forward into book 4 to move the story along. He developed his characters in the same way, pulling characters who've been hanging around on the sidelines into the middle of play to create new interest for the reader and new plot developments. Well done!...more",Notes are private!,0,3,1,"Aug 24, 2021","Sep 11, 2021","Aug 29, 2021",,Audiobook,view (with text),/book/show/18457794-fractured
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Refugees        (The Remaining, #3)","Molles, D.J.*",,,B00E655FCI,unknown,4.29,"7,524","Aug 28, 2013","Aug 27, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 30, 2021","Aug 23, 2021","Aug 29, 2021",,Audiobook,view,/book/show/18457788-refugees
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Galaxy, and the Ground Within        (Wayfarers, #4)","Chambers, Becky*",0062936050,9780062936059,,336        pp,4.41,"31,763","Feb 19, 2021","Apr 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2021",,ebook,view,/book/show/50209317-the-galaxy-and-the-ground-within
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Overdue Life of Amy Byler,"Harms, Kelly*",1542090571,9781542090575,B07GVK5HW8,328        pp,3.84,"96,480","May 01, 2019","May 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2021",,Kindle Edition,view,/book/show/42399951-the-overdue-life-of-amy-byler
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Aristotle and Dante Discover the Secrets of the Universe        (Aristotle and Dante, #1)","Sáenz, Benjamin Alire*",1442408928,9781442408920,1442408928,390        pp,4.31,"600,412","Feb 21, 2012","Feb 21, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 21, 2021",,Hardcover,view,/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leave the World Behind,"Alam, Rumaan*",0062667637,9780062667632,0062667637,241        pp,3.17,"148,512","Oct 06, 2020","Oct 06, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 21, 2021",,Hardcover,view,/book/show/50358031-leave-the-world-behind
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Class III Threat,"Enmon, Larry*",1945419865,9781945419867,B097YTNXYG,316        pp,4.87,15,unknown,"Jul 20, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A fast-paced political thriller by an author who knows the world of intelligence and counter-intelligence. Great read! Keep 'em coming, Mr. Enmon!A fast-paced political thriller by an author who knows the world of intelligence and counter-intelligence. Great read! Keep 'em coming, Mr. Enmon!...more",Notes are private!,0,1,1,"Aug 29, 2021","Sep 24, 2021","Jul 20, 2021",,ebook,view (with text),/book/show/58432593-class-iii-threat
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Buried Giant,"Ishiguro, Kazuo*",030727103X,9780307271037,030727103X,317        pp,3.57,"105,191","Mar 03, 2015",Mar 2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2021",,Hardcover,view,/book/show/22522805-the-buried-giant
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kept Animals,"Milliken, Kate*",1501188593,9781501188596,1501188593,384        pp,3.71,912,"Apr 21, 2020","Apr 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 16, 2021",,Unknown Binding,view,/book/show/51997598-kept-animals
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moms Don't Have Time to Have Kids: A Timeless Anthology,"Owens, Zibby*",1510766391,9781510766396,1510766391,264        pp,3.91,197,unknown,"Nov 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 14, 2021",,Paperback,view,/book/show/56897560-moms-don-t-have-time-to-have-kids
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Won't End Well,"Pagán, Camille*",1542014808,9781542014809,1542014808,290        pp,3.85,"8,259","Feb 25, 2020","Feb 26, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 14, 2021",,Hardcover,view,/book/show/51327848-this-won-t-end-well
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Time and Again        (Time, #1)","Finney, Jack",0575073608,9780575073609,0575073608,400        pp,3.94,"23,152",1970,"Jan 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2021",,Paperback,view,/book/show/40526.Time_and_Again
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Earth We're Briefly Gorgeous,"Vuong, Ocean",0525562044,9780525562047,0525562044,256        pp,4.04,"299,630","Jun 04, 2019","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2021",,Paperback,view,/book/show/52007535-on-earth-we-re-briefly-gorgeous
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Synapse,"James, Steven*",,,B07QK8PMWC,386        pp,3.77,729,"Oct 08, 2019","Oct 08, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm not sure I chose the best book to begin reading this author, and I plan to read his first novel next. 3.5 stars rounded up to 4. I felt the strongI'm not sure I chose the best book to begin reading this author, and I plan to read his first novel next. 3.5 stars rounded up to 4. I felt the strongest part of the book was the incredible concept the author developed about Jordan's (the AI protagonist) search for not only forgiveness for past actions, but for meaning in this life and beyond. These are questions that drive human quests, yet, at least in my experience, they are not reckoned with in sci fi novels about sentient machines. For the author to not only think of this, but write a novel about it was something really special, in my opinion. There were other elements that brought my rating down a bit, but I will read more by Mr. James. He's onto something special....more",Notes are private!,0,1,1,"Jun 20, 2021","Jul 05, 2021","Jun 14, 2021",,Kindle Edition,view (with text),/book/show/45017500-synapse
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Story Trumps Structure: How to Write Unforgettable Fiction by Breaking the Rules,"James, Steven*",,,B00JX12L7M,306        pp,4.39,703,"May 21, 2013","Apr 29, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2021",,Kindle Edition,view,/book/show/22030486-story-trumps-structure
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Words Between Us,"Bartels, Erin*",0800734920,9780800734923,0800734920,358        pp,3.98,"5,337","Sep 03, 2019","Sep 03, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 13, 2021","Jun 13, 2021","May 13, 2021",,Paperback,view,/book/show/43838303-the-words-between-us
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Collision of Lies        (Amara Alvarez #1),"Threadgill, Tom*",0800736508,9780800736507,0800736508,400        pp,4.24,"1,082","Feb 04, 2020","Feb 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 07, 2021",,Paperback,view,/book/show/46125018-collision-of-lies
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All That We Carried,"Bartels, Erin*",0800738365,9780800738365,0800738365,352        pp,3.71,"1,383","Jan 05, 2021","Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 30, 2021",,Paperback,view,/book/show/53911617-all-that-we-carried
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hieroglyphics,"McCorkle, Jill",1643751387,9781643751382,1643751387,336        pp,3.34,"1,558","Jun 09, 2020","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 13, 2021",,Paperback,view,/book/show/54110463-hieroglyphics
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stories of John Cheever,"Cheever, John",0375724427,9780375724428,0375724427,693        pp,4.27,"15,163",1978,"May 16, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2021",,Paperback,view,/book/show/11686.The_Stories_of_John_Cheever
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Baggage Handler,"Rawlings, David*",0785224939,9780785224938,0785224939,240        pp,3.91,"1,144",2015,"Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2021",,Hardcover,view,/book/show/40590437-the-baggage-handler
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dusk, Night, Dawn: On Revival and Courage","Lamott, Anne*",0593189698,9780593189696,0593189698,224        pp,3.98,"9,955","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2021",,Hardcover,view,/book/show/55115150-dusk-night-dawn
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Turtles All the Way Down,"Green, John*",0525555374,9780525555377,0525555374,286        pp,3.89,"564,602","Oct 10, 2017","Jun 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2021",,Paperback,view,/book/show/44774954-turtles-all-the-way-down
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Plainsong        (Plainsong, #1)","Haruf, Kent",0375705856,9780375705854,0375705856,301        pp,4.03,"73,804","Oct 04, 1999","Aug 22, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 30, 2021",,Paperback,view,/book/show/77156.Plainsong
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jack,"Robinson, Marilynne",1250832918,9781250832917,1250832918,320        pp,3.86,"8,830","Sep 29, 2020","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 28, 2021",,Paperback,view,/book/show/57207107-jack
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Klara and the Sun,"Ishiguro, Kazuo*",0571365515,9780571365517,0571365515,10        pp,3.75,"336,668","Mar 02, 2021","Mar 02, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel surprised me. I had read Remains of the Day and loved it, and Mr. Ishiguro explored some of the same themes in Klara and the Sun, particulaThis novel surprised me. I had read Remains of the Day and loved it, and Mr. Ishiguro explored some of the same themes in Klara and the Sun, particularly the observation of human drama from the POV of a devoted servant who is so different from them as to be considered ""other."" Mr. Ishiguro leaves so much unsaid, so much for the reader to infer. I love that element of his writing style. I also love the wonder and compassion he brings to his characters and their lives. The audiobook was beautifully performed by Sura Siu, whose crisp, clear voice was the perfect match for the text. I can't wait to immerse myself in Never Let Me Go....more",Notes are private!,0,2,1,Apr 2021,"Apr 09, 2021","Mar 27, 2021",,Audiobook,view (with text),/book/show/54112562-klara-and-the-sun
