,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lavinia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oameni Mari,"Orban, Maria*",6064306939,9786064306937,6064306939,160        pp,3.85,883,unknown,"Nov 24, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"(3.5*)Dragă Maria Orban,Deși te afli la debut—mă rog, înțeleg că ai apărut și în (hibernata? defuncta?) revistă Iocan, n-am numărul respectiv, deci n-(3.5*)Dragă Maria Orban,Deși te afli la debut—mă rog, înțeleg că ai apărut și în (hibernata? defuncta?) revistă Iocan, n-am numărul respectiv, deci n-am avut plăcerea—simt că ai învățat deja niște lucruri esențiale despre scrierea unui roman. Cum ar fi, de exemplu, să dai numele Seba unui personaj pe care noi, cititorii, ne simțim oarecum îndemnați să nu-l agreăm foarte tare. Sebastian e un nume frumos, nobil, Sebi e un diminutiv onorabil, Bastian e de-a dreptul șic (ar fi existat chiar riscul să ne placă de el!), dar Seba, Seba e absolut odios. Voiam să-ți spun de fapt că, în ciuda faptului că naratoarea ta, Rucsi, are niște momente foarte bune de introspecție (directe, fără metafore inutile), nu am reușit să mă atașez foarte tare de ea. Sigur, poate scriitorii nu țin neapărat să își facă personajele plăcubile, zic și eu așa. În principiu pare o tipă cool—deși parcă un pic toate referințele alea la muzici-filme-cărți o forțează un pic să pară cool—care trece, la 36 de ani, printr-un moment nasol din viață. Relația cu Seba s-a defectat, aia cu mama nu merge bine de cînd lumea și pămîntul, iar aia cu tatăl pare că o va bîntui mult și bine, mai ales că chiulește de la ora de terapie și nu își face nici temele. Rucsi e profa aia enervantă care le spune băieților pe numele de familie, iar fetelor Alexandra sau Bianca, cum le-o mai fi chemînd, în ciuda faptului că pare de gașcă și se bagă la un baschet cu băieții. Nu, nu e de gașcă, ne spune răspicat și o credem pe cuvînt. Făcînd și eu parte aproximativ din aceeași generație (deși pare că nu fredonăm același refren), am fost foarte atentă la detaliile care-i conturează Rucsandrei traseul prin viață. Cînd aflăm de la ea că în anul 2000 avea 19 ani, cu ajutorul matematicii de bază ne dăm seama că, avînd ea în momentul de față 36 de ani, ne aflăm cu narațiunea în anul 2017. Toate bune, pînă cînd ne spui despre Horia că seamănă cu răposatul Luke Perry. STOP JOC. Maria, orice fată (care s-a uitat la Beverly Hills și a avut poster cu Dylan) știe că Luke Perry a murit în 2019! Același an se confirmă cîteva procente mai încolo, cu o poză de pe frigiderul lui Seba și, recunosc, acesta e momentul în care a început să mă îngrijoreze un pic soarta lui Rucsi. Este ea o femeie care și-a pierdut uzul rațiunii—fapt confirmat și de faptul că își dorește o bucătărie cu portocaliu, maro și verde (și galben, neapărat)? Încearcă și ea, femeie fiind, să pară mai tînără decît e? Sau, mai plauzibil și mai uman, e un detaliu care a trecut neobservat pe sub ochii corectorului?Eh, am cîrcotit și eu un pic, dar adevărul e că ai un roman promițător (fără profunzimi, dar alert), limbajul colocvial îți iese bine, putea fi un strop mai mult umor, nu dăunează niciodată, ne asigură medicii și farmaciștii, dar nu e timpul pierdut.Te las acum, că am treabă, sper să apreciezi faptul că deși e 15 ianuarie și puteam să îi scriu poetului nepereche, am ales să-ți scriu ție, debutantă cu potențial, promit să te mai citesc.P.S. E Yorke. Thom Yorke. Tom York, am verificat, e ceva actoraș căruia Wikipedia nu-i știe nici măcar data nașterii. Bine, pa.Merged :(3.5*)Dragă Maria Orban,Deși te afli la debut—mă rog, înțeleg că ai apărut și în (hibernata? defuncta?) revistă Iocan, n-am numărul respectiv, deci n-am avut plăcerea—simt că ai învățat deja niște lucruri esențiale despre scrierea unui roman. Cum ar fi, de exemplu, să dai numele Seba unui personaj pe care noi, cititorii, ne simțim oarecum îndemnați să nu-l agreăm foarte tare. Sebastian e un nume frumos, nobil, Sebi e un diminutiv onorabil, Bastian e de-a dreptul șic (ar fi existat chiar riscul să ne placă de el!), dar Seba, Seba e absolut odios. Voiam să-ți spun de fapt că, în ciuda faptului că naratoarea ta, Rucsi, are niște momente foarte bune de introspecție (directe, fără metafore inutile), nu am reușit să mă atașez foarte tare de ea. Sigur, poate scriitorii nu țin neapărat să își facă personajele plăcubile, zic și eu așa. În principiu pare o tipă cool—deși parcă un pic toate referințele alea la muzici-filme-cărți o forțează un pic să pară cool—care trece, la 36 de ani, printr-un moment nasol din viață. Relația cu Seba s-a defectat, aia cu mama nu merge bine de cînd lumea și pămîntul, iar aia cu tatăl pare că o va bîntui mult și bine, mai ales că chiulește de la ora de terapie și nu își face nici temele. Rucsi e profa aia enervantă care le spune băieților pe numele de familie, iar fetelor Alexandra sau Bianca, cum le-o mai fi chemînd, în ciuda faptului că pare de gașcă și se bagă la un baschet cu băieții. Nu, nu e de gașcă, ne spune răspicat și o credem pe cuvînt. Făcînd și eu parte aproximativ din aceeași generație (deși pare că nu fredonăm același refren), am fost foarte atentă la detaliile care-i conturează Rucsandrei traseul prin viață. Cînd aflăm de la ea că în anul 2000 avea 19 ani, cu ajutorul matematicii de bază ne dăm seama că, avînd ea în momentul de față 36 de ani, ne aflăm cu narațiunea în anul 2017. Toate bune, pînă cînd ne spui despre Horia că seamănă cu răposatul Luke Perry. STOP JOC. Maria, orice fată (care s-a uitat la Beverly Hills și a avut poster cu Dylan) știe că Luke Perry a murit în 2019! Același an se confirmă cîteva procente mai încolo, cu o poză de pe frigiderul lui Seba și, recunosc, acesta e momentul în care a început să mă îngrijoreze un pic soarta lui Rucsi. Este ea o femeie care și-a pierdut uzul rațiunii—fapt confirmat și de faptul că își dorește o bucătărie cu portocaliu, maro și verde (și galben, neapărat)? Încearcă și ea, femeie fiind, să pară mai tînără decît e? Sau, mai plauzibil și mai uman, e un detaliu care a trecut neobservat pe sub ochii corectorului?Eh, am cîrcotit și eu un pic, dar adevărul e că ai un roman promițător (fără profunzimi, dar alert), limbajul colocvial îți iese bine, putea fi un strop mai mult umor, nu dăunează niciodată, ne asigură medicii și farmaciștii, dar nu e timpul pierdut.Te las acum, că am treabă, sper să apreciezi faptul că deși e 15 ianuarie și puteam să îi scriu poetului nepereche, am ales să-ți scriu ție, debutantă cu potențial, promit să te mai citesc.P.S. E Yorke. Thom Yorke. Tom York, am verificat, e ceva actoraș căruia Wikipedia nu-i știe nici măcar data nașterii. Bine, pa....more",Notes are private!,1,6,2,"Jan 14, 2021not set","Jan 15, 2021not set","Apr 18, 2023",,Paperback,view (with text),/book/show/56058930-oameni-mari
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Jag for ner till bror        (Jana Kippo, #1)","Smirnoff, Karin",9177950984,9789177950981,9177950984,319        pp,4.11,"13,801","Oct 02, 2018","Oct 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 14, 2023","Apr 29, 2023","Apr 14, 2023",,Hardcover,view,/book/show/41397342-jag-for-ner-till-bror
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Abraxas,"Stănescu, Bogdan-Alexandru",9734688006,9789734688005,9734688006,611        pp,4.49,221,Jan 2022,Jan 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Împart cu BAS aceeași generație, aceeași muzică & cultură pop, precum și unele experiențe inevitabile, detalii care-mi apropie necondiționat unii scriÎmpart cu BAS aceeași generație, aceeași muzică & cultură pop, precum și unele experiențe inevitabile, detalii care-mi apropie necondiționat unii scriitori; ne despart geografia (Bucureștiului, excelent cartografiat) și alte experiențe, dar nu-mi dau seama dacă toate astea contează, de fapt. Un roman excelent, cum mă și așteptam după Copilăria lui Kaspar Hauser. De citit....more",Notes are private!,0,25,1,"Apr 07, 2023","Apr 14, 2023","Apr 07, 2023",,Paperback,view (with text),/book/show/60179041-abraxas
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,El acontecimiento,"Ernaux, Annie*",9584284061,,B07Z29TJBV,150        pp,4.32,"44,442","Mar 14, 2000","Nov 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 02, 2023","Apr 02, 2023","Apr 02, 2023",,Kindle Edition,view,/book/show/53443723-el-acontecimiento
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manualul întâmplărilor,"Agopian, Ştefan",9734687344,9789734687343,9734687344,152        pp,4.02,127,1984,Nov 2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 25, 2023","Mar 26, 2023","Mar 26, 2023",,Mass Market Paperback,view,/book/show/59546407-manualul-nt-mpl-rilor
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Repetiție pentru o lume mai bună,"Radu, Mihai",,9789734690596,,200        pp,3.79,710,unknown,Jul 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 25, 2023","Mar 26, 2023","Mar 25, 2023",,Paperback,view,/book/show/61925568-repeti-ie-pentru-o-lume-mai-bun
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Goodbye to Berlin,"Isherwood, Christopher",,,,256        pp,3.93,"16,239",1939,1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,An instant favourite.,Notes are private!,0,11,1,"Mar 18, 2023","Mar 25, 2023","Mar 18, 2023",,Paperback,view (with text),/book/show/8337018-goodbye-to-berlin
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Letters Written During A Short Residence In Sweden, Norway And Denmark","Wollstonecraft, Mary",0900001518,9780900001512,0900001518,129        pp,3.56,"1,061",1795,"Jan 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 08, 2023",,Paperback,view,/book/show/1965539.Letters_Written_During_A_Short_Residence_In_Sweden_Norway_And_Denmark
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Coraline,"Gaiman, Neil*",0061139378,9780061139376,0061139378,176        pp,4.12,"692,054","Jul 02, 2002","Aug 29, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 02, 2023","Mar 04, 2023","Mar 02, 2023",,Paperback,view,/book/show/17061.Coraline
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Metamorphosis,"Kafka, Franz",,,,201        pp,3.86,"1,057,662",Oct 1915,"Mar 01, 1972",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Mar 2023,"Mar 01, 2023",,Paperback,view,/book/show/485894.The_Metamorphosis
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Have Some Questions for You,"Makkai, Rebecca*",0593490142,9780593490143,0593490142,438        pp,3.62,"101,900","Feb 21, 2023","Feb 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Hardcover,view,/book/show/61053829-i-have-some-questions-for-you
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Romantic Outlaws: The Extraordinary Lives of Mary Wollstonecraft & Mary Shelley,"Gordon, Charlotte*",0812980476,9780812980479,0812980476,547        pp,4.21,"6,671","Apr 23, 2015","Feb 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 25, 2023","Mar 12, 2023","Feb 25, 2023",,Paperback,view,/book/show/26236834-romantic-outlaws
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Interpreter of Maladies,"Lahiri, Jhumpa",039592720X,,,198        pp,4.17,"193,361","Apr 20, 1999","Jun 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Brilliant prose, loved each and every story.",Notes are private!,0,16,1,"Feb 05, 2023","Feb 20, 2023","Feb 05, 2023",,Paperback,view (with text),/book/show/243714.Interpreter_of_Maladies
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Theodoros,"Cărtărescu, Mircea",9735077248,9789735077242,9735077248,632        pp,4.50,378,unknown,2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Feb 2023,"Feb 25, 2023","Feb 01, 2023",,Hardcover,view,/book/show/63335218-theodoros
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frost in May        (Frost in May #1),"White, Antonia",0860680495,9780860680499,B00CHLYEQQ,221        pp,3.85,"2,069",1933,1987,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2023",,Paperback,view,/book/show/1280771.Frost_in_May
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Swan Green,"Mitchell, David",0812974018,9780812974010,0812974018,296        pp,3.97,"42,037","Apr 11, 2006","Feb 27, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Paperback,view,/book/show/14316.Black_Swan_Green
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Desperate Characters,"Fox, Paula",0393351106,9780393351101,0393351106,192        pp,3.54,"8,472",1970,"Mar 30, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2023",,Paperback,view,/book/show/23316532-desperate-characters
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unfortunates,"Johnson, B.S.",0330353292,9780330353298,B009XQWQPY,288        pp,3.86,"1,097",1969,1999,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2023",,Hardcover,view,/book/show/90992.The_Unfortunates
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Beauty in the World: The Metropolitan Museum of Art and Me,"Bringley, Patrick*",1982163321,9781982163327,,240        pp,4.09,"8,290","Feb 14, 2023","Feb 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2023",,ebook,view,/book/show/59364113-all-the-beauty-in-the-world
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cloisters,"Hays, Katy*",,,B09ZVJX964,320        pp,3.42,"54,541","Nov 01, 2022","Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2023",,Kindle Edition,view,/book/show/59125414-the-cloisters
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Viața mincinoasă a adulților,"Ferrante, Elena",,9786069782989,,304        pp,3.66,"70,648","Nov 07, 2019",2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 21, 2023",Feb 2023,"Jan 21, 2023",,Paperback,view,/book/show/55424419-via-a-mincinoas-a-adul-ilor
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trion,"Hedman, Johanna",9113114123,9789113114125,9113114123,356        pp,3.57,"6,088","Jul 23, 2021","Jul 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2023",,Hardcover,view,/book/show/58492077-trion
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Iorgu,"Jicu, Adrian",,9789735076733,,252        pp,4.34,93,unknown,Sep 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 07, 2023","Jan 21, 2023","Jan 07, 2023",,Paperback,view,/book/show/63106614-iorgu
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strega,"Holm, Johanne Lykke",9100180874,9789100180874,9100180874,178        pp,3.23,"3,491","May 22, 2020","May 22, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 06, 2023",,Hardcover,view,/book/show/53462501-strega
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Siblings,"Reimann, Brigitte",0241555833,9780241555835,0241555833,144        pp,3.57,785,1963,"Feb 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2023",,Paperback,view,/book/show/61028412-siblings
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Greek Lessons,Han Kang,0241600278,9780241600276,0241600278,149        pp,3.49,"7,482","Nov 10, 2011","Apr 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Hardcover,view,/book/show/61437107-greek-lessons
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Glöm mig,"Schulman, Alex",9188171884,9789188171887,9188171884,255        pp,3.91,"6,146","Oct 03, 2016","Oct 03, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Officially a fan of Schulman’s autobiographical novels.,Notes are private!,0,3,1,"Jan 02, 2023","Jan 07, 2023","Jan 02, 2023",,Hardcover,view (with text),/book/show/31177773-gl-m-mig
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Monster Calls,"Ness, Patrick",1406311529,9781406311525,1406311529,226        pp,4.35,"265,613","May 05, 2011","Sep 27, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 28, 2022","Dec 29, 2022","Dec 29, 2022",,Hardcover,view,/book/show/8621462-a-monster-calls
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Canto jo i la muntanya balla,"Solà, Irene",8433915681,9788433915689,8433915681,192        pp,4.25,"18,736","May 08, 2019","May 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2022",,Paperback,view,/book/show/45286062-canto-jo-i-la-muntanya-balla
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I is Another: Septology III-V,"Fosse, Jon",,,B084LNWSL4,244        pp,4.45,"1,391","Oct 07, 2020","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 24, 2022","Jan 06, 2023","Dec 24, 2022",,Kindle Edition,view,/book/show/57284805-i-is-another
