,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Deborah's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Devotions: The Selected Poems of Mary Oliver,"Oliver, Mary",0399563245,9780399563249,0399563245,456        pp,4.58,"17,939","Oct 10, 2017","Oct 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 04, 2017",,Hardcover,view,/book/show/34272476-devotions
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Red Hunter,"Unger, Lisa*",1501101676,9781501101670,1501101676,359        pp,3.89,"7,236","Apr 25, 2017","Apr 25, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 04, 2017",,Hardcover,view,/book/show/31443401-the-red-hunter
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Let You Go,"Mackintosh, Clare*",1101987502,9781101987506,1101987502,400        pp,4.05,"133,817","Nov 06, 2014","Nov 29, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 04, 2017",,Paperback,view,/book/show/30689367-i-let-you-go
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I See You,"Mackintosh, Clare*",1101988290,9781101988299,1101988290,372        pp,3.87,"74,921",2016,"Feb 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 04, 2017",,Hardcover,view,/book/show/31160324-i-see-you
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Future Home of the Living God,"Erdrich, Louise",0062694057,9780062694058,0062694057,269        pp,3.59,"26,677","Nov 14, 2017","Nov 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 04, 2017",,Hardcover,view,/book/show/34217599-future-home-of-the-living-god
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Batman: Year One,"Miller, Frank",1401272940,9781401272944,1401272940,144        pp,4.24,"251,484",1988,"Sep 12, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 04, 2017",,Hardcover,view,/book/show/33606048-batman
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Midst of Winter,"Allende, Isabel*",150117813X,9781501178139,150117813X,352        pp,3.71,"43,540","Jun 01, 2017","Oct 31, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 04, 2017",,Hardcover,view,/book/show/34623118-in-the-midst-of-winter
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Novels,"Austen, Jane",0143039504,9780143039501,0143039504,"1,278        pp",4.57,"33,015",1981,"Mar 28, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 04, 2017",,Paperback,view,/book/show/31672.The_Complete_Novels
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blackbird Season,"Moretti, Kate*",1501118455,9781501118456,1501118455,338        pp,3.42,"3,642","Sep 26, 2017","Sep 26, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 04, 2017",,Paperback,view,/book/show/32920220-the-blackbird-season
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ice Queen,"Hoffman, Alice*",0739453327,9780739453322,B000GRU1N8,224        pp,3.57,"20,738","Apr 04, 2005","Apr 04, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 19, 2017",,Hardcover,view,/book/show/5330915-the-ice-queen
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Common Ground: A Turbulent Decade in the Lives of Three American Families,"Lukas, J. Anthony",0394746163,9780394746166,0394746163,688        pp,4.31,"2,591","Aug 12, 1985","Aug 12, 1986",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 19, 2017",,Paperback,view,/book/show/25109.Common_Ground
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Bright Shining Lie: John Paul Vann and America in Vietnam,"Sheehan, Neil",0679724141,9780679724148,0679724141,896        pp,4.23,"12,026","Sep 01, 1988","Sep 19, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 19, 2017",,Paperback,view,/book/show/417640.A_Bright_Shining_Lie
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Commonwealth,"Patchett, Ann",0062491792,9780062491794,0062491792,322        pp,3.83,"182,232",Sep 2016,"Sep 13, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 19, 2017",,Hardcover,view,/book/show/28214365-commonwealth
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blind Assassin,"Atwood, Margaret*",,,,637        pp,3.96,"155,484",Sep 2000,"Sep 03, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 19, 2017",,Paperback,view,/book/show/78433.The_Blind_Assassin
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Devil & Sherlock Holmes: Tales of Murder, Madness & Obsession","Grann, David*",0385517920,9780385517928,0385517920,338        pp,3.79,"7,755","Mar 02, 2010",2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2017",,Hardcover,view,/book/show/7150397-the-devil-sherlock-holmes
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,"Grann, David*",0385534256,9780385534253,,359        pp,4.15,"340,102","Apr 18, 2017","Apr 18, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2017",,ebook,view,/book/show/29496076-killers-of-the-flower-moon
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Mercy: A Story of Justice and Redemption,"Stevenson, Bryan",,,,352        pp,4.63,"231,561","Oct 21, 2014","Oct 21, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It has taken me quite a while to collect my thoughts enough to write a  of this remarkable book. Bryan Stevenson is a lawyer and founder of the It has taken me quite a while to collect my thoughts enough to write a  of this remarkable book. Bryan Stevenson is a lawyer and founder of the Equal Justice Initiative, a non-profit organization, based in Montgomery, Alabama, that provides legal representation to prisoners who may have been wrongly convicted of crimes, poor prisoners without effective representation, and others who may have been denied a fair trial. “Just Mercy” is his recounting of the tremendous failings of the justice system and the few glimmers of hope that may exist for changing that situation. His work on behalf of death row inmates, often African-American and almost always poverty-stricken, has been a godsend in the Deep South for many who have been accused of crimes, sometimes erroneously, and often due to obvious racial profiling, and who have been denied access to proper legal representation or due process. Ironically, no book , particularly not mine, could ever do this book – or Stevenson’s work - justice. One would think that the depiction of Alabama’s justice system in “To Kill a Mockingbird” might have triggered changes to that system long ago. It appears, however, that in the ensuing years, Alabama took that depiction as a challenge, deciding instead to double down on their agenda to halt the progress of the civil rights movement and impinge upon the civil liberties of countless citizens. We meet several of these men in the book, some wasting away on death row after unfair proceedings that often resulted in inaccurate sentencing, some incarcerated without being charged, without proper counsel, without any hope. And we meet one man, Walter McMillian, who is faced with execution despite being innocent of all charges. His story forms the arc that connects all the others and best defines the import and necessity of Stevenson’s work.I won’t give you a synopsis of these cases here. Each one was as disturbing and heartbreaking as the next. In fact, it took me much longer to read this book than it should have, largely because I had to keep putting it down in order to calm my racing heart and quell the fury I was feeling at the injustices it depicted. Injustices which should have been eradicated by now in a prosperous and well-educated nation. Those of us who naively believed in a linear progression for social justice, a social Darwinism of sorts, have been sadly mistaken. Human capacity for cruelty is very much alive and well, and the conceptual framework of justice and mercy adheres more to chaos theory than any other. Bryan Stevenson and those like him may be our greatest hope in dark times. One person, willing to risk the trajectory of a life and a career in order to help the most downtrodden and vulnerable in our society is the definition of a modern-day saint.I highlighted several quotes as I read this book. The following three should sum up the contents well enough to demonstrate why everyone should read it:“The state had nearly a hundred people on death row as well as the fastest-growing condemned population in the country, but it also had no public defender system, which meant that large numbers of death row prisoners had no legal representation of any kind.”“My work with the poor and the incarcerated has persuaded me that the opposite of poverty is not wealth; the opposite of poverty is justice.”“We are all implicated when we allow other people to be mistreated.”If, like me, you fear our nation is undergoing a horrifying regression and that injustice and bigotry have been empowered and allowed to run rampant again, this book will accomplish at least two goals: 1) the knowledge that injustice and racism were never gone, and that uncovering the places where they thrive allows us to do the work needed to ensure fairer systems and create a better framework for government and law enforcement, and 2) If one man can do as much as Bryan Stevenson has done to seek justice for those the system has harmed or neglected, then there are surely more Stevensons in the world, doing their part, following a calling to change the world for the better. ...more",Notes are private!,0,4,1,"Feb 27, 2017","Jul 23, 2017","Feb 27, 2017",,Kindle Edition,view (with text),/book/show/23418947-just-mercy
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Missing Girls,"Miranda, Megan*",,,,396        pp,3.74,"207,440","Jun 28, 2016","Jun 28, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you're a fan of the Gillian Flynn books, this will be a nice revelation. ""All the Missing Girls"" is paced beautifully, has a familiar voice that brIf you're a fan of the Gillian Flynn books, this will be a nice revelation. ""All the Missing Girls"" is paced beautifully, has a familiar voice that brings you immediately into the story, and highlights a female protagonist for whom you root even when you are not sure she is doing the right things. It is a book about past mistakes and how they sometimes follow you into the present no matter how far you run to get away from them. That said, the interesting writing style of working backward in time could have been confusing, but actually flows seamlessly, which is a testament to the author and her grasp of craft. An engrossing and memorable thriller with flesh and blood characters. Nicely done....more",Notes are private!,0,2,1,"Nov 10, 2016",Jan 2017,"Nov 10, 2016",,Kindle Edition,view (with text),/book/show/23212667-all-the-missing-girls
