,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Radu's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mîhnirea Belgiei,"Claus, Hugo",9733400033,,,718        pp,3.64,"3,421",1983,"Jan 26, 1989",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Feb 10, 2024",,Mass Market Paperback,view,/book/show/17837669-m-hnirea-belgiei
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La capătul lumii şi în ţara aspră a minunilor,"Murakami, Haruki",9734623982,9789734623983,9734623982,516        pp,4.13,"136,467","Jun 15, 1985",2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,13,1,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/13514760-la-cap-tul-lumii-i-n-ara-aspr-a-minunilor
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fii şi îndrăgostiţi,"Lawrence, D.H.",9734621807,9789734621804,9734621807,526        pp,3.64,"53,136",1913,2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/13622630-fii-i-ndr-gosti-i
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Scurtă scrisoare pentru o lungă despărțire,"Handke, Peter",6067106876,9786067106879,6067106876,264        pp,3.33,"2,067",1972,Nov 2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2024",,Paperback,view,/book/show/50692693-scurt-scrisoare-pentru-o-lung-desp-r-ire
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Labirint,"Sönmez, Burhan",6069783700,9786069783702,6069783700,208        pp,3.59,931,"Sep 14, 2018","May 05, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,2,8,1,"Jan 24, 2024","Jan 24, 2024","Jan 24, 2024",,Paperback,view,/book/show/58034107-labirint
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O țară grozavă,"McCourt, Frank",6067107864,9786067107869,6067107864,544        pp,3.72,"63,158",1999,Mar 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2024",,Paperback,view,/book/show/61310621-o-ar-grozav
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trieste,"Drndić, Daša",6067106957,9786067106954,6067106957,504        pp,4.17,"1,159",2007,Feb 2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2024",,Paperback,view,/book/show/58698423-trieste
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Portretul căsătoriei,"O'Farrell, Maggie*",,9786069786857,,480        pp,4.02,"139,081","Aug 30, 2022","Nov 15, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,22,1,"Jan 06, 2024","Jan 07, 2024","Jan 06, 2024",,Paperback,view,/book/show/202914419-portretul-c-s-toriei
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A opta viață,"Haratischwili, Nino",606401959X,9786064019592,606401959X,912        pp,4.52,"22,537","Aug 18, 2014",2023,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,18,1,"Mar 10, 2024","Mar 14, 2024","Jan 03, 2024",,Hardcover,view,/book/show/202719668-a-opta-via
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un cititor în pădurea din oglindă,"Manguel, Alberto*",6067585359,9786067585353,6067585359,352        pp,3.77,883,2000,"Apr 01, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Jan 07, 2024","Jan 08, 2024","Jan 03, 2024",,Paperback,view,/book/show/30108531-un-cititor-n-p-durea-din-oglind
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Păsările se duc să moară în Peru,"Gary, Romain",,9786060972600,,258        pp,3.76,37,unknown,2023,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5 *",Notes are private!,0,6,1,"Jan 12, 2024","Jan 13, 2024","Jan 03, 2024",,Paperback,view (with text),/book/show/195617929-p-s-rile-se-duc-s-moar-n-peru
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cărțile întregesc viața: Cum scriem și cum citim despre știință,"Dawkins, Richard*",,9786064415080,,536        pp,3.95,526,"May 06, 2021",2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,16,1,"Jan 17, 2024","Jan 19, 2024","Jan 02, 2024",,Paperback,view,/book/show/200225251-c-r-ile-ntregesc-via-a
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nimeni nu părăsește Palo Alto,"Iczkovits, Yaniv",,9786060973256,,424        pp,4.08,130,2020,"Nov 20, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Jan 19, 2024","Jan 22, 2024","Dec 29, 2023",,Paperback,view,/book/show/204290427-nimeni-nu-p-r-se-te-palo-alto
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piatră și umbră,"Sönmez, Burhan",,9786069786789,,416        pp,4.30,415,unknown,"Oct 15, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,4,29,1,"Jan 08, 2024","Jan 09, 2024","Dec 28, 2023",,Paperback,view,/book/show/201444366-piatr-i-umbr
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Patrimoniu. O poveste adevărată,"Roth, Philip",,,,271        pp,4.21,"5,423",Jan 1991,"Dec 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2023",,Paperback,view,/book/show/64665521-patrimoniu-o-poveste-adev-rat
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Junky,"Burroughs, William S.",9736819841,,,240        pp,3.85,"64,733","Apr 15, 1953",2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,14,1,"Nov 27, 2023","Nov 27, 2023","Nov 27, 2023",,Paperback,view,/book/show/2926886-junky
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eseuri: Cartea a treia,"Montaigne, Michel de",9735081199,9789735081195,,440        pp,5.00,4,unknown,"Oct 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2023",,Paperback,view,/book/show/202087287-eseuri
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ottomans: Khans, Caesars and Caliphs","Baer, Marc David",1473695708,9781473695702,1473695708,560        pp,3.97,916,"Oct 05, 2021","Oct 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2023",,Hardcover,view,/book/show/56269593-the-ottomans
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Calatori in al Treilea Reich. Marturii ale vizitatorilor straini despre nazism,"Boyd, Julia",,,,528        pp,4.05,"4,043","Aug 10, 2017",2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4,5 *",Notes are private!,0,5,1,"Nov 21, 2023","Nov 23, 2023","Nov 19, 2023",,Paperback,view (with text),/book/show/61300770-calatori-in-al-treilea-reich-marturii-ale-vizitatorilor-straini-despre
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moartea într-o gaură neagră și alte dileme cosmice,"Tyson, Neil deGrasse *",6064000937,9786064000934,,608        pp,4.10,"30,714","Nov 01, 2006",2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,12,1,"Nov 29, 2023",Dec 2023,"Nov 19, 2023",,Paperback,view,/book/show/35489470-moartea-ntr-o-gaur-neagr-i-alte-dileme-cosmice
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dincolo de lumea cunoscută. De la marile explorări la călătoriile spațiale,"Rader, Andrew*",,,,400        pp,4.12,199,2019,Jun 2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Jan 02, 2024","Jan 05, 2024","Nov 19, 2023",,Paperback,view,/book/show/58749352-dincolo-de-lumea-cunoscut-de-la-marile-explor-ri-la-c-l-toriile-spa-ia
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Abel Sanchez. Sfantul Manuel cel Bun,"de Unamuno, Miguel",9737243942,,,192        pp,3.57,7,unknown,2012,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Jan 05, 2024","Jan 05, 2024","Nov 18, 2023",,Paperback,view,/book/show/18878348-abel-sanchez-sfantul-manuel-cel-bun
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Biroul pentru Grădini și Iazuri,"Decoin, Didier",,9786067795202,,280        pp,3.42,921,Jan 2017,Mar 2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 17, 2023",,Paperback,view,/book/show/44292064-biroul-pentru-gr-dini-i-iazuri
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Noi, carnivorii","Bazterrica, Agustina",,9786069786796,,240        pp,3.80,"205,142","Nov 29, 2017",Nov 2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,15,1,"Jan 23, 2024","Jan 24, 2024","Nov 15, 2023",,Paperback,view,/book/show/202719687-noi-carnivorii
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chiajna din Casa Mușatinilor,"Antonescu, Simona",,9789734695973,,749        pp,4.71,86,Sep 2023,Sep 2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2023",,Paperback,view,/book/show/200455976-chiajna-din-casa-mu-atinilor
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lunga scurtime a vieții,"Lobo Antunes, António",6060972802,9786060972808,6060972802,280        pp,4.33,69,unknown,2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,"Dec 14, 2023","Dec 15, 2023","Nov 10, 2023",,Paperback,view,/book/show/198973162-lunga-scurtime-a-vie-ii
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Limbaje ale adevărului. Eseuri 2003‑2020,"Rushdie, Salman",,9789734692057,,410        pp,4.15,950,"May 25, 2021",2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 08, 2023",,Hardcover,view,/book/show/74045523-limbaje-ale-adev-rului-eseuri-2003-2020
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Specii,"Fulaș, Cristian",,9789734692996,,312        pp,4.02,64,unknown,Feb 2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2023",,Paperback,view,/book/show/107978046-specii
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pasagerul        (The Passenger, #1)","McCarthy, Cormac",,9786060973232,,400        pp,3.59,"28,963","Oct 25, 2022","Nov 20, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4,5 *",Notes are private!,0,7,1,"Dec 08, 2023","Dec 10, 2023","Nov 07, 2023",,Paperback,view (with text),/book/show/203322494-pasagerul
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stella Maris        (The Passenger, #2)","McCarthy, Cormac",0307269000,9780307269003,0307269000,190        pp,3.88,"16,973","Dec 06, 2022","Dec 06, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Dec 10, 2023","Dec 10, 2023","Nov 07, 2023",,Hardcover,view,/book/show/60526802-stella-maris
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nunta lui Cadmus și a Harmoniei,"Calasso, Roberto",,9786063393136,,368        pp,4.23,"2,576",1988,"Aug 23, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,11,1,Mar 2024,"Mar 03, 2024","Nov 06, 2023",,Paperback,view,/book/show/199334034-nunta-lui-cadmus-i-a-harmoniei
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aquitania,"García Sáenz de Urturi, Eva",,9786069786482,,448        pp,3.79,"9,682","Nov 05, 2020","Oct 15, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,11,1,"Nov 24, 2023","Nov 26, 2023","Oct 13, 2023",,Paperback,view,/book/show/200503731-aquitania
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Locul. Evenimentul,"Ernaux, Annie*",,9786069786376,,176        pp,4.09,80,1983,2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,20,1,"Oct 15, 2023","Oct 15, 2023","Oct 13, 2023",,Hardcover,view,/book/show/173548894-locul-evenimentul
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Noiembrie 1918. Revoluția germană, crearea lumii moderne","Gerwarth, Robert",,9786063396427,,400        pp,3.97,200,"Sep 01, 2020",2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,"Dec 12, 2023","Dec 14, 2023","Oct 13, 2023",,Paperback,view,/book/show/134392586-noiembrie-1918-revolu-ia-german-crearea-lumii-moderne
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Misterul Mussolini: Omul. Provocările. Eșecul,"Serra, Maurizio",,9786064018328,,416        pp,4.18,17,unknown,2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,"Jan 30, 2024","Feb 02, 2024","Oct 13, 2023",,Paperback,view,/book/show/202398062-misterul-mussolini
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Inventarul lucrurilor disparute,"Schalansky, Judith",,9786069786406,,288        pp,3.36,"1,608","Oct 21, 2018",2023,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5 *",Notes are private!,0,11,1,"Nov 08, 2023","Nov 09, 2023","Oct 13, 2023",,Paperback,view (with text),/book/show/174316569-inventarul-lucrurilor-disparute
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skanderbeg: Noul Alexandru al Balcanilor,"Schmitt, Oliver Jens",,9789734694815,,360        pp,4.18,22,2009,2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2023",,Paperback,view,/book/show/189831464-skanderbeg
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ravelstein,"Bellow, Saul",9734610694,9789734610693,9734610694,296        pp,3.63,"3,852",Apr 2000,2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5 *",Notes are private!,0,4,1,"Sep 24, 2023","Sep 26, 2023","Sep 24, 2023",,Paperback,view (with text),/book/show/21407717-ravelstein
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pornografie,"Gombrowicz, Witold",,,,189        pp,3.93,"3,742",1960,2007,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 12, 2023",,Paperback,view,/book/show/11711562-pornografie
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Evadatul de la Auschwitz. Povestea lui Rudolf Vrba,"Freedland, Jonathan",,9789734693863,,400        pp,4.38,"18,005","Oct 18, 2022",2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 12, 2023",,Paperback,view,/book/show/123236448-evadatul-de-la-auschwitz-povestea-lui-rudolf-vrba
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,HITLER'S SPY CHIEF: The Wilhelm Canaris Mystery,"Bassett, Richard",0297846876,9780297846871,0297846876,319        pp,3.87,547,2004,"Jan 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2023",,Hardcover,view,/book/show/1014666.HITLER_S_SPY_CHIEF
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Călătorie în jurul omului,"Stermin, Alexandru N.",9735072386,9789735072384,9735072386,180        pp,4.12,906,Sep 2021,Sep 2021,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,13,1,"Sep 10, 2023","Sep 10, 2023","Sep 10, 2023",,Paperback,view,/book/show/59091845-c-l-torie-n-jurul-omului
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,În infernul de la Stalingrad. Mărturii ale soldaților germani,"Busch, Reinhold",,,,416        pp,4.15,625,"Jun 01, 2014",May 2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,18,1,"Aug 27, 2023","Aug 29, 2023","Aug 27, 2023",,Paperback,view,/book/show/58800643-n-infernul-de-la-stalingrad-m-rturii-ale-solda-ilor-germani
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Familia Thibault vol. 3,"Martin du Gard, Roger",9739620337,9789739620338,9739620337,496        pp,4.50,4,1955,Aug 1993,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Aug 13, 2023","Aug 16, 2023","Aug 13, 2023",,Paperback,view,/book/show/62616690-familia-thibault-vol-3
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Familia Thibault vol. 2,"Martin du Gard, Roger",9739620329,9789739620321,9739620329,544        pp,4.38,356,1922,"Aug 01, 1993",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Aug 09, 2023","Aug 13, 2023","Aug 09, 2023",,Paperback,view,/book/show/61853315-familia-thibault-vol-2
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Genghis-han și nașterea lumii moderne,"Weatherford, Jack",6067931257,9786067931259,6067931257,480        pp,4.05,"73,583","Mar 16, 2004",2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,"Dec 17, 2023","Dec 19, 2023","Aug 04, 2023",,Paperback,view,/book/show/40847467-genghis-han-i-na-terea-lumii-moderne
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cea mai tainică amintire a oamenilor,"Mbougar Sarr, Mohamed",,9786069784952,,496        pp,4.19,"9,533","Aug 19, 2021",Apr 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2023",,Paperback,view,/book/show/61061127-cea-mai-tainic-amintire-a-oamenilor
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grecii: O istorie globală,"Beaton, Roderick",,9786064014665,,496        pp,4.17,545,"Oct 26, 2021",2023,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,12,1,"Jul 08, 2023","Jul 10, 2023","Jun 10, 2023",,Hardcover,view,/book/show/123262384-grecii
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,WAFFEN-SS. Armata lui Hitler în război,"Gilbert, Adrian",606006406X,9786060064060,606006406X,562        pp,4.17,102,unknown,Aug 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 10, 2023",,Hardcover,view,/book/show/56549197-waffen-ss-armata-lui-hitler-n-r-zboi
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fire and the Darkness: The Bombing of Dresden, 1945","McKay, Sinclair",1250258014,9781250258014,1250258014,369        pp,4.19,"1,003","Feb 04, 2020","Feb 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,0,not set,not set,"Jun 10, 2023",,Hardcover,view,/book/show/45046680-the-fire-and-the-darkness
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Angajații,"Ravn, Olga",,9786069786383,,144        pp,3.68,"15,880","May 24, 2018",2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5 *",Notes are private!,0,6,1,"Jun 25, 2023","Jun 25, 2023","Jun 09, 2023",,Paperback,view (with text),/book/show/166918792-angaja-ii
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Viață după viață,"Atkinson, Kate",,9786067103342,6067103346,528        pp,3.78,"227,425","Mar 14, 2013","Jun 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2023",,Paperback,view,/book/show/30366214-via-dup-via
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"O istorie culturală a nebuniei: de la Biblie la Freud, de la casa de nebuni la medicina modernă","Scull, Andrew",9734670107,9789734670109,9734670107,504        pp,3.94,634,"Mar 23, 2015",Oct 2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2023",,Paperback,view,/book/show/36405801-o-istorie-cultural-a-nebuniei
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Călătoria lui Walter Benjamin,"Parini, Jay",,9786060972396,,344        pp,3.63,126,"Jan 01, 1997","May 10, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Jan 22, 2024","Jan 23, 2024","Jun 05, 2023",,Paperback,view,/book/show/201443804-c-l-toria-lui-walter-benjamin
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Earthspinner,"Roy, Anuradha",0063220687,9780063220683,0063220687,224        pp,3.79,594,"Sep 09, 2021","Jul 05, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,11,1,"Jul 07, 2023","Jul 08, 2023","Jun 05, 2023",,Hardcover,view,/book/show/59333205-the-earthspinner
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fiu de ticălos,"Chalandon, Sorj",,9786060972495,,304        pp,3.96,"1,145","Aug 18, 2021",May 2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,"Dec 05, 2023","Dec 07, 2023","Jun 05, 2023",,Paperback,view,/book/show/175068066-fiu-de-tic-los
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Istoria mămăligii. Povestea globală a unui preparat național,"Drace-Francis, Alex*",,9789735079000,,296        pp,4.10,62,unknown,2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,15,1,"Dec 07, 2023","Dec 08, 2023","Jun 05, 2023",,Paperback,view,/book/show/179032933-istoria-m-m-ligii-povestea-global-a-unui-preparat-na-ional
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Simon,"Abgaryan, Narine",,9786060972105,,313        pp,4.51,"3,511",2020,2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,23,1,"Nov 12, 2023","Nov 13, 2023","Jun 05, 2023",,Paperback,view,/book/show/141097766-simon
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Adriatica. Un concert al civilizațiilor la sfârșitul epocii moderne,"Kaplan, Robert D.",,9789735079352,,324        pp,3.61,578,"Apr 12, 2022",2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4,5 *",Notes are private!,0,5,1,"Jan 24, 2024","Jan 25, 2024","Jun 05, 2023",,Paperback,view (with text),/book/show/199709210-adriatica-un-concert-al-civiliza-iilor-la-sf-r-itul-epocii-moderne
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vocile lui Pamano,"Cabré, Jaume",,9786069786420,,656        pp,4.31,"2,416",2004,2023,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,16,1,"Sep 14, 2023","Sep 19, 2023","Jun 05, 2023",,Hardcover,view,/book/show/195479077-vocile-lui-pamano
