,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Paul's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Transgressions, Vol. 2: The Things They Left Behind / The Ransome Women","Farris, John",,,0765347512,320        pp,3.57,326,"Aug 29, 2006","Aug 29, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Honestly, I just read the Stephen King story, which was, surprisingly, the shorter of the two -- a mere 58 pages, if you can believe it. It was decentHonestly, I just read the Stephen King story, which was, surprisingly, the shorter of the two -- a mere 58 pages, if you can believe it. It was decent. Written in the aftermath of 9/11, it told the story of one man who worked in the towers, and has survivor guilt because he wasn't killed that day....more",Notes are private!,0,0,1,"Jul 13, 2023","Jul 14, 2023","Jul 13, 2023",,Mass Market Paperback,view (with text),/book/show/75194436-transgressions-vol-2
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pandora's Jar: Women in the Greek Myths,"Haynes, Natalie*",0063139464,9780063139466,0063139464,308        pp,4.24,"19,237",2020,"Mar 29, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A fine book explaining the roles of women in the Greek myths from a feminist perspective.,Notes are private!,0,0,1,"Jul 08, 2023","Jul 16, 2023","Jul 08, 2023",,Paperback,view (with text),/book/show/58275735-pandora-s-jar
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Weaver and the Witch Queen,"Gornichec, Genevieve*",0593438248,9780593438244,,424        pp,3.92,"5,292","Jul 25, 2023","Jul 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2023",,Hardcover,view,/book/show/63277500-the-weaver-and-the-witch-queen
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Curator,"King, Owen*",1982196807,9781982196806,1982196807,480        pp,2.98,"1,954","Mar 07, 2023","Mar 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"King has written the rare novel -- one that is multi-layered, complicated, yet eminently comprehensive and readable. King has written the rare novel -- one that is multi-layered, complicated, yet eminently comprehensive and readable. ...more",Notes are private!,0,1,1,"Jun 29, 2023","Jul 07, 2023","Jun 29, 2023",,Hardcover,view (with text),/book/show/61273856-the-curator
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cat's Meow: How Cats Evolved from the Savanna to Your Sofa,"Losos, Jonathan B.",1984878700,9781984878700,1984878700,400        pp,3.86,340,"May 02, 2023","May 02, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Some entertaining history on the background and natural development of cats. But the overlong sections on breeding are kind of creepySome entertaining history on the background and natural development of cats. But the overlong sections on breeding are kind of creepy...more,Notes are private!,1,1,1,"Jun 21, 2023","Jun 27, 2023","Jun 21, 2023",,Hardcover,view (with text),/book/show/63128525-the-cat-s-meow
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lesbiana's Guide to Catholic School,"Reyes, Sonora*",0063060256,9780063060258,0063060256,416        pp,4.29,"21,448","May 17, 2022","Apr 25, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm not the target audience for this book, but it was emotional, joyous, and uplifting. I'm not the target audience for this book, but it was emotional, joyous, and uplifting. ...more",Notes are private!,0,0,1,"Jun 15, 2023","Jun 18, 2023","Jun 15, 2023",,Paperback,view (with text),/book/show/61812407-the-lesbiana-s-guide-to-catholic-school
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Atalanta: A Novel,"Saint, Jennifer*",1250855578,9781250855572,1250855578,291        pp,3.80,"16,132","Apr 11, 2023","May 09, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 09, 2023","Jun 13, 2023","Jun 09, 2023",,Hardcover,view,/book/show/61884838-atalanta
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ghosts of Belfast (Deluxe Edition),"Neville, Stuart*",1641293195,9781641293198,1641293195,432        pp,3.91,"8,061",2009,"Jun 29, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A smart, violent, and unsentimental book that's sometimes hard to read, but well worth it.A smart, violent, and unsentimental book that's sometimes hard to read, but well worth it....more",Notes are private!,0,0,1,"Jun 05, 2023","Jun 07, 2023","Jun 05, 2023",,Paperback,view (with text),/book/show/58461958-the-ghosts-of-belfast-deluxe-edition
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Lives of Puppets,"Klune, T.J.*",152908802X,9781529088021,152908802X,418        pp,3.94,"58,962","Apr 25, 2023","Apr 25, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book tries hard to be good. It has a good heart, some unique characters, and a touch of lyrical writing. But it's too long, with too many words, This book tries hard to be good. It has a good heart, some unique characters, and a touch of lyrical writing. But it's too long, with too many words, and too many superfluous anecdotes for an overall story that's essential pointless....more",Notes are private!,0,0,1,"May 28, 2023","Jun 04, 2023","May 28, 2023",,Hardcover,view (with text),/book/show/61257470-in-the-lives-of-puppets
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gospel of Orla,"Walls, Eoghan*",,9781644212820,,224        pp,3.75,485,"Mar 07, 2023","Mar 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Orla is an unhappy 14-year-old. Her mother is dead. Her father is an alcoholic. School sucks. Her teachers suck. Her friends have deserted her. Her caOrla is an unhappy 14-year-old. Her mother is dead. Her father is an alcoholic. School sucks. Her teachers suck. Her friends have deserted her. Her cat dies. Then, as she's planning to run away from home, she meets Jesus. She tells her story and his story....more",Notes are private!,0,0,1,"May 25, 2023","May 28, 2023","May 25, 2023",,Paperback,view (with text),/book/show/63261123-the-gospel-of-orla
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yellowface,"Kuang, R.F.*",,,,336        pp,3.80,"428,718","May 25, 2023","May 16, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,DisappointingDisappointing...more,Notes are private!,0,0,1,"May 21, 2023","May 25, 2023","May 21, 2023",,Hardcover,view (with text),/book/show/62047984-yellowface
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Didn't Nobody Give a Shit What Happened to Carlotta,"Hannaham, James*",0316285277,9780316285278,0316285277,352        pp,3.99,"2,370","Jun 28, 2022","Aug 30, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Carlotta Mercedes is a transwoman getting out of prison after 20 years. James Hannaham gives her a voice.Carlotta Mercedes is a transwoman getting out of prison after 20 years. James Hannaham gives her a voice....more,Notes are private!,0,0,1,"May 08, 2023","May 15, 2023","May 08, 2023",,Hardcover,view (with text),/book/show/59227943-didn-t-nobody-give-a-shit-what-happened-to-carlotta
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Highway 61 Resurfaced,"Fitzhugh, Bill",0060597615,9780060597610,0060597615,368        pp,3.83,271,"Apr 01, 2005","Apr 12, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A southern noir novel that highlights murder, music,and racism.A southern noir novel that highlights murder, music,and racism....more",Notes are private!,0,0,1,"May 03, 2023","May 07, 2023","May 03, 2023",,Hardcover,view (with text),/book/show/427823.Highway_61_Resurfaced
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lark Ascending,"House, Silas*",164375159X,9781643751597,164375159X,288        pp,4.16,"3,626","Sep 27, 2022","Sep 27, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The future, as the world literally burns, and people strive to survive any way they can, is the setting for this novel that shows us how life is aboutThe future, as the world literally burns, and people strive to survive any way they can, is the setting for this novel that shows us how life is about struggle and misery and sadness, yet joy and hope. The language is the strength in this character-driven tale that is light on plot....more",Notes are private!,0,0,1,"Apr 30, 2023","May 02, 2023","Apr 30, 2023",,Hardcover,view (with text),/book/show/59892263-lark-ascending
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Red Side Story        (Shades of Grey, #2)","Fforde, Jasper*",1444763660,9781444763669,1444763660,376        pp,4.57,"1,257","Feb 06, 2024","Feb 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 27, 2023",,Hardcover,view,/book/show/9531458-red-side-story
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cursed Bunny,"Chung, Bora",1643753606,9781643753607,1643753606,256        pp,3.80,"23,786","Mar 15, 2017","Dec 06, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In the Chung's hands, short stories take on the aura of fables, using allegories that shock and horrify, and rise to the status of a legend devolving In the Chung's hands, short stories take on the aura of fables, using allegories that shock and horrify, and rise to the status of a legend devolving into fantasy. ...more",Notes are private!,0,0,1,"Apr 25, 2023","Apr 30, 2023","Apr 25, 2023",,Paperback,view (with text),/book/show/61031128-cursed-bunny
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stone Blind,"Haynes, Natalie*",0063258390,9780063258396,0063258390,373        pp,3.85,"42,499","Sep 15, 2022","Feb 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Natalie Haynes breathes new life into the tales of Medusa and Perseus with a caustic eye and a feminist perspective.Natalie Haynes breathes new life into the tales of Medusa and Perseus with a caustic eye and a feminist perspective....more,Notes are private!,0,0,1,"Apr 19, 2023","Apr 24, 2023","Apr 19, 2023",,Hardcover,view (with text),/book/show/61102615-stone-blind
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Seven Moons of Maali Almeida,"Karunatilaka, Shehan*",132406482X,9781324064824,132406482X,388        pp,3.93,"39,511","Aug 04, 2022","Nov 01, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In the afterlife of Sri Lanka, the ghosts see the irony in having the same enemies as the livingIn the afterlife of Sri Lanka, the ghosts see the irony in having the same enemies as the living...more",Notes are private!,0,0,1,"Apr 07, 2023","Apr 19, 2023","Apr 07, 2023",,Paperback,view (with text),/book/show/62346648-the-seven-moons-of-maali-almeida
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Long Way to a Small, Angry Planet        (Wayfarers, #1)","Chambers, Becky*",0062444131,9780062444134,0062444131,443        pp,4.18,"147,642","Jul 29, 2014","Jul 05, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A fun book that's an exploration of the foibles and frustrations of humans -- and to a larger extent, all sentient beings. A fun book that's an exploration of the foibles and frustrations of humans -- and to a larger extent, all sentient beings. ...more",Notes are private!,0,0,1,"Mar 16, 2023","Apr 02, 2023","Mar 16, 2023",,Paperback,view (with text),/book/show/27213244-the-long-way-to-a-small-angry-planet
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Conjuring of Light        (Shades of Magic, #3)","Schwab, V.E.*",0765387476,9780765387479,0765387476,624        pp,4.32,"160,541","Feb 21, 2017","Mar 13, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Third book of a trilogy, which I did not discover until I was reading the first book, A Darker Shade of Magic, which introduced the concept of magic pThird book of a trilogy, which I did not discover until I was reading the first book, A Darker Shade of Magic, which introduced the concept of magic playing with four Londons. But it was worth the 1,500 or so pages....more",Notes are private!,0,0,1,"Mar 04, 2023","Mar 16, 2023","Mar 04, 2023",,Paperback,view (with text),/book/show/35018898-a-conjuring-of-light
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thin Man,"Hammett, Dashiell",0679722637,9780679722632,0679722637,201        pp,3.91,"35,284",Dec 1933,"Jul 17, 1989",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Too many characters introduced seemingly at random make this old hard-core crime novel confusing and difficult to follow. .Too many characters introduced seemingly at random make this old hard-core crime novel confusing and difficult to follow. ....more,Notes are private!,0,0,1,"Feb 24, 2023","Mar 03, 2023","Feb 24, 2023",,Paperback,view (with text),/book/show/80616.The_Thin_Man
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Babel,"Kuang, R.F.*",0063021420,9780063021426,0063021420,544        pp,4.20,"218,552","Aug 23, 2022","Aug 23, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Extraordinary. The language of magic meets the  magic of language.Extraordinary. The language of magic meets the  magic of language....more,Notes are private!,0,0,1,"Feb 06, 2023","Feb 17, 2023","Feb 06, 2023",,Hardcover,view (with text),/book/show/57945316-babel
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tom Seaver: A Terrific Life,"Madden, Bill",1982136227,9781982136222,1982136227,304        pp,4.20,401,Nov 2020,"Sep 07, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A great read, with the workman-like sports writing and compelling insights of an old newspaperman..A great read, with the workman-like sports writing and compelling insights of an old newspaperman.....more",Notes are private!,0,0,1,"Jan 31, 2023","Feb 04, 2023","Jan 31, 2023",,Paperback,view (with text),/book/show/56898143-tom-seaver
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Terraformers,"Newitz, Annalee*",1250228018,9781250228017,1250228018,338        pp,3.39,"4,831","Jan 31, 2023","Jan 31, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A decent and at times fun read, but with a lot to absorb. And I could have done without the blow-by-blow battle stories.",Notes are private!,0,1,1,"Apr 02, 2023","Apr 06, 2023","Jan 27, 2023",,Hardcover,view (with text),/book/show/60784471-the-terraformers
