,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ana's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tattooer,"Tanizaki, Jun'ichirō",,,B00TM97W38,116        pp,3.72,624,1910,"Feb 13, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Apr 25, 2023","Apr 25, 2023","Apr 25, 2023",,Kindle Edition,view,/book/show/25041492-the-tattooer
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Good Morning, Midnight","Rhys, Jean",0393357805,9780393357806,0393357805,208        pp,3.87,"10,634",1939,"Mar 17, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Apr 06, 2023","Apr 11, 2023","Apr 06, 2023",,Paperback,view,/book/show/45894065-good-morning-midnight
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Until She Screams,"Hoffenberg, Mason",159654998X,9781596549982,159654998X,154        pp,3.25,4,unknown,unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Apr 04, 2023","Apr 04, 2023","Apr 04, 2023",,,view,/book/show/6537994-until-she-screams
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aureole: An Erotic Sequence,"Maso, Carole",0872864103,9780872864108,0872864103,214        pp,3.95,237,"Jan 28, 1996","Jan 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Mar 29, 2023","Mar 30, 2023","Mar 29, 2023",,Paperback,view,/book/show/153594.Aureole
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What is sport?,"Barthes, Roland",0300116047,9780300116045,0300116047,96        pp,3.61,82,1960,"Nov 16, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Mar 21, 2023","Mar 21, 2023","Mar 21, 2023",,Paperback,view,/book/show/1209071.What_is_sport_
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bloody Chamber,"Carter, Angela",,,,42        pp,3.92,"57,169",1979,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Think the brothers Grimm fairy tales, but feminist and Marquis de Sade, but sensual and without the poop kink and you get Angela Carter The Bloody ChaThink the brothers Grimm fairy tales, but feminist and Marquis de Sade, but sensual and without the poop kink and you get Angela Carter The Bloody Chamber....more",Notes are private!,0,10,1,"Mar 18, 2023","Mar 24, 2023","Mar 18, 2023",,,view (with text),/book/show/55859893-the-bloody-chamber
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Soccer,"Toussaint, Jean-Philippe",1978804199,9781978804197,1978804199,100        pp,3.27,146,2015,"Apr 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Mar 17, 2023","Mar 17, 2023","Mar 17, 2023",,Paperback,view,/book/show/42672272-soccer
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad Behavior,"Gaitskill, Mary",,,,208        pp,3.87,"11,596",1988,"May 14, 1989",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 04, 2023","Mar 14, 2023","Mar 04, 2023",,Paperback,view,/book/show/251356.Bad_Behavior
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sea and Poison,"Endō, Shūsaku",0811211983,9780811211987,0811211983,167        pp,3.96,"1,509",1958,"Apr 17, 1992",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“How strange, I thought, that up to today, I had hardly reflected at all upon this. Now, this father of a family coming in through the door, perhaps d“How strange, I thought, that up to today, I had hardly reflected at all upon this. Now, this father of a family coming in through the door, perhaps during the War he killed a man or two. But now his face as he sips his coffee and scolds his children is not the face of man fresh from murder. Just as with the show window in West Matsubara, past which the trucks rumble, the dust of the years settles on our faces too.”Towards the end of World War II, at Fukuoka Imperial University Hospital a number of doctors and nurses performed vivisections on several American airmen. They reasoned that everyone was at risk of dying anyway. Those that didn’t die in the hospital got a chance to die every night in an air raid. The city was diminishing daily, as the burnt out section of Fukuoka was expanding. The general view was that sentimentality was a luxury forbidden in hospitals during the war. Also, doctors weren’t saints; they sought promotions, and looked for opportunities to try out new techniques. Their experiments were not limited to dogs or monkeys. It was easier for Suguro and Toda, both interns, to submit to peer pressure from their superiors and let things go as they were. Trying to figure out motives and morals felt too heavy and oppressive for them to think about. And so, one day, they found themselves in an operating room eviscerating, experimenting on, and eventually murdering prisoners. All in the name of science. What about their conscience, you might wonder. Well, people always find ways of coping with their capacity for evil.“There is something I would like to ask you. Aren’t you too, deep down, unmoved by the sufferings and death of others? Aren’t we brothers under the skin perhaps? Haven’t you, too, lived your life up to now without excessive self-recrimination and shame? And then someday doesn’t there stir in you, too, the thought that you’re a bit ‘strange’?”I loved this book. For me this was a 5 star read. ...more",Notes are private!,0,4,1,"Mar 04, 2023","Mar 04, 2023","Mar 04, 2023",,Paperback,view (with text),/book/show/169446.The_Sea_and_Poison
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Only Story,"Barnes, Julian",1473554799,9781473554795,,272        pp,3.61,"23,639","Feb 01, 2018","Feb 01, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Sad sex is always far worse than good sex, bad sex, self-sex and no sex. Sad sex is the saddest of all.” Julian Barnes, The Only Story.At nineteen Pa“Sad sex is always far worse than good sex, bad sex, self-sex and no sex. Sad sex is the saddest of all.” Julian Barnes, The Only Story.At nineteen Paul fell in love with a married woman. Susan was his mother’s age. Being young in brain, heart, and cock he carelessly–or carefreely–imagined that the thrill of love, the good sex, the unpredictability of an unconventional relationship will last a lifetime. Paul was an idealist, convinced that he had both the will and the power to rescue Susan, but she never asked for that. After a while, good sex turned to bad sex, and bad sex to sad sex. And sad sex created conditions ripe for an existential panic that “takes some to God, others to despair, some to charitable works, others to drink, some to emotional oblivion, others to a life where they hope that nothing serious will ever trouble them again.” Neither Paul, nor Susan, were driven to God. Or to charitable works.“Sad sex is when, the toothpaste in her mouth not fully disguising the smell of sweet sherry, she whispers, ‘Cheer me up, Casey Paul.’ And you oblige. Though cheering her up also involves cheering yourself down. Sad sex is when she is already doped by a cheering-up pill, but you think that if you fuck her it might cheer her up a bit more. Sad sex is when you are yourself in such despair, the situation so insoluble, the pre-history so oppressive, the very balance of your soul in doubt from day to day, moment to moment, that you think you may as well forget about yourself for a few minutes, for half an hour, in sex. But you don’t forget yourself, or your state of soul, not for even a nanosecond. Sad sex is when you feel you are losing touch with her, and she with you, but this is a way of telling one another that the connection is still there, somehow; that neither of you is giving up on the other, even if part of you fears that you should. Then you discover that insisting on the connection is the same as prolonging the pain.”At the heart of the novel is the question of whether you’d rather love the more, and suffer the more, or love the less, and suffer the less. But-and Barnes knows this-it’s not a real question, because we don’t have that choice. I thought the novel was good, but it’s not Barnes’ best work. For a book that deals with the devastating consequences of unconventional love, abuse and addiction, I felt that its tone is a little too emotionally detached. ...more",Notes are private!,0,3,1,"Feb 12, 2023","Feb 18, 2023","Feb 12, 2023",,ebook,view (with text),/book/show/35570812-the-only-story
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of Human Bondage,"Maugham, W. Somerset",0451530179,9780451530172,0451530179,684        pp,4.14,"57,089",1915,"Jan 02, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jan 07, 2023","Jan 29, 2023","Jan 07, 2023",,Mass Market Paperback,view,/book/show/31548.Of_Human_Bondage
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wild Party,"March, Joseph Moncure",0375706437,9780375706431,0375706437,112        pp,4.10,"1,459",1928,"Mar 23, 1999",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Dec 29, 2022","Dec 30, 2022","Dec 29, 2022",,Paperback,view,/book/show/262304.The_Wild_Party
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Huis Clos and Other Plays,"Sartre, Jean-Paul",0141184558,9780141184555,0141184558,224        pp,4.01,231,unknown,"Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 26, 2022","Dec 28, 2022","Dec 26, 2022",,Paperback,view,/book/show/168603.Huis_Clos_and_Other_Plays
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tunnel,"Sabato, Ernesto",,,0141194545,140        pp,4.02,"74,867",1948,"Apr 28, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Dec 08, 2022","Dec 10, 2022","Dec 08, 2022",,Paperback,view,/book/show/9574908-the-tunnel
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cutting for Stone,"Verghese, Abraham*",0375414495,9780375414497,,560        pp,4.32,"386,972",2009,"Feb 03, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you’re the kind of person who is tempted to skip on yearly medical appointments Cutting for Stone will cure you of that. By page 541, I had alreadyIf you’re the kind of person who is tempted to skip on yearly medical appointments Cutting for Stone will cure you of that. By page 541, I had already visited my primary care physician, my ob-gyn, a dermatologist and two doctors in preventive screening. They assured me that I am healthy. You see, Verghese writes about illnesses in vivid detail. If you have a vivid imagination, expect to develop a new set of symptoms every few chapters. After spending hundreds of pages with Dr Thomas Stone, Dr. Hema, Dr. Ghosh, Dr Marion and Dr. Shiva inside operating rooms, I won’t judge if you’ll strip naked in front of your mirror (multiple times, like I did) and thoroughly look for lumps, bumps and suspicious skin patches. You’re probably fine, but please get that thing checked. Much of the book is about the lives of people working in hospitals, especially surgeons. They are so dedicated to their profession that it often looks as if they are imprisoned by it. It begins in Ethiopia during the 1950s to 1970s, a country full of possibilities and chaos, but then moves to different places, following the doctors who chase the odd beauty of working to heal others. The book takes a hard look at fatherhood and brotherhood, dissecting facets of masculinity. A recurring theme is the human need to find meaning by making something beautiful. The problems I had were that the plot relied on too many coincidences to be credible, felt overly ambitious and unnecessarily long. But, I enjoyed it. I often forgot that I was reading. In Verghese’s words, I inhabited the story. It drew me in, broke me, and put me back together, with no loose ends. If you like your books to feel like a BDSM session this one will give you plenty of visceral pain and expert aftercare. It won’t end until you’re feeling cozy in a comfortable headspace. But you’ll be emotionally bruised for days. ...more",Notes are private!,0,6,1,"Sep 17, 2022","Oct 02, 2022","Sep 17, 2022",,Hardcover,view (with text),/book/show/3591262-cutting-for-stone
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unconscious,"Freud, Sigmund",0141183888,9780141183886,0141183888,106        pp,3.68,770,1915,"Sep 29, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 15, 2022","Sep 17, 2022","Sep 15, 2022",,Paperback,view,/book/show/229883.The_Unconscious
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Postcolonial Love Poem,"Díaz, Natalie",1644450143,9781644450147,1644450143,107        pp,4.35,"6,704","Mar 03, 2020",Mar 2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Sep 15, 2022","Sep 15, 2022","Sep 15, 2022",,Paperback,view,/book/show/44094069-postcolonial-love-poem
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Interpreter of Maladies,"Lahiri, Jhumpa",0618101365,9780618101368,0618101365,198        pp,4.17,"193,355","Apr 20, 1999","Jan 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Sep 12, 2022","Sep 15, 2022","Sep 12, 2022",,Hardcover,view,/book/show/5439.Interpreter_of_Maladies
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After the Banquet,"Mishima, Yukio",009928278X,9780099282785,009928278X,288        pp,3.70,"2,862",1960,"Jan 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Aug 21, 2022",,Paperback,view,/book/show/62823.After_the_Banquet
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Forbidden Colors,"Mishima, Yukio",0375705163,9780375705168,0375705163,403        pp,3.91,"4,096",1951,"Feb 22, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2022",,Paperback,view,/book/show/62811.Forbidden_Colors
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sun & Steel,"Mishima, Yukio",4770029039,9784770029034,4770029039,108        pp,3.90,"5,438",1968,"Apr 11, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2022",,"Paperback, Paper Dust Jacket",view,/book/show/62804.Sun_Steel
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thirst for Love,"Mishima, Yukio",0375705074,9780375705076,0375705074,200        pp,3.64,"5,805","Jun 30, 1950",Mar 1999,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2022",,Paperback,view,/book/show/62801.Thirst_for_Love
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Temple of the Golden Pavilion,"Mishima, Yukio",0679433155,9780679433156,0679433155,247        pp,3.98,"19,744",1956,1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2022",,Hardcover,view,/book/show/62798.The_Temple_of_the_Golden_Pavilion
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sailor Who Fell from Grace with the Sea,"Mishima, Yukio",,,,181        pp,3.85,"40,990","Sep 01, 1963","May 31, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2022",,Paperback,view,/book/show/162332.The_Sailor_Who_Fell_from_Grace_with_the_Sea
