,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Eric's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
37,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tender is the Flesh,"Bazterrica, Agustina",1982150920,9781982150921,1982150920,209        pp,3.80,"205,148","Nov 29, 2017","Aug 04, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A harrowing, unsettling book. The subject matter is repulsive. The story takes place in a near future Argentina where all fish, mammals, and birds (thA harrowing, unsettling book. The subject matter is repulsive. The story takes place in a near future Argentina where all fish, mammals, and birds (the public is told), have contracted a virus that makes eating them deadly to humans. Society worldwide, unable to give up eating meat, goes into “The Transition”, where less affluent or out-group people are used as food. Eventually, a class of human is bred, slaughtered, and processed like cattle, hunted for sport, and used for lab research.I saw this book, not as an argument for veganism, but more as a dystopian cautionary tale about what happens when people demonize and dehumanize each other, whether because of their ethnicity, political beliefs, or economic status. As such, I think it’s an important book, and may someday be regarded as belonging on the same shelf as 1984, Fahrenheit 451, and The Handmaid’s Tale. The last line certainly made me think of that other Orwell classic, Animal Farm.Not for the squeamish. I’ll warn you. Images from this book may stay with you for a long time....more",Notes are private!,0,3,1,"Oct 29, 2023",Nov 2023,"Oct 29, 2023",,Paperback,view (with text),/book/show/49090884-tender-is-the-flesh
38,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Darling Girl,"McMahon, Jennifer*",166801906X,9781668019061,166801906X,320        pp,3.76,"12,652","Oct 03, 2023","Oct 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 16, 2023",,Hardcover,view,/book/show/101145269-my-darling-girl
39,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dust of Dreams        (Malazan Book of the Fallen, #9)","Erikson, Steven*",0765316552,9780765316554,0765316552,"1,280        pp",4.30,"29,565","Aug 18, 2009","Aug 18, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A lot of pages were spent on characters I didn’t care about: the Snake, the Barghast, Krughava, Tanakalian, Yan Tovis and her brother, the people explA lot of pages were spent on characters I didn’t care about: the Snake, the Barghast, Krughava, Tanakalian, Yan Tovis and her brother, the people exploring the skykeep, the K’Chain Che’Malle. Even Onos Toolan was boring in this book. What kept me going were the parts with the renegade Malazan army.I’m going to take a break before starting the final book....more",Notes are private!,0,0,1,"Oct 15, 2023","Nov 24, 2023","Oct 15, 2023",,Mass Market Paperback,view (with text),/book/show/4703427-dust-of-dreams
40,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Monica,"Clowes, Daniel",1683968824,9781683968825,1683968824,106        pp,3.99,"3,014",Oct 2023,"Oct 03, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 07, 2023","Oct 08, 2023","Oct 07, 2023",,Hardcover,view,/book/show/123209437-monica
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As I Lay Dying,"Faulkner, William",,,,288        pp,3.72,"168,362","Jan 01, 1930","Jan 30, 1991",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Great book! Although Darl seems to go precipitously off the deep end with little warning. If I read it again, I’ll look for more clues.",Notes are private!,0,7,1,"Oct 07, 2023","Oct 14, 2023","Oct 07, 2023",,Paperback,view (with text),/book/show/77013.As_I_Lay_Dying
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes from Underground,"Dostoevsky, Fyodor",1400041910,9781400041916,1400041910,126        pp,4.18,"160,777",1864,2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another entertainingly exasperating character from Dostoevsky. The unnamed narrator, in the first part, imparts his nihilistic philosophy to the “readAnother entertainingly exasperating character from Dostoevsky. The unnamed narrator, in the first part, imparts his nihilistic philosophy to the “reader”, but then he reveals he doesn’t intend for his manuscript to be read at all. He’s writing it merely to crystallize his own thoughts. He argues in favor of free will, going against the growing orthodoxy of his time, which indicates that all human behavior is governed by circumstances and can be predicted. In opposition to this, he lives in a way contrary to society, and against his own “profit”, for the mere pleasure of being a person who decides for himself. In this way, he argues, he still profits even through suffering, for the reason that he preserves his own independence.In the second part, he flashes back to an earlier time, when he invited himself to a dinner party attended by several old classmates (who all despise him) for the purpose of showing his contempt toward them for thinking they’re better than him. He humiliates himself and ends up at a brothel where he meets a young prostitute and speaks to her about escaping the life she’s gotten herself into, and says he can visit her at his apartment. When she does so, he behaves rudely toward her (as we now come to expect of him).The thing about his contrariness is that sometimes his thoughts are contrary even to his contrariness. He vacillates back and forth and is always dissatisfied with any tone or action he takes. A chaotic individual. Dostoevsky wrote this before Crime and Punishment, but you can see Raskolnikov foreshadowed in this unnamed narrator. He manages to get to the heart of the psychological complexity of most people, who, unlike the characters in books by his contemporaries, aren’t “all one thing”, but are constantly jumping between extremes in their minds, if not so dramatically in their behavior....more",Notes are private!,0,2,1,Oct 2023,"Oct 06, 2023","Oct 01, 2023",,Hardcover,view (with text),/book/show/18809.Notes_from_Underground
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Avengers: War Across Time,"Levitz, Paul",1302925733,9781302925734,1302925733,136        pp,3.39,94,unknown,"Aug 08, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A fun retro-romp in the Silver Age, which takes place right after Avengers Vol 1 # 11.Great to see Alan Davis’s art here. Levitz’s plot is scattershotA fun retro-romp in the Silver Age, which takes place right after Avengers Vol 1 # 11.Great to see Alan Davis’s art here. Levitz’s plot is scattershot, but the characters (and cameos) are all scripted consistently with their Silver Age personas. A nice read for us old-timers interested in a shot of nostalgia, but newbies are advised to go back and read the original stories by Kirby, Lee, and Heck....more",Notes are private!,0,0,1,"Sep 30, 2023","Sep 30, 2023","Sep 30, 2023",,Paperback,view (with text),/book/show/65840626-avengers
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"None Shall Sleep        (None Shall Sleep, #1)","Marney, Ellie*",0316497835,9780316497831,0316497835,400        pp,3.95,"15,435","Sep 01, 2020","Sep 01, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Pretty good, although derivative of Silence of the Lambs. With YA versions of Clarice and Lecter. Don’t let that dissuade you from reading it. The youPretty good, although derivative of Silence of the Lambs. With YA versions of Clarice and Lecter. Don’t let that dissuade you from reading it. The younger POV may hit your sweet spot....more",Notes are private!,0,2,1,"Sep 26, 2023","Oct 18, 2023","Sep 26, 2023",,Hardcover,view (with text),/book/show/50358134-none-shall-sleep
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Holly,"King, Stephen*",1668016133,9781668016138,1668016133,449        pp,4.14,"91,066","Sep 05, 2023","Sep 05, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love Holly Gibney. She’s one of King’s best characters. I was surprised to find she’s in her mid-fifties now. I guess she ages in real time. That’s I love Holly Gibney. She’s one of King’s best characters. I was surprised to find she’s in her mid-fifties now. I guess she ages in real time. That’s the hazard of tying your stories into real life events (like Covid, in this instance).Although this book is a mystery, King isn’t a mystery writer per se. His characters rely largely on feeling and coincidence to solve their mysteries. Holly does a lot of legwork here, but I’m not totally convinced she would have caught the culprits without the coincidence of her friend Barbara running into interested parties, and flashes of almost other-worldly (patented Stephen King style) flashes of intuition. Some mysteries are exercises in logic. This is not that (although it comes close). That’s not a put down. I’ll happily read any “mystery” King decides to write.Speaking of the culprits, the ones in this book are among the nastiest and most memorable he’s ever created. Some thoughts and images of these particular baddies will remain with me for a long time.I see on Goodreads that some readers (or maybe political operatives) are one-starring this book for its slams on Trump and anti-vaxxers and vowing never to read King again. (As if: big shock —- what?! King has suddenly come out as a LIBERAL? Come off it. If you’ve read any of his books, you already know his politics). Well, they can go on pretending to be surprised by that and vowing to stop buying his books. It’s no real threat. Why? Because on the whole, liberals read and conservatives watch TV. There. I said it....more",Notes are private!,1,16,1,"Sep 10, 2023","Sep 15, 2023","Sep 10, 2023",,Hardcover,view (with text),/book/show/65916344-holly
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Auctioneer,"Samson, Joan",1933618191,9781933618197,1933618191,260        pp,3.80,"3,876",1976,"Nov 30, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A fast talking auctioneer takes up residence in a rural New Hampshire town and sets up a weekly auction to benefit the sheriff’s department. The sheriA fast talking auctioneer takes up residence in a rural New Hampshire town and sets up a weekly auction to benefit the sheriff’s department. The sheriff, on behalf of the auctioneer, visits all the residents, collecting up things they may regard as junk, but that city folks might use as part of their rustic decor.Trouble is, the sheriff and his growing number of armed deputies, and the auctioneer himself, keep showing up every week demanding more. It seems the auctioneer is now running the town and bleeding it dry.The author does a good job at capturing plain rural speech, and building a sense of dread. The final auction we see before the climax is chilling indeed.The auctioneer, Perly Dunsmore, is one of those sinister literary characters that seem to appear out of nowhere and serve dark forces, like Stephen King’s Randall Flagg and Cormac McCarthy’s Judge Holden.My only beef is that, for a relatively short novel, the buildup to the climax seems predictable and long in coming.Still, I can see why this novel is coming to be regarded as a modern classic. It has sort of a timeless feel, like a story by Bradbury or Shirley Jackson, and concerns the fears of rural folk who feel beset and victimized by more “sophisticated” city folks. Almost 50 years after it’s original publication, a tale about such fears seems to resonate even more in the age of Trump...more",Notes are private!,1,3,1,Sep 2023,"Sep 24, 2023","Sep 01, 2023",,Paperback,view (with text),/book/show/923832.The_Auctioneer
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Toll the Hounds        (Malazan Book of the Fallen, #8)","Erikson, Steven*",0765310082,9780765310088,0765310082,"1,008        pp",4.37,"33,372","Jun 30, 2008","Sep 16, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Book eight of the series. A lot of it (the plots involving the human characters in Darujhistan) is very entertaining.I’m sorry, but the Tiste Andii (ABook eight of the series. A lot of it (the plots involving the human characters in Darujhistan) is very entertaining.I’m sorry, but the Tiste Andii (Anomander Rake and all his ilk) are boring. I never felt as though I knew or cared what Rake’s intentions were.Still, enough of it was good enough, and ambitious enough, to earn a four star rating from me.Here’s hoping for a rousing two-book finale. As Van the Man said, it’s too late to stop now....more",Notes are private!,0,2,1,"Aug 29, 2023","Oct 06, 2023","Aug 29, 2023",,Hardcover,view (with text),/book/show/938544.Toll_the_Hounds
