,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Melissa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
34,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Antsy Does Time        (Antsy Bonano, #2)","Shusterman, Neal*",0525478256,9780525478256,0525478256,247        pp,3.95,"2,125","Sep 18, 2008","Sep 18, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 07, 2022","Mar 16, 2022",,Hardcover,view,/book/show/3112309-antsy-does-time
35,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The School for Good Mothers,"Chan, Jessamine*",,,,336        pp,3.54,"105,733","Jan 04, 2022","Jan 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I “liked” this book inasmuch as you can like a book that’s so sad… but. I also thought it seemed just so over-the-top for Freda to have left her kid iI “liked” this book inasmuch as you can like a book that’s so sad… but. I also thought it seemed just so over-the-top for Freda to have left her kid in a toy by herself for 2+ hours. When she didn’t absolutely have to. I understand that shit happens, but I just can’t imagine any mom doing such a thing. There’s no way she wouldn’t know that kid would be completely hysterical in 15 minutes. That said, of course that doesn’t mean she should lose custody of her kid in such an extreme way. To not even be allowed visits. Wow. What a travesty. I kinda wish Freda’s “very bad day” had been a little more bad. Basically, she needed to get something from work, but she also decided to enjoy a leisurely child-free afternoon while her kid was at home stuck in what I think is, like, a walker toy—and one she’s too big for. Maybe she’d do a thing like that if something truly awful happened, but she was just stressed and overworked. Which, you know, I hear that! Moms need breaks!!! But since she also had an active co-parent with her ex, I mean, she DID get breaks, right? Anyway, I’ll stop dwelling on that and just say that I’m glad that in real life, at least currently, it’s hard to strip parental rights from people unless they’re convicted of abuse—and even then, they tend to get supervised visitation. In real life, the court wouldn’t take away parenting rights when the other parent was begging them not to. However, there are some SICK, messed up rules that do tear families apart and that are unforgivable. I always think about the kids whose foster “parents” murdered them by driving into the sea, one of whom was the little boy who went viral for crying and hugging a cop and people were like “See, look, black kid hugging white cop, world peace man” but actually that kid was horribly abused and eventually murdered. Anyway, that kid and his siblings’ aunt lost custody of them because she allowed the kids’ actual mother to babysit them while she went to work. What a joke. What a horrible, disgusting intrusion that led to all those kids’ deaths. Not that it wouldn’t be tragic if the kids hadn’t been murdered. It’s wrong wrong wrong to not allow families to stay together and to give children to be raised by non-related people if it isn’t absolutely necessary. I still liked the book. I felt for Freda and for all the other mothers at the school. Horrific. I kept wondering, did they ever put a “good” mother into those classes to see if they’d pass? Seems like no one could possibly pass.Also, dig. I wasn’t expecting this book to take place in Philadelphia. It often referenced exactly the neighborhood where I lived. Hell, she went to my neighborhood farmers market....more",Notes are private!,0,3,1,not set,"Feb 27, 2022","Mar 01, 2022",,Hardcover,view (with text),/book/show/57846320-the-school-for-good-mothers
36,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wolf in White Van,"Darnielle, John*",0374292086,9780374292089,0374292086,211        pp,3.72,"24,676","Sep 16, 2014","Sep 16, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well whattaya know, the guy from Mountain Goats can write fiction. Writing good fiction is super hard. I honestly didn’t expect much from this book, IWell whattaya know, the guy from Mountain Goats can write fiction. Writing good fiction is super hard. I honestly didn’t expect much from this book, I assumed some fan of his music worked at the publishers’. But that’s not the case. This is unusually good. I do have some questions, though. Wish I had a book club to discuss it with....more",Notes are private!,0,2,1,not set,"Feb 23, 2022","Feb 23, 2022",,Hardcover,view (with text),/book/show/20575425-wolf-in-white-van
37,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,God Spare the Girls,"McKinney, Kelsey*",0063020254,9780063020252,0063020254,320        pp,3.56,"7,088","Jun 22, 2021","Jun 22, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 05, 2022","Feb 08, 2022",,Hardcover,view,/book/show/55276644-god-spare-the-girls
38,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Prettiest Star,"Sickels, Carter*",1938235622,9781938235627,1938235622,288        pp,4.42,"5,535","May 19, 2020","May 19, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 27, 2022","Jan 27, 2022",,Hardcover,view,/book/show/52196685-the-prettiest-star
39,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Final Girl Support Group,"Hendrix, Grady*",059320123X,9780593201237,059320123X,352        pp,3.52,"135,301","Jul 13, 2021","Jul 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I enjoyed this and I really like this author. This is the third book I’ve read by him and I thought each one was a total blast.,Notes are private!,0,2,2,not setnot set,"Jan 18, 2022not set","Jan 19, 2022",,Hardcover,view (with text),/book/show/55829194-the-final-girl-support-group
40,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Head Full of Ghosts,"Tremblay, Paul*",0062363239,9780062363237,0062363239,287        pp,3.79,"84,742","Jun 02, 2015","Jun 02, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is one of the best horror novels I’ve ever read. I don’t recall how I heard about it but I came in without expectations or even so much as havingThis is one of the best horror novels I’ve ever read. I don’t recall how I heard about it but I came in without expectations or even so much as having read a blurb for it. After reading it, I don’t know completely what to make of what happened in it and that doesn’t bother me at all. It’s actually perfect that way, any other way would have been kinda stupid. Instead, it leaves the reader with big important questions that they’ll probably ask themselves every so often for the rest of their lives. I also love that this man wrote such a perfectly feminist horror story—all the best ones are, don’t you think? Paul Tremblay may now be my favorite horror writer after Ira Levin, who first gave me the taste for perfectly-crafted feminist horror stories. I may have already read a book by Tremblay but I forget. I read too much. I’ll double-check....more",Notes are private!,0,3,2,not setnot set,"Nov 29, 2021not set","Nov 29, 2021",,Hardcover,view (with text),/book/show/23019294-a-head-full-of-ghosts
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Name’s Yours, What’s Alaska?: A Memoir",Alaska Thunderfuck 5000,1797203223,9781797203225,1797203223,264        pp,4.25,"1,585","Nov 09, 2021","Nov 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fun book, nice to revisit Pittsburgh and LA with it, two places I used to live and don’t anymore. I actually met Alaska once. It was the night before Fun book, nice to revisit Pittsburgh and LA with it, two places I used to live and don’t anymore. I actually met Alaska once. It was the night before Sharon Needles won Drag Race, and I was on a date with a very boring ophthalmologist at Brillo Box in Pittsburgh, when Sharon & Alaska came in. Sharon was in full makeup (though not necessarily drag, I guess?) and Alaska was not. I wish I’d asked for a picture with Alaska—I recognized her from various clips of her the show had during Sharon’s run. I didn’t want to be annoying. I did get a picture Sharon, and here it is:https://imgur.com/a/Urit5tXAlaska is great, though. Very funny and also super nice. This was a nice light read, and great on audio....more",Notes are private!,0,2,1,not set,Jan 2021,"Nov 29, 2021",,Hardcover,view (with text),/book/show/57008092-my-name-s-yours-what-s-alaska
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last Best Hope: America in Crisis and Renewal,"Packer, George",0374603669,9780374603663,0374603669,240        pp,4.07,"2,134","Jun 15, 2021","Jun 15, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 11, 2021","Nov 12, 2021",,Hardcover,view,/book/show/55467212-last-best-hope
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Axiom's End        (Noumena, #1)","Ellis, Lindsay*",1250256739,9781250256737,1250256739,384        pp,3.72,"24,296","Jul 21, 2020","Jul 21, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My little brother came to visit his California sisters and the whole time, he was reading this book. Could barely pull his head out of it.So I got theMy little brother came to visit his California sisters and the whole time, he was reading this book. Could barely pull his head out of it.So I got the book from the library and guess what. The first, roughly, 1/3 of it, I too could not stop reading. In my opinion, the start of this book is compulsively readable, and it certainly generated a lot of interest for me…I have a bad habit of preferring the starts of books. So it might just be me, but by the end of this, I was eager for it to be over. I recently read the book The Sound of Stars and much of this felt like a rehashing of that, so that added to my weariness with it. Both are “Young woman/girl befriends/gets romantically entangled with (?) one member of the highly stratified alien race(s) who seek to take over/have taken over Earth books. I’m not against tropes or anything like that and I’m not speaking against having similarities between books that also had major differences. I’m only saying, for me, I was feeling a bit sick of it already but the time the plot of this book fully took form.That doesn’t mean there’s anything wrong with the book. It’s probably a “me” problem. I read too many books. Every year, I make a new year resolution to read fewer books and enjoy them more. This year, it looks like I may stay under 100 which is a huge improvement… but next year, perhaps I can read even fewer and enjoy things much more.I get sick of all the action. Isn’t that funny? I prefer a more cerebral book, I guess. When I was 18, I came home from college and my little brother, learning I’d never seen any Star Wars movies (at that time, there were only 3) showed me the first one. “I like the talking parts,” I told him. “All these fights are boring.” “No one has ever said that before in the history of the world,” he told me.Nothing big was wrong with this book, I liked it. Especially the beginning. But it’s not really for me, I suppose? I really like mainstream literary fiction. Perhaps I’ll go read a Kazuo Ishiguro book to cleanse my pallet....more",Notes are private!,0,3,1,not set,"Nov 10, 2021","Nov 12, 2021",,Hardcover,view (with text),/book/show/51171377-axiom-s-end
