,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Erica's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An American Marriage,"Jones, Tayari*",1616201347,9781616201340,1616201347,308        pp,3.94,"358,682","Jan 29, 2018","Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 20, 2018",,Hardcover,view,/book/show/33590210-an-american-marriage
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The New Writer's Handbook 2007: A Practical Anthology of Best Advice for Your Craft and Career,"Martin, Philip",0976520168,9780976520160,0976520168,280        pp,3.57,35,"Jun 06, 2007","Jun 06, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2018",,Paperback,view,/book/show/88991.The_New_Writer_s_Handbook_2007
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Get a Freelance Life: mediabistro.com's Insider Guide to Freelance Writing,"Ragland, Margit Feury",0307238032,9780307238030,0307238032,320        pp,3.65,144,"Apr 25, 2006","Apr 25, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 06, 2018","Oct 20, 2018","Sep 05, 2018",,Paperback,view,/book/show/531135.Get_a_Freelance_Life
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of X-Ray Reading,"Clark, Roy Peter",0316282170,9780316282178,0316282170,288        pp,4.04,912,"Jan 26, 2016","Jan 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2018",,Hardcover,view,/book/show/25604557-the-art-of-x-ray-reading
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leavings,"Berry, Wendell",1582435340,9781582435343,1582435340,144        pp,4.23,960,"Oct 10, 2009","Oct 20, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 05, 2018",,Hardcover,view,/book/show/6499467-leavings
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Villain        (Monster, #2)","Grant, Michael*",0062467891,9780062467898,,336        pp,3.90,"3,083","Oct 16, 2018","Oct 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2018",,ebook,view,/book/show/36039308-villain
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Monster        (Monster, #1)","Grant, Michael*",0062467840,9780062467843,0062467840,420        pp,3.78,"5,322","Oct 17, 2017","Oct 17, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2018",,Hardcover,view,/book/show/26082351-monster
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Light        (Gone, #6)","Grant, Michael*",0061449180,9780061449185,0061449180,411        pp,4.35,"39,892","Apr 02, 2013","Apr 02, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2018",,Hardcover,view,/book/show/8811139-light
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fear        (Gone, #5)","Grant, Michael*",0061449156,9780061449154,0061449156,509        pp,4.22,"51,173","Apr 03, 2012","Apr 03, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2018",,Hardcover,view,/book/show/8811134-fear
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Plague        (Gone, #4)","Grant, Michael*",0061449121,9780061449123,0061449121,494        pp,4.17,"56,607","Apr 05, 2011","Apr 05, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2018",,Hardcover,view,/book/show/6686101-plague
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lies        (Gone, #3)","Grant, Michael*",,,0061449091,447        pp,4.07,"68,460","May 04, 2010","May 04, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2018",,Hardcover,view,/book/show/6686092-lies
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hunger        (Gone, #2)","Grant, Michael*",,,0061449067,590        pp,4.02,"86,642","May 26, 2009","May 26, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2018",,Hardcover,view,/book/show/5047880-hunger
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gone        (Gone, #1)","Grant, Michael*",0061448761,9780061448768,0061448761,560        pp,3.86,"201,494","Jun 24, 2008","Jun 24, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 15, 2018","Sep 03, 2018","Sep 05, 2018",,Hardcover,view,/book/show/2536134.Gone
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Loop        (Loop #1),"Akins, Karen*",1250030986,9781250030986,1250030986,336        pp,3.74,"1,313","Oct 21, 2014","Oct 21, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 05, 2018","Oct 20, 2018","Sep 05, 2018",,Hardcover,view,/book/show/19286673-loop
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Beautiful, Terrible Thing: A Memoir of Marriage and Betrayal","Waite, Jen*",0735216460,9780735216464,0735216460,272        pp,3.51,"13,593","Jul 11, 2017","Jul 11, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Hardcover,view,/book/show/33358207-a-beautiful-terrible-thing
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let's Take the Long Way Home: A Memoir of Friendship,"Caldwell, Gail",,,B003E8AIHU,209        pp,3.96,"11,945",2010,"Aug 10, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Kindle Edition,view,/book/show/40604617-let-s-take-the-long-way-home
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Lucky Child: A Memoir of Surviving Auschwitz as a Young Boy,"Buergenthal, Thomas",0316043400,9780316043403,0316043400,256        pp,4.16,"9,827","Jan 01, 2007","Apr 20, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Hardcover,view,/book/show/5984399-a-lucky-child
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Angela's Ashes: A Memoir of a Childhood,"McCourt, Frank",000649840X,9780006498407,B000IFS0HM,426        pp,4.14,"629,196","Sep 05, 1996",1997,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Paperback,view,/book/show/856990.Angela_s_Ashes
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hold Still: A Memoir with Photographs,"Mann, Sally",0316247766,9780316247764,0316247766,482        pp,4.06,"7,677","May 12, 2015","May 12, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Hardcover,view,/book/show/23197288-hold-still
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Castle: A Memoir,"Walls, Jeannette*",,,,10        pp,4.31,"1,212,349",Jan 2005,"Sep 15, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Audiobook,view,/book/show/35996816-the-glass-castle
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Only Girl in the World,"Julien, Maude",1925498115,9781925498110,1925498115,256        pp,3.76,"8,668","Sep 24, 2014","May 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Paperback,view,/book/show/34599653-the-only-girl-in-the-world
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dying: A Memoir,"Taylor, Cory",1925355772,9781925355772,1925355772,160        pp,3.75,"4,388","May 16, 2016","May 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Hardcover,view,/book/show/29894007-dying
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hope: A Memoir of Survival in Cleveland,"Berry, Amanda",0525427651,9780525427650,0525427651,321        pp,4.34,"16,888","Apr 27, 2015","Apr 27, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Hardcover,view,/book/show/23399022-hope
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manic: A Memoir,"Cheney, Terri*",0061430234,9780061430237,0061430234,256        pp,3.81,"11,567",2008,"Feb 05, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Hardcover,view,/book/show/2359423.Manic
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memoir Project: A Thoroughly Non-Standardized Text for Writing & Life,"Smith, Marion Roach",0446584843,9780446584845,0446584843,128        pp,4.32,"1,427","Jan 01, 2011","Jun 09, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Paperback,view,/book/show/10376310-the-memoir-project
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Ink: Poems on Mothers and Motherhood,"Dunlop, Rishma",1550144847,9781550144840,1550144847,419        pp,4.29,17,2007,"Aug 15, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Paperback,view,/book/show/2237666.White_Ink
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil's Tour,"Karr, Mary",0811212319,9780811212311,0811212319,51        pp,3.97,266,Apr 1993,"Apr 17, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Paperback,view,/book/show/217403.The_Devil_s_Tour
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sinners Welcome,"Karr, Mary",0060776544,9780060776541,0060776544,112        pp,4.04,"1,110","Feb 28, 2006","Feb 28, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Hardcover,view,/book/show/217400.Sinners_Welcome
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Viper Rum,"Karr, Mary",0142000183,9780142000182,0142000183,78        pp,3.97,400,"Apr 01, 1998","Sep 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Paperback,view,/book/show/217401.Viper_Rum
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tropic of Squalor: Poems,"Karr, Mary",0062699849,9780062699848,,96        pp,3.67,443,"May 08, 2018","May 08, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,ebook,view,/book/show/35068829-tropic-of-squalor
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lit,"Karr, Mary",0060596988,9780060596989,0060596988,386        pp,3.94,"27,410","Nov 03, 2009","Nov 03, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Hardcover,view,/book/show/6340016-lit
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cherry,"Karr, Mary",0330485768,9780330485760,0330485768,276        pp,3.80,"10,144","Jan 01, 2000",2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Paperback,view,/book/show/217402.Cherry
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Liars' Club,"Karr, Mary",0143035746,9780143035749,0143035746,320        pp,3.94,"68,644",1995,"May 31, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Paperback,view,/book/show/14241.The_Liars_Club
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Now Go Out There:,"Karr, Mary",0062442104,9780062442109,,112        pp,3.65,654,"May 03, 2016","Apr 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,ebook,view,/book/show/26072602-now-go-out-there
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Whitman: Poems,"Whitman, Walt",,,B000JQUZA0,unknown,4.23,588,unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Kindle Edition,view,/book/show/6316946-whitman
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Loving an Adult Child of an Alcoholic,"Jr., Douglas Bey",,,B004C44114,240        pp,4.07,123,unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Kindle Edition,view,/book/show/11459099-loving-an-adult-child-of-an-alcoholic
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under the Dome,"King, Stephen*",,,B0030H7UIU,"1,249        pp",3.92,"299,993",2009,"Dec 24, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 13, 2018",,Kindle Edition,view,/book/show/7415714-under-the-dome
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Renegade Writer: A Totally Unconventional Guide to Freelance Writing Success,"Formichelli, Linda*",,,B00BGJ9OQA,239        pp,3.93,300,Jul 2003,"Feb 15, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 13, 2018",,Kindle Edition,view,/book/show/17724371-the-renegade-writer
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Renegade Writer's Query Letters That Rock: The Freelance Writer's Guide to Selling More Work Faster,"Formichelli, Linda*",,,B008DBK468,202        pp,4.10,71,"Nov 01, 2006","Jun 20, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Kindle Edition,view,/book/show/19223851-the-renegade-writer-s-query-letters-that-rock
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,2 B R 0 2 B,"Vonnegut, Kurt, Jr.",,,B004TRFNIE,9        pp,3.95,"19,060",Sep 1968,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 13, 2018",,Kindle Edition,view,/book/show/11183921-2-b-r-0-2-b
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"MaddAddam        (MaddAddam, #3)","Atwood, Margaret*",,,,497        pp,4.02,"76,549","Aug 29, 2013","Sep 03, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 13, 2018",,Kindle Edition,view,/book/show/18633705-maddaddam
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rushed        (Rushed, Book 1)","Harmon, Brian*",1945559004,9781945559006,B00AXTOIJM,262        pp,3.51,"9,321","Jan 06, 2013","Jan 14, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Kindle Edition,view,/book/show/18615199-rushed
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flypaper,"Vile, C.K.",,,B00RSKJSGC,202        pp,3.47,814,"Jan 03, 2015","Jan 03, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2018",,Kindle Edition,view,/book/show/24325565-flypaper
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Halloween Girl,"O'Brien, Jeff*",,,B01CM2YPI6,177        pp,3.76,25,unknown,"Mar 05, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 13, 2018",,Kindle Edition,view,/book/show/29482043-the-halloween-girl
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death Watch        (Lisa's Dark Gripping Short Tales #1),"Shea, Lisa*",,,B0764B6HTN,21        pp,3.33,117,unknown,"Oct 02, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 13, 2018",,Kindle Edition,view,/book/show/36363154-death-watch
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Memoir,"Karr, Mary",0062223062,9780062223067,0062223062,225        pp,4.14,"7,607","Sep 15, 2015","Sep 15, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 13, 2018","Oct 20, 2018","Jul 13, 2018",,Hardcover,view,/book/show/25508114-the-art-of-memoir
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bird by Bird,"Lamott, Anne*",,,,238        pp,4.24,"101,453","May 05, 1994","Oct 01, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 25, 2018","Jun 20, 2018","Jul 09, 2018",,Paperback,view,/book/show/12543.Bird_by_Bird
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Girl Undone        (A Girl Called Fearless, #2)","Linka, Catherine*",1250068673,9781250068675,1250068673,304        pp,4.09,241,"Jun 23, 2015","Jun 23, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 09, 2018",,Hardcover,view,/book/show/23014305-a-girl-undone
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Revival,"King, Stephen*",1476770387,9781476770383,1476770387,405        pp,3.80,"126,051","Nov 11, 2014","Nov 11, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 09, 2018",,Hardcover,view,/book/show/20926278-revival
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hatch,"Fletcher, Joe",1936767546,9781936767540,1936767546,114        pp,3.98,51,"Jun 01, 2018","Jun 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 05, 2018",,Paperback,view,/book/show/39097140-the-hatch
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apart in the Dark: Novellas,"Ahlborn, Ania*",1501187538,9781501187537,1501187538,384        pp,3.86,434,"Jan 16, 2018","Jan 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 05, 2018",,Paperback,view,/book/show/36036172-apart-in-the-dark
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brother,"Ahlborn, Ania*",147678373X,9781476783734,147678373X,319        pp,3.94,"41,979","Sep 29, 2015","Sep 29, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 05, 2018",,Paperback,view,/book/show/23492624-brother
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bird Eater,"Ahlborn, Ania*",1480581054,9781480581050,1480581054,10        pp,3.54,"10,623","Apr 01, 2014","Apr 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 05, 2018",,MP3 CD,view,/book/show/18616071-the-bird-eater
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Girl Called Fearless        (A Girl Called Fearless, #1)","Linka, Catherine*",1250039290,9781250039293,1250039290,368        pp,3.82,"1,001","May 06, 2014","May 06, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I enjoyed this modern day Romeo and Juliet story. Review to follow.,Notes are private!,0,0,1,"Jul 05, 2018","Jul 09, 2018","Jul 05, 2018",,Hardcover,view (with text),/book/show/18404156-a-girl-called-fearless
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sometimes I Lie,"Feeney, Alice*",0008225354,9780008225353,0008225354,387        pp,3.78,"222,417","Mar 23, 2017","Mar 23, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""My Name is Amber . . . and sometimes I lie.""Alice Feeney gives us an unreliable narrator. Within the first few lines we are well aware the narrator m""My Name is Amber . . . and sometimes I lie.""Alice Feeney gives us an unreliable narrator. Within the first few lines we are well aware the narrator may not be giving us the whole story, or the real story, after all she says ""sometimes I lie."" However, with each turn of the book I found myself drawn to Amber, absorbed in her confusion, feeling her sorrow and needing to know what happened and why. There were so many hidden observations, the ending surprised me. And I am hardly ever surprised by endings anymore. Amber telling us the story, her story from a coma means we won't know everything. We aren't privy to things she is not. We observe the world around her as she tells it from her confused state of mind. Feeney presented a skilled narrative, engrossing at every turn. Sometimes I lie is a page-turning, inventive and engrossing novel with complex characters and an unexpected plot....more",Notes are private!,0,0,1,May 2018,"Jun 12, 2018","Jul 05, 2018",,Paperback,view (with text),/book/show/32326398-sometimes-i-lie
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Outsider,"King, Stephen*",1501180983,9781501180989,1501180983,561        pp,4.01,"308,500","May 22, 2018","May 22, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"12 days. I read this every day for 12 days before finishing. Granted I have kids and my own writing to complete, it was a long read. What more can be 12 days. I read this every day for 12 days before finishing. Granted I have kids and my own writing to complete, it was a long read. What more can be expected of a SK book? The layout of the story kept me reading. It was interesting and left me curious. SK does a great job of making the characters real and natural before building up to the supernatural elements that are likely to occur in his stories. He is a master but I felt, at many times, descriptions related to scenery and locations could have been drastically cut short by a page or two. He may have overdone it in that aspect which is why I'm giving this 4 instead of 5 stars. It was easy to doze off at night reading this long ""flowery"" prose when his settings trailed off into minute detail. While I wanted to find out what happened next, I didn't mind shutting the book and getting some shut eye before doing so. It might be faster paced with a little less description. But he is SK so what do I know!...more",Notes are private!,0,1,1,"Jun 15, 2018","Jun 27, 2018","Jun 27, 2018",,Hardcover,view (with text),/book/show/36124936-the-outsider
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,From Dark Places,"Newman, Emma*",0980744652,9780980744651,0980744652,184        pp,4.06,108,"Jan 29, 2010","Jan 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2018",,Paperback,view,/book/show/11028498-from-dark-places
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"All Good Things        (The Split Worlds, #5)","Newman, Emma*",168230616X,9781682306161,168230616X,350        pp,4.06,548,"Jun 06, 2017","Jun 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2018",,Paperback,view,/book/show/32565574-all-good-things
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Before Mars        (Planetfall, #3)","Newman, Emma*",0399587330,,B07466HF8D,352        pp,4.09,"3,274","Apr 17, 2018","Apr 17, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2018",,Kindle Edition,view,/book/show/34457942-before-mars
