,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Celia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lightning Down: A World War II Story of Survival,"Clavin, Tom",1250151260,9781250151261,1250151260,320        pp,4.30,"2,080","Nov 02, 2021","Nov 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2024",,Hardcover,view,/book/show/56268802-lightning-down
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Town,"Wilder, Thornton",0060512636,9780060512637,0060512636,181        pp,3.72,"54,148",1938,"Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2024",,Paperback,view,/book/show/205476.Our_Town
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Develop Your Personal Mission Statement,"Covey, Stephen R.",1477898042,9781477898048,B00CWIK2I8,47        pp,4.14,"1,684",2009,"Jul 09, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Kindle Edition,view,/book/show/18800659-how-to-develop-your-personal-mission-statement
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aftershock,"Ling, Zhang",1662509030,9781662509032,B0C1QB8B56,220        pp,4.28,198,2010,"Feb 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2024",,Kindle Edition,view,/book/show/125706024-aftershock
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wolf on the Fells,"Astrom, August*",,,B0BWTF8GDM,290        pp,3.83,6,unknown,"Feb 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2024",,Kindle Edition,view,/book/show/204269929-wolf-on-the-fells
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Forgetting to Remember,"Rose, M.J.*",1957568933,9781957568935,B0CNR46J12,278        pp,4.48,100,"Mar 26, 2024","Mar 26, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2024",,Kindle Edition,view,/book/show/202723393-forgetting-to-remember
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dracula,"Stoker, Bram",2377939686,9782377939688,B076QFDS21,295        pp,4.01,"1,275,060","May 26, 1897","Oct 23, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,Kindle Edition,view,/book/show/36475023-dracula
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yellowface,"Kuang, R.F.*",,,,336        pp,3.80,"427,977","May 25, 2023","May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2024",,Hardcover,view,/book/show/62047984-yellowface
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Weyward,"Hart, Emilia",125028080X,9781250280800,125028080X,329        pp,4.09,"139,859","Feb 02, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/60654349-weyward
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Haunted House Ghost        (Braxton Campus Mysteries #5),"Cudney, James J.*",1690871415,9781690871415,1690871415,275        pp,4.49,94,"Oct 01, 2019","Oct 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 06, 2024",,Paperback,view,/book/show/51803082-haunted-house-ghost
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zanny the Nanny: The Greatest Hoax in American Criminal History,"Long, Keith*",,,,450        pp,5.00,1,unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2024",,ebook,view,/book/show/63123174-zanny-the-nanny
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Catholic Bible, Personal Study Edition: New American Bible","Hiesberger, Jean Marie",,,,"2,400        pp",5.00,2,"Feb 09, 2007","Feb 09, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/20499943-the-catholic-bible-personal-study-edition
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chenneville,"Jiles, Paulette*",0063252686,9780063252684,0063252686,307        pp,4.16,"3,970","Sep 12, 2023","Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2023",,Hardcover,view,/book/show/112975135-chenneville
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Frozen River,"Lawhon, Ariel*",0385546874,9780385546874,0385546874,432        pp,4.48,"57,902","Dec 05, 2023","Dec 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2023",,Hardcover,view,/book/show/112975658-the-frozen-river
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Door-to-Door Bookstore,"Henn, Carsten",133549085X,9781335490858,133549085X,239        pp,4.15,"15,475",2020,"Aug 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2023",,Hardcover,view,/book/show/62192261-the-door-to-door-bookstore
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Corn Maiden and Other Nightmares,"Oates, Joyce Carol",0802126022,9780802126023,0802126022,365        pp,3.39,"2,563","Jan 01, 2011","Nov 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2023",,Hardcover,view,/book/show/11206174-the-corn-maiden-and-other-nightmares
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Underground Library,"Ryan, Jennifer*",0593500385,9780593500385,0593500385,368        pp,4.22,"1,501","Mar 12, 2024","Mar 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2023",,Hardcover,view,/book/show/177185877-the-underground-library
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So Much for That Winter,"Nors, Dorthe",1555979386,9781555979386,,160        pp,3.52,557,"Jun 21, 2016","Jun 21, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2023",,ebook,view,/book/show/26114717-so-much-for-that-winter
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Line in the World: A Year on the North Sea Coast,"Nors, Dorthe",164445209X,9781644452097,164445209X,240        pp,3.98,625,"May 07, 2021","Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2023",,Paperback,view,/book/show/59808431-a-line-in-the-world
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Mortal Enemy,"Cather, Willa",8834140559,9788834140550,B07T4X2GP1,60        pp,3.61,"3,098",1926,"Jun 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2023",,Kindle Edition,view,/book/show/52886602-my-mortal-enemy
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Christmas at Little Beach Street Bakery,"Colgan, Jenny",,,B01MTC0B8U,320        pp,3.68,"18,391","Oct 11, 2016","Oct 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 03, 2023",not set,"Dec 03, 2023",,Kindle Edition,view,/book/show/33984378-christmas-at-little-beach-street-bakery
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Berry Pickers,"Peters, Amanda*",1646221958,9781646221950,1646221958,307        pp,4.18,"49,025","Apr 04, 2023","Oct 31, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2023",,Hardcover,view,/book/show/123036004-the-berry-pickers
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Yours Truly        (Part of Your World, #2)","Jimenez, Abby*",1538704390,9781538704394,1538704390,416        pp,4.33,"256,347","Apr 11, 2023","Apr 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2023",,Paperback,view,/book/show/61918816-yours-truly
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Reformatory,"Due, Tananarive*",,,B0BHTN8L13,573        pp,4.50,"11,163","Oct 31, 2023","Oct 31, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book, The Reformatory, by Tananarive Due is spectacular historical fiction. The author reveals to the reader in her author’s note that although fThis book, The Reformatory, by Tananarive Due is spectacular historical fiction. The author reveals to the reader in her author’s note that although fiction, it is based on her true-life relative named Robert Stephens who died at the Dozier School for Boys in Marianna, Florida, in the 1930s. None of the (main) characters, even young Robert Stephens himself, depict the lives and histories of real people. Gracetown is fictitious. The Gracetown Boy’s Reformatory is fictional.The character of Warden Fenton J. Haddock is also entirely fictitious. The author created Haddock as an amalgam of a system of violence in children’s incarceration—but the truth is that no one person can explain away the reported events at the Dozier School, or the Alabama Industrial School for Negro Children, or the Indigenous “schools” in Canada where so many children were buried. No one person can be blamed for our nation’s current nightmare of mass incarceration.The author is on a mission to tell the story of Jim Crow Florida in 1950. She has done a fabulous job.Now the story:Gloria Stephens, 16, and Robbie Stephens, 12, are virtually orphans. Their mother has died of cancer and their father, Robert Stephens Sr, has fled to Chicago, having been accused of raping a white woman. He leaves the children in the care of Miz Lottie. Miz Lottie is old and Gloria feels she can take care of Robbie in her own home. One day, she and Robbie are accosted by a white boy, Lyle McCormack. Lyle makes advances toward Gloria, and Robbie, trying to protect his sister, kicks Lyle in the knee. Lyle’s father owns the town and insists Robbie be punished. The judge ‘sentences’ Robbie to 6 months at the Reformatory.As soon as Robbie gets there, we can tell he has special powers. A horrendous fire occurred at the reformatory in 1920 and killed twenty-five boys. Someone set fire to the shed in which they were locked and they could not get out. As Robbie walks in the vicinity of the fire, he can feel the heat of it.“The June sun in Gracetown from noon until dusk was almost as legendary as the sun in July or August, but the wall of heat he passed through with Boone was packed more tightly, a baking oven. The air was too hot to breathe, stinging his nostrils and throat.”And the ghosts (aka ‘haints’) of the twenty-five are, 30 years later, still haunting the reformatory grounds. The book is divided into eight parts: McCormack Road, The Reformatory, The Funhouse, The Courthouse, Haint Catcher, Lower Spruce (where Miz Lottie lives), Boot Hill, and The Hunt.Each section is written so well, that, you, the reader, just want to keep on reading. What will happen next, and who will we meet, and what will be revealed about each of these characters?This is the 30th book I have read this year, and easily the best. And let me tell you, I have read some GOOD books.Do yourself a favor and read this one. 6 stars (well you know what I mean) ...more",Notes are private!,1,10,1,"Mar 26, 2024","Apr 07, 2024","Nov 26, 2023",,Kindle Edition,view (with text),/book/show/74891190-the-reformatory
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Daughter Claus,"Thrush, D.*",,,,221        pp,3.68,565,"Nov 20, 2013",unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2023",,Kindle Edition,view,/book/show/56147254-the-daughter-claus
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power of Regret: How Looking Backward Moves Us Forward,"Pink, Daniel H.*",0735210659,9780735210653,0735210659,239        pp,3.84,"11,733","Feb 01, 2022","Feb 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2023",,Hardcover,view,/book/show/58446721-the-power-of-regret
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When We Were Enemies,"Bleeker, Emily*",1662509898,9781662509896,B0BXBFVSG7,345        pp,4.06,"12,062","Dec 01, 2023","Dec 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Kindle Edition,view,/book/show/123184854-when-we-were-enemies
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Psalm for the Wild-Built        (Monk & Robot, #1)","Chambers, Becky*",,,,160        pp,4.28,"106,056","Jul 13, 2021","Jul 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Kindle Edition,view,/book/show/40864002-a-psalm-for-the-wild-built
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man in the Brown Suit,"Christie, Agatha",0007151667,9780007151660,0007151667,381        pp,3.95,"111,600","Aug 22, 1924",2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2023",,Paperback,view,/book/show/209194.The_Man_in_the_Brown_Suit
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wine: A Tasting Course: Every Class in a Glass,"Old, Marnie",1465405887,9781465405883,1465405887,256        pp,4.34,241,"Dec 23, 2013","Dec 23, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2023",,Hardcover,view,/book/show/19110506-wine
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Christmas Orphans Club,"Freeman, Becca*",059351212X,9780593512128,B0BR4X4LS5,368        pp,3.82,"14,088","Sep 26, 2023","Sep 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 14, 2023",,Kindle Edition,view,/book/show/100201582-the-christmas-orphans-club
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Train to Key West        (The Perez Family #3),"Cleeton, Chanel*",,,B07YRW5VKW,314        pp,4.10,"35,203","Jun 16, 2020","Jun 16, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2023",,Kindle Edition,view,/book/show/52777855-the-last-train-to-key-west
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How the Penguins Saved Veronica        (Veronica McCreedy, #1)","Prior, Hazel*",1984803816,9781984803818,1984803816,355        pp,4.10,"36,735","Mar 05, 2020","Jun 16, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 11, 2023",,Paperback,view,/book/show/50519007-how-the-penguins-saved-veronica
