,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,luce (cry baby)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Work,"Ravn, Olga",0811234711,9780811234719,0811234711,416        pp,4.03,"2,013","Sep 04, 2020","Oct 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2024",,Paperback,view,/book/show/88564034-my-work
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Your Utopia,"Chung, Bora",1915829011,9781915829016,1915829011,256        pp,3.72,954,"Aug 25, 2021","Feb 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2024",,Paperback,view,/book/show/202496066-your-utopia
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Documents,"Zambra, Alejandro*",099297478X,9780992974787,099297478X,223        pp,4.00,"3,822",Dec 2013,"Apr 02, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2024",,Paperback,view,/book/show/24624231-my-documents
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gold Boy, Emerald Girl","Li, Yiyun",1400068134,9781400068135,1400068134,221        pp,3.69,"2,592","Sep 14, 2010","Sep 14, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2024",,Hardcover,view,/book/show/7711491-gold-boy-emerald-girl
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fractured Soul,"Mizubayashi, Akira",0063093669,9780063093669,0063093669,224        pp,4.05,"1,875","Aug 29, 2019","Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2024",,Hardcover,view,/book/show/60147176-fractured-soul
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Might Be In Trouble,"Aleman, Daniel*",,,,unknown,4.69,13,"Dec 03, 2024","Dec 03, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2024",,Hardcover,view,/book/show/128616513-i-might-be-in-trouble
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ida, in Love and in Trouble","Chambers, Veronica*",,,B0CRB5H7WP,unknown,0.00,0,unknown,"Sep 10, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2024",,Kindle Edition,view,/book/show/204656048-ida-in-love-and-in-trouble
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Enment,"Alam, Rumaan*",0593718488,9780593718483,B0CW1B246P,0        pp,4.00,4,unknown,"Sep 17, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2024",,Kindle Edition,view,/book/show/209330212-entitlement
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Two-Step Devil,"Quatro, Jamie*",0802163130,9780802163134,0802163130,288        pp,0.00,0,unknown,"Sep 10, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2024",,Hardcover,view,/book/show/197239494-two-step-devil
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witches of Bellinas,"Jones, J. Nicole",164622180X,9781646221806,164622180X,240        pp,4.17,12,"May 14, 2024","May 14, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2024",,Hardcover,view,/book/show/196849379-the-witches-of-bellinas
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nine Island,"Alison, Jane",1936787121,9781936787128,1936787121,244        pp,3.50,483,"Sep 13, 2016","Sep 13, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2024",,Paperback,view,/book/show/28256410-nine-island
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What It's Like in Words,"Moss, Eliza*",1250355052,9781250355058,1250355052,320        pp,4.32,22,unknown,"Dec 03, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2024",,Hardcover,view,/book/show/203578775-what-it-s-like-in-words
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Theatre Kids: A True Tale of Off-Off Broadway,"DeVore, John",1493077767,9781493077762,1493077767,224        pp,4.40,5,unknown,"Jun 18, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2024",,Hardcover,view,/book/show/180350222-theatre-kids
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lavash at First Sight,"Voskuni, Taleen*",0593547322,9780593547328,0593547322,304        pp,4.22,50,"May 07, 2024","May 07, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2024",,Paperback,view,/book/show/195888833-lavash-at-first-sight
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story of the Forest,"Grant, Linda",,,B09ZT5R49M,311        pp,3.95,294,2023,"May 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2024",,Kindle Edition,view,/book/show/114516022-the-story-of-the-forest
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flowers from the Void,"Washington, Gianni",1800816332,9781800816336,B0CF7F9HJ9,0        pp,3.75,4,unknown,"May 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2024",,Kindle Edition,view,/book/show/196026750-flowers-from-the-void
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Devils Kill Devils,"Compton, Johnny*",1250841682,9781250841681,1250841682,288        pp,3.33,24,unknown,"Sep 24, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 06, 2024",,Hardcover,view,/book/show/203579239-devils-kill-devils
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rani Choudhury Must Die,Adiba Jaigirdar*,1250842085,9781250842084,1250842085,320        pp,4.58,12,"Nov 12, 2024","Nov 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 06, 2024",,Hardcover,view,/book/show/200982327-rani-choudhury-must-die
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If Only,"Hjorth, Vigdis",1839768886,9781839768880,1839768886,352        pp,3.37,697,2001,"Sep 03, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 06, 2024",,Paperback,view,/book/show/203166817-if-only
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Valencia,"Tea, Michelle",1580050352,9781580050357,1580050352,216        pp,3.77,"5,637","May 01, 2000","Apr 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2024",,Paperback,view,/book/show/115009.Valencia
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wordhunter,"Sands, Stella",0063345307,9780063345300,0063345307,256        pp,3.71,38,"Aug 06, 2024","Aug 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2024",,Paperback,view,/book/show/199793420-wordhunter
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl with No Reflection,"Chow, Keshe*",0593707524,9780593707524,B0CLKVKVPF,unknown,4.52,126,"Aug 06, 2024","Aug 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2024",,Kindle Edition,view,/book/show/201785804-the-girl-with-no-reflection
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sacrificial Animals,"Pedersen, Kailee*",1250328241,9781250328243,1250328241,320        pp,3.67,15,"Aug 20, 2024","Aug 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2024",,Hardcover,view,/book/show/195790677-sacrificial-animals
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mistress of Lies,"Enright, K.M.*",0356521133,9780356521138,B0BYD4D53K,432        pp,4.89,65,"Aug 13, 2024","Aug 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2024",,Hardcover,view,/book/show/63106097-mistress-of-lies
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Society of Lies,"Brown, Lauren Ling*",059372335X,9780593723357,059372335X,384        pp,4.01,324,"Aug 13, 2024","Aug 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2024",,Hardcover,view,/book/show/202102003-society-of-lies
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dark We Know,"Lee, Wen-yi*",1638930589,9781638930587,1638930589,336        pp,4.67,27,"Aug 13, 2024","Aug 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2024",,Hardcover,view,/book/show/197239484-the-dark-we-know
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Asunder,"Hall, Kerstin*",1250625432,9781250625434,1250625432,432        pp,4.73,15,"Aug 20, 2024","Aug 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2024",,Hardcover,view,/book/show/195791081-asunder
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Love the Nightlife,"Croft, Rachel Koller*",0593547551,9780593547557,B0CNR62WK6,0        pp,4.59,22,"Aug 20, 2024","Aug 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2024",,Kindle Edition,view,/book/show/202468260-we-love-the-nightlife
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fertile Earth,"Rao, Ruthvika*",1250899907,9781250899903,1250899907,384        pp,4.62,13,unknown,"Aug 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2024",,Hardcover,view,/book/show/195790527-the-fertile-earth
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Five-Star Stranger,"Tang, Kat",1668050145,9781668050149,1668050145,240        pp,4.21,34,"Aug 06, 2024","Aug 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2024",,Hardcover,view,/book/show/199797861-five-star-stranger
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Long Live Evil        (Time of Iron, #1)","Brennan, Sarah Rees*",0316568716,9780316568715,0316568716,432        pp,4.16,32,"Jul 30, 2024","Jul 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Paperback,view,/book/show/201626991-long-live-evil
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wedding People,"Espach, Alison",1250899575,9781250899576,1250899575,384        pp,4.43,401,"Jul 30, 2024","Jul 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Hardcover,view,/book/show/198902277-the-wedding-people
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lion Women of Tehran,"Kamali, Marjan*",1668036584,9781668036587,1668036584,336        pp,4.52,132,"Jul 02, 2024","Jul 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Hardcover,view,/book/show/199798217-the-lion-women-of-tehran
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Night Ends with Fire        (The Night Ends with Fire, #1)","Song, K.X.*",0593815726,9780593815724,0593815726,432        pp,4.19,126,"Jul 02, 2024","Jul 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Hardcover,view,/book/show/201129898-the-night-ends-with-fire
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Darker Mischief,"Milman, Derek*",1339009935,9781339009933,,unknown,4.25,52,"Jul 02, 2024","Jul 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Hardcover,view,/book/show/87365806-a-darker-mischief
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pink Slime,"Trías, Fernanda",1668049775,9781668049778,1668049775,240        pp,3.75,"2,500","Oct 05, 2020","Jul 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Hardcover,view,/book/show/199797823-pink-slime
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Linh Ly is Doing Just Fine,"Votang, Thao*",1639107894,9781639107896,1639107894,272        pp,3.65,31,unknown,"Jul 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Hardcover,view,/book/show/200488248-linh-ly-is-doing-just-fine
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Eyes Are the Best Part,"Kim, Monika*",1914240863,9781914240867,1914240863,288        pp,4.23,509,"Jun 25, 2024","Jul 04, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Hardcover,view,/book/show/179780148-the-eyes-are-the-best-part
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Will Never Leave You,"Kennedy, Kara A.*",0593707486,9780593707487,B0CLNFWSYC,352        pp,4.90,30,"Jul 23, 2024","Jul 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Kindle Edition,view,/book/show/200556625-i-will-never-leave-you
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Want To Die but I Want To Eat Tteokpokki 2,"Baek, Se-hee",,9786237351474,,240        pp,4.08,853,"May 03, 2019","Aug 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Paperback,view,/book/show/54981901-i-want-to-die-but-i-want-to-eat-tteokpokki-2
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Fire Brings,"Hall, Rachel Howzell*",1662504187,9781662504181,B0C6N99946,375        pp,3.82,50,"Jun 11, 2024","Jun 11, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Kindle Edition,view,/book/show/168432028-what-fire-brings
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daughter of Calamity,"Lin, Rosalie M.*",1250287383,9781250287380,1250287383,352        pp,3.64,100,"Jun 18, 2024","Jun 18, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Hardcover,view,/book/show/195790991-daughter-of-calamity
