,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sammy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Year of the Reaper,"Lucier, Makiia",0358272092,9780358272090,0358272092,324        pp,4.04,"7,377","Nov 09, 2021","Nov 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Nov 2022,"Jan 02, 2024",,Hardcover,view,/book/show/55959425-year-of-the-reaper
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beach Read,"Henry, Emily*",1984806734,9781984806734,1984806734,400        pp,4.01,"1,105,028","May 19, 2020","May 19, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Nov 2022,"Jan 02, 2024",,Paperback,view,/book/show/52867387-beach-read
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Guess I Haven't Learned That Yet: Discovering New Ways of Living When the Old Ways Stop Working,"Niequist, Shauna",0310355567,9780310355564,0310355567,240        pp,4.02,"11,916","Apr 12, 2022","Apr 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 2022,"Jan 02, 2024",,Hardcover,view,/book/show/58429175-i-guess-i-haven-t-learned-that-yet
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cult Classic,"Crosley, Sloane*",0374603391,9780374603397,0374603391,304        pp,3.30,"18,709","Jun 07, 2022","Jun 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 2022,"Jan 02, 2024",,Hardcover,view,/book/show/58772761-cult-classic
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,"Clear, James*",,,B07D23CFGR,319        pp,4.36,"869,743","Oct 16, 2018","Oct 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 2022,"Jan 02, 2024",,Kindle Edition,view,/book/show/40121378-atomic-habits
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Andromeda Strain        (Andromeda, #1)","Crichton, Michael",0060541814,9780060541811,0060541814,327        pp,3.91,"255,737","Sep 01, 1969","Oct 28, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 2022,"Jan 02, 2024",,Mass Market Paperback,view,/book/show/7670.The_Andromeda_Strain
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Azar on Fire        (Perfectly Parvin, #2)","Abtahi, Olivia*",0593109457,9780593109458,0593109457,320        pp,3.99,277,"Aug 23, 2022","Aug 23, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 2022,"Jan 02, 2024",,Hardcover,view,/book/show/45799802-azar-on-fire
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beasts of Ruin        (Beasts of Prey, #2)","Gray, Ayana*",0593405714,9780593405710,0593405714,461        pp,4.12,"1,971","Jul 26, 2022","Jul 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 2022,"Jan 02, 2024",,Hardcover,view,/book/show/59830488-beasts-of-ruin
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Book Lovers,"Henry, Emily*",,,0593440870,377        pp,4.14,"1,049,370","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 2022,"Jan 02, 2024",,Hardcover,view,/book/show/58690308-book-lovers
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,From Here to Eternity: Traveling the World to Find the Good Death,"Doughty, Caitlin",0393356280,9780393356281,0393356280,256        pp,4.30,"40,208","Oct 03, 2017","Oct 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Sep 2022,"Jan 02, 2024",,Paperback,view,/book/show/38212121-from-here-to-eternity
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Light Up the Sky,"Rivera, Lilliam*",1547603763,9781547603763,1547603763,272        pp,3.22,313,"Oct 05, 2021","Oct 26, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Sep 2022,"Jan 02, 2024",,Hardcover,view,/book/show/55891831-we-light-up-the-sky
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Most Peculiar Book: The Inherent Strangeness of the Bible,"Swenson, Kristin",0190651733,9780190651732,0190651733,288        pp,3.84,380,"Feb 01, 2021","Feb 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Sep 2022,"Jan 02, 2024",,Hardcover,view,/book/show/52617424-a-most-peculiar-book
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Upper World        (The Upper World, #1)","Fadugba, Femi",0063078597,9780063078598,0063078597,368        pp,3.65,"1,558","Aug 19, 2021","Dec 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Sep 2022,"Jan 02, 2024",,Hardcover,view,/book/show/57850266-the-upper-world
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Smoke Gets in Your Eyes & Other Lessons from the Crematory,"Doughty, Caitlin",0393351904,9780393351903,0393351904,254        pp,4.22,"91,475","Sep 15, 2014","Sep 28, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,Sep 2022Sep 2022,"Jan 02, 2024",,Paperback,view,/book/show/25189315-smoke-gets-in-your-eyes-other-lessons-from-the-crematory
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thirty Talks Weird Love,"Varela, Alessandra Narváez",1947627481,9781947627482,1947627481,208        pp,3.97,502,"Nov 02, 2021","Oct 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Sep 2022,"Jan 02, 2024",,Hardcover,view,/book/show/58519043-thirty-talks-weird-love
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Acts of Violet,"Montimore, Margarita*",1250815061,9781250815064,1250815061,336        pp,3.50,"8,590","Jul 05, 2022","Jul 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Sep 2022,"Jan 02, 2024",,Hardcover,view,/book/show/58724862-acts-of-violet
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,California,"Lepucki, Edan*",0316250813,9780316250818,0316250813,393        pp,3.24,"20,090","Jul 08, 2014","Jul 08, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Sep 2022,"Jan 02, 2024",,Hardcover,view,/book/show/18774020-california
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Are What You Love: The Spiritual Power of Habit,"Smith, James K.A.*",158743380X,9781587433801,158743380X,224        pp,4.11,"7,636","Apr 05, 2016","Apr 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Sep 2022,"Jan 02, 2024",,Hardcover,view,/book/show/26568656-you-are-what-you-love
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The School for Good Mothers,"Chan, Jessamine*",,,,336        pp,3.54,"105,710","Jan 04, 2022","Jan 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Sep 2022,"Jan 02, 2024",,Hardcover,view,/book/show/57846320-the-school-for-good-mothers
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Remote Control,"Okorafor, Nnedi*",,,B0879FRJ9X,156        pp,3.85,"16,841","Jan 19, 2021","Jan 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2022,"Jan 02, 2024",,Kindle Edition,view,/book/show/34215764-remote-control
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Opium and Absinthe,"Kang, Lydia*",1542017807,9781542017800,B07Y1Y82HX,379        pp,3.95,"21,045","Jul 01, 2020","Jul 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2022,"Jan 02, 2024",,Kindle Edition,view,/book/show/48671529-opium-and-absinthe
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Midnight Bargain,"Polk, C.L.*",1645660079,9781645660071,1645660079,375        pp,3.76,"13,826","Oct 13, 2020","Oct 13, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2022,"Jan 02, 2024",,Hardcover,view,/book/show/49151031-the-midnight-bargain
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Strivings Cease: Replacing the Gospel of Self-Improvement with the Gospel of Life-Transforming Grace,"Simons, Ruth Chou*",1400224993,9781400224999,1400224993,224        pp,4.38,"2,932","Oct 12, 2021","Oct 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2022,"Jan 02, 2024",,Hardcover,view,/book/show/57468162-when-strivings-cease
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lakesedge        (World at the Lake's Edge, #1)","Clipstone, Lyndall*",1250753392,9781250753397,1250753392,384        pp,3.47,"7,550","Aug 31, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2022,"Jan 02, 2024",,Hardcover,view,/book/show/51591631-lakesedge
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Big Reveal,"Larsen, Jen*",1250252172,9781250252173,1250252172,304        pp,3.85,262,"Dec 07, 2021","Dec 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2022,"Jan 02, 2024",,Hardcover,view,/book/show/49928442-the-big-reveal
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Among the Mad        (Maisie Dobbs, #6)","Winspear, Jacqueline*",1427206058,9781427206053,1427206058,0        pp,4.12,"28,060","Feb 17, 2009","Feb 17, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2022,"Jan 02, 2024",,Audio CD,view,/book/show/3690427-among-the-mad
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ninth House        (Alex Stern, #1)","Bardugo, Leigh*",1250313074,9781250313072,1250313074,461        pp,4.03,"305,542","Oct 08, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2022,"Jan 02, 2024",,Hardcover,view,/book/show/43263680-ninth-house
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under the Skin: The Hidden Toll of Racism on American Lives and on the Health of Our Nation,"Villarosa, Linda",,,038554488X,288        pp,4.46,"2,584","Jun 14, 2022","Jun 14, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2022,"Jan 02, 2024",,Hardcover,view,/book/show/59148724-under-the-skin
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Rested Child: Why Your Tired, Wired, or Irritable Child May Have a Sleep Disorder--and How to Help","Winter, W Chris*",0593330072,9780593330074,0593330072,352        pp,4.35,106,unknown,"Aug 17, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2022,"Jan 02, 2024",,Hardcover,view,/book/show/56702698-the-rested-child
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"An Incomplete Revenge        (Maisie Dobbs, #5)","Winspear, Jacqueline*",0719569516,9780719569517,0719569516,288        pp,4.12,"27,492","Jun 05, 2008","Jun 05, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2022,"Jan 02, 2024",,Hardcover,view,/book/show/1468706.An_Incomplete_Revenge
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Essentialism: The Disciplined Pursuit of Less,"McKeown, Greg*",0804137382,9780804137386,0804137382,260        pp,4.06,"110,228","Dec 31, 2011","Apr 15, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 2022,"Jan 02, 2024",,Hardcover,view,/book/show/18077875-essentialism
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Prodigal God: Recovering the Heart of the Christian Faith,"Keller, Timothy J.",0525950796,9780525950790,0525950796,139        pp,4.42,"41,216",2008,"Oct 30, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2022,"Jan 02, 2024",,Hardcover,view,/book/show/3116205-the-prodigal-god
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Within These Wicked Walls,"Blackwood, Lauren*",1250787106,9781250787101,1250787106,336        pp,3.51,"12,600","Oct 19, 2021","Oct 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2022,"Jan 02, 2024",,Hardcover,view,/book/show/52858788-within-these-wicked-walls
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Beautiful        (The Beautiful, #1)","Ahdieh, Renee*",1524738174,9781524738174,1524738174,425        pp,3.66,"35,245","Oct 08, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2022,"Jan 02, 2024",,Hardcover,view,/book/show/42265183-the-beautiful
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fated Sky        (Lady Astronaut Universe, #2)","Kowal, Mary Robinette*",076539894X,9780765398949,076539894X,384        pp,4.27,"13,845","Aug 21, 2018","Aug 21, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2022,"Jan 02, 2024",,Paperback,view,/book/show/33081262-the-fated-sky
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Messenger of Truth        (Maisie Dobbs, #4)","Winspear, Jacqueline*",0805078983,9780805078985,0805078983,322        pp,4.02,"29,641","Jan 01, 2006","Aug 22, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2022,"Jan 02, 2024",,Hardcover,view,/book/show/7433.Messenger_of_Truth
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It's All in How You Fall,"Henning, Sarah*",0759556679,9780759556676,0759556679,320        pp,3.80,"1,342","May 31, 2022","May 31, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2022,"Jan 02, 2024",,Paperback,view,/book/show/58950808-it-s-all-in-how-you-fall
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stamped: Racism, Antiracism, and You","Reynolds, Jason",0316453692,9780316453691,0316453692,294        pp,4.48,"51,343","Mar 10, 2020","Mar 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2022,"Jan 02, 2024",,Hardcover,view,/book/show/52220686-stamped
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pardonable Lies        (Maisie Dobbs, #3)","Winspear, Jacqueline*",0312426216,9780312426217,0312426216,359        pp,4.09,"37,499","Jan 01, 2005","Jun 27, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2022,"Jan 02, 2024",,Paperback,view,/book/show/7432.Pardonable_Lies
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stamped from the Beginning: The Definitive History of Racist Ideas in America,"Kendi, Ibram X.*",1568584636,9781568584638,1568584636,592        pp,4.54,"36,061","Mar 08, 2016","Apr 12, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2022,"Jan 02, 2024",,Hardcover,view,/book/show/25898216-stamped-from-the-beginning
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Calculating Stars        (Lady Astronaut Universe, #1)","Kowal, Mary Robinette*",,,,431        pp,3.96,"33,486","Jul 03, 2018","Jul 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2022,"Jan 02, 2024",,Paperback,view,/book/show/33080122-the-calculating-stars
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bronzed Beasts        (The Gilded Wolves, #3)","Chokshi, Roshani*",1250144604,9781250144607,1250144604,385        pp,4.07,"11,409","Sep 21, 2021","Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2022,"Jan 02, 2024",,Hardcover,view,/book/show/45681895-the-bronzed-beasts
