,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Mark 's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yellowface,"Kuang, R.F.*",,,,336        pp,3.80,"427,726","May 25, 2023","May 16, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’ve decided this: My favourite literary company is an unlikable narrator. First person narrator, June Hayward is a struggling author, and the self-abI’ve decided this: My favourite literary company is an unlikable narrator. First person narrator, June Hayward is a struggling author, and the self-absorbed, jealous friend of Athena Liu – a very successful and beautiful author (in every way). This is not a spoiler because it happens first up – June witnesses the death of Athena, as she chokes on a pancake after a night out.June then discovers a completed hard copy of Athena’s next novel, a historic fiction set in WWI. You can guess what happens next. I listened to the audiobook. The narrator was fantastic. She made this very good story even better. Her whining, narcissistic, defensive, self-justifying voice was a pleasure to listen to – it fit the character of June Hayward perfectly.This story also provided great insight into the intricacies of the publishing industry. The editors, agents, publishers, sensitivity ers, marketing etc etc. It really makes one wonder (a) how an author survives the process and (b) how a book gets published at all.This story also spends time taking a satirical look at social media and its terrible impact on people who are hounded (justifiably or not) on platforms such as X.There’s also great insight into culture and race in publishing. I really liked this, I’ll miss listening to the narrator of June every day, as hysterical and self-absorbed the character was. She was fun to hang out with. 4 Stars (...almost 5)BTW, the audiobook narrator is Helen Laser, apparently she has narrated a few books. Well worth looking out for, if this one is to go by...more",Notes are private!,82,149,1,"Feb 14, 2024","Feb 27, 2024","Feb 14, 2024",,Hardcover,view (with text),/book/show/62047984-yellowface
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Narrative of the Life of Frederick Douglass, an American Slave","Douglass, Frederick",,,,159        pp,4.11,"123,669",1845,1982,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2024",,Paperback,view,/book/show/18214187-narrative-of-the-life-of-frederick-douglass-an-american-slave
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Barracoon: The Story of the Last ""Black Cargo""","Hurston, Zora Neale",0060921706,9780060921705,0060921706,193        pp,4.04,"29,691","Apr 24, 2018","May 08, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2024",,Paperback,view,/book/show/2590136-barracoon
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Politics On the Edge: A Memoir From Within,"Stewart, Rory",,,B0BXGNMXFK,436        pp,4.36,"5,957","Sep 14, 2023","Sep 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2024",,Kindle Edition,view,/book/show/96177657-politics-on-the-edge
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Thursday Murder Club        (Thursday Murder Club, #1)","Osman, Richard",,,B07S5D5TH7,382        pp,3.89,"475,784","Sep 03, 2020","Sep 03, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This has been sitting on my table of TBRs for a while. I just wasn’t sure, murder mysteries sometimes disappoint. This one didn’t. It’s funny, lively,This has been sitting on my table of TBRs for a while. I just wasn’t sure, murder mysteries sometimes disappoint. This one didn’t. It’s funny, lively, and engaging. A bright adventure indeed. The Thursday Murder Club consists of four intrepid ‘oldies’ living in a well-to-do retirement village. Ron, Joyce, Ibrahim, and the fascinating and ever so mysterious Elizabeth. They meet to ‘solve’ old/cold cases every week. Elizabeth has ‘contacts and sources’ able to provide information on crimes and criminals. This story presents this quartet of sleuths with a cluster of real murders to solve in real time. This is when the fun starts. This author has a knack of keeping the story moving at a nice pace, with interesting characters. Some despicable.He also injects humour that had me laughing. Love it!One other thing I liked was the politics involved in residential villages for retired people. It reminded me of the time my parents lived in one. I reckon managing such a facility with its residents would be no walk in the park!!!! The residents can be a tricky bunch. So, if you’re after a murder, mystery with a few laughs, lots of interesting characters, and a number of dead bodies – this is one for you! 4 Stars....more",Notes are private!,60,104,1,"Feb 08, 2024","Feb 16, 2024","Feb 08, 2024",,Kindle Edition,view (with text),/book/show/46000520-the-thursday-murder-club
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La mala suerte me sigue,"Siqueira, Ana*",163289405X,9781632894052,B0C9HGYVTS,35        pp,4.64,11,unknown,"Mar 12, 2024",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a delightful book for small children about luck – good and bad. A little boy has been spooked by superstitions (such as opening an umbrella inThis is a delightful book for small children about luck – good and bad. A little boy has been spooked by superstitions (such as opening an umbrella indoors) and now believes he is been followed around by bad luck - La Mala Suerte.This scares the life out of the wee boy, causing him to worry about his grades and his football. However, his mother did suggest to him one day – ‘we can make our own luck.’ Will it work?A wonderful story about superstitions and luck for the little people in our lives, great artwork, too!5 StarsMany thanks to Netgalley for providing me with a copy of this book in exchange for my .Este es un libro encanta para los niños sobre suerte – mal y bien. Un niño este miedo porque el abrió un paragua a dentro. La Mala Suerte lo persigue. Su preocupado sobre su escuela y futbol. Pero su madre, lo dice “tu puedes hacer tu suerte”. ¿Esto funcionara?Una cuenta estupenda, con arte excelente, sobre supersticiones y suerte para las personas pequeñas en nuestras vidas.Muchas gracias a NetGalley por darme este libro para mi reseña....more",Notes are private!,27,34,1,"Feb 06, 2024","Feb 10, 2024","Feb 06, 2024",,Kindle Edition,view (with text),/book/show/181344874-la-mala-suerte-me-sigue
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drive Your Plow Over the Bones of the Dead,"Tokarczuk, Olga",,,B07TVKLV2B,266        pp,3.96,"100,264","Nov 25, 2009","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 05, 2024",,Audible Audio,view,/book/show/51648276-drive-your-plow-over-the-bones-of-the-dead
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Primeval and Other Times,"Tokarczuk, Olga",8086264351,9788086264356,8086264351,248        pp,4.27,"13,839",1996,"Jan 20, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 05, 2024",,Paperback,view,/book/show/6617921-primeval-and-other-times
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heart's Invisible Furies,"Boyne, John*",,,,582        pp,4.51,"162,297","Feb 09, 2017","Aug 22, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,0,not set,not set,"Feb 04, 2024",,Hardcover,view,/book/show/33253215-the-heart-s-invisible-furies
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Relativity: The Special and the General Theory,"Einstein, Albert",0143039822,9780143039822,0143039822,130        pp,4.20,"21,506",1916,"Jul 25, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Feb 04, 2024",,Paperback,view,/book/show/15852.Relativity
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Byzantine Empire: A Complete Overview Of The Byzantine Empire History from Start to Finish        (Ancient Civilizations Book 3),"Brown, Eric",,,B07GL6KC4R,56        pp,3.42,19,unknown,"Aug 16, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Byzantine Empire by: A Complete Overview of The Byzantine Empire History from Start to Finish by Eric Brown is a heroic effort. Why? The book is oThe Byzantine Empire by: A Complete Overview of The Byzantine Empire History from Start to Finish by Eric Brown is a heroic effort. Why? The book is only fifty pages and covers a period from the fall of the Western Roman Empire (in 500 CE) to the fall of the Eastern (Byzantine) Empire in Constantinople in 1453 CE. That is a lot of time, a lot of wars, it involves countless emperors – and there is skullduggery on every page (almost). So, the action here comes at you think and fast. It is also confusing – but the presentation here is as straight forward as you can get. But you need to strap in.I listened to this on the audio version, perhaps the hard copy has maps and timelines – I don’t know. I reckon that may help.This is a good introduction. Also, it may be something to keep on hand when reading more detailed studies. So, if you have had your fill of Romulus and King Superbus from the Republican period, Augustus, Nero, and Hadrian from the Imperial period – you may want to dip your toe into the Byzantine period, this is a good introduction book for you.Health Warning: As well as staying hydrated, looking after your gut biome, getting plenty of sleep and eating well – do not, I REPEAT, do not, read this in conjunction with other Byzantine material..I made this mistake of trying a total immersion treatment on this topic. I read this book at the same time as listening to a Byzantine podcast and reading a Byzantine book. All moving at different chronologies. I have to say, I disappeared up my own backside a number of times, it was messy, I got my Justinian’s confused with my Basil II’s and was so confused where I was, I expected General George Patton to enter proceedings. Blood and snot everywhere.If you want to start your learning of the already confusing (but fascinating) Byzantine Empire – just read this book on its own. Then drill down to what interests you. Do not gorge.[image]Regards Markus Maximanius Maniakes the Hyperbolic, Pius III (July 2nd, 2pm, 623CE- July 2nd, 2.35pm, 623CE)As an introduction, this audiobook is worth 4 Stars....more",Notes are private!,25,50,1,"Jan 31, 2024","Feb 04, 2024","Jan 31, 2024",,Kindle Edition,view (with text),/book/show/41210757-the-byzantine-empire
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Caretaker,"Rash, Ron*",0385544278,9780385544276,0385544278,252        pp,4.23,"4,616","Sep 26, 2023","Sep 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2024",,Hardcover,view,/book/show/75500179-the-caretaker
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'm Liz Hayes,"Hayes, Liz",1460714180,9781460714188,B0C5NWYGD1,410        pp,4.24,140,unknown,"Nov 01, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Liz Hayes is a very well-known Australian journalist. She’s been part of our television landscape for over 40 years. My first experience of Liz was waLiz Hayes is a very well-known Australian journalist. She’s been part of our television landscape for over 40 years. My first experience of Liz was watching the Today show on Channel 9 every morning in the 1980s. Morning TV was new and a bit exciting back then – for me anyway, and presumably others. After many years working on the Today show, Liz then worked for Australia's 60 Minutes, then after many years she had her own Investigative TV show.I feel she’s always been around, I like her. She’s pleasant, knows her stuff, can do ‘light and fluffy’, but also can make a subject squirm if required.This memoir covers Liz’s childhood and family life in regional New South Wales and details of her personal life. But most of the memoir covers her work – including the hundreds of people she has interviewed over the decades. From superstar musicians to serial killers. Also, she describes many of the hundreds of locations she has worked throughout the world – she and her various crews have been everywhere. I loved this and found the whole thing relatable because I've watched much of her work.The writing was wonderfully conversational too.Great stuff, Liz. I love your work! 5 Stars...more",Notes are private!,12,39,1,"Jan 29, 2024","Feb 08, 2024","Jan 29, 2024",,Kindle Edition,view (with text),/book/show/157320540-i-m-liz-hayes
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Changeling,"Williams, Joy",1941040896,9781941040898,1941040896,310        pp,3.84,"1,622",Jun 1978,"Apr 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Hardcover,view,/book/show/35276867-the-changeling
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rivers        (Rivers, #1)","Smith, Michael Farris*",1451699425,9781451699425,1451699425,337        pp,3.79,"2,284","Sep 10, 2013","Sep 10, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Hardcover,view,/book/show/16130400-rivers
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Blood Meridian, or, the Evening Redness in the West","McCarthy, Cormac",,,,351        pp,4.16,"164,467","Apr 28, 1985",May 1992,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2024",,Paperback,view,/book/show/394535.Blood_Meridian_or_the_Evening_Redness_in_the_West
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing to Envy: Ordinary Lives in North Korea,"Demick, Barbara*",0385523904,9780385523905,0385523904,316        pp,4.45,"86,683","Dec 29, 2009","Dec 29, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2024",,Hardcover,view,/book/show/6178648-nothing-to-envy
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Echo Chamber,"Boyne, John*",,,B08ZDQ2JDQ,432        pp,3.88,"11,004","Aug 05, 2021","Aug 05, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"”Well, here’s another fine mess you’ve gotten me into” the quote made famous by Oliver Hardy, to me, illustrates the fact that most ‘messes’ we find o”Well, here’s another fine mess you’ve gotten me into” the quote made famous by Oliver Hardy, to me, illustrates the fact that most ‘messes’ we find ourselves in are human made. This is one major take away from this clever book - The Echo Chamber, by John Boyne.The Cleverley family (great name), consist of:George: A National Treasure…….(quote: George Cleverley), the father of the family has worked for the BBC for decades as a light entertainment presenter. He is a household name and much loved. He is having trouble with the new terminology, and etiquettes required in the modern world. There are millions ready to pounce on the likes of him when he errs, and err he does. Oh, he is having an affair.Beverley: Has a nice ring doesn’t it…..Beverley Cleverley? Mum is also partaking in extra-marital activities. Her marriage to George lacks the passion of years gone by. She is quite frankly a snob and would shudder at the thought of catching a bus and mingling with the great unwashed masses of London.Nelson: The oldest brother. Now this boy is an odd specimen. He feels more comfortable wearing costumes in his daily life, than not. He wears Scrubs, police uniforms and more. This invariably gets him into trouble as he goes about his daily business. He is a teacher – and is bullied by most. Nelson takes social awkwardness to World-class levels.Elizabeth: The middle sibling, she is uber-active on social media. Elizabeth enjoys using anonymous handles on social media – such as @TruthIsASword, so she can abuse with gay abandon. Obtaining a Twitter blue tick is a life-time goal hers. Elizabeth’s boyfriend, Wilkes, is a social warrior who doesn’t wash – I found him revolting and hilarious. The family could smell him well before he entered a room, oh and his underpants…….don’t get me started!!Achilles: Perhaps the most detestable of the family – even though they all seem to adore him. He will think nothing of extorting a few grand from middle aged men. He is charismatic and gorgeous – just ask him. There is one other cast member who needs a mention, a tortoise called Ustym Karmaliuk. Beverley is babysitting her Ukrainian lover’s pet as he needs to go back home to well……..put it about a bit. Ustym made my heart melt – poor thing.So back to my opening paragraph. This book and the grubby characters of the Cleverley family inflicted considerable pain on themselves, with consummate ease. But, on top of that – humankind, as a collective, with the creation of all consuming social media and easy to obtain cellular phones, has made it even easier for us to exact damage on each other and ourselves.There are some salient messages in this book, all while providing the reader with a great laugh. It is a wonderful, witty, ultra-sharp, satire on contemporary life, the power of the masses and cancel culture. It is also a wee bit scathing of aspects of wokeness. I feel so lucky to have read this. Oh, and John Boyne has written heaps of books, and this is my first. Happy Days ahead.5 StarsWoke: Aware, especially of social problems such as racism and inequality.Self-disclosure: I am happy to be woke, using this Cambridge Dictionary definition my value systems fit very snugly within these words. I suppose the question is – how far do ‘we’ go?...more",Notes are private!,57,83,1,"Jan 22, 2024","Jan 29, 2024","Jan 21, 2024",,Kindle Edition,view (with text),/book/show/57638052-the-echo-chamber
