,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Nandakishore's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Loam,"Heim, Scott",1542044952,9781542044950,B07RNZZ4JT,41        pp,3.41,"1,825","Jun 27, 2019","Jun 27, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Of all the tales in the Disorder series, this is my personal favourite. Three siblings return to the town of their youth on their father's death, and Of all the tales in the Disorder series, this is my personal favourite. Three siblings return to the town of their youth on their father's death, and are reminded of their part in destroying the lives of a primary school teacher and her mentally-challenged son as a part of mass hysteria, reminiscent of the Salem witch trials.The author walks the fine tightrope between reality and fantasy, masterfully; never quite crossing over, yet never retreating....more",Notes are private!,0,8,1,not set,Sep 2021,"Sep 01, 2021",,Kindle Edition,view (with text),/book/show/45857287-loam
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best Girls,"Lee, Min Jin",1542015286,9781542015288,B07RHMJNHG,20        pp,3.95,"4,849","Jun 27, 2019","Jun 27, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The author Pachinko brings alive the ingrained misogyny in East Asian society through this brilliant tale of four unwanted girls in a family of five cThe author Pachinko brings alive the ingrained misogyny in East Asian society through this brilliant tale of four unwanted girls in a family of five children. Only the fifth, a boy matters. When things reach a tipping point, the preteen narrator, the eldest child, decides to take matters into her own hands.Told in a tone of quiet despair, this tale is heart-rending. ...more",Notes are private!,0,12,1,not set,"Aug 31, 2021","Aug 31, 2021",,Kindle Edition,view (with text),/book/show/46031873-the-best-girls
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Hitler Came into Power,"Abel, Theodore",0674952006,9780674952003,0674952006,345        pp,3.88,52,"Jan 01, 1938","Oct 08, 1986",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2021",,Paperback,view,/book/show/890563.Why_Hitler_Came_into_Power
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anonymous,"Iweala, Uzodinma",1542043980,9781542043984,B07RGJ9CH5,21        pp,3.50,"1,588","Jun 27, 2019","Jun 27, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Brilliant tale of a man whisked away from a humdrum, middle-class life into a jail cell in an undisclosed location. He is kept chained, questioned andBrilliant tale of a man whisked away from a humdrum, middle-class life into a jail cell in an undisclosed location. He is kept chained, questioned and tortured regularly, without revealing the nature of the charges against him. His only possible crime is his skin colour.The author writes the tale in second person, and in the present tense, putting the reader real-time into the horrific life of an innocent caught in the paranoid state machinery. Brilliant!...more",Notes are private!,0,7,1,not set,"Aug 30, 2021","Aug 30, 2021",,Kindle Edition,view (with text),/book/show/51018537-anonymous
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Will Williams,"Serpell, Namwali*",1542015278,9781542015271,B07RHMG4JV,23        pp,3.30,"1,350","Jun 27, 2019","Jun 27, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This tale of a doppelganger is actually a doppelganger of a story, William Wilson, by Edgar Allan Poe. It fell rather flat for me because I had not reThis tale of a doppelganger is actually a doppelganger of a story, William Wilson, by Edgar Allan Poe. It fell rather flat for me because I had not read the original. Things may be different had I done so....more",Notes are private!,0,4,1,not set,"Aug 26, 2021","Aug 26, 2021",,Kindle Edition,view (with text),/book/show/51052218-will-williams
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ungirls,"Beukes, Lauren*",1542091446,9781542091442,B07RJQR91Y,63        pp,3.21,"2,124","Jun 27, 2019","Jun 27, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lab-grown girls tailor-made for the pleasure of men. A misogynist's wet dream.A chilling dystopia, but the disjointed style put me off.Lab-grown girls tailor-made for the pleasure of men. A misogynist's wet dream.A chilling dystopia, but the disjointed style put me off....more",Notes are private!,0,6,1,not set,"Aug 26, 2021","Aug 26, 2021",,Kindle Edition,view (with text),/book/show/46005060-ungirls
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silent Coup: A History of India's Deep State,"Joseph, Josy",,,B099K1YT3D,0        pp,4.39,966,"Aug 23, 2021","Aug 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 25, 2021",,Kindle Edition,view,/book/show/58856290-the-silent-coup
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beckoning Fair One,"Chaon, Dan*",1542091438,9781542091435,B07RKVPXHW,38        pp,3.18,"1,342","Jun 27, 2019","Jun 27, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love Dan Chaon. But this one was weirder than his usual fare. Totally surrealistic. I loved it!It starts out as a sixteen-year-old girl's obsession I love Dan Chaon. But this one was weirder than his usual fare. Totally surrealistic. I loved it!It starts out as a sixteen-year-old girl's obsession with a diminutive man; an unusual tale, but nothing out of the normal. But it slowly descends into a Lovecraftian tale as written by, say, Daphne du Maurier. It's very much in the creepy territory, but never crosses over into outright horror.Warning: do not attempt this if you are put off by weirdness....more",Notes are private!,0,5,1,not set,"Aug 25, 2021","Aug 25, 2021",,Kindle Edition,view (with text),/book/show/45715353-the-beckoning-fair-one
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Scrape Skies,"Mikes, George",,,,123        pp,3.67,42,1948,1966,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2021",,Paperback,view,/book/show/10106664-how-to-scrape-skies
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Imaginary Lives,"Schwob, Marcel",089341557X,9780893415570,089341557X,90        pp,3.99,"1,073",1896,"Mar 01, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2021",,Hardcover,view,/book/show/2440272.Imaginary_Lives
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Farewell to Gabo and Mercedes: A Son's Memoir of Gabriel García Márquez and Mercedes Barcha,"García, Rodrigo",0063158337,9780063158337,0063158337,176        pp,4.30,"2,288","May 01, 2021","Jul 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2021",,Hardcover,view,/book/show/57355429-a-farewell-to-gabo-and-mercedes
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paradoxical Prime Minister,"Tharoor, Shashi",9388292189,9789388292184,B07J9VHB2V,498        pp,3.39,"1,048",2018,"Oct 26, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book came out in 2019, just before the general elections, when Shashi Tharoor, along with most liberal Indians, hoped that Narendra Modi's disastThis book came out in 2019, just before the general elections, when Shashi Tharoor, along with most liberal Indians, hoped that Narendra Modi's disastrous reign would come to an end. But things proved otherwise - he came back to power with an even greater majority, riding on the wings of jingoistic nationalism flavoured with militant Hindutva.Any non-Indian reading this book would be surprised at how such an incompetent showman came to power in the first place, leave alone a second time. Dr. Tharoor does a fine job of taking 'Moditva' apart: his empty rhetoric, his illiberal policies concealed under a nationalist facade, the degradation of citizens' freedoms, the planned targeting of minorities and liberals by ""fringe groups"" with the blessings of the government, his mismanagement of almost everything under the sun... all are highlighted with facts and figures. Then what happened? Why did the Indian populace elect this charlatan back into office with a thumping majority? Is it because (as the BJP, Modi's party, alleges) all the accusations against Modi are lies? Or is there some other reason?After two years of Modi 2.0, no one with a neutral mindset can say that he is not a communal bigot. The ""development"" platform he fought on in 2014 has been all but abandoned. Now it's the turn of nationalism: meaning unconditional support of the Modi administration and its philosophy of Hindutva. Amit Shah, who has a criminal case pending against him in Gujarat, has been made the Home Minister; Article 370, which gives Kashmir its special status, has been unconstitutionally scrapped; the Citizen's Amendment Act which ensures citizenship based on religion and flies in the face of India's secular constitution has been passed in the parliament; so also farm bills giving undue advantage to crony capitalists. And worst, people protesting peacefully against these unconstitutional ""reforms"" - students, activists, even pregnant ladies - are incarcerated without bail under the infamous colonial era sedition law and the draconian Unlawful Activities Prevention Act, even for years on end. So no, Modi has not been elected because he ""fooled"" the people with the promise of development. He has been elected to do exactly what he is doing now - transform India into a Hindu theocracy. The only people who got fooled the first time around were a handful of liberals. He is paradoxical only to people who consider Indians to be essentially secular.And this, IMO, is the major flaw in Shashi Tharoor's thesis. The liberal India that Nehru envisaged exists only in minuscule pockets: and his own party, the Indian National Congress, did nothing to promote this idea after Nehru's death in 1964. From then onwards, it has been compromise, and casteist and religious adjustments, which had kept the Congress in power - amply supported by crony capitalists. As the years went by, the BJP exploited these fault lines until a hapless Congress found themselves sidelined and the Hindu fundamentalists occupying the throne of Indraprastha.To put it simply - Modi is not the cause, he is the symptom of our national malaise: our regressive culture. If he goes, someone else of the same ilk will step in to take his place. To lay the fascist monster of Hindutva once and for all, a total annihilation and restructuring of our national cultural ethos is required.Modi is not paradoxical. He is ""inevitable""....more",Notes are private!,0,71,1,"Aug 05, 2021","Aug 15, 2021","Aug 01, 2021",,Kindle Edition,view (with text),/book/show/43569865-the-paradoxical-prime-minister
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Idea of Ancient India: Essays on Religion, Politics, and Archaeology","Singh, Upinder",,,B01BWMJ0NM,484        pp,3.93,15,unknown,"Jan 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 01, 2021",,Kindle Edition,view,/book/show/32469981-the-idea-of-ancient-india
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Second-Hand Time,"Alexievich, Svetlana",9386228696,9789386228697,9386228696,584        pp,4.46,"17,971","Aug 15, 2013","Jan 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 28, 2021","Aug 07, 2021","Jul 28, 2021",,Paperback,view,/book/show/40856495-second-hand-time
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Antigod’s Own Country: A Short History of Brahminical Colonisation of Kerala,"Sakthidharan, A.V.",8189059947,9788189059941,8189059947,168        pp,4.11,83,unknown,"Aug 31, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Onam is the state festival of Kerala in India; and being the globetrotters we are, we have carried it to all parts of the world. It falls during AugusOnam is the state festival of Kerala in India; and being the globetrotters we are, we have carried it to all parts of the world. It falls during August - September and is basically a harvest festival, when people have plenty of grain and vegetables to celebrate after the lean months of the monsoon. However, the mythical trappings of the festival are quite elaborate. Legend is that the Asura King Mahabali of Hindu myth was the ruler of Kerala before he was banished to the netherworld through trickery by Vamana, the dwarf Brahmin, who was the fifth incarnation of Vishnu. (The Brahmin came to beg for land from the king. He asked for only three steps; and when the king laughingly agreed, Vamana grew to gargantuan size and measured out the earth in one step and the heavens in another. When he asked Mahabali where to put his third step, the proud king removed his crown and asked him to put it on his head. Vamana did so and kicked him down to the netherworld.) The king was much loved by his subjects, so he is allowed to return once a year to visit the country by Vishnu; and the people celebrate it by eating, dancing, playing and making merry, in memory of his rule when the whole land was egalitarian.Quite clearly, this is a case of the Brahmin assimilation of a local legend by tying it to a mythological story; a common practice in India. (It was only through such ""corporate mergers"" that the religion of Hinduism was made up.) Until very recently, nobody had a problem with this, and everyone was happy to accept the concept of benevolent demon king. However, ever since 1989, the Hindu fundamentalist organisation Rashtriya Swayamsevak Sangh (RSS for short) and its political wing, the Bharatiya Janata Party (BJP) are on the path to the aggressive ""Hinduisation"" of India; an activity which gained tremendous acceleration when the party came to power at the centre under Narendra Modi in 2014. So in 2016, when BJP President Amit Shah wished all Keralites ""Vamana Jayanti"" (Vamana's birthday) on the eve of Onam, all hell broke loose, with both fundamentalists and progressive outdoing each other in vituperation. Ever since then, Mahabali (or Maveli, as we Keralites call him) has been a controversial figure.In this book, Sakthidharan explores the non-Brahmin ethos of Kerala on the backdrop of the Onam legend. Maybe because of the Western Ghats which would have been difficult to cross in olden times, Kerala has evolved rather differently from the rest of India. (In fact, we had more contact with seafaring foreigners than with our own brethren from the subcontinent.) Our festivals are unique and different; many of the Savarnas follow a matrilinear system; and there is no ban on beef consumption for Hindus, to cite a few examples. Brahmins came rather late to Kerala, and there attempts to integrate the regional culture into the Vedic fold has been rather haphazard, and it shows in the uneasy way Kerala interacts with the Union of States called India.The author has done a pretty decent job of showing up the glaring differences, and using the same to point to other parts of India where the so-called ""demons"" of Hindu myth are gods for subaltern peoples. He has shown, with examples, how Hindu fundamentalist brigade is hell-bent on stamping out these indigenous beliefs; and how they have succeeded in many places, including Kerala where many rituals and temples have been Brahminised. I was aware of many of these, being from Kerala myself, but it would be fascinating reading to any non-Malayali.I have a few caveats, however.1. The lining up of all the gods on the Brahmin side and all the antigods on the subaltern side is a bit simplistic. Many of the Savarnas also followed non-Vedic practices in Kerala; a glaring example is the worship of snakes, mostly by the matrilinear Nair community, which is not mentioned at all in the book. In fact, in Mannarassala Naga temple, the head priest is a Nampoothiri Brahmin woman and the temple is the centre of a matrilinear fertility cult. An nuanced exploration of such crossover practices would have made the book more interesting.2. The concept of Mahabali as a Buddhist king dethroned by Brahmin trickery is valid. It is true that large swathes of Kerala were Buddhist before aggressive Brahminisation led by Shankaracharya came into play. However, it is not true that Mahabali is vilified in Hindu myth; Devi Bhagavatham describes him as a benevolent monarch ruling over Sutala, a level of netherworld which as rich as (or richer than) the heavens. After banishing him there, Vishnu seems to have felt remorse in his trickery and is therefore guarding his gate as penance! So the Mahabali story seems to be more nuanced than what many of us believe.3. The myth of the returning grain king who goes into the earth and comes back as plentiful harvest is a common theme in many primitive agrarian myths. Considering the fact that the god of Onam (""Onatthappan"") is a pyramidal sculpture made of mud, which is worshipped on Onam day, this theory seems even more relevant. This pagan, pre-Buddhist aspect too should have been explored further.But none of these take away from the importance of the book. Such studies are relevant in these trying times, when the region's varied culture is being sought to be buried under the ever-spreading juggernaut of Vedic Brahmanism....more",Notes are private!,0,50,1,"Jul 27, 2021","Jul 28, 2021","Jul 27, 2021",,Paperback,view (with text),/book/show/53017916-antigod-s-own-country
