,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Brian Rosenblat's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Catcher in the Rye,"Salinger, J.D.",0316769177,9780316769174,0316769177,277        pp,3.80,"3,523,731","Jul 16, 1951","Jan 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"May 24, 2012",,Paperback,view,/book/show/5107.The_Catcher_in_the_Rye
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Charlotte’s Web,"White, E.B.",0064410935,9780064410939,0064410935,184        pp,4.20,"1,834,769","Oct 15, 1952","Oct 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 24, 2012",,Paperback,view,/book/show/24178.Charlotte_s_Web
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Charlie and the Chocolate Factory        (Charlie Bucket, #1)","Dahl, Roald",0141301155,9780141301150,0141301155,155        pp,4.16,"851,361","Jan 17, 1964","Jun 01, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 24, 2012",,Paperback,view,/book/show/232187.Charlie_and_the_Chocolate_Factory
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hobbit,"Tolkien, J.R.R.",0345235126,9780345235121,0345235126,306        pp,4.29,"3,973,403","Sep 21, 1937","Aug 12, 1973",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 24, 2012",,Mass Market Paperback,view,/book/show/205999.The_Hobbit
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Kill a Mockingbird,"Lee, Harper",,,,323        pp,4.26,"6,123,107","Jul 11, 1960","May 23, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 24, 2012",,Paperback,view,/book/show/2657.To_Kill_a_Mockingbird
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Da Vinci Code        (Robert Langdon, #2)","Brown, Dan*",,,,489        pp,3.91,"2,351,641","Mar 18, 2003","Mar 28, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 24, 2012",,Paperback,view,/book/show/968.The_Da_Vinci_Code
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Merchants of Culture: The Publishing Business in the Twenty-First Century,"Thompson, John Brookshire",0452297729,9780452297722,0452297729,464        pp,3.84,688,"Sep 22, 2010","Mar 27, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2012",,Paperback,view,/book/show/12240408-merchants-of-culture
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cuckoo's Egg: Tracking a Spy Through the Maze of Computer Espionage,"Stoll, Clifford",1416507787,9781416507789,1416507787,399        pp,4.28,"13,927",1989,"Jan 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really enjoyed this book. Loved the references to Berkeley, the hacker chase, but most interestingly, it takes you back to an earlier time in computI really enjoyed this book. Loved the references to Berkeley, the hacker chase, but most interestingly, it takes you back to an earlier time in computing (in 1989)- which I thought was a fascinating reminder of what things were like. For example, I love the explanation of 'electronic mail.' At this point, I think most people have forgotten what the 'e' in email stands for. Also, a favorite passage, as he explains what the ""Internet"" is: ""At first, DARPA's network [the Internet] was simply a testbed to prove computers could be linked together. Since it was seen as an unreliable experiment, universities and laboratories used it, and main stream military people ignored it. After eight years, only a few hundred computers were connected into the Arpanet, but gradually, others were attracted by the network's reliability and simplicity. By 1985 the network directory listed tens of thousands of computers; today, there must be over one hundred thousand.""100,000 computers! Just for comparison, I did a quick search. Analysts predict there to be more mobile devices connected to the Internet then humans alive in 2016 - that's more than 7.6 billion mobile devices - that doesn't include desktop and laptop computers. (source: Cisco VNI Index). Wonder what it will be like in another 20 years?The story is also fascinating. Shows how one guy in a computer lab in Berkeley was able to track down a ring of international hackers and awaken some of the US top security agencies to the dawn of a new form of espionage. It was amazing how lax computer security was before this - and how it took an incident like this to awaken these agencies to the threat of cyber espionage.Only reason it gets 4 instead of 5 starts is that while the beginning and end are very interesting, about mid-book it starts to get pretty repetitive. E.g. (view spoiler)[Beginning is fascinating as to how he identifies and starts to track the hacker. But there are a hundred or so pages where he just (a) gets alerted that the hacker is active, (b) jumps out of bed, (c) starts a phone trace, (d) the phone trace fails for some reason, (e) he calls a bunch of federal agents and gets ignored. Sequence is interesting a couple times -but got a little repetitive. Could have shortened this part, and spent more time on the actual ring of hackers once they got discovered. This only occupied a small part of the end of the book. (hide spoiler)]Overall, really liked it. I think you need to be a bit of a computer geek to enjoy this one. But would definitely recommend to anyone who wants to reminisce a bit who enjoys a good spy chase laden with UNIX commands....more",Notes are private!,0,43,1,"Aug 23, 2012",not set,"May 20, 2012",,Paperback,view (with text),/book/show/18154.The_Cuckoo_s_Egg
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Green Eggs and Ham,Dr. Seuss,0394800168,9780394800165,B00297Y0JO,64        pp,4.31,"775,580",Jun 1960,1988,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 19, 2012",,Hardcover,view,/book/show/23772.Green_Eggs_and_Ham
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Built to Last: Successful Habits of Visionary Companies        (Good to Great, 2)","Collins, James C.",0060566108,9780060566104,0060566108,368        pp,4.06,"77,540","Sep 16, 1994","Nov 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2012",,Hardcover,view,/book/show/4122.Built_to_Last
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the King’s Men,"Warren, Robert Penn",,,0156004801,439        pp,4.09,"63,493",1946,"Sep 01, 1996",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2012",,Paperback,view,/book/show/5527.All_the_King_s_Men
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bark, George","Feiffer, Jules",0062051857,9780062051851,0062051857,32        pp,4.22,"14,013","Jun 03, 1999","Jun 03, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2012",,Hardcover,view,/book/show/595586.Bark_George
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"One Fish, Two Fish, Red Fish, Blue Fish",Dr. Seuss,0007173687,9780007173686,0007173687,64        pp,4.18,"203,751","May 14, 1960","Oct 06, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 03, 2012",,Hardcover,view,/book/show/7770.One_Fish_Two_Fish_Red_Fish_Blue_Fish
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nickel and Dimed,"Ehrenreich, Barbara",0805063897,9780805063899,B0075OQY3Q,240        pp,3.65,"191,390","May 08, 2001","May 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 03, 2012",,Paperback,view,/book/show/1869.Nickel_and_Dimed
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Steve Jobs,"Isaacson, Walter*",1451648537,9781451648539,1451648537,630        pp,4.16,"1,246,281","Oct 01, 2011","Oct 24, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is an inspirational read for anyone who loves using or creating great products. Steve Jobs will be remembered as one of the great innovators of oThis is an inspirational read for anyone who loves using or creating great products. Steve Jobs will be remembered as one of the great innovators of our time - this book is a surprisingly honest look into his life, motivations, strengths, and flaws. As a product person, it's an encouraging reminder of the importance of zeroing in on the truly important things that will delight your customers and relentlessly pursuing greatness in those areas. Steve's ability to focus and his obsessive perfectionism was hard to deal with for many - but it's difficult to argue with his streak of market changing successes - Macintosh, Pixar, iPod, iPhone, iPad, iTunes…Another enjoyable aspect of this book was reliving the last 25 years of digital history with an ""insiders"" view of some of the motivations and interactions that drove the industry. From the early days with Xerox PARC, later his interactions with Bill Gates and Microsoft, and more recently Apple's complicated relationship with Google, the cell phone carriers, and the publishers- in his interviews, Steve is very honest about his thoughts on different industry players. All very interesting to read.I really enjoyed it, so I'm giving it 5 stars. The book might not be for everyone, but if you love technology, products, or innovation, I'd highly recommend....more",Notes are private!,0,5,1,May 2012,"May 30, 2012","Apr 03, 2012",,Hardcover,view (with text),/book/show/11084145-steve-jobs
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grumpy Bird,"Tankard, Jeremy",0439851475,9780439851473,0439851475,32        pp,4.05,"4,296","Apr 01, 2007","Apr 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 03, 2012",,Hardcover,view,/book/show/447166.Grumpy_Bird
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Night        (The Night Trilogy, #1)","Wiesel, Elie",,,,120        pp,4.37,"1,244,771",1956,"Jan 16, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 03, 2012",,Paperback,view,/book/show/1617.Night
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Catch-22,"Heller, Joseph",0684833395,9780684833392,0684833395,453        pp,3.99,"831,190","Nov 10, 1961","Sep 04, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 03, 2012",,Paperback,view,/book/show/168668.Catch_22
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Naked,"Sedaris, David",,,,304        pp,4.09,"265,128","Mar 01, 1997",1998,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 03, 2012",,Paperback,view,/book/show/4138.Naked
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manhunt: The 12-Day Chase for Lincoln's Killer,"Swanson, James L.",0060518502,9780060518509,0060518502,444        pp,4.16,"31,363","Feb 06, 2006","Feb 06, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 03, 2012",,Paperback,view,/book/show/146274.Manhunt
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Primary Colors,Anonymous,0812976479,9780812976472,0812976479,376        pp,3.62,"5,957","Jan 16, 1996",2006,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 03, 2012",,Paperback,view,/book/show/261444.Primary_Colors
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Outliers: The Story of Success,"Gladwell, Malcolm",0316017922,9780316017923,0316017922,309        pp,4.19,"786,129","Nov 18, 2008","Nov 18, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2011",,Hardcover,view,/book/show/3228917-outliers
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Long Tail: Why the Future of Business is Selling Less of More,"Anderson, Chris*",1401302378,9781401302375,1401302378,226        pp,3.82,"29,588","Jul 11, 2006","Jul 11, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2011",,Hardcover,view,/book/show/2574.The_Long_Tail
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blink: The Power of Thinking Without Thinking,"Gladwell, Malcolm",0316010669,9780316010665,0316010669,296        pp,3.96,"592,179","Jan 11, 2005","Apr 03, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2011",,Paperback,view,/book/show/40102.Blink
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Search: How Google and Its Rivals Rewrote the Rules of Business and Transformed Our Culture,"Battelle, John",1591840880,9781591840886,1591840880,320        pp,3.84,"5,195",2005,"Sep 08, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 23, 2011",,Hardcover,view,/book/show/10146.The_Search
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life of Pi,"Martel, Yann",0770430074,9780770430078,0770430074,460        pp,3.94,"1,624,012","Sep 11, 2001","Aug 29, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 22, 2011",,Paperback,view,/book/show/4214.Life_of_Pi
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Home Game: An Accidental Guide to Fatherhood,"Lewis, Michael",039306901X,9780393069013,039306901X,192        pp,3.71,"5,564",2009,"May 18, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 22, 2011",,Hardcover,view,/book/show/6080458-home-game
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blind Side: Evolution of a Game,"Lewis, Michael",039306123X,9780393061239,039306123X,304        pp,4.17,"96,157","Sep 17, 2006","Sep 02, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 22, 2011",,Hardcover,view,/book/show/7526.The_Blind_Side
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moneyball,"Lewis, Michael",0393324818,9780393324815,0393324818,317        pp,4.26,"131,534",2003,"Mar 17, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 22, 2011",,Paperback,view,/book/show/1301.Moneyball
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Liar's Poker: Rising Through the Wreckage on Wall Street,"Lewis, Michael",0140143459,9780140143454,0140143459,256        pp,4.15,"101,479","Oct 17, 1989","Oct 01, 1990",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 22, 2011",,Paperback,view,/book/show/1171.Liar_s_Poker
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Random Walk Down Wall Street,"Malkiel, Burton G.",0393325350,9780393325355,0393325350,464        pp,4.14,"36,050","Apr 01, 1973","Jan 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 22, 2011",,Paperback,view,/book/show/900892.A_Random_Walk_Down_Wall_Street
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Barbarians at the Gate: The Fall of RJR Nabisco,"Burrough, Bryan",0060536357,9780060536350,0060536357,592        pp,4.27,"38,642",1989,"Dec 13, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 22, 2011",,Paperback,view,/book/show/781182.Barbarians_at_the_Gate
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Big Short: Inside the Doomsday Machine,"Lewis, Michael",0393072231,9780393072235,0393072231,264        pp,4.30,"160,270","Mar 15, 2010","Mar 15, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 22, 2011",,Hardcover,view,/book/show/6463967-the-big-short
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,"Levitt, Steven D.",0061234001,9780061234002,0061234001,268        pp,4.01,"851,200","Apr 12, 2005","Oct 17, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Sep 22, 2011",,Hardcover,view,/book/show/1202.Freakonomics
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tipping Point: How Little Things Can Make a Big Difference,"Gladwell, Malcolm",0316346624,9780316346627,0316346624,301        pp,4.00,"814,328","Jan 01, 2002",2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 22, 2011",,Paperback,view,/book/show/2612.The_Tipping_Point
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good to Great: Why Some Companies Make the Leap... and Others Don't,"Collins, James C.",0066620996,9780066620992,0066620996,300        pp,4.14,"219,797","Nov 01, 2001","Oct 16, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 22, 2011",,Hardcover,view,/book/show/76865.Good_to_Great
