,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Allison's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Fallen Angels        (The Mortal Instruments, #4)","Clare, Cassandra*",1442403543,9781442403543,1442403543,425        pp,4.08,"601,135","Apr 05, 2011","Apr 05, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2017,"Nov 07, 2017",,Hardcover,view,/book/show/6752378-city-of-fallen-angels
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tales from the Shadowhunter Academy,"Clare, Cassandra*",1481443259,9781481443258,1481443259,655        pp,4.31,"69,130","Nov 15, 2016","Nov 15, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,Jan 2017,"Nov 07, 2017",,Hardcover,view,/book/show/28954137-tales-from-the-shadowhunter-academy
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cress        (The Lunar Chronicles, #3)","Meyer, Marissa*",0312642970,9780312642976,0312642970,552        pp,4.41,"368,928","Feb 04, 2014","Feb 04, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Oct 27, 2017",,Hardcover,view,/book/show/13206828-cress
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fairest        (The Lunar Chronicles, #3.5)","Meyer, Marissa*",1250060559,9781250060556,1250060559,272        pp,3.95,"139,712","Jan 27, 2015","Jan 27, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 27, 2017",,Hardcover,view,/book/show/22489107-fairest
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Winter        (The Lunar Chronicles, #4)","Meyer, Marissa*",0312642989,9780312642983,0312642989,827        pp,4.42,"279,382","Nov 10, 2015","Nov 10, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 27, 2017",,Hardcover,view,/book/show/13206900-winter
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Scarlet        (The Lunar Chronicles, #2)","Meyer, Marissa*",0312642962,9780312642969,0312642962,454        pp,4.25,"419,936","Feb 05, 2013","Feb 05, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 27, 2017",,Hardcover,view,/book/show/13206760-scarlet
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Linger        (The Wolves of Mercy Falls, #2)","Stiefvater, Maggie*",0545123283,9780545123280,0545123283,362        pp,3.88,"169,631","Jul 13, 2010","Jul 13, 2010",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2017,"Oct 27, 2017",,Hardcover,view,/book/show/6654313-linger
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Catching Fire        (The Hunger Games, #2)","Collins, Suzanne",0439023491,9780439023498,0439023491,391        pp,4.33,"3,679,490","Sep 01, 2009","Sep 01, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 27, 2017",,Hardcover,view,/book/show/6148028-catching-fire
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mockingjay        (The Hunger Games, #3)","Collins, Suzanne",0439023513,9780439023511,0439023513,390        pp,4.09,"3,226,636","Aug 24, 2010","Aug 24, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 27, 2017",,Hardcover,view,/book/show/7260188-mockingjay
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Reached        (Matched, #3)","Condie, Ally*",0525423664,9780525423669,0525423664,512        pp,3.54,"167,064","Nov 13, 2012","Nov 13, 2012",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2017,"Oct 27, 2017",,Hardcover,view,/book/show/13125947-reached
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Crossed        (Matched, #2)","Condie, Ally*",0142421715,9780142421710,0142421715,367        pp,3.52,"245,989","Nov 01, 2011","Mar 12, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2017,"Oct 27, 2017",,Paperback,view,/book/show/15812814-crossed
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pretties        (Uglies, #2)","Westerfeld, Scott*",0689865392,9780689865398,0689865392,370        pp,3.84,"261,698","Nov 01, 2005","Nov 01, 2005",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2017,"Oct 27, 2017",,Paperback,view,/book/show/24768.Pretties
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Ashes        (The Mortal Instruments, #2)","Clare, Cassandra*",1416914293,9781416914297,1416914293,453        pp,4.11,"934,084","Aug 07, 2008","Mar 25, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,not set,Jan 2017,"Oct 27, 2017",,Hardcover,view,/book/show/1582996.City_of_Ashes
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Rose Society        (The Young Elites, #2)","Lu, Marie*",0399167846,9780399167843,0399167846,398        pp,4.03,"64,859","Oct 13, 2015","Oct 13, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,Jan 2017,"Oct 27, 2017",,Hardcover,view,/book/show/23846013-the-rose-society
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Young Elites        (The Young Elites, #1)","Lu, Marie*",0399167838,9780399167836,0399167838,355        pp,3.87,"135,932","Oct 07, 2014","Oct 07, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,Jan 2017,"Oct 27, 2017",,Hardcover,view,/book/show/20821111-the-young-elites
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"You're Welcome, Universe","Gardner, Whitney*",0399551417,9780399551413,0399551417,297        pp,3.76,"5,933","Mar 07, 2017","Mar 07, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2017,"Oct 27, 2017",,Hardcover,view,/book/show/25701463-you-re-welcome-universe
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fever Code        (The Maze Runner, #0.5)","Dashner, James*",0553513095,9780553513097,0553513095,347        pp,4.04,"66,996","Sep 27, 2016","Sep 27, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2017,"Oct 27, 2017",,Hardcover,view,/book/show/23267628-the-fever-code
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Midnight Star        (The Young Elites, #3)","Lu, Marie*",0399167854,9780399167850,0399167854,316        pp,4.11,"44,574","Oct 11, 2016","Oct 11, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,Jan 2017,"Oct 27, 2017",,Hardcover,view,/book/show/28588345-the-midnight-star
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heartless,"Meyer, Marissa*",1250044650,9781250044655,1250044650,453        pp,4.09,"198,966","Nov 08, 2016","Nov 08, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2017,"Oct 27, 2017",,Hardcover,view,/book/show/18584855-heartless
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Legend        (Legend, #1)","Lu, Marie*",,,,305        pp,4.16,"529,105","Nov 29, 2011","Nov 29, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2017,"Oct 27, 2017",,Hardcover,view,/book/show/9275658-legend
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shiver        (The Wolves of Mercy Falls, #1)","Stiefvater, Maggie*",0545123267,9780545123266,0545123267,392        pp,3.76,"480,881","Aug 01, 2009","Aug 01, 2009",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2017,"Oct 27, 2017",,Hardcover,view,/book/show/6068551-shiver
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wonder        (Wonder, #1)","Palacio, R.J.",,,,315        pp,4.37,"1,086,037","Feb 14, 2012","Feb 14, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 27, 2017",,Hardcover,view,/book/show/11387515-wonder
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stargirl        (Stargirl, #1)","Spinelli, Jerry",0439488400,9780439488402,0439488400,186        pp,3.77,"326,551","Jun 30, 2000",Sep 2002,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2017,"Oct 27, 2017",,Paperback,view,/book/show/22232.Stargirl
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Everything, Everything","Yoon, Nicola*",0553496646,9780553496642,0553496646,312        pp,3.98,"620,657","Sep 01, 2015","Sep 01, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Nov 07, 2017not set","Nov 07, 2017not set","Oct 27, 2017",,Hardcover,view,/book/show/18692431-everything-everything
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Raven Boys        (The Raven Cycle, #1)","Stiefvater, Maggie*",0545424925,9780545424929,0545424925,409        pp,4.05,"367,460","Sep 18, 2012","Sep 18, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2017,"Oct 27, 2017",,Hardcover,view,/book/show/17675462-the-raven-boys
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Clockwork Angel        (The Infernal Devices, #1)","Clare, Cassandra*",1416975861,9781416975861,,479        pp,4.31,"830,159","Aug 31, 2010","Aug 31, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,2,not setnot set,May 2020Jan 2017,"Oct 27, 2017",,Hardcover,view,/book/show/7171637-clockwork-angel
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Uglies        (Uglies, #1)","Westerfeld, Scott*",,,,425        pp,3.85,"663,683","Feb 08, 2005","Feb 08, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2017,"Oct 27, 2017",,Paperback,view,/book/show/24770.Uglies
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Matched        (Matched, #1)","Condie, Ally*",0525423648,9780525423645,0525423648,369        pp,3.63,"779,257","Nov 30, 2010","Jan 01, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 27, 2017",,Hardcover,view,/book/show/7735333-matched
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Prodigy        (Legend, #2)","Lu, Marie*",0399256768,9780399256769,0399256768,371        pp,4.23,"262,843","Jan 29, 2013","Jan 29, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2017,"Oct 27, 2017",,Hardcover,view,/book/show/13414446-prodigy
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Maze Runner        (The Maze Runner, #1)","Dashner, James*",0385737947,9780385737944,0385737947,384        pp,4.05,"1,528,122","Oct 06, 2009","Oct 06, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Oct 27, 2017",,Hardcover,view,/book/show/6186357-the-maze-runner
