,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kate's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Runaway Bunny,"Brown, Margaret Wise",0060775823,9780060775827,0060775823,48        pp,4.08,"81,835","Jun 05, 1942","Jan 24, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was another childhood favorite book of mine that I need to re-read. Plus, I found this great  of the book on an online blog that I really lThis was another childhood favorite book of mine that I need to re-read. Plus, I found this great  of the book on an online blog that I really liked, so I'm copying here with italics - as it's not my words, but I liked them none the less.Natural disasters, partisan rancor, unspeakable acts of violence around the world — what's not to worry about? It may sound silly, but this children's classic will offer you a sliver of comfort in this scary world. The bunny's mother, who will ""walk across the air"" to find her son at the circus, is constantly wise and reassuring. Never mind if you and your own mom aren't getting along; this mother bunny can be whoever you need her to be: a loving friend, an inspiring mentor, maybe even a better, stronger version of yourself....more",Notes are private!,0,0,1,not set,not set,"Nov 16, 2012",,Hardcover,view (with text),/book/show/58922.The_Runaway_Bunny
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Voltaire's Adventures Before Candide: And Other Improbable Tales,"Gibbs, Martin D.*",,,B00A7D6XWO,143        pp,3.53,19,"Jan 01, 2012",2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Did you know that before Voltaire ever sat down to pen his famous book, Candide he went on space adventures that went horribly awry, wielded a cleaverDid you know that before Voltaire ever sat down to pen his famous book, Candide he went on space adventures that went horribly awry, wielded a cleaver (which he didn't have in 1484), and enjoyed a good game of Skip Bo?If you didn't know that, then you must pick up this book immediately! It makes fun of Voltaire's endless use of dialogue, his use of a rambling narrative arc, plot holes, and philosophy - which is dependent on random strings of words and double meanings.Oh, and for the females out there, Voltaire has an interesting adventure with the wonderful Jane Eyre, which I really enjoyed.This book definitely ""took my mind off the screaming hell that is reality,"" so I am eternally grateful to the author that penned this bizarre tome, and to Arthur for sending it to my kindle to be devoured with cream sauce in between doctors appointments, while I'm trying to heal my leg after being hit by a car....more",Notes are private!,0,2,1,"Oct 10, 2013","Oct 26, 2013","Nov 16, 2012",,Kindle Edition,view (with text),/book/show/16151210-voltaire-s-adventures-before-candide
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best Bizarro Fiction of the Decade,"Pierce, Cameron*",1621050564,9781621050568,1621050564,400        pp,4.10,217,"Jan 01, 2012",2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2012",,Paperback,view,/book/show/16111986-the-best-bizarro-fiction-of-the-decade
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fridgularity,"Rayner, Mark A.*",1927590000,9781927590003,1927590000,412        pp,3.53,183,"Nov 05, 2012","Nov 21, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 starsMy friend Betsy just moved into her new home and she needed to purchase a new refrigerator because the one that came with the house was disgu3.5 starsMy friend Betsy just moved into her new home and she needed to purchase a new refrigerator because the one that came with the house was disgusting beyond cleaning belief. So, she went to the store and asked the clerk if they had a fridge that she could just plug into the outlet and it would start working, nothing fancy because she didn't need it. Well it turns out, according to Betsy, that they don't make fridges without bells and whistles any more. The one she ended up buying came with a 500 page manual and when she couldn't get it programmed properly the first time, she had to actually read the instructions. Three hours later, she sighed and said ""I think it would be easier if they just made a web enabled fridge."" I said, ""be careful what you wish for,"" and proceeded to tell her about this story:It's a satire on how dependent we've become on technology, especially the Internet. Our lives are lived out on Tumbler, Facebook, Twitter. It's impossible not to have an Internet persona these days. However, what would happen if the Internet went down for an undisclosed amount of time, due to a higher being called Zathir, that communicates through your web-enabled fridge in different but effective fonts, took over? How would you react? Would you turn into a zombie or would you make the most of it and try to have an adventure? My favorite character in this one was Lyca. She loves to read and makes the most out of the mess. She's the one that handles the situation the best and isn't annoying like some of the other characters. While, this book had its moments of being funny, I wanted more, especially at the end.All in all, a fun satirical journey that is a must read for anyone and everyone who uses or comes in contact with technology on a regular basis....more",Notes are private!,0,6,1,"Apr 02, 2013","Jul 26, 2013","Nov 08, 2012",,Paperback,view (with text),/book/show/16096093-the-fridgularity
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life of Pi,"Martel, Yann",0156027321,9780156027328,B0029LHWL8,326        pp,3.94,"1,624,008","Sep 11, 2001","Jan 01, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book started off slow for me and seemed bogged down in philosophy. I had a hard time getting into it, but a lot of people told me to keep readingThis book started off slow for me and seemed bogged down in philosophy. I had a hard time getting into it, but a lot of people told me to keep reading, so I did.The middle of the story was pretty remarkable, but it still left me wondering, how is this all going to tie together and end?Then I read the last part and about 30 pages from the end, everything finally clicked.I liked Pi and thought his adventures showed remarkable courage, skill, and faith on his part. This was a good book and I'm glad I stepped out of my comfort zone and read it, but I'm still not convinced that this book lives up to its claim that, ""the story will make you believe in God."" Ok, there I said it....more",Notes are private!,0,9,1,"Nov 06, 2012","Nov 26, 2012","Nov 06, 2012",,Paperback,view (with text),/book/show/170453.Life_of_Pi
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wally,"Peteroy, Don*",0984953817,9780984953813,0984953817,214        pp,4.34,38,"Oct 02, 2012","Oct 09, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It took me so long to write this  because this little novella packed a serious punch and left me ruminating about it all of it for months after It took me so long to write this  because this little novella packed a serious punch and left me ruminating about it all of it for months after I put the story down.The plot is very simple. It's about a 32 year old bi-polar man named Wally, who leaves everything behind - his job, his medication, and his wife - in order to go on a mission to find and be honest with himself about his past.What was fascinating to me about the story was how it unfolds. Wally has written it all down in letters that have been mailed back to his wife Elizabeth. Thus, the reader is able to be in both Wally's and Elizabeth's shoes. Wally has not been a great husband, but he makes for a fantastic narrator. I also enjoyed the way the back story of his boyhood was weaved into the letters via philosophical discussions, literary references, and even a bit of genetics here and there. Even though the journey doesn't end happily, it ended as it should of, raw and to the point, which was why it took me so long to figure out my own twisted emotions regarding this story.So, in conclusion, if you like well written and thought out literary pieces that may leave you emotionally train wrecked for months after you put the book down, then you should definitely read this one. I can't wait to keep tabs on Don Peteroy's literary career and read other books of his once they are written and available to the masses for consumption. Also, Burrow Press is fantastic and I can't wait to explore more of their offerings as well....more",Notes are private!,0,3,1,"Jan 06, 2013","Jun 25, 2013","Nov 02, 2012",,Paperback,view (with text),/book/show/15837195-wally
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be a Woman,"Moran, Caitlin",0091940737,9780091940737,0091940737,312        pp,3.72,"108,901","Jun 16, 2011","Jun 16, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2012",,Paperback,view,/book/show/10600242-how-to-be-a-woman
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shooting Monkeys in a Barrel: Ten Twisted Tales,"Browne, S.G.*",1451687699,9781451687699,,150        pp,3.69,71,"Mar 27, 2012","Mar 27, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2012",,ebook,view,/book/show/13544910-shooting-monkeys-in-a-barrel
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lucky Bastard,"Browne, S.G.*",1451657196,9781451657197,1451657196,368        pp,3.52,636,"Apr 17, 2012","Apr 17, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2012",,Hardcover,view,/book/show/13259637-lucky-bastard
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Texas Biker Zombies From Outer Space,"DeForest, Etienne Guerin",0615429017,9780615429014,0615429017,156        pp,3.10,39,"Nov 23, 2010","Dec 25, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Q: How many ways can a zombie kill you?A: Way too many to count.Even though I died numerous times, I still enjoyed this book. I thought the Choose YouQ: How many ways can a zombie kill you?A: Way too many to count.Even though I died numerous times, I still enjoyed this book. I thought the Choose Your Own Adventure format worked well as an e-book, and all the links took me where they were supposed to go - or at the very least, somewhere else that was totally unexpected. I would recommend this one to all my friends who enjoy zombie tales and if/when the Zombiepocalpse occurs, I wouldn't want to leave home without it. You never know when some red neck tactics could save your life, even if it can't help your soul....more",Notes are private!,0,5,1,"Nov 06, 2012","Dec 06, 2012","Oct 31, 2012",,Paperback,view (with text),/book/show/10086541-texas-biker-zombies-from-outer-space
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Minus Times Collected: Twenty Years / Thirty Issues        (1992–2012),"Kennedy, Hunter",9780983186,,,unknown,4.47,38,"Sep 10, 2012","Sep 10, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Awesome article on this title by Amelia Gray in The Nov/Dec 2012 issue of Poets & Writers Magazine. Can't wait to track a copy of this book down and rAwesome article on this title by Amelia Gray in The Nov/Dec 2012 issue of Poets & Writers Magazine. Can't wait to track a copy of this book down and read it this winter, while hibernating!So very glad I picked up this wicked awesome collection! All 30 issues in one big book with excellent typesetting, writing, and illustrations. This is now my favorite coffee table book that I will recommend to everyone who asks me about it! It totally brought me back to the 90's but in a very good and humorous way. The only thing I wish was that this publication was still going....more",Notes are private!,0,0,1,"Dec 07, 2012","Jan 26, 2013","Oct 29, 2012",,Paperback,view (with text),/book/show/13501952-the-minus-times-collected
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skinny Dipping in Daylight,"Basil, Cory*",0984803491,9780984803491,0984803491,500        pp,4.00,37,"Dec 04, 2012","Dec 04, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 26, 2012",,Paperback,view,/book/show/16060805-skinny-dipping-in-daylight
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,TV Snorted My Brain,"Sands, Bradley*",0987302833,9780987302830,0987302833,142        pp,4.07,44,"Sep 23, 2012","Oct 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2012",,Paperback,view,/book/show/16089652-tv-snorted-my-brain
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Princesses of Iowa,"Backes, M. Molly",0763653128,9780763653125,0763653128,464        pp,3.67,"2,262","May 08, 2012","May 08, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2012",,Hardcover,view,/book/show/12384972-the-princesses-of-iowa
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So Now You're a Zombie: A Handbook for the Newly Undead,"Austin, John",,,B004HHOMYM,162        pp,3.52,491,"Jan 01, 2010","Oct 01, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ok, so you've been infected with the z-virus and you've reanimated into a zombie, now what?Pick up this guide my shambling friends and it will let youOk, so you've been infected with the z-virus and you've reanimated into a zombie, now what?Pick up this guide my shambling friends and it will let you know how many brains you will need to consume so you don't decompose too rapidly, how to attack humans successfully so that you too can spread your infection and wipe out as many breathers as zombie possible, and how to get out of the tough situations you're bound to find yourself in.This manual is full of great knowledge, as well as humor, and I learned a thing or two about zombification that I didn't know before. For instance - did you know zombies can projectile vomit up to six or seven feet and spread the z-virus that way? Neither did I until I read this book. Now I'm wondering why they never show that on Walking Dead It would definitely add a new element of surprise to the breathers that are left. However, now that I know what it means to be a zombie, I am no longer afraid and if I ever become one I will know exactly what to do - keep on shambling around as much as possible, attack, and spread the z-virus through projectiles whenever possible. ...more",Notes are private!,0,1,1,"Oct 25, 2012","Nov 06, 2012","Oct 23, 2012",,Kindle Edition,view (with text),/book/show/12147996-so-now-you-re-a-zombie
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Corpalism,"Ellis, Arun D.*",,,B007PJJE2O,778        pp,3.35,299,"Mar 26, 2012","Mar 26, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4 stars for the message of this book. I really liked what the author was getting at in this one regarding the socio-political commentary and I tend to4 stars for the message of this book. I really liked what the author was getting at in this one regarding the socio-political commentary and I tend to agree with a lot of what he had to say.3 stars for the book as a whole. I really got into the first part. I thought that section was pretty stellar writing-wise, and I read through it fast. However, the other parts didn't really go together too well for me, and I felt as if the message of the book was being beaten over my head repeatedly throughout the rest, saying 'come on and get it, don't ya get it?' and I at times I was yelling at my kindle saying 'I DO get it, you can stop now, thank you very much.' As you can tell I love a book with subtleties and metaphors more so then message beatings. Plus, there could of been a lot more editing and shortening of certain parts, especially at the end.All in all, an interesting read where the first part is much better then the other parts, but I do thank Lizzie for recommending this one to me because I probably wouldn't of discovered it on my own....more",Notes are private!,0,3,1,"Oct 25, 2012","Nov 30, 2012","Oct 18, 2012",,Kindle Edition,view (with text),/book/show/14759944-corpalism
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Aviator's Wife,"Benjamin, Melanie*",0345528670,9780345528674,0345528670,416        pp,3.91,"73,848",Jan 2013,"Jan 15, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2012",,Hardcover,view,/book/show/13642950-the-aviator-s-wife
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Timeless        (Parasol Protectorate, #5)","Carriger, Gail*",0748122680,9780748122684,B006YIAB8I,407        pp,4.12,"31,525","Mar 01, 2012","Mar 01, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"No! This cannot be the end of the Parasol Protectorate. NO! NO! NO! This honestly was one series I really enjoyed because I was compelled to read all No! This cannot be the end of the Parasol Protectorate. NO! NO! NO! This honestly was one series I really enjoyed because I was compelled to read all the books and loved every minute of the hilarious adventures. That's why I refuse to believe it is over.In this one Alexia finds herself in Egypt to investigate the God-Breaker's Plague that's hurting supernaturals all over and encounters some very interestingly disturbing occurrences. Prudence, Ivy and Biffy were the characters that really made me love this book all the more. Oh yeah and when the Gastropod comes into the picture was when the story got to the point where I couldn't put it down, even though The Tunstell's play was highly entertaining at the beginning of the story as well.My only beef with the book was how nicely it ended. All the story lines were wrapped up complete with a bow and a skull pin to hold it in place. I understand why Gail Carriger did it this way, but I still wanted to hope that there'd be a story line with an open ending in hopes of another one, but alas, it didn't turn out that way. Anyways, a really remarkable series that captured my attention and imagination. Even if Gail Carriger doesn't write another one in this series, I can't wait to read more of her works in the future!...more",Notes are private!,0,3,1,"Oct 10, 2012","Oct 31, 2012","Oct 10, 2012",,Kindle Edition,view (with text),/book/show/11324166-timeless
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Machine,"LaValle, Victor",0385527993,9780385527996,0385527993,370        pp,3.40,"4,271","Mar 09, 2010","Mar 09, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2012",,Paperback,view,/book/show/7083752-big-machine
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad Marie,"Dermansky, Marcy*",0061914711,9780061914713,0061914711,212        pp,3.54,"2,309","Jun 10, 2010","Jun 22, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2012",,Paperback,view,/book/show/7506204-bad-marie
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Abandonment,"Rock, Peter*",0156035529,9780156035521,0156035529,225        pp,3.57,"7,572","Mar 01, 2009","Apr 02, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2012",,Paperback,view,/book/show/5603936-my-abandonment
