,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Daniel's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heads of the Colored People,"Thompson-Spires, Nafissa",1501167995,9781501167997,1501167995,224        pp,4.11,"7,666","Apr 10, 2018","Apr 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 10, 2018",,Hardcover,view,/book/show/35297351-heads-of-the-colored-people
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Names They Used for God,"Sachdeva, Anjali*",0399593004,9780399593000,0399593004,259        pp,4.04,"6,208","Feb 20, 2018","Feb 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 10, 2018",,Hardcover,view,/book/show/35082451-all-the-names-they-used-for-god
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The God of Small Things,"Roy, Arundhati*",0679457313,9780679457312,B006E58GFG,321        pp,3.95,"298,005",Apr 1997,1997,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Perhaps it’s true that things can change in a day. That a few dozen hours can affect the outcome of whole lifetimes. And that when they do, those few“Perhaps it’s true that things can change in a day. That a few dozen hours can affect the outcome of whole lifetimes. And that when they do, those few dozen hours, like the salvaged remains of a burned house—the charred clock, the singed photograph, the scorched furniture—must be resurrected from the ruins and examined. Preserved. Accounted for. Little events, ordinary things, smashed and reconstituted. Imbued with new meaning. Suddenly they become the bleached bones of a story.”― Arundhati Roy, The God of Small Things...more",Notes are private!,0,0,1,"May 23, 2018","Jul 18, 2018","Mar 24, 2018",,Paperback,view (with text),/book/show/9777.The_God_of_Small_Things
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pachinko,"Lee, Min Jin",,,,490        pp,4.33,"471,220","Feb 07, 2017","Feb 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2018",,Kindle Edition,view,/book/show/32619967-pachinko
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Whiskey & Ribbons,"Cross-Smith, Leesa*",193823538X,9781938235382,193823538X,272        pp,3.81,"2,060","Mar 06, 2018","Mar 08, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 12, 2018",,Hardcover,view,/book/show/36139786-whiskey-ribbons
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rainbirds,"Goenawan, Clarissa*",1616958553,9781616958558,1616958553,323        pp,3.49,"6,942","Mar 06, 2018","Mar 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2018",,Hardcover,view,/book/show/33026565-rainbirds
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Finding Abbey: The Search for Edward Abbey and His Hidden Desert Grave,"Prentiss, Sean*",0826355919,9780826355911,0826355919,240        pp,3.86,251,"Mar 05, 2015","May 01, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“The American frontier is not just a physical frontier, not just unexplored spots on maps; it’s the places of mystery populating the American mind.”--“The American frontier is not just a physical frontier, not just unexplored spots on maps; it’s the places of mystery populating the American mind.”--Sean Prentiss, Finding Abbey: The Search for Edward Abbey and His Hidden Desert Grave...more",Notes are private!,0,1,1,"Feb 05, 2020","Feb 12, 2020","Mar 05, 2018",,Paperback,view (with text),/book/show/23529823-finding-abbey
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fifth Season,"Kyle, Maj Robert H.",1482591650,9781482591651,1482591650,354        pp,5.00,1,"May 27, 2013","May 27, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2018",,Paperback,view,/book/show/18123943-the-fifth-season
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come West and See: Stories,"Loskutoff, Maxim*",0393635589,9780393635584,0393635589,240        pp,3.61,640,"May 08, 2018","May 08, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2018",,Hardcover,view,/book/show/36236164-come-west-and-see
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,History of Wolves,"Fridlund, Emily",080212738X,9780802127389,080212738X,279        pp,3.41,"28,165","Jan 03, 2017","Nov 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2018",,Paperback,view,/book/show/34496941-history-of-wolves
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Refugees,"Nguyen, Viet Thanh*",0802127363,9780802127365,0802127363,225        pp,3.87,"20,364","Feb 07, 2017","Jan 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2018",,Paperback,view,/book/show/34496940-the-refugees
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ayiti,"Gay, Roxane*",0802128262,9780802128263,0802128262,173        pp,4.27,"7,655","Oct 11, 2011","Jun 12, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2018",,Paperback,view,/book/show/36739756-ayiti
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Christmas Carol,"Dickens, Charles",1999931823,9781999931827,1999931823,100        pp,4.08,"841,518","Dec 17, 1843","Feb 28, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2018",,Paperback,view,/book/show/37837745-a-christmas-carol
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Female Persuasion,"Wolitzer, Meg",1594488401,9781594488405,1594488401,454        pp,3.56,"55,549","Apr 03, 2018","Apr 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2018",,Hardcover,view,/book/show/35480518-the-female-persuasion
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Difficult Women,"Gay, Roxane*",0802127371,9780802127372,0802127371,306        pp,3.96,"29,137","Jan 03, 2017","Nov 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2018",,Paperback,view,/book/show/34403045-difficult-women
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Back Talk,"Lazarin, Danielle*",0143131478,9780143131472,0143131478,256        pp,3.73,"1,328","Feb 06, 2018","Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2018",,Paperback,view,/book/show/31930497-back-talk
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Your Face in Mine,"Row, Jess",1594488347,9781594488344,1594488347,372        pp,3.10,802,"Aug 14, 2014","Aug 14, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2018",,Hardcover,view,/book/show/18693769-your-face-in-mine
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost in the City,"Jones, Edward P.",006079528X,9780060795283,B004HP1CAQ,268        pp,4.07,"3,292","Jun 01, 1992","Jan 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 23, 2019","Oct 11, 2019","Feb 12, 2018",,Paperback,view,/book/show/11752.Lost_in_the_City
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Known World,"Jones, Edward P.",0061159174,9780061159176,0061159174,388        pp,3.83,"41,276",Sep 2003,"Aug 29, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 12, 2018",,Paperback,view,/book/show/67.The_Known_World
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Age of Agility: The New Tools for Career Success,"Wilt, Andrew J.*",0998415200,9780998415208,0998415200,408        pp,4.84,19,unknown,"Dec 15, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2018",,Paperback,view,/book/show/33595566-age-of-agility
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Neon in Daylight,"Hoby, Hermione*",,,B072BVPB8H,288        pp,3.16,"1,768","Jan 09, 2018","Jan 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2018",,Kindle Edition,view,/book/show/35283342-neon-in-daylight
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gilead        (Gilead, #1)","Robinson, Marilynne",031242440X,9780312424404,031242440X,247        pp,3.85,"110,307","Oct 28, 2004","Jan 10, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2018",,Paperback,view,/book/show/68210.Gilead
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Housekeeping,"Robinson, Marilynne",0312424094,9780312424091,0312424094,219        pp,3.81,"53,441","Mar 01, 1980","Nov 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2018",,Paperback,view,/book/show/11741.Housekeeping
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Freshwater,"Emezi, Akwaeke*",0802127355,9780802127358,0802127355,229        pp,4.03,"31,627","Feb 13, 2018","Feb 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2018",,Hardcover,view,/book/show/35412372-freshwater
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Interpreter of Maladies,"Lahiri, Jhumpa",0618101365,9780618101368,0618101365,198        pp,4.17,"193,366","Apr 20, 1999","Jan 01, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One of my favorite short story collections. To deeply move on a human level is a gift; the ability to do so in the space of a short story has always bOne of my favorite short story collections. To deeply move on a human level is a gift; the ability to do so in the space of a short story has always blown my mind. Lahiri's Interpreter of Maladies is brilliance in confinement and my favorite story in the collection, A Temporary Matter, displays the work of a truly gifted writer showing the rest of us how to master the form.“Still, there are times I am bewildered by each mile I have traveled, each meal I have eaten, each person I have known, each room in which I have slept. As ordinary as it all appears, there are times when it is beyond my imagination.”― Jhumpa Lahiri, Interpreter of Maladies...more",Notes are private!,0,4,2,"Jun 17, 2022Jun 17, 2022","Jun 17, 2022Jun 17, 2022","Jan 25, 2018",,Hardcover,view (with text),/book/show/5439.Interpreter_of_Maladies
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Namesake,"Lahiri, Jhumpa",0618485228,9780618485222,0965141667,291        pp,4.01,"269,642","Sep 16, 2003","Jan 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Phenomenal!,Notes are private!,0,0,1,"Apr 29, 2020","May 06, 2020","Jan 25, 2018",,Paperback,view (with text),/book/show/33917.The_Namesake
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Snow,"Pamuk, Orhan",,,,463        pp,3.61,"46,546",2002,Aug 2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2018",,Paperback,view,/book/show/11691.Snow
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Water for Elephants,"Gruen, Sara*",1565125606,9781565125605,1565125606,368        pp,4.11,"1,615,252","May 22, 2006","Apr 09, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2018",,Paperback,view,/book/show/43641.Water_for_Elephants
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Shall Know Our Velocity!,"Eggers, Dave",1400033543,9781400033546,1400033543,401        pp,3.63,"29,121","Sep 01, 2002","Jul 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2018",,Paperback,view,/book/show/4954.You_Shall_Know_Our_Velocity_
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Prayer for Owen Meany,"Irving, John*",0552135399,9780552135399,0552135399,637        pp,4.24,"320,911","Mar 28, 1989",1990,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2018",,Paperback,view,/book/show/4473.A_Prayer_for_Owen_Meany
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Naked and the Dead,"Mailer, Norman",0312265050,9780312265052,0312265050,721        pp,3.94,"25,415",1948,"Aug 28, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2018",,Paperback,view,/book/show/12467.The_Naked_and_the_Dead
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Catch-22,"Heller, Joseph",0684833395,9780684833392,0684833395,453        pp,3.99,"831,197","Nov 10, 1961","Sep 04, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2018",,Paperback,view,/book/show/168668.Catch_22
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Concrete,"Abbott, Daniel*",163246070X,9781632460707,163246070X,312        pp,4.49,51,unknown,"May 29, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This one's my baby, so I won't bother you with my biased opinion :)I'll just say that it is a multi-pov work of realistic literary fiction that deals This one's my baby, so I won't bother you with my biased opinion :)I'll just say that it is a multi-pov work of realistic literary fiction that deals with trauma, loss, and addiction. Quotes/short passages from the book are searchable on Goodreads and more information is available on my website....more",Notes are private!,0,3,1,not set,not set,"Jan 25, 2018",,Paperback,view (with text),/book/show/37487090-the-concrete
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unforgivable Love,"Scott, Sophfronia*",0062655655,9780062655653,0062655655,517        pp,3.83,344,"Sep 26, 2017","Sep 26, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 05, 2018","May 23, 2018","Jan 25, 2018",,Paperback,view,/book/show/33783910-unforgivable-love
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pale King,"Wallace, David Foster",0316074233,9780316074230,0316074233,548        pp,3.97,"18,232","Apr 15, 2011","Apr 15, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2018",,Hardcover,view,/book/show/9443405-the-pale-king
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plot Against America,"Roth, Philip",1400079497,9781400079490,1400079497,391        pp,3.80,"61,150","Oct 05, 2004","Sep 27, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 22, 2022","Feb 22, 2022","Jan 25, 2018",,Paperback,view,/book/show/703.The_Plot_Against_America
