,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Quiltgranny's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
772,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Handmaid’s Tale        (The Handmaid's Tale, #1)","Atwood, Margaret*",,,,311        pp,4.14,"2,046,901",1985,Apr 1998,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Jun 26, 2017not set","Aug 19, 2017not set","Oct 06, 2012",,Paperback,view,/book/show/38447.The_Handmaid_s_Tale
773,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hunger Games        (The Hunger Games, #1)","Collins, Suzanne",0439023483,9780439023481,0439023483,374        pp,4.34,"8,666,722","Sep 14, 2008","Oct 14, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 06, 2012",,Hardcover,view,/book/show/2767052-the-hunger-games
774,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Running with Scissors,"Burroughs, Augusten*",031242227X,9780312422271,031242227X,336        pp,3.76,"390,622","Jul 10, 2002","Jun 01, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 06, 2012",,Paperback,view,/book/show/242006.Running_with_Scissors
775,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Born Standing Up: A Comic's Life,"Martin, Steve*",1416553649,9781416553649,1416553649,207        pp,3.88,"100,488","Nov 20, 2007","Nov 20, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 06, 2012",,Hardcover,view,/book/show/773858.Born_Standing_Up
776,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Eat, Pray, Love","Gilbert, Elizabeth*",0143038419,9780143038412,0143038419,368        pp,3.63,"1,743,383","Feb 16, 2006","Jan 30, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 06, 2012",,Paperback,view,/book/show/19501.Eat_Pray_Love
777,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fall of Giants        (The Century Trilogy, #1)","Follett, Ken*",0525951652,9780525951650,0525951652,985        pp,4.31,"323,184","Sep 28, 2010","Sep 28, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 04, 2012",,Hardcover,view,/book/show/7315573-fall-of-giants
778,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alive: The Story of the Andes Survivors,"Read, Piers Paul",038000321X,9780380003211,B001PET1SC,318        pp,4.13,"76,893",1974,"Dec 03, 1975",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 01, 2012",,Paperback,view,/book/show/401514.Alive
779,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miracle in the Andes,"Parrado, Nando",,,,304        pp,4.34,"22,238",2006,"May 15, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 01, 2012",,Paperback,view,/book/show/454236.Miracle_in_the_Andes
780,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone For a Soldier,"Hepple, Jeffry S.*",,,B001GCVDSE,802        pp,4.12,76,"Oct 30, 2008","Oct 30, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 29, 2012",,Paperback,view,/book/show/6066536-gone-for-a-soldier
781,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An American Tune,"Shoup, Barbara*",,,,328        pp,3.80,128,"Sep 26, 2012","Sep 26, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 28, 2012",,Paperback,view,/book/show/15828725-an-american-tune
782,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Water Rising        (Jay Porter #1),"Locke, Attica",0061735868,9780061735868,0061735868,430        pp,3.56,"7,823","Jun 09, 2009","Jun 09, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 26, 2012","Nov 09, 2012","Sep 21, 2012",,Hardcover,view,/book/show/6214113-black-water-rising
783,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl Who Swam to Atlantis,"Thornton, Elle*",,,1466431687,168        pp,3.75,294,"Mar 14, 2012","Oct 03, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2012",,Paperback,view,/book/show/13550040-the-girl-who-swam-to-atlantis
784,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,San Miguel,"Boyle, T. Coraghessan*",0670026247,9780670026241,0670026247,367        pp,3.69,"4,493","Sep 01, 2012","Sep 18, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 17, 2012",,Hardcover,view,/book/show/13589156-san-miguel
785,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Diviners        (The Diviners, #1)","Bray, Libba*",,,,578        pp,3.94,"98,253","Sep 18, 2012","Sep 18, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 16, 2012",,Hardcover,view,/book/show/7728889-the-diviners
786,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dark of the Moon        (Virgil Flowers, #1)","Sandford, John",0399154779,9780399154775,B002CMLR42,373        pp,3.99,"39,841","Oct 02, 2007","Oct 02, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 04, 2012",,Hardcover,view,/book/show/988950.Dark_of_the_Moon
787,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memory Thief: A Novel,"Keener, Rachel*",1599951126,9781599951126,1599951126,384        pp,3.75,352,2010,"Mar 12, 2010",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well developed characters, but far too many ""memories"" that had no connections for me. The story became too far out there and unbelievable for me, andWell developed characters, but far too many ""memories"" that had no connections for me. The story became too far out there and unbelievable for me, and thus a really good read became very disappointing indeed....more",Notes are private!,0,0,1,"Oct 16, 2013","Oct 21, 2013","Sep 04, 2012",,Paperback,view (with text),/book/show/7303012-the-memory-thief
788,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shelter Me,"Fay, Juliette*",0061673390,9780061673399,0061673390,415        pp,3.88,"8,808",unknown,"Jan 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 04, 2012",,Paperback,view,/book/show/4701057-shelter-me
789,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death's Acre: Inside the Legendary Forensic Lab the Body Farm Where the Dead Do Tell Tales,"Bass, William M.",0425198324,9780425198322,0425198324,320        pp,4.22,"13,125","Oct 27, 2003","Oct 05, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 03, 2012",,Paperback,view,/book/show/15251.Death_s_Acre
790,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Light Between Oceans,"Stedman, M.L.*",1451681739,9781451681734,1451681739,362        pp,4.04,"458,083","Mar 20, 2012","Jul 31, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really loved this book. I especially love an author's ability to carefully craft a story using language with rhythm, double entendre and meaningful I really loved this book. I especially love an author's ability to carefully craft a story using language with rhythm, double entendre and meaningful choices of words. M.L. Steadman is one of those authors I will continue to read again and again.This book made for a very interesting at our book club discussion. What is right; what is wrong? Is it always that black and white? Does our idea of right and wrong ever change? The choices we make and how they affect others, love, honor, family and compassion are constantly woven into this beautiful, thought provoking story. A solid five stars for me....more",Notes are private!,0,1,1,"Jan 12, 2013","Jan 26, 2013","Aug 27, 2012",,Hardcover,view (with text),/book/show/13158800-the-light-between-oceans
791,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tending Roses        (Tending Roses #1),"Wingate, Lisa*",0451205790,9780451205797,0451205790,336        pp,3.99,"15,837","Jun 01, 2001","Feb 04, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a nice story, full of moral reminders of how to be with other people, and with yourself. A friend recommended as one of her most favorite booThis was a nice story, full of moral reminders of how to be with other people, and with yourself. A friend recommended as one of her most favorite books. I can see why because it reaffirms the need for kindness, and caring about other people....more",Notes are private!,0,0,1,"Aug 24, 2012","Sep 03, 2012","Aug 24, 2012",,Mass Market Paperback,view (with text),/book/show/514301.Tending_Roses
792,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone Girl,"Flynn, Gillian*",0307588386,9780307588388,B009BPWVFM,434        pp,4.13,"3,091,017","Dec 06, 2012","Jun 05, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 03, 2012",Oct 2012,"Aug 18, 2012",,ebook,view,/book/show/13530788-gone-girl
793,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Me and Emma,"Flock, Elizabeth*",0778300846,9780778300847,0778300846,304        pp,3.91,"21,840",2005,"Jan 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2012",,Paperback,view,/book/show/1984806.Me_and_Emma
794,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bride of New France,"Desrochers, Suzanne",0393073378,9780393073379,0393073378,304        pp,3.27,"2,994","Jan 18, 2011",Aug 2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2012",,Hardcover,view,/book/show/12953545-bride-of-new-france
795,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Women,"Gillham, David R.*",039915776X,9780399157769,039915776X,392        pp,3.79,"17,676","Aug 07, 2012","Aug 07, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 06, 2012",,Hardcover,view,/book/show/13593526-city-of-women
796,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The World Without You,"Henkin, Joshua*",0375424369,9780375424366,0375424369,321        pp,3.38,"3,334","Jun 19, 2012","Jun 19, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2012",,Hardcover,view,/book/show/13151579-the-world-without-you
797,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chickadee,"Erdrich, Louise",0060577908,9780060577902,0060577908,196        pp,4.10,"1,193","Aug 13, 2012","Aug 21, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2012",,Hardcover,view,/book/show/13503214-chickadee
798,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Hundred Flowers,"Tsukiyama, Gail",0312274815,9780312274818,0312274815,288        pp,3.78,"4,107","Aug 07, 2012","Aug 07, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 16, 2014","Mar 27, 2014","Aug 03, 2012",,Hardcover,view,/book/show/13513190-a-hundred-flowers
799,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Age of Desire,"Fields, Jennie*",067002368X,9780670023684,067002368X,368        pp,3.50,"1,711","Aug 01, 2012","Aug 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 30, 2012",,Hardcover,view,/book/show/13092691-the-age-of-desire
800,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Old Buzzard Had It Coming        (Alafair Tucker, #1)","Casey, Donis",1590581490,9781590581490,1590581490,216        pp,3.88,861,"Jul 01, 2005","Jul 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 27, 2012",,Hardcover,view,/book/show/309073.The_Old_Buzzard_Had_It_Coming
801,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rules of Civility,"Towles, Amor*",,,,335        pp,4.08,"232,153","Jul 26, 2011","Jul 26, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 21, 2012",,Hardcover,view,/book/show/10054335-rules-of-civility
802,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Faith Club: A Muslim, A Christian, A Jew-- Three Women Search for Understanding","Oliver, Suzanne",074329047X,9780743290470,074329047X,320        pp,3.78,"5,513",2006,"Oct 03, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 19, 2012","Aug 10, 2012","Jul 19, 2012",,Hardcover,view,/book/show/115033.The_Faith_Club
803,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kitchen Boy: A Novel of the Last Tsar,"Alexander, Robert*",0142003816,9780142003817,0142003816,229        pp,3.92,"15,098","Jan 27, 2003","Jan 27, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 10, 2012","Aug 24, 2012","Jul 19, 2012",,Paperback,view,/book/show/95141.The_Kitchen_Boy
804,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sandcastle Girls,"Bohjalian, Chris*",0385534795,9780385534796,0385534795,299        pp,3.89,"40,889","Jul 17, 2012","Jul 17, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Actually a 2.5 rounded up.I truly like this author's writing style, but I found this book to be difficult to follow. Differing narrators, with no warnActually a 2.5 rounded up.I truly like this author's writing style, but I found this book to be difficult to follow. Differing narrators, with no warning or clue as to who is speaking when, as well as proper names I am not accustomed to hearing made for a tedious read. Because this was so distracting, my enjoyment of the book was lessened to more of a chore than a journey....more",Notes are private!,0,0,1,"Sep 22, 2014","Sep 27, 2014","Jul 16, 2012",,Hardcover,view (with text),/book/show/13330603-the-sandcastle-girls
805,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Loom,"Gillus, Shella",0824948165,9780824948160,0824948165,312        pp,3.70,"1,578","Dec 01, 2011","Dec 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2012",,Paperback,view,/book/show/11969864-the-loom
