,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Arbuz Dumbledore's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wypieki defensywne,"Kingfisher, T.",,9788383303246,,336        pp,4.11,"39,667","Jul 21, 2020","Nov 29, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2023",,Paperback,view,/book/show/202207703-wypieki-defensywne
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cyrk nocy,"Morgenstern, Erin*",832730075X,9788327300751,832730075X,432        pp,4.02,"974,841","Sep 13, 2011","Oct 17, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2023",,Paperback,view,/book/show/15852552-cyrk-nocy
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dorożka nr 13,"Montepin, Xavier de",8365843900,9788365843906,8365843900,"1,136        pp",4.83,6,1880,"Mar 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2023",,Paperback,view,/book/show/55104837-doro-ka-nr-13
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Agnes Grey,"Brontë, Anne",8377790823,9788377790823,8377790823,232        pp,3.70,"70,637",Dec 1847,"Jun 27, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Agnes Grey w pigułce: najgorsze bachory świata, przemoc wobec zwierząt, wieczna irytacja na Agnes, która mogłaby się odezwać i coś ustalić z pracodawcAgnes Grey w pigułce: najgorsze bachory świata, przemoc wobec zwierząt, wieczna irytacja na Agnes, która mogłaby się odezwać i coś ustalić z pracodawcami, mnóstwo religii, dobry i emocjonujący wątek miłosny. Finalnie całkiem mi się podobała, ale to też zdecydowanie najgorsza na razie powieść sióstr, jaką czytałam...more",Notes are private!,0,10,1,"Dec 16, 2023",Jan 2024,"Dec 16, 2023",,Hardcover,view (with text),/book/show/15774606-agnes-grey
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gideon z Dziewiątego        (Zapieczętowany Grobowiec, #1)","Muir, Tamsyn*",,9788367339353,,540        pp,4.22,"133,949","Sep 10, 2019","Apr 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2023",,Paperback,view,/book/show/123856827-gideon-z-dziewi-tego
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Śmierć czarnej wdowy,"Patterson, James*",,9788382524635,,520        pp,3.70,"9,885","Apr 19, 2022","Sep 06, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Gdybym przeczytała tę książkę przed 'W jej sercu czai się mrok', to pewnie bardziej by mi się podobała, ale teraz po prostu wiem, że 'Śmierć czarnej wGdybym przeczytała tę książkę przed 'W jej sercu czai się mrok', to pewnie bardziej by mi się podobała, ale teraz po prostu wiem, że 'Śmierć czarnej wdowy' to jest dokładnie to samo, co 'W jej sercu czai się mrok', tylko sporo gorsze i z trochę inną mocą głównej baby. Serio, jeśli macie którąś wybrać, to warto sięgnąć po 'W jej sercu czai się mrok' zamiast tego, a obu nie ma sensu czytać...more",Notes are private!,1,10,1,"Dec 10, 2023","Dec 13, 2023","Dec 10, 2023",,Paperback,view (with text),/book/show/199555504-mier-czarnej-wdowy
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fiołki,"Shin, Kyung-Sook",8366658333,9788366658332,8366658333,268        pp,3.61,"2,524",2001,"May 11, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Świetne zakończenie, ale całość bez większych emocji. Piękne, bardzo uspokajające opisy kwiatów, ale z drugiej strony inne opisy już mi się tak nie poŚwietne zakończenie, ale całość bez większych emocji. Piękne, bardzo uspokajające opisy kwiatów, ale z drugiej strony inne opisy już mi się tak nie podobały. Raczej mam mieszane uczucia....more",Notes are private!,0,7,1,"Dec 10, 2023","Dec 23, 2023","Dec 10, 2023",,Paperback,view (with text),/book/show/133421591-fio-ki
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bogobójczyni        (Upadli bogowie, #1)","Kaner, Hannah",8382663478,9788382663471,8382663478,368        pp,3.93,"24,940","Jan 19, 2023","Jan 10, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2023",,Paperback,view,/book/show/203508157-bogob-jczyni
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Imperium bólu. Baronowie przemysłu farmaceutycznego,"Keefe, Patrick Radden",8381917131,9788381917131,,616        pp,4.54,"102,977","Apr 13, 2021","Jun 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2023",,Hardcover,view,/book/show/144738392-imperium-b-lu-baronowie-przemys-u-farmaceutycznego
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Biały dym,"Jackson, Tiffany D.*",836755194X,9788367551946,836755194X,320        pp,3.83,"16,867","Sep 14, 2021","Nov 08, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2023",,Paperback,view,/book/show/199646859-bia-y-dym
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jonathan Strange i pan Norrell,"Clarke, Susanna",8367793498,9788367793490,8367793498,912        pp,3.86,"236,378","Sep 08, 2004","Nov 30, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"To jest książka z rodzaju tych, po których skończeniu nie wiem, co ze sobą zrobić. Czułam się jakbym w niej zamieszkała. Niesamowite, monumentalne, faTo jest książka z rodzaju tych, po których skończeniu nie wiem, co ze sobą zrobić. Czułam się jakbym w niej zamieszkała. Niesamowite, monumentalne, fascynujące dzieło, wnikliwe, błyskotliwe i zabawne kroniki. Powieść kompletna, oferująca czytelnikowi wszystko, co da się oferować. Jestem zachwycona....more",Notes are private!,0,26,1,"Dec 13, 2023","Jan 03, 2024","Dec 06, 2023",,Hardcover,view (with text),/book/show/199339364-jonathan-strange-i-pan-norrell
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Okno skąpane w mroku        (Tajemnice króla Shepherda, #1)","Gillig, Rachel*",8383208987,9788383208985,8383208987,441        pp,4.32,"138,398","Sep 27, 2022","Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2023",,Paperback,view,/book/show/197118303-okno-sk-pane-w-mroku
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ostatni dzwonek,"O'Leary, Beth*",8367759591,9788367759595,,416        pp,3.60,"24,021","Sep 26, 2023","Nov 08, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Paperback,view,/book/show/198965367-ostatni-dzwonek
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mamuśki,"Ma, Yeong-shin",,9788366658301,,372        pp,3.66,"1,087","Dec 24, 2015","Jan 30, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5Bardzo dobra, szalenie smutna, ale też wciągająca.",Notes are private!,0,9,1,"Dec 02, 2023","Dec 03, 2023","Dec 02, 2023",,Paperback,view (with text),/book/show/77366775-mamu-ki
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Marzyciel        (Strange the Dreamer, #1)","Taylor, Laini*",8381290791,9788381290791,8381290791,512        pp,4.29,"121,094","Mar 28, 2017","Mar 14, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2023",,Paperback,view,/book/show/38218347-marzyciel
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Niezwykle szlachetne stworzenia,"Van Pelt, Shelby",8382029442,9788382029444,,440        pp,4.40,"540,572","May 03, 2022","Jul 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2023",,Paperback,view,/book/show/170659880-niezwykle-szlachetne-stworzenia
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Krew i księżyc        (Krew i księżyc, #1)","Beaty, Erin*",8382663044,9788382663044,8382663044,496        pp,3.89,"3,858","Jun 28, 2022","Oct 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2023",,Paperback,view,/book/show/199137144-krew-i-ksi-yc
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Króliczek,"Awad, Mona*",8367891619,9788367891615,,400        pp,3.52,"190,865","Jun 11, 2019","Nov 08, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Motyw z króliczkami i tym, co robiły - świetny. Ale książka całościowo mi się nie podobała prawie wcale. Za dużo alkoholu. Za dużo Avy i relacji z AvąMotyw z króliczkami i tym, co robiły - świetny. Ale książka całościowo mi się nie podobała prawie wcale. Za dużo alkoholu. Za dużo Avy i relacji z Avą, która była niezręczna, bucowata i dziwna. Za dużo Samanthy, która była tak samo nieznośna. To bardzo denerwująca książka, w której kibicowałam teoretycznie 'złej' stronie, bo tak bardzo nie znosiłam tej drugiej.I ja naprawdę uwielbiam realizm magiczny. Uwielbiam nieoczywistą symbolikę w powieściach. Tylko wolałabym móc dotrzeć do jakiegoś myślenia nad interpretacjami z zainteresowaniem, zaintrygowaniem i chęcią poznania więcej, a nie z myślą, że nienawidzę tej książki. Bo szczerze mówiąc, gówno mnie obchodzi, co ona miała na myśli, bo jej nie znoszę. I choć główna myśl jest dość prosta do ogarnięcia, myślę, że łatwo jest wpaść na ogólną interpretację, to ja nie mam ochoty tego robić. Bo co mnie obchodzi, co miała tak naprawdę na myśli autorka książki, która mi się nie podobała?Co jeszcze? Wolałabym, żeby książka sama dawała sygnały, że coś jest symbolem, a nie tylko porąbaną, groteskową fantasmagorią i że tak miało być. Bo to książka powinna skłonić czytelników do podjęcia dyskusji o symbolu, a nie autorka w wywiadach ...more",Notes are private!,0,13,1,"Nov 27, 2023","Dec 02, 2023","Nov 25, 2023",,Paperback,view (with text),/book/show/199214694-kr-liczek
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nieodgadniony        (Truly Devious, #1)","Johnson, Maureen*",8366005054,9788366005051,8366005054,448        pp,3.93,"148,114","Jan 16, 2018","May 23, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2023",,Paperback,view,/book/show/40100687-nieodgadniony
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kobieta w bieli,"Collins, Wilkie",8377795140,9788377795149,8377795140,650        pp,4.01,"154,414","Nov 26, 1859","Oct 30, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2023",,Hardcover,view,/book/show/42958847-kobieta-w-bieli
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Śmiech w ciemności,"Nabokov, Vladimir",8383185413,9788383185415,,240        pp,4.00,"18,358",1932,"Apr 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2023",,Paperback,view,/book/show/123003931-miech-w-ciemno-ci
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ada albo Żar,"Nabokov, Vladimir",8383191731,9788383191737,,800        pp,4.13,"11,771",1969,"Oct 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2023",,Paperback,view,/book/show/199139499-ada-albo-ar
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Księżniczka Bari,"Hwang, Sok-yong",8323352941,9788323352945,,240        pp,3.74,"1,551","Jul 13, 2007","Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Paperback,view,/book/show/199290175-ksi-niczka-bari
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kobieta w Fioletowej Spódnicy,"Imamura, Natsuko",8323350418,9788323350415,8323350418,144        pp,3.28,"13,451",Jun 2019,"Oct 05, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dobra, przyjemna, intrygująca",Notes are private!,0,6,1,"Nov 26, 2023","Nov 27, 2023","Nov 12, 2023",,Paperback,view (with text),/book/show/58843387-kobieta-w-fioletowej-sp-dnicy
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dziennik pustki,"Yagi, Emi",8323352755,9788323352754,,160        pp,3.52,"17,911",2020,"Sep 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 12, 2023",,Paperback,view,/book/show/175352223-dziennik-pustki
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pomoc domowa        (Pomoc domowa, #1)","McFadden, Freida*",8367815882,9788367815888,,432        pp,4.33,"1,063,960","Apr 26, 2022","Sep 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 12, 2023",,Paperback,view,/book/show/198541402-pomoc-domowa
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tylko ona została,"Sager, Riley*",8383216009,9788383216003,,496        pp,4.15,"233,736","Jun 20, 2023","Nov 08, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ogólnie książki Sagera uważam za disco polo thrillera i czytam je głównie dla beki, ale ta była naprawdę nieironicznie bardzo spoko. Aż byłam trochę zOgólnie książki Sagera uważam za disco polo thrillera i czytam je głównie dla beki, ale ta była naprawdę nieironicznie bardzo spoko. Aż byłam trochę zawiedziona, bo chciałam komedii, nie po to sięgam po Sagera, żeby czytać dobrą książkę xDAle nagromadzenie plot twistów pod koniec trochę mi to wynagrodziło, bo było ich tak dużo, że zakrawało to o absurd xd...more",Notes are private!,0,25,1,"Nov 21, 2023","Dec 03, 2023","Nov 10, 2023",,Paperback,view (with text),/book/show/198701272-tylko-ona-zosta-a
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spojrzenie w mrok,"Tudor, C.J.*",,9788382524352,,296        pp,3.83,"3,183","Nov 08, 2022","Oct 25, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Jarałam się nową Tudor, bo uwielbiam ją, jej książki zwykle są dla mnie pewniakiem, ale ten zbiór opowiadań niestety to niewypał",Notes are private!,0,7,1,"Nov 10, 2023","Nov 11, 2023","Nov 10, 2023",,Paperback,view (with text),/book/show/201612836-spojrzenie-w-mrok
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Studium zatracenia,"Reid, Ava*",838320972X,9788383209722,838320972X,365        pp,3.84,"39,426","Sep 19, 2023","Oct 24, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"To jedna z najpiękniejszych książek, jakie w życiu przeczytałam, i jedna z takich, w których odnalazłam cząstkę siebie. Dla mnie to jest powieść doskoTo jedna z najpiękniejszych książek, jakie w życiu przeczytałam, i jedna z takich, w których odnalazłam cząstkę siebie. Dla mnie to jest powieść doskonała, idealna, płakałam na niej z emocji i ze szczęścia, że ją czytam. Zakochałam się bezgranicznie, jestem w szoku, jak bardzo. To jest tak bardzo moja książka....more",Notes are private!,0,12,1,"Nov 15, 2023","Nov 24, 2023","Nov 04, 2023",,Paperback,view (with text),/book/show/199064019-studium-zatracenia
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Przeklęty królik,"Chung, Bora",836703421X,9788367034210,836703421X,240        pp,3.80,"23,773","Mar 15, 2017","Oct 24, 2023",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"To, że czekałam jak na szpilkach na tę książkę przez pół roku, to bardzo potężne kopnięcie w dupę od losu",Notes are private!,0,18,1,"Nov 25, 2023","Nov 25, 2023","Nov 04, 2023",,Paperback,view (with text),/book/show/141192893-przekl-ty-kr-lik
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kobieta z kabiny dziesiątej,"Ware, Ruth*",8367891252,9788367891257,8367891252,398        pp,3.74,"617,086","Jun 30, 2016","Oct 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2023",,Paperback,view,/book/show/199027297-kobieta-z-kabiny-dziesi-tej
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Muzeum. Seryjny morderca śmieje się w deszczu #1,"Tomoe, Ryosuke",,9788382572810,,232        pp,4.19,846,"Nov 06, 2013","Nov 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Bardzo angażujący i ciekawy kryminał, nie mogę się doczekać następnych tomów",Notes are private!,0,5,1,"Nov 03, 2023","Nov 03, 2023","Nov 03, 2023",,Paperback,view (with text),/book/show/201206162-muzeum-seryjny-morderca-mieje-si-w-deszczu-1
