,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Frabe's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il dolore perfetto,"Riccarelli, Ugo",8804537612,9788804537618,8804537612,336        pp,3.86,589,2004,Dec 2005,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Sep 06, 2005","Dec 04, 2020",,Paperback,view,/book/show/2817960-il-dolore-perfetto
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circolo chiuso,"Coe, Jonathan*",8807016702,9788807016707,8807016702,403        pp,3.91,"6,368",2004,2005,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 24, 2005","Dec 04, 2020",,Paperback,view,/book/show/9649581-circolo-chiuso
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Full of life,"Fante, John",8806171429,9788806171421,8806171429,184        pp,4.02,"3,384",1952,"Oct 27, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 07, 2005","Dec 04, 2020",,Paperback,view,/book/show/9706746-full-of-life
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Non buttiamoci giù,"Hornby, Nick",8882468305,9788882468309,8882468305,308        pp,3.44,"88,013","May 05, 2005","Dec 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 25, 2005","Dec 04, 2020",,Paperback,view,/book/show/9657838-non-buttiamoci-gi
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il viaggiatore notturno,"Maggiani, Maurizio",8807016664,9788807016660,8807016664,193        pp,3.48,258,"Feb 17, 2005","Feb 17, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 15, 2005","Dec 04, 2020",,Paperback,view,/book/show/1773158.Il_viaggiatore_notturno
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giro di vento,"De Carlo, Andrea",8845233030,9788845233036,8845233030,320        pp,3.20,470,2004,"Jan 01, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 11, 2005","Dec 04, 2020",,Paperback,view,/book/show/3564230-giro-di-vento
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le amanti,"Jelinek, Elfriede",8885357202,9788885357204,8885357202,178        pp,3.74,"3,321",1975,"Feb 24, 1992",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2005,"Dec 04, 2020",,Paperback,view,/book/show/10439475-le-amanti
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vecchi a mezzanotte,"Potok, Chaim",8811694140,9788811694144,8811694140,256        pp,3.62,"1,378",2001,2010,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 27, 2005","Dec 04, 2020",,Hardcover,view,/book/show/20511602-vecchi-a-mezzanotte
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La statua di sale,"Vidal, Gore",8893253941,9788893253949,8893253941,200        pp,3.84,"9,397","Jan 10, 1948","Jun 28, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 12, 2005","Dec 04, 2020",,Paperback,view,/book/show/40505841-la-statua-di-sale
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,K2. La verità,"Bonatti, Walter",8860731704,9788860731708,8860731704,316        pp,3.63,171,1995,2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 05, 2005","Dec 04, 2020",,Paperback,view,/book/show/10417494-k2-la-verit
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ballo di famiglia,"Leavitt, David",8804414650,9788804414650,8804414650,193        pp,3.78,"1,537",1983,Jan 1996,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 24, 2005","Dec 04, 2020",,Paperback,view,/book/show/10281873-ballo-di-famiglia
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il buon dottore,"Galgut, Damon",8882466515,9788882466510,8882466515,252        pp,3.68,"4,342",2003,"Feb 17, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 19, 2005","Dec 04, 2020",,Paperback,view,/book/show/14496534-il-buon-dottore
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'impazienza del cuore,"Zweig, Stefan",8876848177,9788876848179,8876848177,376        pp,4.24,"15,382",1939,2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 16, 2005","Dec 04, 2020",,Paperback,view,/book/show/12982862-l-impazienza-del-cuore
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le voci di Marrakech,"Canetti, Elias",,,,126        pp,3.67,"2,593",1968,2004,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 23, 2005","Dec 04, 2020",,Paperback,view,/book/show/9667102-le-voci-di-marrakech
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Con le peggiori intenzioni,"Piperno, Alessandro",8804538023,9788804538028,8804538023,304        pp,3.24,829,2005,Feb 2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 20, 2005","Dec 04, 2020",,Hardcover,view,/book/show/3414198-con-le-peggiori-intenzioni
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il complotto contro l'America,"Roth, Philip",8806183168,9788806183165,8806183168,410        pp,3.80,"61,148","Oct 05, 2004",May 2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Apr 10, 2005","Dec 04, 2020",,Paperback,view,/book/show/4498621-il-complotto-contro-l-america
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amore lontano: Il romanzo della parola attraverso i secoli,"Vassalli, Sebastiano",8806180762,9788806180768,8806180762,192        pp,3.49,82,2005,2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 28, 2005","Dec 04, 2020",,Paperback,view,/book/show/11230717-amore-lontano
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nove racconti,"Salinger, J.D.",8806197649,9788806197643,8806197649,230        pp,4.18,"147,448","Apr 06, 1953",2009,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Mar 23, 2005","Dec 04, 2020",,Paperback,view,/book/show/9706002-nove-racconti
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una barca nel bosco,"Mastrocola, Paola",8860880114,9788860880116,8860880114,257        pp,3.27,"2,908",2004,"Jan 11, 2007",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 20, 2005","Nov 28, 2020",,Paperback,view,/book/show/1785750.Una_barca_nel_bosco
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La festa del ritorno,"Abate, Carmine",8804527595,9788804527596,8804527595,168        pp,3.60,233,2004,"Mar 23, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 17, 2005","Nov 28, 2020",,Paperback,view,/book/show/7312906-la-festa-del-ritorno
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il giardiniere tenace,"le Carré, John",8804552654,9788804552659,8804552654,432        pp,3.82,"28,334","Jan 04, 2001",2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 15, 2005","Nov 28, 2020",,Paperback,view,/book/show/4001959-il-giardiniere-tenace
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Post Office,"Bukowski, Charles",8481305111,9788481305111,B00EPJGRG8,189        pp,3.94,"126,109",1971,2002,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 09, 2005","Nov 28, 2020",,Hardcover,view,/book/show/10369246-post-office
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In fuga,"Munro, Alice",,,8806180738,316        pp,3.98,"24,850",2004,"Jan 23, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,"Mar 03, 2005","Nov 28, 2020",,Paperback,view,/book/show/9696911-in-fuga
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le vergini suicide,"Eugenides, Jeffrey",880445993X,9788804459934,880445993X,266        pp,3.80,"337,950",1993,1999,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 26, 2005","Nov 28, 2020",,Paperback,view,/book/show/3940499-le-vergini-suicide
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tra due mari,"Abate, Carmine",880453754X,9788804537540,880453754X,193        pp,3.63,178,2003,Feb 2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 21, 2005","Nov 28, 2020",,Paperback,view,/book/show/13646585-tra-due-mari
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zorro. Un eremita sul marciapiede,"Mazzantini, Margaret",8804535164,9788804535164,8804535164,66        pp,3.37,643,2004,"Jun 30, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 18, 2005","Nov 28, 2020",,Paperback,view,/book/show/3414371-zorro-un-eremita-sul-marciapiede
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Memoria delle mie puttane tristi,"García Márquez, Gabriel",8804544759,9788804544753,8804544759,141        pp,3.59,"87,203","Oct 19, 2004","Jan 25, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 16, 2005","Nov 28, 2020",,Hardcover,view,/book/show/9660575-memoria-delle-mie-puttane-tristi
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Forte movimento,"Franzen, Jonathan",8806160974,9788806160975,8806160974,551        pp,3.53,"5,893",1992,"Jan 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 08, 2005","Nov 28, 2020",,Hardcover,view,/book/show/9697734-forte-movimento
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Contro il fanatismo,"Oz, Amos",8807840421,9788807840425,8807840421,78        pp,3.87,"3,454",2002,2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Feb 2005,"Nov 28, 2020",,Paperback,view,/book/show/536570.Contro_il_fanatismo
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come smettere di farsi le seghe mentali e godersi la vita,"Giacobbe, Giulio Cesare",8862200099,9788862200097,8862200099,121        pp,3.04,"1,325","Sep 12, 2003","Sep 25, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 29, 2005","Nov 28, 2020",,Paperback,view,/book/show/9662131-come-smettere-di-farsi-le-seghe-mentali-e-godersi-la-vita
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Middlesex,"Eugenides, Jeffrey",0312422156,9780312422158,0312422156,529        pp,4.03,"639,178","Sep 04, 2002","Sep 16, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Jan 21, 2005","Nov 28, 2020",,Paperback,view,/book/show/2187.Middlesex
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ali di babbo,"Agus, Milena",887452126X,9788874521265,887452126X,145        pp,3.33,343,2008,"Jan 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lettura agevole e piacevole. ""Nonno dice che madame è 'l'uomo nuovo', l'unico tipo umano che potrà sopravvivere a questa catastrofe in atto, perché saLettura agevole e piacevole. ""Nonno dice che madame è 'l'uomo nuovo', l'unico tipo umano che potrà sopravvivere a questa catastrofe in atto, perché sa distinguere la cianfrusaglia da ciò che è davvero importante."" ""Quello che mi dispiace di Dio è che abbia organizzato tutto magari nel miglior modo possibile, come dice Leibniz, ma che poi se ne sia andato, lasciandoci soli.""...more",Notes are private!,0,0,1,not set,"Sep 23, 2008","Nov 28, 2020",,Paperback,view (with text),/book/show/4502681-ali-di-babbo
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il Ministero dei Casi Speciali,"Englander, Nathan",8804572531,9788804572534,8804572531,392        pp,3.68,"3,233","Nov 17, 2005",2007,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Englander è un grande estimatore di Philip Roth - ""credo che rappresenti l'ultima leggenda vivente"", ha detto - e questo suo romanzo, primo ed unico, Englander è un grande estimatore di Philip Roth - ""credo che rappresenti l'ultima leggenda vivente"", ha detto - e questo suo romanzo, primo ed unico, è stato generalmente apprezzato: avevo due buoni motivi per leggerlo. Ma sono deluso: non basta una storia tragica (un figlio desaparecido nell'Argentina del 1976) a far emozionare, il pathos dipende da come viene raccontata e in questa lettura io non l'ho provato affatto; come pure il decantato umorismo hyddish di Englander non ha prodotto in me nemmeno una traccia di sorriso. (Colto da improvvisa insensibilità?)...more",Notes are private!,0,0,1,not set,"Oct 02, 2008","Nov 28, 2020",,Hardcover,view (with text),/book/show/9693982-il-ministero-dei-casi-speciali
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mosca più balena,"Parrella, Valeria",8887765839,9788887765830,8887765839,103        pp,3.61,278,2003,"May 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Già in questi primi racconti (2003), Valeria Parrella era 'talentuosa assai'. E concreta: ""Le ragazze dicevano che dovevo leggere molto, una matricolaGià in questi primi racconti (2003), Valeria Parrella era 'talentuosa assai'. E concreta: ""Le ragazze dicevano che dovevo leggere molto, una matricola mi prestò dei best seller e il primo fu quello della Tamaro. Mi sembrò un libro impossibile: se io fossi andata dove mi portava il cuore, sarei rimasta incinta a tredici anni nell'ape di Totonno il pezzaro.""...more",Notes are private!,0,1,1,not set,"Oct 08, 2008","Nov 28, 2020",,Paperback,view (with text),/book/show/6798995-mosca-pi-balena
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il migliore,"Malamud, Bernard",8875210810,9788875210816,8875210810,296        pp,3.62,"11,641",1952,Mar 2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Jun 17, 2006","Nov 28, 2020",,Paperback,view,/book/show/9654292-il-migliore
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Follie di Brooklyn,"Auster, Paul",8806186205,9788806186203,8806186205,265        pp,3.86,"28,355","Dec 27, 2005","Mar 06, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Apr 12, 2006","Nov 28, 2020",,Paperback,view,/book/show/9649056-follie-di-brooklyn
