,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rusalka's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wayward Son        (Simon Snow, #2)","Rowell, Rainbow*",1509896899,9781509896899,1509896899,356        pp,3.91,"106,735","Sep 24, 2019","Oct 03, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2024",,Paperback,view,/book/show/52389813-wayward-son
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Greek Seaman,"Howett, Jacqueline*",,,B003ZSILSW,222        pp,1.64,14,"Jul 25, 2010","Aug 25, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2023",,Kindle Edition,view,/book/show/10437732-the-greek-seaman
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Library of the Dead        (Edinburgh Nights, #1)","Huchu, T.L.",1250767768,9781250767769,1250767768,330        pp,3.50,"16,913","Feb 04, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2023",,Hardcover,view,/book/show/53205876-the-library-of-the-dead
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Narrow Road Between Desires,"Rothfuss, Patrick*",1399616218,9781399616218,1399616218,240        pp,4.08,"15,792","Nov 14, 2023","Nov 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 17, 2023",,Hardcover,view,/book/show/201975341-the-narrow-road-between-desires
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Commonwealth,"Patchett, Ann",0062491792,9780062491794,0062491792,322        pp,3.83,"182,217",Sep 2016,"Sep 13, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Hardcover,view,/book/show/28214365-commonwealth
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Killman,"Kent, Graeme",184901342X,9781849013420,184901342X,265        pp,3.62,95,"May 02, 2013","Jun 06, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Paperback,view,/book/show/19879389-killman
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Different Class,"Harris, Joanne*",0552777013,9780552777018,0552777013,480        pp,3.84,"7,410","Apr 21, 2016","Jan 01, 2035",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Paperback,view,/book/show/30141395-different-class
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wych Elm,"French, Tana*",0241379504,9780241379509,0241379504,528        pp,3.57,"99,145","Oct 09, 2018","Jan 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Hardcover,view,/book/show/40607492-the-wych-elm
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paris Apartment,"Foley, Lucy",0008385092,9780008385095,0008385092,416        pp,3.67,"516,146","Feb 22, 2022","Mar 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Paperback,view,/book/show/59547493-the-paris-apartment
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleanor Oliphant Is Completely Fine,"Honeyman, Gail",0008172145,9780008172145,0008172145,390        pp,4.24,"1,226,916","May 09, 2017","Jan 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Paperback,view,/book/show/35900387-eleanor-oliphant-is-completely-fine
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Normal People,"Rooney, Sally*",0571334652,9780571334650,0571334652,266        pp,3.81,"1,385,230","Aug 28, 2018",2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Paperback,view,/book/show/123265538-normal-people
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jesustown,"Daley, Paul",1760529788,9781760529789,1760529788,0        pp,3.54,263,Jul 2022,Jul 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Paperback,view,/book/show/61209838-jesustown
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Snow Kimono,"Henshaw, Mark",1922182346,9781922182340,1922182346,396        pp,3.48,957,"Aug 27, 2014","Aug 27, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Paperback,view,/book/show/22837851-the-snow-kimono
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Husband's Secret,"Moriarty, Liane*",1405911662,9781405911665,1405911662,432        pp,3.95,"672,246",Mar 2015,"Aug 29, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Paperback,view,/book/show/52848129-the-husband-s-secret
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cruel Prince        (The Folk of the Air, #1)","Black, Holly*",1471407276,9781471407277,1471407276,370        pp,4.05,"1,211,627","Jan 02, 2018","Jan 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Paperback,view,/book/show/39331868-the-cruel-prince
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Storytellers: Questions, Answers and the Craft of Journalism","Sales, Leigh",1761106961,9781761106965,B0BWL6FNVZ,320        pp,3.90,441,unknown,"Aug 30, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2023",,Kindle Edition,view,/book/show/122998590-storytellers
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witches of Vardø,"Bergman, Anya",1786581914,9781786581914,1786581914,400        pp,3.91,"3,218","Jan 05, 2023","Jan 05, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The premise of this book was great. I learnt a lot, and appreciated the historical notes at the end. While I didn't love the characters, I felt fondneThe premise of this book was great. I learnt a lot, and appreciated the historical notes at the end. While I didn't love the characters, I felt fondness for most of them. Particularly with Zare and his family. I hope the Sami mythology and culture we were taught was in consultation and therefore true to what they believe and would have done. The period of witch trials I find fascinating and horrific. It was obviously a lot of semi-educated men who were deeply suspicious, deeply superstitious, and had to have believed women were almost a different species. Hated women but still needed them. This book highlighted the above and showcased the contempt and cruelty enough so you could get a understanding but not too much to make you stop.What did make me stop was just the fact this book just seemed to never end. It was a 16 hour audiobook. I usually listen to a book or a podcast for at least an hour a day. This took me 6 weeks to listen too, as I was just going to anything else after about 8 hours. It was just so long. I think that my tolerance level for superfluousness and bad writing (latter not so much of a problem in this book) is a lot lower in audiobooks, as I have to spend time listening to someone speak it, and I know it's going to be annoying or necessary before the sentence is finished (let alone the paragraph) - a bit like this sentence! Like a lot of small talk at parties. But you are stuck. All the podcasts I listened to instead of going back to finish this one was me looking desperately around the room for someone I vaguely knew. I think I would have enjoyed it more as a print book. But still a good story....more",Notes are private!,0,1,1,"Oct 26, 2023","Dec 13, 2023","Oct 25, 2023",,Hardcover,view (with text),/book/show/62605504-the-witches-of-vard
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hexenhaus,"McWatters, Nikki*",0702254258,9780702254253,0702254258,333        pp,3.99,216,"Oct 31, 2016","Oct 31, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2023",,Paperback,view,/book/show/32480554-hexenhaus
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Seven,"Hammer, Chris",1761187805,,B0CB3W3WTN,475        pp,4.25,"5,070","Oct 03, 2023","Oct 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2023",,Kindle Edition,view,/book/show/184055181-the-seven
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Blood Countess        (Pandora English, #1)","Moss, Tara*",1405040149,9781405040143,1405040149,389        pp,3.59,"1,413","Nov 01, 2010",2010,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really like Tara Moss as a person. I think she is incredibly intelligent, has highlighted massive problems within society in regards to misogyny andI really like Tara Moss as a person. I think she is incredibly intelligent, has highlighted massive problems within society in regards to misogyny and disability welfare, and a brilliant public speaker. She was also wonderful when I met her at an author signing, warm and engaging with everyone, before and after her Ask the Author event.That said, this book nearly did me an injury from the amount of eye rolling and mutterings of ""for fucks sake"". RSI worthy amounts. Pandora is not just naive, but is mind numblingly dumb at times. Other times, she is conveniently savvy and resourceful for the plot. But most of the time she is devoid of any deductive reasoning. The world, or really, suburb, Moss is creating I am interested in. I want to know about it and it's inhabitants. That was the most interesting bit of the story and it was sort of mentioned and then chucked in a corner. Which was a shame. I also do not care one bit about fashion. I know Moss was a fashion model before writing/PhD/advocacy work. But my god, I do not care. And the clothes are all such a thing in this book. Like in her other series, where the main character is a model, it just bores the shit out of me. If I had to pick the next book up because there were no other real options for a challenge book, I wouldn't avoid it. But it's just not my kind of urban fantasy. It's a 2.5 stars, this one....more",Notes are private!,0,0,1,"Oct 15, 2023","Oct 21, 2023","Oct 15, 2023",,Mass Market Paperback,view (with text),/book/show/9761911-the-blood-countess
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heart Goes Last,"Atwood, Margaret*",1408867788,9781408867785,B01EKIGWKE,308        pp,3.40,"69,982",May 2013,"Sep 24, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2023",,Hardcover,view,/book/show/25112814-the-heart-goes-last
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Distant Hours,"Morton, Kate*",1761066978,9781761066979,1761066978,0        pp,3.89,"79,446","Nov 09, 2010",unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2023",,Mass Market Paperback,view,/book/show/150259315-the-distant-hours
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Snake Island,"Hobson, Ben*",1760527238,9781760527235,1760527238,334        pp,3.82,397,"Aug 05, 2019","Aug 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2023",,Paperback,view,/book/show/45025063-snake-island
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,None of This Is True,"Jewell, Lisa*",1529195985,9781529195989,1529195985,391        pp,4.15,"425,285","Jul 20, 2023","Jul 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2023",,Paperback,view,/book/show/62875937-none-of-this-is-true
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Passport,"Müller, Herta",1852421398,9781852421397,1852421398,93        pp,3.32,"2,785",1986,"Oct 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2023",,Paperback,view,/book/show/2050211.The_Passport
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Adventures of Amina al-Sirafi        (Amina al-Sirafi, #1)","Chakraborty, Shannon",,,,483        pp,4.29,"39,545","Feb 28, 2023","Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 29, 2023",,Hardcover,view,/book/show/61294937-the-adventures-of-amina-al-sirafi
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Are All the Same in the Dark,"Heaberlin, Julia*",1405940794,9781405940795,1405940794,421        pp,3.80,"45,098","Aug 11, 2020","Sep 02, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have a problem with American stories that idolise girls just as they are incredibly pretty. It is very much an American trope, and I just... can't. I have a problem with American stories that idolise girls just as they are incredibly pretty. It is very much an American trope, and I just... can't. It's boring and reductive and shallow. At least this pretty girl punched a rapist in the face, but still. This is the story of a dead pretty girl, and a girl who obsesses about the pretty girl, and the rest of the town and the country that obsesses about the pretty girl. There were some good characters and some good plot points in this book, but stupid decisions and reasoning all over the place, and insane over foreshadowing of important items. I know it's there. You've told me it's there. Multiple times before now, and now for the past 10 pages you mention it every few paragraphs. Argh.This book also made me look up Betty Crocker recipes and I wish I hadn't.In the end, I didn't pick the twist. So good work there. But not sure it was worth it for the twist....more",Notes are private!,0,0,1,"Sep 20, 2023","Oct 02, 2023","Sep 20, 2023",,Paperback,view (with text),/book/show/55663833-we-are-all-the-same-in-the-dark
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yellowface,"Kuang, R.F.*",,,,329        pp,3.80,"427,977","May 25, 2023","May 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 16, 2023",,Hardcover,view,/book/show/59357120-yellowface
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Edgware Road,"Khan, Yasmin*",1801107351,9781801107358,1801107351,0        pp,3.34,172,"Mar 01, 2022",unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2023",,Paperback,view,/book/show/71333694-edgware-road
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Black Country,"Grecian, Alex*",1405912502,9781405912501,1405912502,400        pp,3.74,"6,960","May 21, 2013","Sep 12, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2023",,Paperback,view,/book/show/42269084-the-black-country
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quota,"Serong, Jock",1922147931,9781922147936,1922147931,251        pp,3.77,546,"May 28, 2014","May 28, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2023",,Paperback,view,/book/show/22040801-quota
