,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,John's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Soumission,"Houellebecq, Michel",2081354802,9782081354807,2081354802,300        pp,3.65,"44,947","Jan 07, 2015","Jan 07, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 21, 2021",,Paperback,view,/book/show/23929479-soumission
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Collected Poems,"Teasdale, Sara",1568493452,9781568493459,1568493452,224        pp,4.33,705,1937,"Apr 01, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2021",,Hardcover,view,/book/show/1120879.The_Collected_Poems
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Medieval Philosophy,"Maurer, Armand A.",0888447043,9780888447043,0888447043,455        pp,3.60,30,"Jan 01, 1982","Jan 01, 1982",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 18, 2021",,Paperback,view,/book/show/564847.Medieval_Philosophy
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Life You Can Save: How to Do Your Part to End World Poverty,"Singer, Peter*",1733672702,9781733672702,1733672702,302        pp,4.16,"6,280",2009,"Dec 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 18, 2021",,Paperback,view,/book/show/49005196-the-life-you-can-save
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Loving God,"Colson, Charles W.",0310219140,9780310219149,0310219140,320        pp,4.32,"2,041",1983,"Jun 02, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,As a Catholic this is fascinating. Some is very familiar but some is not. I’m glad I read this,Notes are private!,0,0,1,"Oct 16, 2021","Oct 25, 2021","Oct 16, 2021",,Paperback,view (with text),/book/show/903912.Loving_God
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Signposts in a Strange Land: Essays,"Percy, Walker",0312254199,9780312254193,0312254199,448        pp,4.22,619,1991,"Apr 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 16, 2021",,Paperback,view,/book/show/77957.Signposts_in_a_Strange_Land
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Legion: The Many Lives of Stephen Leeds        (Legion, #1-3)","Sanderson, Brandon*",1250297796,9781250297792,1250297796,352        pp,4.17,"13,916","Sep 18, 2018","Sep 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 12, 2021",,Hardcover,view,/book/show/39332065-legion
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Electric Michelangelo,"Hall, Sarah",0060817240,9780060817244,0060817240,340        pp,3.62,"2,541","Mar 18, 2004","Oct 11, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I had never heard of this author. Recommended by college friend. Liked it. I enjoy freaks and misfits. Made me think of Flannery and Cormac and EudoraI had never heard of this author. Recommended by college friend. Liked it. I enjoy freaks and misfits. Made me think of Flannery and Cormac and Eudora. But the story was lacking. Suffering yes. Growth not so much. No humor. ...more,Notes are private!,0,0,1,"Oct 11, 2021","Nov 03, 2021","Oct 11, 2021",,Paperback,view (with text),/book/show/317999.The_Electric_Michelangelo
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cantata of Love: A Verse by Verse Reading of The Song of Songs,"Arminjon, Blaise",0898701880,9780898701883,0898701880,373        pp,4.75,69,"Dec 31, 1988","Nov 04, 1988",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 08, 2021",,Paperback,view,/book/show/863615.The_Cantata_of_Love
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Read (and Write) Like a Catholic,"Hren, Joshua",1505118662,9781505118667,1505118662,480        pp,4.29,17,unknown,"May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 05, 2021",,Hardcover,view,/book/show/57384844-how-to-read-and-write-like-a-catholic
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beauty,"Scruton, Roger",019955952X,9780199559527,019955952X,223        pp,3.96,"2,371",2009,"May 25, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 01, 2021",,Hardcover,view,/book/show/6323955-beauty
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Joy in the Morning        (Jeeves, #8)","Wodehouse, P.G.",0393339440,9780393339444,0393339440,272        pp,4.28,"11,981",1947,"Jul 26, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Oct 2021,"Oct 05, 2021","Sep 30, 2021",,Paperback,view,/book/show/9928818-joy-in-the-morning
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Syllabus of Errors: Poems,"Jollimore, Troy",1400873444,9781400873449,1400873444,112        pp,3.09,85,"Sep 29, 2015","Sep 29, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 29, 2021","Oct 11, 2021","Sep 29, 2021",,Kindle Edition,view,/book/show/26331553-syllabus-of-errors
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Hate to See That Evening Sun Go Down: Collected Stories,"Gay, William",0743242920,9780743242929,0743242920,320        pp,4.30,"2,038","Sep 24, 2002","Oct 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 28, 2021","Oct 08, 2021","Sep 23, 2021",,Paperback,view,/book/show/294733.I_Hate_to_See_That_Evening_Sun_Go_Down
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sunset Limited,"McCarthy, Cormac",0307278360,9780307278364,0307278360,143        pp,3.98,"11,629","Oct 24, 2006","Oct 24, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 17, 2021","Sep 19, 2021","Sep 16, 2021",,Paperback,view,/book/show/12496.The_Sunset_Limited
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete English Poems,"Herbert, George",0140424555,9780140424553,0140424555,496        pp,4.19,"1,130",1671,"Jun 28, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 15, 2021",,Paperback,view,/book/show/87048.The_Complete_English_Poems
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sanctuary,"Faulkner, William",0679748148,9780679748144,0679748148,317        pp,3.63,"13,515",1931,"Dec 06, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 12, 2021",,Paperback,view,/book/show/18789.Sanctuary
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Avoiding Bitterness in Suffering: How Our Heroes in Faith Found Peace Amid Sorrow,"Chervin, Ronda",1622823036,9781622823031,1622823036,256        pp,4.17,18,"Sep 09, 2015","Sep 17, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2021",,Paperback,view,/book/show/26485203-avoiding-bitterness-in-suffering
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Native Son,"Wright, Richard",,,,504        pp,4.03,"99,104",1940,"Aug 02, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 08, 2021",,Paperback,view,/book/show/15622.Native_Son
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl Who Kicked the Hornet’s Nest        (Millennium, #3)","Larsson, Stieg",030726999X,9780307269997,B007NB94GA,566        pp,4.24,"735,105",May 2007,"May 23, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 08, 2021","Sep 10, 2021","Sep 08, 2021",,Hardcover,view,/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Give Up Worry for Good!: 8 Weeks to Hopeful Living and Lasting Peace,"Zimak, Gary",1646800516,9781646800513,1646800516,224        pp,4.38,16,unknown,"Mar 12, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 03, 2021",Oct 2021,"Sep 01, 2021",,Paperback,view,/book/show/56165146-give-up-worry-for-good
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Temptation of St. Antony,"Flaubert, Gustave",0140444106,9780140444100,0140444106,304        pp,3.83,"3,040",Nov 1874,"Jun 30, 1983",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 01, 2021",,Paperback,view,/book/show/355034.The_Temptation_of_St_Antony
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heroes of the Fourth Turning,"Arbery, Will",0573708622,9780573708626,0573708622,98        pp,3.99,557,unknown,"Jun 29, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 31, 2021",,Paperback,view,/book/show/55321618-heroes-of-the-fourth-turning
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lectio Matters: Before The Burning Bush: Through the Revelatory Texts of Scripture, Nature and Experience","Funk, Mary Margaret",1441151699,9781441151698,1441151699,216        pp,4.07,41,"Sep 02, 2010","Sep 02, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2021",,Hardcover,view,/book/show/10157424-lectio-matters
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Christianity for Modern Pagans: Pascal's Pensées - Edited, Outlined & Explained","Kreeft, Peter",0898704529,9780898704525,0898704529,341        pp,4.38,586,Oct 1993,"Oct 20, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2021",,Paperback,view,/book/show/18202.Christianity_for_Modern_Pagans
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lonesome Dove        (Lonesome Dove, #1)","McMurtry, Larry",067168390X,9780671683900,067168390X,960        pp,4.53,"190,846",1985,"Oct 01, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,One of the most enjoyable reads I’ve ever experienced. I can’t help but think of the Border Trilogy by Cormac. Lonesome Dove is plenty dark but not liOne of the most enjoyable reads I’ve ever experienced. I can’t help but think of the Border Trilogy by Cormac. Lonesome Dove is plenty dark but not like Border Trilogy. Again I wanna be a cowboy ...more,Notes are private!,0,0,1,"Aug 23, 2021","Sep 04, 2021","Aug 23, 2021",,Mass Market Paperback,view (with text),/book/show/256008.Lonesome_Dove
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gabriel García Márquez: One Hundred Years of Solitude,"Wood, Michael",0521316928,9780521316927,0521316928,132        pp,4.54,"5,716","May 31, 1990","Jun 29, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2021",,Paperback,view,/book/show/28087.Gabriel_Garc_a_M_rquez
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of Human Bondage,"Maugham, W. Somerset",0451530179,9780451530172,0451530179,684        pp,4.14,"57,090",1915,"Jan 02, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2021",,Mass Market Paperback,view,/book/show/31548.Of_Human_Bondage
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dante's Indiana,"Boyagoda, Randy",1771964278,9781771964272,1771964278,224        pp,3.43,148,unknown,"Sep 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2021",,Paperback,view,/book/show/58115548-dante-s-indiana
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The 12 Steps to Holiness and Salvation,"de Liguori, Alfonso María",0895552981,9780895552983,0895552981,198        pp,4.71,150,"Jun 01, 1986","Nov 01, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2021",,Paperback,view,/book/show/1093642.The_12_Steps_to_Holiness_and_Salvation
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lamp of Eternal Lights: The Biography of Saint Charbel Makhlouf        (1828-1898),"Turk, Elias*",0463255259,9780463255254,B01M24H189,133        pp,4.33,51,unknown,"Nov 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2021",,Kindle Edition,view,/book/show/32840928-lamp-of-eternal-lights
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love in the Time of Cholera,"García Márquez, Gabriel",,,B00NKDOZNM,368        pp,3.94,"504,640",Nov 1985,"Oct 15, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,**spoiler alert** Great reflection on time age death. And great on struggles in marriage and how the marital relationship changes over time. Well writ**spoiler alert** Great reflection on time age death. And great on struggles in marriage and how the marital relationship changes over time. Well written too. Problem comes with the title. This ain’t love. It’s obsession. Our protagonist falls hard and holds on for decades. He uses and abuses every woman he can while maintaining his obsession. And he reaches his peak when he violates a little girl. Just gross. ...more,Notes are private!,0,1,1,"Aug 10, 2021","Aug 24, 2021","Aug 10, 2021",,Kindle Edition,view (with text),/book/show/23248873-love-in-the-time-of-cholera
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Philokalia―The Eastern Christian Spiritual Texts: Selections Annotated & Explained,"Palmer, G.E.H.",1594731039,9781594731037,1594731039,240        pp,4.26,137,"Jul 31, 2006","Aug 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2021",,Paperback,view,/book/show/242786.Philokalia_The_Eastern_Christian_Spiritual_Texts
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Beginner's Guide to Dante's Divine Comedy,"Baxter, Jason M.",1493413104,9781493413102,,224        pp,4.45,117,unknown,"Mar 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2021",,ebook,view,/book/show/38369904-a-beginner-s-guide-to-dante-s-divine-comedy
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Orchard Keeper,"McCarthy, Cormac",0330314912,9780330314916,0330314912,256        pp,3.54,"10,986",1965,"Jan 01, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 04, 2021",,Paperback,view,/book/show/46506.The_Orchard_Keeper
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Theology and Geometry: Essays on John Kennedy Toole's a Confederacy of Dunces,"Marsh, Leslie*",1498585485,9781498585484,,202        pp,4.00,2,unknown,"Jan 29, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2021",,ebook,view,/book/show/49169437-theology-and-geometry
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl Who Played with Fire        (Millennium, #2)","Larsson, Stieg",0307269981,9780307269980,0307269981,503        pp,4.25,"923,148",2006,"Jul 28, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 28, 2021","Jul 30, 2021","Jul 28, 2021",,Hardcover,view,/book/show/5060378-the-girl-who-played-with-fire
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Talented Mr. Ripley        (Ripley, #1)","Highsmith, Patricia",0393332144,9780393332148,0393332144,273        pp,3.94,"90,497",1955,"Jun 17, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 25, 2021",,Paperback,view,/book/show/2247142.The_Talented_Mr_Ripley
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Calypso,"Sedaris, David",,,B0796QV121,273        pp,4.11,"132,523","May 29, 2018","May 29, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2021",,Kindle Edition,view,/book/show/38348476-calypso
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Way of the Heart: The Spirituality of the Desert Fathers and Mothers,"Nouwen, Henri J.M.",0060663308,9780060663308,0060663308,96        pp,4.28,"7,909",1981,"Sep 22, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Goes against our lives filled with phones and tablets. We want comfort, acceptance, pleasure. But we must seek holiness, seek God. Solitude Silence PrGoes against our lives filled with phones and tablets. We want comfort, acceptance, pleasure. But we must seek holiness, seek God. Solitude Silence Prayer. These are the tools used by the desert fathers and they are available to me. Prayer is standing in the presence of God. Prayer of the heart. Enter into the heart which is the kingdom of God. Pray without ceasing. I...more",Notes are private!,0,1,1,"Jul 24, 2021","Jul 31, 2021","Jul 24, 2021",,Paperback,view (with text),/book/show/210929.The_Way_of_the_Heart
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Makes Sammy Run?,"Schulberg, Budd",0375508317,9780375508318,0375508317,320        pp,4.10,"3,041",1941,"May 07, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2021",,Hardcover,view,/book/show/101191.What_Makes_Sammy_Run_
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Memoirs of Hadrian,"Yourcenar, Marguerite",0374529264,9780374529260,0374529264,347        pp,4.23,"29,670",1951,"May 18, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 21, 2021",,Paperback,view,/book/show/12172.Memoirs_of_Hadrian
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Authentic Happiness: Using the New Positive Psychology to Realize Your Potential for Lasting Fulfillment,"Seligman, Martin E.P.",0743222989,9780743222983,0743222989,336        pp,3.92,"12,018","Aug 27, 2002","Jan 05, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2021",,Paperback,view,/book/show/28012.Authentic_Happiness
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spirituality of Imperfection: Storytelling and the Search for Meaning,"Kurtz, Ernest*",0553371320,9780553371321,0553371320,304        pp,4.11,"2,934","Apr 01, 1992","Dec 01, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 04, 2021",,Paperback,view,/book/show/161034.The_Spirituality_of_Imperfection
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Believe in God: A Meditation on the Apostles' Creed,"Claudel, Paul",0898708567,9780898708561,0898708567,317        pp,3.92,13,1961,"Oct 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2021",,Paperback,view,/book/show/397061.I_Believe_in_God
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ruin the Sacred Truths: Poetry & Belief from the Bible to the Present,"Bloom, Harold",0674780280,9780674780286,0674780280,204        pp,3.80,97,1987,"Sep 01, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 30, 2021",,Paperback,view,/book/show/1410034.Ruin_the_Sacred_Truths
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Loved as I Am: An Invitation to Conversion, Healing, and Freedom Through Jesus","Heidland, Miriam James",1594715467,9781594715464,1594715467,128        pp,4.41,752,"Jan 01, 2014","Nov 03, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 29, 2021",,Paperback,view,/book/show/21971461-loved-as-i-am
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Flight from the Enchanter,"Murdoch, Iris",0099283697,9780099283690,0099283697,301        pp,3.70,"1,145",1956,"Feb 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 29, 2021","Jul 06, 2021","Jun 28, 2021",,Paperback,view,/book/show/536119.The_Flight_from_the_Enchanter
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Duino Elegies & The Sonnets to Orpheus: A Dual Language Edition,"Rilke, Rainer Maria",,,B00P5557MQ,306        pp,4.46,"2,551",1923,"Nov 26, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 26, 2021",,Kindle Edition,view,/book/show/24105083-the-duino-elegies-the-sonnets-to-orpheus
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Duino Elegies,"Rilke, Rainer Maria",0393328848,9780393328844,0393328848,204        pp,4.40,"9,042",1922,"Jun 17, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 25, 2023","Sep 04, 2023","Jun 25, 2021",,Paperback,view,/book/show/53111.Duino_Elegies
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Practicing Silence: New and Selected Verses,"Thurston, Bonnie",1612615619,9781612615615,1612615619,112        pp,4.56,18,"Oct 01, 2014","Oct 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 24, 2021",,Paperback,view,/book/show/21413790-practicing-silence
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Benedict XVI: A Life Volume One: Youth in Nazi Germany to the Second Vatican Council 1927–1965,"Seewald, Peter",1472979206,9781472979209,B08FVLHK6J,512        pp,4.40,197,unknown,"Dec 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 23, 2021",,Kindle Edition,view,/book/show/55082361-benedict-xvi
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"POEMS: compiled from Rilke's works, First Poems, The Book of Pictures, New Poems, The Book of Hours, for learning by heart        (Annotated and Illustrated)","Rilke, Rainer Maria",,,B0071PLVDM,177        pp,4.15,"1,640","Aug 28, 1978","Dec 19, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 21, 2021","Jun 30, 2021","Jun 21, 2021",,Kindle Edition,view,/book/show/22082003-poems
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Portrait of the Artist as a Young Man,"Joyce, James",0142437344,9780142437346,0142437344,329        pp,3.64,"151,894","Dec 29, 1916","Mar 25, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 15, 2021","Jun 22, 2021","Jun 15, 2021",,Paperback,view,/book/show/7588.A_Portrait_of_the_Artist_as_a_Young_Man
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Essentialism: The Disciplined Pursuit of Less,"McKeown, Greg*",0804137382,9780804137386,0804137382,260        pp,4.06,"110,236","Dec 31, 2011","Apr 15, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 13, 2021","Jun 18, 2021","Jun 13, 2021",,Hardcover,view,/book/show/18077875-essentialism
