,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Marco's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oceano Rosso. Il nostro presente/Il nostro passato,"Song, Han",8867834177,9788867834174,8867834177,390        pp,2.92,62,unknown,"Jun 01, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Aug 20, 2023","Sep 20, 2023","Aug 20, 2023",,Paperback,view,/book/show/158005218-oceano-rosso-il-nostro-presente-il-nostro-passato
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il commesso,"Malamud, Bernard",8875218307,9788875218300,8875218307,325        pp,3.90,"10,649",1957,Mar 2019,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 18, 2023","Aug 20, 2023","Aug 18, 2023",,Paperback,view,/book/show/53183404-il-commesso
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Messia di Dune. Il ciclo di Dune. Vol. 2,"Herbert, Frank",8834728424,9788834728420,8834728424,269        pp,3.89,"288,948","Jul 01, 1969","Feb 19, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 07, 2023","Aug 18, 2023","Aug 07, 2023",,Paperback,view,/book/show/36601469-messia-di-dune-il-ciclo-di-dune-vol-2
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La valle dei fiori,"Korneliussen, Niviaq",,9788870916706,,320        pp,3.68,"2,799","Aug 14, 2020","Jun 28, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Aug 2023,"Aug 07, 2023","Aug 01, 2023",,Paperback,view,/book/show/181610918-la-valle-dei-fiori
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il mondo dei desideri: 101 progetti di libertà,"Sibaldi, Igor",,,B01MDMLZPN,163        pp,4.05,56,2016,"Oct 13, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 09, 2023",Aug 2023,"Jul 09, 2023",,Kindle Edition,view,/book/show/32619071-il-mondo-dei-desideri
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dio di illusioni,"Tartt, Donna",8817106828,9788817106825,8817106828,622        pp,4.17,"741,911","Sep 16, 1992","Apr 09, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 05, 2023",,Paperback,view,/book/show/8737825-dio-di-illusioni
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vagamondi,"Hao, Jingfang",,,B0C5Z8C4DR,623        pp,3.39,"1,904","Jun 01, 2016","Jun 20, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 29, 2023",,Kindle Edition,view,/book/show/159083157-vagamondi
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La ricreazione è finita,"Ferrari, Dario",883894511X,9788838945113,B0BSR862KP,480        pp,4.24,"1,385","Jan 24, 2023","Jan 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 29, 2023",,Kindle Edition,view,/book/show/89143900-la-ricreazione-finita
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il passeggero,"McCarthy, Cormac",8858442229,9788858442227,B0C1G8DW8J,385        pp,3.59,"28,963","Oct 25, 2022","May 02, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jun 29, 2023","Jul 18, 2023","Jun 29, 2023",,Hardcover,view,/book/show/125970507-il-passeggero
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Festa di primavera,Xia Jia,,,B00YF0F54W,131        pp,3.88,66,unknown,"May 27, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2023",,Kindle Edition,view,/book/show/27233372-festa-di-primavera
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lingua madre,"Fingerle, Maddalena",8899028559,9788899028558,8899028559,187        pp,3.81,412,"Mar 18, 2021","Mar 18, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 26, 2023","Sep 28, 2023","May 30, 2023",,Paperback,view,/book/show/57467778-lingua-madre
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le acque del Nord,"McGuire, Ian*",,,B07DJ1C35K,280        pp,3.98,"31,533","Feb 11, 2016","Jun 12, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 10, 2024","Jan 23, 2024","May 26, 2023",,Kindle Edition,view,/book/show/40498141-le-acque-del-nord
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bessborough,"Finnerty, Deirdre*",1529340381,9781529340389,1529340381,320        pp,4.50,432,"Apr 21, 2022","Apr 21, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 20, 2023",,Paperback,view,/book/show/60700819-bessborough
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dark,"McGahern, John",8875217114,9788875217112,8875217114,204        pp,3.95,"1,231",1965,"Feb 18, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 20, 2023",,Paperback,view,/book/show/29343438-the-dark
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ragazze di campagna: La trilogia,"O'Brien, Edna",8806253239,9788806253233,,704        pp,3.89,"3,503",1986,"Oct 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 20, 2023",,Paperback,view,/book/show/63107665-ragazze-di-campagna
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La colonia,"Magee, Audrey",883394218X,9788833942186,,312        pp,4.12,"9,257","Feb 03, 2022","Mar 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 20, 2023",,Paperback,view,/book/show/123846548-la-colonia
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aniko,"Nerkagi, Anna",,9791280084156,B09Y1N9145,144        pp,3.86,131,1977,"Sep 30, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2023",,Paperback,view,/book/show/62889566-aniko
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grace,"Lynch, Paul*",1478966343,9781478966340,,unknown,3.68,"1,825","Jul 11, 2017","Jun 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 15, 2023",,Audio,view,/book/show/32498842-grace
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le memorie di Sven di Stoccolma,"Miller, Nathaniel Ian*",,9791280028303,B0BNWFG59F,368        pp,4.22,"4,562","Oct 26, 2021","Mar 15, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Vorrei poter dire che mi separai dai miei amici più cari con un gesto memorabile, un giuramento, una promessa di affetto eterno. Ma, nella mia esperi""Vorrei poter dire che mi separai dai miei amici più cari con un gesto memorabile, un giuramento, una promessa di affetto eterno. Ma, nella mia esperienza, raramente la separazione è memorabile, a meno che non si tratti di una morte. È un evento sempre frettoloso e imbarazzante. Non c'è mai abbastanza tempo per dire quello che si vorrebbe dire. Bisogna solo confidare che i nostri sentimenti siano stati riconosciuti e che ci si ricordi di noi per ciò che siamo.""...more",Notes are private!,0,3,1,"Apr 18, 2023","May 12, 2023","Mar 27, 2023",,Paperback,view (with text),/book/show/123242451-le-memorie-di-sven-di-stoccolma
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'occhio della montagna,"Baume, Sara",,9791280284679,B0B1B7CNRG,208        pp,3.53,"2,073",2022,"Sep 30, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 16, 2023","May 26, 2023","Mar 13, 2023",,Paperback,view,/book/show/62822430-l-occhio-della-montagna
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Membrana,Chi Ta-wei,,,B0BHDZSYPG,135        pp,4.03,"3,694",1995,"Oct 19, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 12, 2023","May 16, 2023","Mar 13, 2023",,Kindle Edition,view,/book/show/63070752-membrana
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ferrovie del Messico,"Griffi, Gian Marco",,9791280845023,B09NR8D39T,824        pp,4.14,"1,324","May 26, 2022","May 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2023",,Paperback,view,/book/show/61239278-ferrovie-del-messico
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meteotopia Futuri di un' (in)giustizia climatica,"AA.vv., CoFutures",,9788832077636,,unknown,3.33,3,unknown,Aug 2022,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 28, 2023","Jun 28, 2023","Mar 13, 2023",,Paperback,view,/book/show/69711381-meteotopia-futuri-di-un-in-giustizia-climatica
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Viaggio al Nord,"Čapek, Karel",8870916499,9788870916492,8870916499,224        pp,3.95,265,1936,"Apr 21, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Uno dei libri di viaggio più belli, poetici e delicati che abbia mai letto.",Notes are private!,0,0,1,"Feb 28, 2023","Mar 10, 2023","Feb 28, 2023",,Paperback,view (with text),/book/show/60730913-viaggio-al-nord
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il problema dei tre corpi,"Liu, Cixin*",,,,376        pp,4.09,"332,375",May 2006,"Oct 31, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 02, 2023","Feb 28, 2023","Jan 07, 2023",,Paperback,view,/book/show/36503619-il-problema-dei-tre-corpi
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un ricordo chiamato impero        (Teixcalaan #1),"Martine, Arkady*",8804749121,9788804749127,8804749121,468        pp,4.12,"57,048","Mar 26, 2019","May 24, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2023",,Hardcover,view,/book/show/60850698-un-ricordo-chiamato-impero
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rumore bianco,"DeLillo, Don",880617391X,9788806173913,880617391X,394        pp,3.86,"115,122","Jan 21, 1985","Jul 04, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2023",,Paperback,view,/book/show/9649048-rumore-bianco
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il cielo di pietra,"Jemisin, N.K.*",8804713984,9788804713982,8804713984,444        pp,4.35,"137,111","Aug 15, 2017","Feb 02, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Ora capisco perché questa trilogia abbia vinto lo Hugo per tre anni consecutivi. È una storia su chi siamo - come genere umano - e su dove stiamo andaOra capisco perché questa trilogia abbia vinto lo Hugo per tre anni consecutivi. È una storia su chi siamo - come genere umano - e su dove stiamo andando (a sbattere contro un muro). Ed è meravigliosa....more,Notes are private!,0,0,1,Jan 2023,"Jan 20, 2023","Jan 01, 2023",,Paperback,view (with text),/book/show/55818093-il-cielo-di-pietra
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il portale degli obelischi,"Jemisin, N.K.*",8804713976,9788804713975,8804713976,444        pp,4.30,"162,116","Aug 16, 2016","May 12, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 22, 2022","Dec 30, 2022","Nov 22, 2022",,Paperback,view,/book/show/52017898-il-portale-degli-obelischi
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Camere separate,"Tondelli, Pier Vittorio",8845249158,9788845249150,8845249158,216        pp,4.10,"3,211",1989,Dec 2001,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Nov 14, 2022","Nov 22, 2022","Nov 14, 2022",,Paperback,view,/book/show/1511455.Camere_separate
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'Iran dietro le porte chiuse,"Orth, Stephan*",8899911967,9788899911966,8899911967,314        pp,3.88,"1,810","Mar 09, 2015","Aug 31, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 24, 2022","Oct 27, 2022","Oct 24, 2022",,Paperback,view,/book/show/62198006-l-iran-dietro-le-porte-chiuse
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Svezia,"Brown, Andrew",8870916162,9788870916164,B08NCW9XCQ,unknown,4.21,119,unknown,"Nov 12, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Sep 18, 2022","Sep 18, 2022","Sep 18, 2022",,Kindle Edition,view,/book/show/56492055-svezia
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La luna è una severa maestra,"Heinlein, Robert A.",,,,448        pp,4.16,"130,484","Jun 02, 1966",Feb 2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2022",,Paperback,view,/book/show/10281322-la-luna-una-severa-maestra
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cittadino della galassia,"Heinlein, Robert A.",,,,314        pp,4.01,"17,003",Jul 1957,Apr 2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2022",,Paperback,view,/book/show/9872987-cittadino-della-galassia
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La cronologia dell'acqua,"Yuknavitch, Lidia*",8874529589,9788874529582,8874529589,334        pp,4.21,"13,710","Apr 01, 2011","May 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2022",,Paperback,view,/book/show/61160520-la-cronologia-dell-acqua
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Melma rosa,"Trías, Fernanda",8869983099,9788869983092,8869983099,234        pp,3.75,"2,501","Oct 05, 2020","May 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2022",,Paperback,view,/book/show/60541607-melma-rosa
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I racconti di Kolyma,"Shalamov, Varlam",8806177346,9788806177348,8806177346,"1,313        pp",4.35,"7,810",1966,"Jun 06, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 26, 2022",not set,"Jun 14, 2022",,Paperback,view,/book/show/9711824-i-racconti-di-kolyma
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Non muoiono le api,"Guerrieri, Natalia",,9788831982283,8831982281,464        pp,3.87,90,2021,2021,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 03, 2022","Jun 19, 2022","Jun 03, 2022",,Paperback,view,/book/show/58322760-non-muoiono-le-api
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La città dei ladri,"Benioff, David",8854502952,9788854502956,8854502952,309        pp,4.29,"149,819","May 15, 2008","Sep 01, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 23, 2022","Jun 03, 2022","May 23, 2022",,Paperback,view,/book/show/9770690-la-citt-dei-ladri
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Campo di pietra,"Jansson, Tove",8870916529,9788870916522,8870916529,128        pp,3.45,261,1984,"Jun 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2022",,Paperback,view,/book/show/61145383-campo-di-pietra
