,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,karen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Colors of the Dark,"Whitaker, Chris*",0593798872,9780593798874,0593798872,608        pp,4.66,175,"May 21, 2024","Jun 25, 2024",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,Feb 2024,"Feb 05, 2024","Feb 01, 2024",,Hardcover,view,/book/show/203019740-all-the-colors-of-the-dark
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Raven Thief        (Secret Staircase Mysteries, #2)","Pandian, Gigi*",125089185X,9781250891853,125089185X,336        pp,3.81,"1,002","Mar 21, 2023","Feb 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2024",,Paperback,view,/book/show/127281198-the-raven-thief
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Physics of Sorrow,"Gospodinov, Georgi",1324094893,9781324094890,1324094893,288        pp,4.07,"9,823",2011,"May 07, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2024",,Paperback,view,/book/show/202308367-the-physics-of-sorrow
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Garden,"Beams, Clare",0385548184,9780385548182,0385548184,304        pp,3.94,87,"Apr 09, 2024","Apr 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2024",,Hardcover,view,/book/show/186872434-the-garden
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Long Stretch of Bad Days,"McGinnis, Mindy*",0063230380,9780063230385,0063230380,368        pp,4.03,"1,917","Mar 14, 2023","Feb 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2024",,Paperback,view,/book/show/167007683-a-long-stretch-of-bad-days
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slow Dance,"Rowell, Rainbow*",0063380196,9780063380196,0063380196,400        pp,4.20,357,"Jul 23, 2024","Jul 23, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Mar 27, 2024","Mar 27, 2024","Jan 22, 2024",,Hardcover,view,/book/show/198530925-slow-dance
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bear,"Phillips, Julia*",0525520430,9780525520436,0525520430,304        pp,4.19,183,"Jun 25, 2024","Jun 25, 2024",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jan 21, 2024","Jan 25, 2024","Jan 21, 2024",,Hardcover,view,/book/show/196056205-bear
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Candy Cain Kills,"McAuley, Brian*",1959565192,9781959565192,1959565192,172        pp,4.14,827,unknown,"Nov 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Paperback,view,/book/show/183771157-candy-cain-kills
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Murder at the End of the World,"Turton, Stuart*",1728254655,9781728254654,1728254655,400        pp,4.05,"1,148","Mar 28, 2024","May 21, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Feb 06, 2024","Feb 08, 2024","Jan 18, 2024",,Hardcover,view,/book/show/136276877-the-last-murder-at-the-end-of-the-world
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mystery Writer,"Gentill, Sulari*",1728285186,9781728285184,1728285186,400        pp,3.46,"1,858","Mar 01, 2024","Mar 19, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Paperback,view,/book/show/157020090-the-mystery-writer
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rabbit Rabbit Rabbit,"Sander-Green, Nadine",1487011296,9781487011291,1487011296,320        pp,3.64,22,"Apr 16, 2024","Apr 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2024",,Paperback,view,/book/show/123826669-rabbit-rabbit-rabbit
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Things We Do to Our Friends,"Darwent, Heather*",059349718X,9780593497180,059349718X,352        pp,3.21,"5,625","Jan 10, 2023","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2024",,Paperback,view,/book/show/201648406-the-things-we-do-to-our-friends
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Guest in the House,"Carroll, Emily",125025552X,9781250255525,125025552X,256        pp,4.07,"4,238","Aug 15, 2023","Aug 15, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,not set,"Jan 11, 2024","Jan 11, 2024",,Hardcover,view,/book/show/61484875-a-guest-in-the-house
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One of the Good Guys,"Hall, Araminta",1638931550,9781638931553,1638931550,289        pp,3.57,"3,787","Jan 09, 2024","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2024",,Hardcover,view,/book/show/181694466-one-of-the-good-guys
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Rot,"Emezi, Akwaeke*",0525541632,9780525541639,0525541632,288        pp,4.10,29,"Jun 18, 2024","Jun 18, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“ Little Rot is an absolutely unhinged story set in the underbelly of a Nigerian city.”say no more, i am sold.",Notes are private!,1,68,1,"Mar 08, 2024","Mar 12, 2024","Jan 11, 2024",,Hardcover,view (with text),/book/show/202165946-little-rot
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slow Dance,"Rowell, Rainbow*",0241688140,9780241688144,0241688140,400        pp,4.20,357,"Jul 23, 2024","Aug 01, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2024",,Hardcover,view,/book/show/196713893-slow-dance
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Come Hungry: Salads, Meals, and Sweets for People Who Live to Eat","Ben-Ishay, Melissa",0063299275,9780063299276,0063299275,288        pp,4.19,81,unknown,"Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2024",,Hardcover,view,/book/show/134231209-come-hungry
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tender,"Hetland, Beth",1683969359,9781683969358,1683969359,162        pp,3.85,165,unknown,"Mar 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2024",,Hardcover,view,/book/show/184557247-tender
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Werewolf at Dusk: And Other Stories,"Small, David",1324092823,9781324092827,1324092823,192        pp,3.68,123,"Mar 12, 2024","Mar 12, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,24,1,not set,"Jan 11, 2024","Jan 11, 2024",,Hardcover,view,/book/show/150778778-the-werewolf-at-dusk
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Coup de Grâce,"Ajram, Sofia*",,,B0CLN7PGZ7,144        pp,5.00,3,"Oct 01, 2024","Oct 01, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Kindle Edition,view,/book/show/200580400-coup-de-gr-ce
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bog Wife,"Chronister, Kay*",1803369663,9781803369662,B0CHZY8FZG,0        pp,4.67,9,"Oct 01, 2024","Oct 01, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Kindle Edition,view,/book/show/201803547-the-bog-wife
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So Thirsty,"Harrison, Rachel",0593642546,9780593642542,0593642546,304        pp,4.46,39,unknown,"Sep 10, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/203608552-so-thirsty
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Came to Welcome You,"Tirado, Vincent*",0063383209,9780063383203,B0CPWWKMVC,0        pp,4.00,2,unknown,"Sep 03, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Kindle Edition,view,/book/show/203736796-we-came-to-welcome-you
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Queen,"Cutter, Nick*",1668020971,9781668020975,1668020971,384        pp,4.25,4,"Aug 27, 2024","Oct 29, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/199797559-the-queen
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sacrificial Animals,"Pedersen, Kailee*",1250328241,9781250328243,1250328241,320        pp,3.67,15,"Aug 20, 2024","Aug 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/195790677-sacrificial-animals
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clown in a Cornfield 3: The Church of Frendo,"Cesare, Adam*",0063325012,9780063325012,0063325012,448        pp,4.67,3,unknown,"Aug 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,just learned this was coming out and it MADE MY DAY!!!FRENDOOOOOOO!,Notes are private!,2,40,0,not set,not set,"Jan 08, 2024",,Hardcover,view (with text),/book/show/199531786-clown-in-a-cornfield-3
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mystery Lights,"Valencia, Lena*",1959030620,9781959030621,1959030620,256        pp,4.40,10,unknown,"Aug 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Paperback,view,/book/show/199454353-mystery-lights
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dear Hanna,"Stage, Zoje*",1662521006,9781662521003,1662521006,331        pp,4.04,111,"Aug 13, 2024","Aug 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/201156170-dear-hanna
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,House of Bone and Rain,"Iglesias, Gabino*",0316427012,9780316427012,0316427012,352        pp,4.67,46,"Aug 06, 2024","Aug 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/203163914-house-of-bone-and-rain
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blood Like Mine,"Neville, Stuart*",1641295414,9781641295413,1641295414,384        pp,4.15,33,"Aug 06, 2024","Aug 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/201632567-blood-like-mine
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heads Will Roll,"Winning, Josh*",0593544692,9780593544693,0593544692,368        pp,4.03,39,"Jul 30, 2024","Jul 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/201102396-heads-will-roll
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No Road Home,"Fram, John*",1668031442,9781668031445,1668031442,416        pp,4.10,61,"Jul 23, 2024","Jul 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/199798083-no-road-home
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Lonely Hours,"Morgan, Shannon*",1496743903,9781496743909,1496743903,336        pp,4.60,15,"Jul 23, 2024","Jul 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Paperback,view,/book/show/200488134-in-the-lonely-hours
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Deading,"Belardes, Nicholas*",1645661296,9781645661290,1645661296,304        pp,2.99,71,"Jul 23, 2024","Jul 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/200488206-the-deading
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Witchcraft for Wayward Girls,"Hendrix, Grady*",103503087X,9781035030873,103503087X,400        pp,5.00,3,"Jan 16, 2025","Jan 16, 2025",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/200475237-witchcraft-for-wayward-girls
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Building That Wasn't,"Miles, Abigail*",0744309859,9780744309850,0744309859,368        pp,4.38,13,unknown,"Jul 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/199598386-the-building-that-wasn-t
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bury Your Gays,"Tingle, Chuck*",1250874653,9781250874658,1250874653,304        pp,4.47,103,"Jul 09, 2024","Jul 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/195790870-bury-your-gays
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ones Who Come Back Hungry,"Bérubé, Amelinda*",1728290600,9781728290607,1728290600,320        pp,4.83,6,"Jul 02, 2024","Jul 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Paperback,view,/book/show/65149276-the-ones-who-come-back-hungry
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dissonance,"Hamill, Shaun*",0593317254,9780593317259,0593317254,496        pp,4.09,11,"Jul 23, 2024","Jul 23, 2024",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,2,24,1,"Feb 15, 2024","Feb 21, 2024","Jan 08, 2024",,Hardcover,view,/book/show/200555190-the-dissonance
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tyranny of Flies,"Madruga, Elaine Vilar*",0063330733,9780063330733,0063330733,256        pp,3.87,"1,138",2021,"Jun 25, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Paperback,view,/book/show/199865473-the-tyranny-of-flies
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Incidents Around the House,"Malerman, Josh*",0593723139,9780593723135,0593723139,384        pp,4.39,356,"Jun 25, 2024","Jun 25, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,ebook,view,/book/show/204985215-incidents-around-the-house
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Drop of Night,"Bachmann, Stefan*",0062289926,9780062289926,0062289926,439        pp,3.52,"2,340","Mar 15, 2016","Mar 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/17735579-a-drop-of-night
