,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Tannaz's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,باران در مترو,"افروزمنش, مهدی",,9786220101369,,120        pp,2.07,69,unknown,1398,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 03, 2022",,,view,/book/show/52357631
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Twisted Bonds        (The Camorra Chronicles, #4)","Reilly, Cora*",,,,349        pp,4.26,"29,943","Aug 25, 2019","Aug 25, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 03, 2022",,Kindle Edition,view,/book/show/52673459-twisted-bonds
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,ایران‌شهر۳,"شهسواری, محمدحسن",,9786226082235,,300        pp,4.30,10,unknown,1399,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 25, 2022",,,view,/book/show/56593530
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,ایران‌شهر ۲,"شهسواری, محمدحسن",,9786226082228,,272        pp,3.79,14,unknown,2020,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 25, 2022",,Paperback,view,/book/show/56250191
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,دنده‌ی آدم: کاوشگری‌های روکو اسکیاوونه,"Manzini, Antonio",,9786222019587,,308        pp,3.90,"2,704","Jan 09, 2014",2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Jun 25, 2022",,Paperback,view,/book/show/60791526
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,ساکن خانۀ دیگران,"زمانی, محمدرضا",,9786004053198,,116        pp,2.29,28,unknown,2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,دوست نداشتم. کلا داستان کوتاه ایرانی‌نویس و آمریکایی نویس دوست ندارم,Notes are private!,0,2,1,not set,not set,"Jun 20, 2022",,Paperback,view (with text),/book/show/53261239
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,بیست زخم کاری,"حسینی‌زاد, محمود",,9786002297129,600229712X,127        pp,2.75,604,2017,2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2022",,Paperback,view,/book/show/34601509
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mistress of Rome        (The Empress of Rome, #2)","Quinn, Kate*",0425232476,9780425232477,0425232476,470        pp,4.03,"24,504","Apr 06, 2010",Dec 2019,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2022",,Paperback,view,/book/show/49570871-mistress-of-rome
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,دن کیشوت,"Cervantes Saavedra, Miguel de",9647468539,,,"1,286        pp",3.90,"270,665",1605,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 17, 2022",,Hardcover,view,/book/show/2139997._
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,‏‫قطار سریع‌السیر توکیو‮‬‫,"Matsumoto, Seichō",,9786001827457,,168        pp,3.67,"11,048",1958,2022,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Jun 16, 2022",,Paperback,view,/book/show/61087571
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,جادوگر,"غفاری, پریسا",,9789642161638,,576        pp,3.00,3,unknown,2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 14, 2022",,Paperback,view,/book/show/58123461
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,روانشناسی هیپنوتیزم,کابوک,,,,unknown,4.33,9,unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 14, 2022",,,view,/book/show/32983930
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,ناتمام دنیا,"زهیری, مهسا",,9789641935346,,510        pp,3.33,15,unknown,2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 14, 2022",,Paperback,view,/book/show/60405462
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,دل دلدادگی,"Mandanipour, Shahriar",,,,928        pp,3.74,87,1998,unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,همیشه نوروز ۱۳۷۹ را به یادم می‌آورد. قصه دلدادگی رو جا و داوود و خانه‌مان و مامان خدا بیامرز و مبل‌های قرمز اتاق نشیمن.,Notes are private!,0,6,2,"Jun 14, 2022Jun 14, 2022","Jun 14, 2022Jun 14, 2022","Jun 14, 2022",,Paperback,view (with text),/book/show/184241._
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moon Brow,"Mandanipour, Shahriar",1632061287,9781632061287,1632061287,464        pp,3.55,128,"Jan 01, 1997","Apr 24, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,اوایل بی پردگی کتاب آزارم می‌داد ولی... وای از این داستان. وای وای وای,Notes are private!,0,1,1,not set,not set,"Jun 14, 2022",,Paperback,view (with text),/book/show/35606613-moon-brow
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heart Bones,"Hoover, Colleen*",,,B084HNWBD6,338        pp,4.25,"503,053","Aug 19, 2020","Aug 19, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really love the book! And as usual , I cried a lot",Notes are private!,0,3,1,"Jun 11, 2022","Jul 24, 2022","Jun 11, 2022",,Kindle Edition,view (with text),/book/show/51007311-heart-bones
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Irreverent        (The Marked, #7)","Scardoni, Bianca*",1999387481,9781999387488,B08Q4GLQYG,0        pp,4.48,"1,703",unknown,"Oct 11, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jun 09, 2022",,Kindle Edition,view,/book/show/56265456-irreverent
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Midsummer's Equation        (Detective Galileo #3),"Higashino, Keigo",1250027926,9781250027924,1250027926,358        pp,3.93,"8,785",Jun 2011,"Feb 23, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Wonderful as always,Notes are private!,0,4,1,not set,not set,"Jun 07, 2022",,Hardcover,view (with text),/book/show/23847971-a-midsummer-s-equation
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Here Goes Nothing,"Toltz, Steve",1612199712,9781612199719,1612199712,384        pp,3.62,"2,759","May 03, 2022","May 03, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I am so grateful . Thanks,Notes are private!,0,5,1,not set,not set,"Jun 01, 2022",,Hardcover,view (with text),/book/show/59093000-here-goes-nothing
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,هشتمین روز زمین,"Mandanipour, Shahriar",,9789644487866,,169        pp,3.34,77,1992,1992,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 27, 2022",,Paperback,view,/book/show/512912._
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Behind Her Eyes,"Pinborough, Sarah*",125011117X,9781250111173,125011117X,307        pp,3.80,"161,802","Jan 26, 2017","Jan 31, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,It was so terrifying... so wonderful so amazing ... so everything!,Notes are private!,0,3,1,not set,not set,"May 27, 2022",,Hardcover,view (with text),/book/show/28965131-behind-her-eyes
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,مست جنگ: یورش سرد,"آذرباد, مسعود",,9786226837835,,unknown,3.45,11,unknown,Sep 2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 25, 2022",,Paperback,view,/book/show/59714211
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Memory of Souls        (A Chorus of Dragons, #3)","Lyons, Jenn*",1250175577,9781250175571,1250175577,636        pp,4.28,"3,478","Aug 25, 2020","Aug 25, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 24, 2022",,Hardcover,view,/book/show/52378515-the-memory-of-souls
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,از هپروت تا دلدادگی,"Ledig, Agnès",,9786222352240,,unknown,4.01,782,"Jun 07, 2012",2022,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 23, 2022",,Paperback,view,/book/show/60549634
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,برلینی‌ها,"فولادی‌نسب, کاوه",,9786220108269,,545        pp,1.65,52,unknown,2022,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,خیانت آن وسط چه می‌گفت؟ چرا؟ آخرش اصلا چطور شد؟ دوباره چرا؟,Notes are private!,0,21,1,not set,not set,"May 23, 2022",,Paperback,view (with text),/book/show/60702065
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,آتش پنهان,"Hawkins, Paula*",,9786003840812,,352        pp,3.50,"154,728","Aug 24, 2021",2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,not set,"May 21, 2022",,Paperback,view,/book/show/60892532
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,حالا دقیقا نیمه‌شب است,"یوسف‌پور, بهنام",9789642072,,,206        pp,4.50,4,unknown,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"کتاب بدی نبود. شبیه کتابهای قفسه آبی نشر چشمه. البته شخصا ترجیحم این است که به جای ""تو آینه"" بنویسم ""توی آینه"" و البته اشکالات نگارشی بیشمار دیگر. یک کتاب بدی نبود. شبیه کتابهای قفسه آبی نشر چشمه. البته شخصا ترجیحم این است که به جای ""تو آینه"" بنویسم ""توی آینه"" و البته اشکالات نگارشی بیشمار دیگر. یک نکته هم برایم جالب بود. یک روزگاری، حتی زمزمه ""سر اومد زمستون"" هم جرم بود و مجازات داشت. حالا راحت توی کتابها نوشته می‌شود. یا به قول نویسنده محترم""تو کتابها"" نوشته می‌شود....more",Notes are private!,0,8,1,not set,not set,"May 16, 2022",,,view (with text),/book/show/59665176
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Roseanna        (Martin Beck, #1)","Sjöwall, Maj",067974598X,9780679745983,067974598X,224        pp,3.78,"17,416",1965,"Jun 29, 1993",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"May 15, 2022",,Paperback,view,/book/show/595538.Roseanna
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le Cri        (Sarah Geringën #1),"Beuglet, Nicolas",2845638779,9782845638778,B01LQSGKXK,494        pp,4.01,"4,349",2016,"Sep 08, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"May 15, 2022",,Kindle Edition,view,/book/show/32063504-le-cri
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,نوادگان,"McManus, Karen*",,9786004614573,,296        pp,3.78,"115,876","Dec 01, 2020",2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,خیلی عالی. مملو از غافلگیری,Notes are private!,0,9,1,not set,not set,"May 11, 2022",,Paperback,view (with text),/book/show/60883771
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,دیو کوکی و دلبر,"Allen, Nancy Campbell*",,,,446        pp,3.98,"5,961","Aug 02, 2016",2019,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"May 08, 2022",,Paperback,view,/book/show/49538891
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,فقط تصور کن,"Phillips, Susan Elizabeth*",,9786007505632,,272        pp,3.76,"8,317","Oct 01, 1984",2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,عاشقانه‌ای پر جنب و جوش با ترجمه نه چندان روان و تا حدی اعصاب خرد کن.,Notes are private!,0,6,1,not set,not set,"May 06, 2022",,Paperback,view (with text),/book/show/59037194
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"سایه خدایان        (The Bloodsworn Saga, #1)","Gwynne, John*",,9786227314373,,632        pp,4.24,"40,895","May 04, 2021","Apr 12, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,واو... واقعا برای ترجمه و چاپ این کتاب متشکرم,Notes are private!,0,21,1,not set,not set,"May 06, 2022",,Hardcover,view (with text),/book/show/60839068
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,باشگاه قتل مارلو,"Thorogood, Robert",,9786225701007,,447        pp,3.79,"36,478","Jan 07, 2021",2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,من مترجم نیستم قطعا. سواد اندکی دارم از زبان انگلیسی و فارسی. کتاب زیاد خوانده‌ام اما. محض رضای خداوند بزرگ، درست ترجمه کنید. متشکرمدارید من را از کتامن مترجم نیستم قطعا. سواد اندکی دارم از زبان انگلیسی و فارسی. کتاب زیاد خوانده‌ام اما. محض رضای خداوند بزرگ، درست ترجمه کنید. متشکرمدارید من را از کتاب و کتاب خواندن بیزار می‌کنید. قسم به همین برکت......more,Notes are private!,0,4,1,not set,not set,"May 01, 2022",,Paperback,view (with text),/book/show/59977293
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,خانم مرکل: قتل در اوکرمارک,"Safier, David",,9786004615150,,312        pp,3.63,"3,533","Oct 27, 2021",2022,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,کتاب معمایی بانمک خنده‌داری بود. از یک طرف هم شوخی با یک سیاستمدار برجسته، با توجه به شرایط کشور ما، برایم از خود کتاب جالب‌تر بود,Notes are private!,0,1,1,not set,not set,"May 01, 2022",,Paperback,view (with text),/book/show/60596191
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,آواز فاخته,"Hardinge, Frances",,,,456        pp,3.96,"8,559","May 08, 2014",2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,به کتاب ترسناک نه بگوییم,Notes are private!,0,4,1,not set,not set,"Apr 30, 2022",,Paperback,view (with text),/book/show/60604714
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tales of the Black Widowers        (The Black Widowers, #1)","Asimov, Isaac",0449237885,9780449237885,0449237885,224        pp,3.89,"2,709",1974,"Jan 12, 1980",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 29, 2022",,Paperback,view,/book/show/99248.Tales_of_the_Black_Widowers
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,چشم باز و گوش باز,"هاشمی, زکریا",,9781642556551,1642556556,372        pp,2.29,56,unknown,2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,آن سالهای دور، قصه مرد سبزپوش با اسب سفید را باور نمی‌کردم....,Notes are private!,0,2,1,not set,not set,"Apr 27, 2022",,ebook,view (with text),/book/show/50892657
