,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Wendy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beyond the Wand: The Magic and Mayhem of Growing Up a Wizard,"Felton, Tom",1538741369,9781538741368,1538741369,288        pp,4.30,"108,798","Oct 18, 2022","Oct 18, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 15, 2023","Apr 17, 2023","Mar 19, 2023",,Hardcover,view,/book/show/61062194-beyond-the-wand
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Revenge of the Wrought-Iron Flamingos        (Meg Langslow, #3)","Andrews, Donna*",0312939582,9780312939588,0312939582,293        pp,4.01,"5,910","Oct 12, 2001",Nov 2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 13, 2023","Mar 18, 2023","Mar 13, 2023",,Mass Market Paperback,view,/book/show/615408.Revenge_of_the_Wrought_Iron_Flamingos
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Encore in Death        (In Death, #56)","Robb, J.D.*",,,B09Y46SX9G,375        pp,4.41,"21,238","Feb 07, 2023","Feb 07, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 13, 2023","Mar 18, 2023","Mar 13, 2023",,Kindle Edition,view,/book/show/60864807-encore-in-death
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Snipped in the Bud        (A Flower Shop Mystery, #4)","Collins, Kate*",0451218310,9780451218315,0451218310,296        pp,3.92,"2,181","May 02, 2006","May 02, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 14, 2023","Apr 15, 2023","Mar 13, 2023",,Mass Market Paperback,view,/book/show/352426.Snipped_in_the_Bud
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dearly Depotted        (A Flower Shop Mystery, #3)","Collins, Kate*",0451215850,9780451215857,0451215850,304        pp,3.94,"2,754","Jul 05, 2005","Jul 05, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 13, 2023","Mar 13, 2023","Mar 13, 2023",,Mass Market Paperback,view,/book/show/258729.Dearly_Depotted
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Slay It with Flowers        (A Flower Shop Mystery, #2)","Collins, Kate*",0451214552,9780451214553,0451214552,304        pp,3.87,"3,042","Mar 01, 2005","Mar 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 13, 2023","Mar 13, 2023","Mar 13, 2023",,Mass Market Paperback,view,/book/show/137669.Slay_It_with_Flowers
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Lady's Guide to Fortune-Hunting,"Irwin, Sophie",0593491971,9780593491973,0593491971,336        pp,3.92,"34,662","May 12, 2022","Apr 18, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2023",,Paperback,view,/book/show/78292265-a-lady-s-guide-to-fortune-hunting
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beer & Broomsticks        (The Unlucky Charms, #3)","Cromer, T. M.*",1956941002,,B09J4QHN9Q,254        pp,4.64,"1,342","Aug 09, 2022","Aug 09, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 11, 2023","Apr 14, 2023","Mar 11, 2023",,Kindle Edition,view,/book/show/59684417-beer-broomsticks
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Courtiers: Intrigue, Ambition, and the Power Players Behind the House of Windsor","Low, Valentine",125028256X,9781250282569,125028256X,384        pp,3.65,"2,860","Oct 06, 2022","Jan 24, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Mar 2023,"Mar 13, 2023","Mar 01, 2023",,Hardcover,view,/book/show/61885039-courtiers
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Final Arrangement        (Flower Shop Mystery, #1)","Adams, Annie*",,,B00AF2HXGC,306        pp,3.75,"2,456","Nov 28, 2012","Nov 28, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Kindle Edition,view,/book/show/16299885-the-final-arrangement
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fierce Love: A Bold Path to Ferocious Courage and Rule-Breaking Kindness That Can Heal the World,"Lewis, Jacqui*",0593233867,9780593233863,0593233867,219        pp,4.01,410,unknown,"Nov 09, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 23, 2023",Mar 2023,"Feb 23, 2023",,Hardcover,view,/book/show/56293867-fierce-love
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Going Dark,"Cruz, Melissa de la*",1454947640,9781454947646,1454947640,336        pp,3.86,"2,238","Jan 31, 2023","Jan 31, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 19, 2023","Feb 23, 2023","Feb 19, 2023",,Hardcover,view,/book/show/62098446-going-dark
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead","Brown, Brené*",1592407331,9781592407330,1592407331,287        pp,4.29,"214,849","Sep 11, 2012","Sep 11, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 16, 2023","Feb 17, 2023","Feb 16, 2023",,Hardcover,view,/book/show/13588356-daring-greatly
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ballad & Dagger        (Outlaw Saints, #1)","Older, Daniel José*",,9781368070867,,359        pp,3.77,"1,664","May 03, 2022","May 03, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 11, 2023","Feb 19, 2023","Feb 11, 2023",,ebook,view,/book/show/57121666-ballad-dagger
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Braving the Wilderness: The Quest for True Belonging and the Courage to Stand Alone,"Brown, Brené*",0812995848,9780812995848,0812995848,197        pp,4.13,"108,972","Sep 12, 2017","Sep 12, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 02, 2023","Feb 04, 2023","Feb 02, 2023",,Hardcover,view,/book/show/34565022-braving-the-wilderness
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Layla,"Hoover, Colleen*",1542000181,9781542000185,B085ZZFKBV,305        pp,3.65,"457,224","Dec 08, 2020","Dec 08, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 30, 2023","Feb 02, 2023","Jan 30, 2023",,Kindle Edition,view,/book/show/52089753-layla
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A New Kind of Christianity: Ten Questions That Are Transforming the Faith,"McLaren, Brian D.",0061853984,9780061853982,0061853984,320        pp,3.98,"2,985","Feb 09, 2010","Feb 09, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 29, 2023","Feb 07, 2023","Jan 29, 2023",,Hardcover,view,/book/show/6712499-a-new-kind-of-christianity
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Whiskey & Witches        (The Unlucky Charms, #2)","Cromer, T. M.*",1735203297,,B09DRZZM9D,250        pp,4.61,"1,657","Mar 22, 2022","Apr 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 29, 2023","Mar 11, 2023","Jan 29, 2023",,Kindle Edition,view,/book/show/59009620-whiskey-witches
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rising Strong: The Reckoning. The Rumble. The Revolution.,"Brown, Brené*",0812995821,9780812995824,0812995821,336        pp,4.25,"82,325","Aug 25, 2015","Aug 25, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 29, 2023","Jan 29, 2023","Jan 29, 2023",,Hardcover,view,/book/show/23317538-rising-strong
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dare to Lead,"Brown, Brené*",147356252X,9781473562523,147356252X,332        pp,4.19,"105,736","Oct 16, 2018","Oct 11, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 29, 2023","Jan 30, 2023","Jan 29, 2023",,ebook,view,/book/show/40109367-dare-to-lead
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Choice        (The Dragon Heart Legacy, #3)","Roberts, Nora*",,,B09NTKJXFR,438        pp,4.33,"31,400","Nov 22, 2022","Nov 22, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 29, 2023","Feb 16, 2023","Jan 29, 2023",,Kindle Edition,view,/book/show/59926501-the-choice
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Them Bones        (Sarah Booth Delaney, #1)","Haines, Carolyn*",0553581716,9780553581713,0553581716,336        pp,3.95,"5,838","Jan 01, 1999","Nov 02, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 04, 2023","Feb 07, 2023","Jan 28, 2023",,Mass Market Paperback,view,/book/show/905887.Them_Bones
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Caramel Pecan Roll Murder        (Hannah Swensen, #28)","Fluke, Joanne*",1496736109,,B0964HCFH1,304        pp,3.61,"7,640",unknown,"Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2023",,Kindle Edition,view,/book/show/58301956-caramel-pecan-roll-murder
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Murder on an Irish Farm        (Irish Village Mystery, #8)","O'Connor, Carlene*",1496730860,9781496730862,B0964F2G1Y,304        pp,4.22,"3,505","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2023",,Kindle Edition,view,/book/show/58404996-murder-on-an-irish-farm
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Recovery Agent,"Evanovich, Janet*",1982154926,9781982154929,1982154926,352        pp,3.65,"36,270","Mar 22, 2022","Feb 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2023",,Paperback,view,/book/show/61273717-the-recovery-agent
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Plot and the Pendulum        (Library Lover's Mystery, #13)","McKinlay, Jenn",0593101804,9780593101803,0593101804,296        pp,4.10,"2,430","Oct 11, 2022","Oct 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2023",,Hardcover,view,/book/show/60057820-the-plot-and-the-pendulum
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Strawberried Alive        (Cupcake Bakery Mystery, #14)","McKinlay, Jenn",059333339X,9780593333396,059333339X,277        pp,4.16,"2,397","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2023",,Mass Market Paperback,view,/book/show/58702611-strawberried-alive
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fatal Fascinator        (Hat Shop Mystery, #7)","McKinlay, Jenn",0593546776,9780593546772,0593546776,304        pp,4.17,"1,432","Jan 03, 2023","Jan 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2023",,Mass Market Paperback,view,/book/show/60758863-fatal-fascinator
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Who Gets Believed?: When the Truth Isn't Enough,"Nayeri, Dina*",1646220722,9781646220724,1646220722,284        pp,3.45,582,"Mar 07, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2022",,Hardcover,view,/book/show/62337617-who-gets-believed
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spare,Prince Harry,0593593804,9780593593806,0593593804,410        pp,3.86,"354,118","Jan 10, 2023","Jan 10, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 18, 2023","Mar 26, 2023","Dec 31, 2022",,Hardcover,view,/book/show/62296528-spare
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Have Some Questions for You,"Makkai, Rebecca*",0593490142,9780593490143,0593490142,438        pp,3.62,"101,905","Feb 21, 2023","Feb 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2022",,Hardcover,view,/book/show/61053829-i-have-some-questions-for-you
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Parent Like It Matters: How to Raise Joyful, Change-Making Girls","Dias, Janice Johnson",198481964X,9781984819642,198481964X,256        pp,3.70,153,unknown,"Feb 08, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 31, 2022","Jan 29, 2023","Dec 31, 2022",,Paperback,view,/book/show/60007325-parent-like-it-matters
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Malibu Rising,"Reid, Taylor Jenkins*",,,,369        pp,4.04,"1,018,337","May 27, 2021","Jun 01, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 31, 2022","Jan 04, 2023","Dec 31, 2022",,Hardcover,view,/book/show/55404546-malibu-rising
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Big Bang Theory: The Definitive, Inside Story of the Epic Hit Series","Radloff, Jessica",1538708493,9781538708491,1538708493,528        pp,4.48,"3,160","Oct 11, 2022","Oct 11, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 31, 2022","Jan 29, 2023","Dec 31, 2022",,Hardcover,view,/book/show/60383014-the-big-bang-theory
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beagles Love Muffin But Murder        (Beagle Diner Cozy Mysteries #3),"Phipps, C.A.*",,,B09MBP4RGH,274        pp,4.23,57,unknown,"Apr 24, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2022",,Kindle Edition,view,/book/show/59784478-beagles-love-muffin-but-murder
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beagles Love Steak Secrets,"Phipps, C.A.*",,,B09DXZSXSS,245        pp,4.55,93,unknown,Dec 2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2022",,Kindle Edition,view,/book/show/59593772-beagles-love-steak-secrets
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beagles Love Cupcake Crimes        (The Beagle Diner Cozy Mysteries #1),"Phipps, C.A.*",,,B09992ZK1B,278        pp,4.34,488,unknown,"Sep 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2022",,Kindle Edition,view,/book/show/58551660-beagles-love-cupcake-crimes
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reminders of Him,"Hoover, Colleen*",,,,335        pp,4.38,"1,197,953","Jan 18, 2022","Jan 18, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 04, 2022","Dec 31, 2022",,Kindle Edition,view,/book/show/58341222-reminders-of-him
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Babysitters Coven        (The Babysitters Coven, #1)","Williams, Kate*",0525707379,9780525707370,0525707379,355        pp,3.46,"6,351","Sep 17, 2019","Sep 17, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 23, 2022","Dec 31, 2022",,Hardcover,view,/book/show/38856385-the-babysitters-coven
