,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Cheryl's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Crossing Places        (Ruth Galloway, #1)","Griffiths, Elly*",,,B003UV90G6,306        pp,3.93,"55,579","Feb 05, 2009","Jan 05, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dammit! 3/4 through my  and the pages crashes. I’m not going to write it all again. (should’ve wrote it offsite and then just pasted it in.)A suDammit! 3/4 through my  and the pages crashes. I’m not going to write it all again. (should’ve wrote it offsite and then just pasted it in.)A suspenseful read with lots of twist and turns. Unfortunately, I knew who did it by page 97. One aspect of the book still does just not make sense to me. Onto the next one . ...more",Notes are private!,0,1,1,"Dec 13, 2023","Dec 14, 2023","Dec 14, 2023",,Kindle Edition,view (with text),/book/show/9787054-the-crossing-places
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Perilous Undertaking        (Veronica Speedwell, #2)","Raybourn, Deanna*",0451476158,9780451476159,0451476158,338        pp,4.10,"26,769","Jan 10, 2017","Jan 10, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Even tho the tie-up at the end was a bit far-fetched (or maybe not, who am I to say?) it was good read getting to it. I love this series. This is my 2Even tho the tie-up at the end was a bit far-fetched (or maybe not, who am I to say?) it was good read getting to it. I love this series. This is my 2nd time through and current knowledge brings a whole new dimension to the building of the relationship and the now. ...more",Notes are private!,0,1,1,"Dec 03, 2023","Dec 05, 2023","Dec 05, 2023",,Hardcover,view (with text),/book/show/30008834-a-perilous-undertaking
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Squirrel Seeks Chipmunk,"Sedaris, David",0316038393,9780316038393,0316038393,163        pp,3.38,"63,235",2010,Sep 2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,And here I thought they’d be cute little stories I could read to a child. Ha!,Notes are private!,0,3,1,Dec 2023,Dec 2023,"Dec 01, 2023",,Hardcover,view (with text),/book/show/7857195-squirrel-seeks-chipmunk
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It Came from Ohio,"Renner, James*",1598510630,9781598510638,1598510630,111        pp,3.68,226,"Sep 09, 2012","Sep 15, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 29, 2023",,Paperback,view,/book/show/16007832-it-came-from-ohio
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Secrets of Winter        (Josephine Tey, #9)","Upson, Nicola*",1643856359,9781643856353,B087PN1NZL,223        pp,3.89,"1,612","Oct 06, 2020","Oct 06, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I so very much appreciate a surprising reveal, and this sure had one. Well written, good dialogue, believable and great characters. Marlene Dietrich, I so very much appreciate a surprising reveal, and this sure had one. Well written, good dialogue, believable and great characters. Marlene Dietrich, as always, played a major role. ...more",Notes are private!,0,3,1,"Nov 25, 2023","Nov 26, 2023","Nov 25, 2023",,Kindle Edition,view (with text),/book/show/54014919-the-secrets-of-winter
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Forgers by Bradford Morrow        (2015-11-10),"Morrow, Bradford*",,,B01FGL0QOC,0        pp,3.18,"2,003","Nov 04, 2014",unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I knew when the first chapter.,Notes are private!,0,1,1,"Nov 22, 2023","Nov 23, 2023","Nov 23, 2023",,Paperback,view (with text),/book/show/168864660-the-forgers-by-bradford-morrow
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Anne of Green Gables        (Anne of Green Gables, #1)","Montgomery, L.M.",0451528824,9780451528827,0451528824,320        pp,4.31,"978,820",1908,"May 06, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Nice way to warm a rain-chilled day. Oldie but goodie.,Notes are private!,0,5,1,"Nov 22, 2023","Nov 22, 2023","Nov 22, 2023",,Mass Market Paperback,view (with text),/book/show/8127.Anne_of_Green_Gables
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gardening Can Be Murder: How Poisonous Poppies, Sinister Shovels, and Grim Gardens Have Inspired Mystery Writers","McDowell, Marta*",1643261126,9781643261126,1643261126,216        pp,3.56,262,"Sep 05, 2023","Sep 05, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Gardening detectives, murders set in gardens, famously real and fictionalized, just a horticultural cornucopia of related literature. It has sure elonGardening detectives, murders set in gardens, famously real and fictionalized, just a horticultural cornucopia of related literature. It has sure elongated my TBR list to look for. ...more",Notes are private!,0,2,1,"Nov 21, 2023","Nov 29, 2023","Nov 21, 2023",,Hardcover,view (with text),/book/show/75593881-gardening-can-be-murder
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Still Life        (Inspector Karen Pirie, #6)","McDermid, Val",0802157440,9780802157447,0802157440,436        pp,4.21,"12,390","Aug 20, 2020","Oct 06, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What are the chances of reading 3 consecutive books where they all had related twists? Things happen in 3’s, right? All 3 books took place during someWhat are the chances of reading 3 consecutive books where they all had related twists? Things happen in 3’s, right? All 3 books took place during some span of Covid. Then 2 had arsons via a postal delivery slot, and 2 faked deaths with wills to benefit there after. The 3 authors are from the UK, so another aspect. Uncanny! But about this one… well I’ve kinda nibbled away some of the plot twists, but it was rather obvious from the get-go, so I doubt I’ve spoiled anything for you. If you’re like me, you just want the big reveal, anyway. Well written, easy dialogue, good characters & believable happenings. (Tho the camper? Really???)Bonus? Extra Scottish lingo! ...more",Notes are private!,0,3,1,"Nov 17, 2023","Nov 18, 2023","Nov 18, 2023",,Hardcover,view (with text),/book/show/53142911-still-life
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Run, Rose, Run","Parton, Dolly",075955434X,9780759554344,075955434X,439        pp,3.81,"122,507","Mar 07, 2022","Mar 07, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sorry Dolly! Love you, love your music, but just could not get into your fiction.",Notes are private!,0,4,1,"Nov 16, 2023","Nov 16, 2023","Nov 16, 2023",,Hardcover,view (with text),/book/show/58505877-run-rose-run
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The ""I Love My Air Fryer"" 5-Ingredient Recipe Book: From French Toast Sticks to Buttermilk-Fried Chicken Thighs, 175 Quick and Easy Recipes        (""I Love My"" Cookbook Series)","Fields, Robin",1507216289,9781507216286,1507216289,224        pp,3.97,78,unknown,"Jul 20, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It amazes me how much you can do in a “fryer” and that frying is the only thing I’ve never done in it. I’ve baked Pizzas, cakes, vegetables, breads, mIt amazes me how much you can do in a “fryer” and that frying is the only thing I’ve never done in it. I’ve baked Pizzas, cakes, vegetables, breads, meals.. I just love mine and looking forward to making many of the recipes in here : lasagna!! Cheesecake!! Brussels sprouts!!!!Hope they do a vegetarian one soon, as modifications are always required when not....more",Notes are private!,0,2,1,"Nov 15, 2023","Nov 15, 2023","Nov 15, 2023",,Paperback,view (with text),/book/show/55710643-the-i-love-my-air-fryer-5-ingredient-recipe-book
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shortest Journey,"Holt, Hazel",1845595319,9781845595319,1845595319,0        pp,3.93,412,1994,2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Again, then ending figured out, but still fun reading the lateral clues to divert. A happy, if implausible, ending.. (you married your sister?) and juAgain, then ending figured out, but still fun reading the lateral clues to divert. A happy, if implausible, ending.. (you married your sister?) and just a nice easy stroll through the story. Gentle reading....more",Notes are private!,0,1,1,"Nov 14, 2023","Nov 15, 2023","Nov 14, 2023",,Audio CD,view (with text),/book/show/13453052-the-shortest-journey
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mrs. Malory and the Festival Murders        (Mrs. Malory Mysteries, #4)","Holt, Hazel",0451180151,9780451180155,0451180151,96        pp,3.76,369,"Jul 01, 1994","Jul 01, 1994",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Many possibles to divert and the actual reason was a surprise. I was also surprised when incest and pedophilia came into play. Still, I like the charaMany possibles to divert and the actual reason was a surprise. I was also surprised when incest and pedophilia came into play. Still, I like the characters and dialogue. I’ve learned a few new words and believe I will continue on with this series. Her endings are certainly unique....more",Notes are private!,0,2,1,"Nov 13, 2023","Nov 13, 2023","Nov 13, 2023",,Mass Market Paperback,view (with text),/book/show/678421.Mrs_Malory_and_the_Festival_Murders
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ten Poems to Change Your Life,"Housden, Roger*",0609609017,9780609609019,0609609017,144        pp,4.04,"1,257","Jun 26, 2001","Jun 26, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Poetry course in a book. Of subjective influence, yes. Done backstory into the poet, the poem.",Notes are private!,0,0,1,"Nov 12, 2023","Nov 12, 2023","Nov 12, 2023",,Hardcover,view (with text),/book/show/835249.Ten_Poems_to_Change_Your_Life
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"We Need to Talk About Vaginas: An IMPORTANT Book About Vulvas, Periods, Puberty, and Sex!","Rodgers, Dr Allison K.",1684494001,9781684494002,B0BSD4Q692,0        pp,4.52,126,unknown,"Feb 28, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was in a box donated to my Little Free Library and I just had to read it. Filled with colorful images to go with everything related to our most sThis was in a box donated to my Little Free Library and I just had to read it. Filled with colorful images to go with everything related to our most sacred body area, it was a fascinating read. I even, at 66, actually learned something! There are different kinds of hymens! I think this book should be on the shelf of every young lady to inform and prepare. I’m certainly going to share it! ...more",Notes are private!,0,4,1,"Nov 11, 2023","Nov 11, 2023","Nov 11, 2023",,Kindle Edition,view (with text),/book/show/124923134-we-need-to-talk-about-vaginas
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mrs Mallory Investigates (Onyx) by Hazel Holt        (Onyx) by Hazel Holt (1991-10-31),"Holt, Hazel",,,B01K8ZDDAA,0        pp,3.80,857,"Feb 02, 1989",unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I’d have given it a 5 if I hadn’t figured out the killer so early on. I like the characters. Good dialogue. Nothing unbelievable. Good diversions. ButI’d have given it a 5 if I hadn’t figured out the killer so early on. I like the characters. Good dialogue. Nothing unbelievable. Good diversions. But I had set and it was. I look forward to reading all the rest in this series. ...more,Notes are private!,0,0,1,"Nov 11, 2023","Nov 11, 2023","Nov 11, 2023",,Mass Market Paperback,view (with text),/book/show/133586286-mrs-mallory-investigates-onyx-by-hazel-holt
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Grass Harp, Including A Tree of Night and Other Stories","Capote, Truman",0679745572,9780679745570,0679745572,272        pp,4.01,"6,077","Jan 02, 1956","Sep 28, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 09, 2023","Nov 11, 2023","Nov 09, 2023",,Paperback,view,/book/show/9924.The_Grass_Harp_Including_A_Tree_of_Night_and_Other_Stories
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ibiza Crone Club Book 1: New beginnings,"O'Brien, Josephine",,9798846131842,,unknown,4.00,3,unknown,"Aug 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 06, 2023",,Paperback,view,/book/show/75462351-the-ibiza-crone-club-book-1
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Curious Charms of Arthur Pepper,"Patrick, Phaedra*",0778319334,9780778319337,0778319334,331        pp,3.93,"52,371","Jan 29, 2016","May 03, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Once it gets going, I keeps you enthralled. Finding a charm bracelet in his deceased wife’s boot as he readies himself to finally donate her clothing Once it gets going, I keeps you enthralled. Finding a charm bracelet in his deceased wife’s boot as he readies himself to finally donate her clothing sets Arthur off on a series of adventures for each token. Not knowing of her life before their 40 years together, he is pleasantly surprised, worried, and taken aback with the adventures and people she shared them with. A man of regimental living, each search for answers brings his own adventures and realizations about himself. It also brings him closer to his 2 grown children, his neighbors, and those that have answers to the questions the charms posed.A nice, easy read. Relaxing and, well, charming....more",Notes are private!,0,2,1,"Nov 05, 2023","Nov 05, 2023","Nov 05, 2023",,Hardcover,view (with text),/book/show/26722820-the-curious-charms-of-arthur-pepper
