,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Thomas's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chinese in America: A Narrative History,"Chang, Iris",0142004170,9780142004173,0142004170,544        pp,4.29,"1,170","Mar 31, 2003","Mar 30, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2024",,Paperback,view,/book/show/503633.The_Chinese_in_America
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Shall Not Hate: A Gaza Doctor's Journey on the Road to Peace and Human Dignity,"Abuelaish, Izzeldin",0802779174,9780802779175,0802779174,237        pp,4.30,"6,697","Apr 27, 2010","Jan 11, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Some mixed feelings about this book but giving it four stars from a place of good will. The positives: I thought Izzeldin Abuelaish did a great job ofSome mixed feelings about this book but giving it four stars from a place of good will. The positives: I thought Izzeldin Abuelaish did a great job of writing about the devastation he and his family experienced at the hands of the Israeli occupation of Palestine. More specifically, three of his daughters and his niece were killed by an Israeli shelling. Just so heartbreaking and awful. It was wild to see how some Israeli individuals used certain justifications (e.g., your home where your daughters were killed was hiding members of Hamas) in response to his daughters’ deaths, the EXACT same justifications people are using to defend the horrific genocide of Palestinian people occurring right now at the hands of Zionists. I also appreciated the honesty in which he wrote about how parents who face discrimination can lash out at their kids. It’s of course not a justification for how marginalized parents can mistreat their children, but I think it’s important to name this as a relational dynamic within families who face systemic oppression.I’m going to reference Raheleh Abbasinejad’s  for why I had some issues with this book. I agree with Raheleh that it seemed like Izzeldin would at times minimize the reactions of Palestinians to their own oppression. He had a very “Palestinians and Israelis just need to listen to one another” and “it does no good to hate your oppressor” attitude which felt a bit patronizing. I know this isn’t the same thing, but as someone who’s faced abuse from people in power at different points of my life, it would anger me if someone were to say something like “Thomas you just need to listen to your abuser and not hate them so we can all move forward.” Within the context of race relations in the United States (which, again, I know we can’t draw an exact parallel) it reminds me of people who get mad when people of color, particularly Black individuals, are angry and hostile in reaction to their oppression – which I think they have every right to be. In relation to this point, I found it odd at times that Izzeldin would quote Martin Luthor King Jr., but would use his quotes in a way to back up his own points instead of adhering more closely to King’s criticism of white liberals, for example. Anyway, clearly this author has suffered a lot, and this book’s existence does shed light on how Palestinians have been oppressed by Israel for a long time. On the sentence level I found the book well-written and easy to get through even though the content was brutal. I would perhaps recommend it to those who want to educate themselves about the ongoing genocide occurring in Palestine, while cautioning readers to take into accounts the critiques raised in the prior paragraph....more",Notes are private!,0,69,1,"Mar 20, 2024","Mar 22, 2024","Feb 22, 2024",,Hardcover,view (with text),/book/show/8550813-i-shall-not-hate
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Erasure,"Everett, Percival",0786888156,9780786888153,0786888156,280        pp,4.20,"11,373",2001,"Oct 02, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2024",,Paperback,view,/book/show/355862.Erasure
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Briefly, A Delicious Life","Stevens, Nell",1982190949,9781982190941,1982190949,304        pp,3.77,"5,422","Jul 19, 2022","Jul 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 16, 2024",,Hardcover,view,/book/show/59366260-briefly-a-delicious-life
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman in Me,"Spears, Britney",,9781761107627,1761107623,277        pp,3.91,"383,913","Oct 24, 2023","Oct 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 16, 2024",,Hardcover,view,/book/show/201009490-the-woman-in-me
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Green Frog: Stories,"Chung, Gina*",0593469364,9780593469361,0593469364,240        pp,4.22,161,"Mar 12, 2024","Mar 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 15, 2024",,Paperback,view,/book/show/177185879-green-frog
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ours,"Williams, Phillip B.*",059365482X,9780593654828,,592        pp,3.90,248,"Feb 20, 2024","Feb 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2024",,Hardcover,view,/book/show/195095780-ours
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bright Dead Things,"Limon, Ada*",1571314717,9781571314710,1571314717,105        pp,4.22,"11,270","Sep 08, 2015","Sep 15, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2024",,Paperback,view,/book/show/24945396-bright-dead-things
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"World of Wonders: In Praise of Fireflies, Whale Sharks, and Other Astonishments","Nezhukumatathil, Aimee*",1571313656,9781571313652,1571313656,165        pp,4.07,"19,301","Sep 08, 2020","Aug 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2024",,Hardcover,view,/book/show/48615751-world-of-wonders
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Togani,"Gong, Jiyoung",0824894871,9780824894870,0824894871,264        pp,4.34,386,"Jan 01, 2009","Apr 30, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2024",,Paperback,view,/book/show/61898527-togani
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Real Americans,"Khong, Rachel*",0593537254,9780593537251,,416        pp,4.23,467,"Apr 30, 2024","Apr 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2024",,Hardcover,view,/book/show/62929342-real-americans
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Unlikely Pilgrimage of Harold Fry        (Harold Fry, #1)","Joyce, Rachel",0812993292,9780812993295,0812993292,320        pp,3.94,"181,091","Mar 15, 2012","Jul 24, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2024",,Hardcover,view,/book/show/13227454-the-unlikely-pilgrimage-of-harold-fry
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Love Song of Miss Queenie Hennessy        (Harold Fry, #2)","Joyce, Rachel",0385682824,9780385682824,0385682824,352        pp,4.08,"30,047","Oct 07, 2014","Oct 21, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2024",,Hardcover,view,/book/show/20890479-the-love-song-of-miss-queenie-hennessy
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heartburn,"Ephron, Nora",,,,179        pp,3.61,"65,386",1983,May 1996,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2024",,Paperback,view,/book/show/225343.Heartburn
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ghost Work: How to Stop Silicon Valley from Building a New Global Underclass,"Gray, Mary L.",,,B07FKB6CZK,288        pp,3.72,385,2019,"May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2024",,Kindle Edition,view,/book/show/41963432-ghost-work
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How the Pill Changes Everything: Your Brain on Birth Control,"Hill, Sarah E.",1409178854,,B07QCPS2WV,320        pp,4.08,"8,342","Oct 01, 2019","Oct 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2024",,Kindle Edition,view,/book/show/52665079-how-the-pill-changes-everything
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Legends & Lattes        (Legends & Lattes, #1)","Baldree, Travis*",,,B0B3755RV9,296        pp,4.14,"184,753","Feb 22, 2022","Jun 07, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another short  because I found this book cute though that’s about it! I think this might be a case of mismatch of genres. I like the idea of a nAnother short  because I found this book cute though that’s about it! I think this might be a case of mismatch of genres. I like the idea of a novel that doesn’t rely on conflict to keep the story going, though I still struggled to get much out of Legends and Lattes. The writing felt too simplistic for me, and the characters didn’t pop or come across as especially three-dimensional. Also, yay for the sapphic elements (even though I still didn’t like the book much overall)....more",Notes are private!,3,46,1,"Mar 16, 2024","Mar 18, 2024","Feb 07, 2024",,Kindle Edition,view (with text),/book/show/61242426-legends-lattes
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cutting School: The Segrenomics of American Education,"Rooks, Noliwe",1620972484,9781620972489,1620972484,256        pp,4.23,462,"Sep 26, 2017","Sep 26, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thoughtful, well-written, and well-argued book about the underfunding and undermining of public schools in the United States, with an emphasis on how Thoughtful, well-written, and well-argued book about the underfunding and undermining of public schools in the United States, with an emphasis on how this negatively affects Black and Latinx students. Dr. Noliwe Rooks does a great job of explaining and providing evidence for her term “segrenomics,” in which wealth disparities within education create wildly disparate and unequal opportunities for Black and Latinx students compared to wealthy white and Asian students. She makes several great arguments, including advocating for the importance of integration as opposed to allocating funds toward private schools and criticizing programs like Teach for America for not doing enough to dismantle root causes of educational inequity (e.g., poverty, policies that create segregated educational opportunities).I liked too toward the end of the book how she emphasizes the need for us to actually listen to teenagers about their experience. It was nice that she ended the book with the perspectives of two Black educators who had themselves attended underfunded schools as children....more",Notes are private!,0,47,1,"Feb 07, 2024","Feb 13, 2024","Feb 07, 2024",,Hardcover,view (with text),/book/show/34196066-cutting-school
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clytemnestra,"Casati, Costanza*",1728279372,9781728279374,1728279372,512        pp,4.26,"21,847","May 02, 2023","Mar 05, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 05, 2024",,Paperback,view,/book/show/129340650-clytemnestra
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Boy with the Topknot: A Memoir of Love, Secrets and Lies","Sanghera, Sathnam",,,,336        pp,4.04,"2,416","Mar 01, 2008","Apr 30, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 04, 2024",,Paperback,view,/book/show/56973068-the-boy-with-the-topknot
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Alice        (The Chronicles of Alice, #1)","Henry, Christina*",0593641663,9780593641668,0593641663,304        pp,3.85,"42,778","Aug 04, 2015","Apr 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 04, 2024",,Paperback,view,/book/show/182484392-alice
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Behind You Is the Sea,"Darraj, Susan Muaddi*",0063324237,9780063324237,0063324237,256        pp,4.18,"1,396","Jan 16, 2024","Jan 16, 2024",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 starsAn interconnected set of short stories about Palestinian Americans living in Baltimore, Maryland. The first few stories dragged for me; I did3.5 starsAn interconnected set of short stories about Palestinian Americans living in Baltimore, Maryland. The first few stories dragged for me; I didn’t feel like the characters were well-developed or that the stories accomplished an emotional arc by their conclusion. I agree with this  about Susan Muaddi Darraj’s writing perhaps perpetuating some stereotypes related to Arab men.However, the stories in the second half of the book won me over much more. I felt like they captured how classism and racist manifest within the Palestinian American community, while also thoughtfully portraying nuanced Palestinian American female characters. My favorite two stories from the collection were “Behind You Is the Sea” and “Gyroscopes.” I’m looking forward to continuing to read Palestinian authors!...more",Notes are private!,3,37,1,"Mar 05, 2024","Mar 07, 2024","Feb 01, 2024",,Hardcover,view (with text),/book/show/134221617-behind-you-is-the-sea
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life and Other Love Songs,"Gray, Anissa*",198480247X,9781984802477,198480247X,352        pp,3.77,"1,666","Apr 11, 2023","Mar 26, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2024",,Paperback,view,/book/show/202468449-life-and-other-love-songs
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Waiting for the Flood        (Spires, #2)","Hall, Alexis*",1728251354,9781728251356,1728251354,384        pp,4.01,"4,378","Feb 21, 2015","Feb 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2024",,Paperback,view,/book/show/89468474-waiting-for-the-flood
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Children of Blood and Bone        (Legacy of Orïsha, #1)","Adeyemi, Tomi*",1250294622,9781250294623,1250294622,560        pp,4.11,"223,512","Mar 06, 2018","Feb 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2024",,Paperback,view,/book/show/39280512-children-of-blood-and-bone
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Berry Pickers,"Peters, Amanda*",1646221958,9781646221950,1646221958,307        pp,4.18,"49,343","Apr 04, 2023","Oct 31, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2024",,Hardcover,view,/book/show/123036004-the-berry-pickers
