,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Fabia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'idea di Europa,"Malandrino, Corrado",882900085X,9788829000852,882900085X,282        pp,4.00,1,unknown,"May 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 29, 2022","Jun 04, 2022","Oct 07, 2021",,Paperback,view,/book/show/59234085-l-idea-di-europa
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"La scienza dei capelli. La verità, i falsi miti. Il modo migliore per prendersene cura","Buttini, Elena Accorsi",8858035178,9788858035177,8858035178,192        pp,3.55,213,unknown,May 2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 06, 2021","Dec 14, 2021","Oct 07, 2021",,Paperback,view,/book/show/58079322-la-scienza-dei-capelli-la-verit-i-falsi-miti-il-modo-migliore-per-pr
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Storia della prima Repubblica: L'Italia dal 1943 al 2003,"Lepre, Aurelio",8815114092,9788815114099,8815114092,432        pp,3.66,41,unknown,Nov 2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Nov 28, 2022","Jan 16, 2023","Oct 07, 2021",,Paperback,view,/book/show/16152820-storia-della-prima-repubblica
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il manifesto di Ventotene,"Spinelli, Altiero",8804557923,,,240        pp,4.15,93,1991,May 2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Il valore di un'idea, prima ancora che dal suo successo finale, è dimostrato dalla sua capacità di risorgere dalle proprie sconfitte.""""Il valore di un'idea, prima ancora che dal suo successo finale, è dimostrato dalla sua capacità di risorgere dalle proprie sconfitte.""...more",Notes are private!,0,8,1,"Dec 15, 2021","Mar 28, 2022","Oct 07, 2021",,Paperback,view (with text),/book/show/59234057-il-manifesto-di-ventotene
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sdoppiamento: Una prospettiva nuova per l'Europa,"Fabbrini, Sergio",8858129040,9788858129043,B06XG1DFV9,146        pp,4.50,2,unknown,"Mar 16, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Jun 08, 2022Oct 06, 2021","Jun 09, 2022Jun 09, 2022","Oct 06, 2021",,Kindle Edition,view,/book/show/34677497-sdoppiamento
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il Libro dell'Economia,"Kishtainy, Niall*",8858014154,9788858014158,8858014154,352        pp,4.02,"2,149","Aug 20, 2012",Sep 2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 12, 2022","Mar 18, 2022","Oct 05, 2021",,Hardcover,view,/book/show/27809885-il-libro-dell-economia
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lawpills, la legge nel quotidiano","Ferrari, Giulia Leonie",889914429X,9788899144296,889914429X,176        pp,4.00,3,unknown,"Dec 01, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dietro questo libro manca completamente l'opera di un correttore di bozze. Almeno spero, perché altrimenti avrebbe fatto un pessimo lavoro. Quanto ai Dietro questo libro manca completamente l'opera di un correttore di bozze. Almeno spero, perché altrimenti avrebbe fatto un pessimo lavoro. Quanto ai contenuti: senza infamia e senza lode, non ci vedo nulla di rivoluzionario....more",Notes are private!,0,2,1,"Sep 26, 2021","Oct 03, 2021","Sep 26, 2021",,Paperback,view (with text),/book/show/56577028-lawpills-la-legge-nel-quotidiano
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Diritto Amministrativo,"Zincani, Marco",,9788894123470,8894123472,"1,024        pp",0.00,0,unknown,Nov 2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Mar 04, 2022Sep 16, 2021","Jun 11, 2022Dec 30, 2021","Sep 16, 2021",,Hardcover,view,/book/show/59006836-diritto-amministrativo
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Facci caso: Come non farti distrarre dalle sciocchezze e dare attenzione a ciò che conta davvero nella vita,"Romagnoli, Gennaro",8835702941,9788835702948,B08BQZ7Q8F,288        pp,3.87,119,unknown,"Jul 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 08, 2021","Sep 21, 2021","Sep 08, 2021",,Kindle Edition,view,/book/show/54464060-facci-caso
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Scrivere bene: Dieci regole e qualche consiglio,"Barattelli, Bianca",8815257136,9788815257130,8815257136,212        pp,3.75,12,"Sep 17, 2015","Sep 17, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Sep 02, 2021","Sep 18, 2021","Sep 02, 2021",,Paperback,view,/book/show/30118869-scrivere-bene
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fare conversazione: Come parlare alla gente, aumentare il vostro carisma, le abilità sociali, attaccare bottone & diminuire l'ansia sociale","Sanderson, Aston",1546845194,9781546845195,1546845194,48        pp,3.37,285,unknown,"May 22, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 31, 2021",Sep 2021,"Aug 31, 2021",,Paperback,view,/book/show/35409220-fare-conversazione
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La parola magica: Il primo libro che ti cambia mentre lo leggi con il potere dell'intelligenza linguistica,"Borzacchiello, Paolo",885208665X,9788852086656,B07BC6CNGS,266        pp,3.84,687,"Apr 17, 2018","Apr 17, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 28, 2021","Aug 30, 2021","Aug 27, 2021",,Kindle Edition,view,/book/show/39817078-la-parola-magica
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Olive Kitteridge,"Strout, Elizabeth*",886411033X,9788864110332,886411033X,383        pp,3.85,"236,068","Mar 25, 2008","Jul 02, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Aug 26, 2021","Sep 26, 2021","Aug 26, 2021",,Paperback,view,/book/show/9667105-olive-kitteridge
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il pane perduto,"Bruck, Edith",8834604512,9788834604519,8834604512,126        pp,3.69,"1,611","Jan 20, 2021","Jan 21, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Aug 18, 2021","Oct 06, 2021","Aug 18, 2021",,Paperback,view,/book/show/57969168-il-pane-perduto
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'importanza di ogni parola,"Morrison, Toni",8893428997,,B07YMWBSY7,400        pp,4.30,"3,677","Feb 12, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2021",,Kindle Edition,view,/book/show/48529210-l-importanza-di-ogni-parola
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cronache dal Cono Sud,"Sepúlveda, Luis",886088022X,9788860880222,886088022X,126        pp,3.42,177,2007,"Jan 11, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2021",,Paperback,view,/book/show/9669290-cronache-dal-cono-sud
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Collasso,"Diamond, Jared",880622073X,9788806220730,880622073X,566        pp,3.93,"71,321",2004,"Sep 17, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2021",,Paperback,view,/book/show/41579826-collasso
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aver cura di sé,"Mortari, Luigina",8832850737,9788832850734,8832850737,190        pp,3.58,12,unknown,2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2021",,Paperback,view,/book/show/45887650-aver-cura-di-s
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dopo le fiamme,"Aramburu, Fernando",8823525128,,B07QQY6BQ2,175        pp,3.92,"1,070",Oct 2008,"May 09, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2021",,Kindle Edition,view,/book/show/45697777-dopo-le-fiamme
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Volti d'Italia: Viaggio nei nostri pensieri, desideri e paure (La cultura)","Esch, Gaia van der",8865769149,9788865769140,B092KR9J2V,160        pp,3.44,9,unknown,"Apr 15, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2021",,Kindle Edition,view,/book/show/57755704-volti-d-italia
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Factfulness. Dieci ragioni per cui non capiamo il mondo. E perché le cose vanno meglio di come pensiamo,"Rosling, Hans",8817099635,9788817099639,8817099635,364        pp,4.36,"182,918","Apr 03, 2018","Apr 10, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Aug 22, 2021","Aug 25, 2021","Aug 10, 2021",,Hardcover,view,/book/show/40805345-factfulness-dieci-ragioni-per-cui-non-capiamo-il-mondo-e-perch-le-cos
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ogni promessa,"Bajani, Andrea",8806232444,9788806232443,8806232444,288        pp,3.27,98,2010,"Sep 13, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2021",,Paperback,view,/book/show/32018102-ogni-promessa
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Diario di un'apprendista astronauta,"Cristoforetti, Samantha",8893445751,9788893445757,8893445751,538        pp,4.37,800,"Oct 04, 2018","Oct 04, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Uno di quei libri estremamente sottovalutati dalla platea dei lettori.La storia si dipana da quando Cristoforetti si candida per diventare astronauta Uno di quei libri estremamente sottovalutati dalla platea dei lettori.La storia si dipana da quando Cristoforetti si candida per diventare astronauta al ritorno sulla Terra dopo la missione Futura, si alternano parti autobiografiche con altre più tecniche ma rese in maniera assolutamente comprensibile a tutti.L'ho trovato insieme emozionante e istruttivo. Mi aspettavo uno stile più giornalistico, invece Cristoforetti rivela una vena poetica che mi ha piacevolmente sorpreso.Questo libro è scritto maledettamente bene, non ha nulla da invidiare a libri scritti da chi ""è del mestiere"" e troviamo anche diverse illustrazioni che ci aiutano a immaginare i vari strumenti con cui ha dovuto confrontarsi. Ciliegina sulla torta, le citazioni di Guida Galattica per Autostoppisti....more",Notes are private!,0,3,1,"Oct 31, 2021","Nov 11, 2021","Aug 10, 2021",,Paperback,view (with text),/book/show/42171989-diario-di-un-apprendista-astronauta
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Patagonia Express,"Sepúlveda, Luis",8823520525,9788823520523,8823520525,127        pp,3.82,"4,139",Nov 1995,"May 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 05, 2021","Aug 14, 2021","Aug 05, 2021",,Paperback,view,/book/show/51324260-patagonia-express
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nina che disagio,"Palleschi, Ilaria",8832731258,9788832731255,8832731258,160        pp,3.50,336,unknown,Nov 2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2021",,Hardcover,view,/book/show/42323605-nina-che-disagio
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,MoranteMoravia: Una storia d'amore,"Folli, Anna",8854514780,9788854514782,8854514780,336        pp,4.33,230,unknown,"May 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 28, 2024",not set,"Aug 02, 2021",,Paperback,view,/book/show/39873126-morantemoravia
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Kurdistan, la nazione invisibile","Torelli, Stefano Maria",8804740027,9788804740025,8804740027,185        pp,3.93,28,unknown,Feb 2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,13,1,"Jun 27, 2021","Jul 06, 2021","Jun 27, 2021",,Paperback,view,/book/show/58436608-kurdistan-la-nazione-invisibile
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Management pubblico,"Cucciniello, Maria",8823822548,9788823822542,8823822548,385        pp,3.00,1,unknown,Jan 2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 22, 2021","Jul 22, 2021","Jun 22, 2021",,Paperback,view,/book/show/58508157-management-pubblico
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disorientale,"Djavadi, Négar",8833571262,9788833571263,8833571262,336        pp,4.21,"5,526","Aug 25, 2016",Sep 2019,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ogni volta che leggo dell'Iran e della rivoluzione del '78 rimango affascinata, c'è sempre qualcosa che mi tocca nel profondo nonostante la diversità Ogni volta che leggo dell'Iran e della rivoluzione del '78 rimango affascinata, c'è sempre qualcosa che mi tocca nel profondo nonostante la diversità delle storie e dello stile che trovo di volta in volta. Qui però abbia qualcosa in più, non c'è solo l'Iran ma il mondo intero, ci sono temi sociali che vanno oltre il contesto iraniano e abbracciano questioni di cui noi, europei del 2021, stiamo ancora a parlare e discutere. Quindi sisisi, libro approvatissimo!...more",Notes are private!,0,9,1,"May 23, 2021","Jun 27, 2021","May 23, 2021",,Paperback,view (with text),/book/show/53059736-disorientale
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Statistica economica e territorio,"Rinaldi, Alessandro",8854824690,9788854824690,8854824690,304        pp,0.00,0,unknown,2009,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jun 2021,"Jun 22, 2021","May 13, 2021",,ebook,view,/book/show/58030186-statistica-economica-e-territorio
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La Piccola Parigi,"Alberti, Massimiliano*",9788868614,,,206        pp,4.46,57,"Nov 19, 2020","Nov 19, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"✨Aveva raggiunto quella meta non scontata che ciascuno di noi cerca quando si ritrova la mattina con lo spazzolino stretto nella mano e lo sguardo per✨Aveva raggiunto quella meta non scontata che ciascuno di noi cerca quando si ritrova la mattina con lo spazzolino stretto nella mano e lo sguardo perso nell'immagine del proprio volto allo specchio, ossia di trovare uno scopo nella vita.-Un bambino che viene da un quartiere povero, gli amici e gli amori, la prospettiva di una carriera che cresce. È il racconto dolorosamente sincero di un protagonista che fa il riepilogo della propria vita. Che dire, stavolta Massimiliano mi ha portato in una storia molto più intima e densa di gioie e dolori, con lo sfondo di una Trieste sempre bellissima. È riuscito a battere anche il mio blocco del lettore, non potevo desiderare di meglio!Personaggi ben delineati, complessi e diversi, senza mai diventare delle caricature. P. S.Parte del ricavato del libro andrà al Gattile di Trieste, quindi oltre a farvi una bella lettura, aiuterete anche tanti mici!#massimilianoalberti #lapiccolaparigi...more",Notes are private!,0,6,1,"May 12, 2021","May 22, 2021","May 12, 2021",,Paperback,view (with text),/book/show/56024732-la-piccola-parigi
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Buroriforma: Per una sociologia delle trasformazioni nel lavoro pubblico,"Braga, Adolfo",8868437902,9788868437909,B079X1PJ6N,171        pp,0.00,0,unknown,"Feb 19, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 29, 2021","May 04, 2021","Apr 30, 2021",,Kindle Edition,view,/book/show/50266694-buroriforma
