,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Reshmita's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Six Scorched Roses        (Crowns of Nyaxia, #1.5)","Broadbent, Carissa*",,,B0BWYWD2C4,187        pp,4.27,"60,136","Mar 21, 2023","Mar 21, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,reshmita the caterpillar.,Notes are private!,0,0,1,"Jan 15, 2024","Jan 15, 2024","Jan 15, 2024",,Kindle Edition,view (with text),/book/show/123027751-six-scorched-roses
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When the Moon Hatched        (Moonfall, #1)","Parker, Sarah A.",,,B0CNRY3M44,718        pp,4.23,"17,947","Jan 13, 2024","Jan 13, 2024",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,hm. Reshmita the caterpillar.,Notes are private!,0,1,1,"Jan 21, 2024","Jan 22, 2024","Jan 15, 2024",,Kindle Edition,view (with text),/book/show/202507554-when-the-moon-hatched
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The City of Brass        (The Daevabad Trilogy, #1)","Chakraborty, S.A.*",0062678108,9780062678102,0062678108,532        pp,4.15,"119,461","Nov 14, 2017","Nov 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,THIS IS FREE,Notes are private!,1,1,1,not set,not set,"Jan 13, 2024",,Hardcover,view (with text),/book/show/32718027-the-city-of-brass
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Hope This Doesn't Find You,"Liang, Ann*",1338827154,9781338827156,1338827154,320        pp,4.23,"13,638","Feb 06, 2024","Feb 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2024",,Hardcover,view,/book/show/124932739-i-hope-this-doesn-t-find-you
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where Waters Meet,"Ling, Zhang",1662509014,9781662509018,B0B3HRYSH5,281        pp,3.86,"5,903","May 01, 2023","May 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,reshmita the caterpillar,Notes are private!,0,0,1,"Jan 10, 2024","Jan 10, 2024","Jan 10, 2024",,Kindle Edition,view (with text),/book/show/61261086-where-waters-meet
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Witch's Guide to Magical Innkeeping,"Mandanna, Sangu*",0593439376,9780593439371,0593439376,336        pp,4.63,38,"Dec 24, 2024","Dec 24, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Paperback,view,/book/show/182484370-a-witch-s-guide-to-magical-innkeeping
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Divine Might: Goddesses in Greek Myth,"Haynes, Natalie*",0063314673,9780063314672,0063314673,261        pp,4.11,"3,108","Sep 28, 2023","Jan 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2024",,Paperback,view,/book/show/127823173-divine-might
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Name of the Wind        (The Kingkiller Chronicle, #1)","Rothfuss, Patrick*",075640407X,9780756404079,075640407X,662        pp,4.52,"961,495","Mar 27, 2007",Apr 2007,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,1,0,0,not set,not set,"Jan 05, 2024",,Hardcover,view,/book/show/186074.The_Name_of_the_Wind
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Wizard of Earthsea        (Earthsea Cycle, #1)","Le Guin, Ursula K.",0553383043,9780553383041,0553383043,183        pp,4.01,"317,292","Jan 01, 1968","Sep 28, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,1,0,0,not set,not set,"Jan 05, 2024",,Paperback,view,/book/show/13642.A_Wizard_of_Earthsea
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Honey Witch,"Shields, Sydney J.*",0316568864,9780316568869,0316568864,368        pp,3.77,593,"May 14, 2024","May 14, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Paperback,view,/book/show/196726166-the-honey-witch
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Children of Gods and Fighting Men        (Gael Song #1),"Lawless, Shauna*",,,B09M7MBXZG,416        pp,4.18,"2,061","Sep 01, 2022","Sep 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2024",,Kindle Edition,view,/book/show/60387416-the-children-of-gods-and-fighting-men
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Empire of Ruins        (Cursed Empire, #4)","Schade, Rachel L.*",,,B09R2D7PGJ,474        pp,4.36,92,unknown,"Oct 28, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,reshmita the caterpillar. OOO!,Notes are private!,0,0,1,Jan 2024,"Jan 04, 2024","Jan 01, 2024",,Kindle Edition,view (with text),/book/show/58649907-empire-of-ruins
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Empire of Monsters        (Cursed Empire, #3)","Schade, Rachel L.*",,,B09MV6JD1D,468        pp,4.20,111,2022,"May 20, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,reshmita the caterpillar,Notes are private!,0,0,1,Jan 2024,Jan 2024,"Jan 01, 2024",,Kindle Edition,view (with text),/book/show/60045256-empire-of-monsters
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Luminaries        (The Luminaries #1),"Dennard, Susan*",1250194040,9781250194046,1250194040,294        pp,3.69,"15,251","Nov 01, 2022","Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2023",,Hardcover,view,/book/show/60188249-the-luminaries
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Empire of Traitors        (Cursed Empire, #2)","Schade, Rachel L.*",1736485636,9781736485637,1736485636,468        pp,4.08,182,"Jan 21, 2022","Jan 21, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"ya fantasy, enemies to lovers, morally grey characters...what else must i say. i just want to say that the characters' interactions and thoughts were ya fantasy, enemies to lovers, morally grey characters...what else must i say. i just want to say that the characters' interactions and thoughts were so so so gorgeous. ""If she died, a light would go out in the world and I don't know what I'd do."" ""There was a haunting melody to grief, one that no one else understood unless they'd experienced it too.""...more",Notes are private!,3,3,1,"Dec 30, 2023","Dec 31, 2023","Dec 30, 2023",,Hardcover,view (with text),/book/show/55881243-empire-of-traitors
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ella Enchanted        (Ella Enchanted, #1)","Levine, Gail Carson*",0590920685,9780590920681,0590920685,240        pp,4.01,"412,801","Apr 25, 1997","Sep 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 29, 2023",,Paperback,view,/book/show/24337.Ella_Enchanted
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Holes        (Holes, #1)","Sachar, Louis*",0439244196,9780439244190,0439244196,272        pp,4.00,"1,199,494","Aug 20, 1998","Sep 02, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 29, 2023",,Paperback,view,/book/show/38709.Holes
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"One Fish, Two Fish, Red Fish, Blue Fish",Dr. Seuss,0007173687,9780007173686,0007173687,64        pp,4.18,"203,753","May 14, 1960","Oct 06, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 29, 2023",,Hardcover,view,/book/show/7770.One_Fish_Two_Fish_Red_Fish_Blue_Fish
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Snowy Day        (Peter, #1)","Keats, Ezra Jack",0140501827,9780140501827,0140501827,32        pp,4.20,"115,912","Nov 05, 1962","Oct 28, 1976",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 29, 2023",,Paperback,view,/book/show/310258.The_Snowy_Day
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Unicorn        (The Last Unicorn, #1)","Beagle, Peter S.*",,,,294        pp,4.18,"119,695",Mar 1968,Jul 2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 29, 2023",,Paperback,view,/book/show/29127.The_Last_Unicorn
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Charlotte’s Web,"White, E.B.",0064410935,9780064410939,0064410935,184        pp,4.20,"1,834,798","Oct 15, 1952","Oct 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 29, 2023",,Paperback,view,/book/show/24178.Charlotte_s_Web
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Engine That Could,"Piper, Watty",0448405202,9780448405209,0448405202,48        pp,4.19,"112,776",1930,"Jul 11, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 29, 2023",,Hardcover,view,/book/show/824204.The_Little_Engine_That_Could
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Madeline,"Bemelmans, Ludwig",0590133373,9780590133371,0590133373,44        pp,4.26,"212,712",1939,1989,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 29, 2023",,Paperback,view,/book/show/475339.Madeline
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Evergreen,"Greenlee, Devin*",1649375379,9781649375377,1649375379,400        pp,3.73,316,"Jan 16, 2024","Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2023",,Hardcover,view,/book/show/133939055-evergreen
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nectar of War: The Song of Verity and Serenity,"Aki, Leilani Helen*",,,,696        pp,3.47,602,"Aug 29, 2023","Aug 29, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,im hearing such good things about this and i wanted to read this as an arc but now i shall spend my money on it,Notes are private!,1,0,0,not set,not set,"Dec 29, 2023",,Paperback,view (with text),/book/show/75710137-nectar-of-war
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Tempest of Tea        (Blood and Tea, #1)","Faizal, Hafsah*",0374389403,9780374389406,0374389403,338        pp,3.73,"7,363","Feb 20, 2024","Feb 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2023",,Hardcover,view,/book/show/59406549-a-tempest-of-tea
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Emily Wilde’s Map of the Otherlands        (Emily Wilde, #2)","Fawcett, Heather*",0593500199,9780593500194,0593500199,345        pp,4.37,"24,028","Jan 16, 2024","Jan 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,1,0,0,not set,not set,"Dec 28, 2023",,Hardcover,view,/book/show/134117196-emily-wilde-s-map-of-the-otherlands
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Passing of the Dragon,"Liu, Ken*",1250333148,9781250333148,B0CG4L57LK,46        pp,4.12,584,"Sep 13, 2023","Sep 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2023",,ebook,view,/book/show/197351497-the-passing-of-the-dragon
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Immortal Consequences        (Und, #1)","Marie, I.V.*",,,,unknown,4.88,25,unknown,Jun 2025,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2023",,,view,/book/show/203073876-immortal-consequences
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Marry My Husband - Tome 3        (#3),"Sojak, Sung",2749957036,9782749957036,2749957036,272        pp,4.27,"1,142",unknown,"Jan 18, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2023,Jan 2023,"Dec 27, 2023",,Pocket Book,view,/book/show/199978065-marry-my-husband---tome-3
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Marry My Husband - Tome 2        (#2),"Sojak, Sung",2749956129,9782749956121,2749956129,292        pp,4.29,"1,342",unknown,"Nov 23, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2023,Jan 2023,"Dec 27, 2023",,Paperback,view,/book/show/177706416-marry-my-husband---tome-2
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Marry My Husband - Tome 1        (#1),"Sojak, Sung",2749956110,9782749956114,2749956110,291        pp,4.27,"2,062",unknown,"Oct 19, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2023,Jan 2023,"Dec 27, 2023",,Paperback,view,/book/show/177705563-marry-my-husband---tome-1
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bookstore Sisters,"Hoffman, Alice*",1662510500,,B0BB52CCND,36        pp,4.03,"74,280","Nov 01, 2022","Nov 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"i feel like it's hard to write a short story that doesn't leave the reader feeling like they wanted to know more. and this short story perfectly accomi feel like it's hard to write a short story that doesn't leave the reader feeling like they wanted to know more. and this short story perfectly accomplished the concept of sharing so much yet leaving the read with such a feeling of satisfaction. the bookstore sisters tells the story of a sister whose grief made her leave and a sister whose grief made her stay. i think the parallels of siblings here was beautiful; trauma leaves different impressions on different people. overall, this was actually such a cute short story (we all know i love reading books about books). i got this from amazon prime first reads! ""Books had been Isabel's salvation and her escape.""""She was thinking about the way a fish loved a river, and a bird loved the sky, and a mother loved her daughters.""...more",Notes are private!,1,3,1,"Dec 29, 2023","Dec 29, 2023","Dec 27, 2023",,Kindle Edition,view (with text),/book/show/62337113-the-bookstore-sisters
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Queen of Roses        (Blood of a Fae, #1)","Boleyn, Briar*",,,B0BLTCMVFZ,361        pp,3.87,"7,624","Apr 15, 2023","Apr 15, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2023",,Kindle Edition,view,/book/show/63342028-queen-of-roses
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Song of the Predator,"Holt, Amelia",,9798870633077,B0CPGXKY3J,317        pp,5.00,3,unknown,"Dec 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2023",,Paperback,view,/book/show/203205927-the-song-of-the-predator
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Where Oceans Burn        (Where Oceans Burn, #1)","Bond, Casey L.*",,,,unknown,4.12,"1,117",unknown,"Oct 13, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2023",,Hardcover,view,/book/show/62214105-where-oceans-burn
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sun, The Storm, & The Shadows        (Hearts of Maya, # 1)","Hornedo, Mikayla D.*",,,B0BY3QY17K,361        pp,4.27,222,unknown,"May 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2023",,Kindle Edition,view,/book/show/123276278-the-sun-the-storm-the-shadows
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A God's Promise        (Daughter of the Wolf Duet #1),"Maya, Kayla*",,,B0BXHW19C1,426        pp,3.47,59,unknown,"Sep 30, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2023",,Kindle Edition,view,/book/show/180161288-a-god-s-promise
