,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Adam's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pushing Ice,"Reynolds, Alastair",0441015026,9780441015023,0441015026,580        pp,4.07,"19,547","Oct 27, 2005","May 29, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was the first book by Alastair Reynolds that I've read, but I don't think it will be the last. While I have some reservations about it, the good This was the first book by Alastair Reynolds that I've read, but I don't think it will be the last. While I have some reservations about it, the good stuff overwhelmingly outweighs the bad stuff.By the standards of hard sci-fi, this is an astoundingly well-written novel. Too many sci-fi writers use their characters as a series of mouthpieces to move along the plot and explain the big ideas, but most of the characters in Pushing Ice felt like real people. Reynolds has a keen understanding of individual and group psychology, and most of the conflict in the novel is driven by personality clashes that feel tragically real. However, some of this falls apart toward the end of the novel. For about the first 75% of Pushing Ice I was totally and completely enthralled, and was all set to give the book five stars. However, the final quarter is driven by actions by one character that feel really unbelievable given the situation, and that was when I felt as if Reynolds was moving his characters around like chess pieces. The conclusion feels rushed, too.But overall this was one of the best sci-fi novels I've read recently. Pushing Ice has great writing, fully realized characters, and big, interesting concepts....more",Notes are private!,0,7,1,"Dec 22, 2012","Mar 21, 2013","Dec 22, 2012",,Mass Market Paperback,view (with text),/book/show/689891.Pushing_Ice
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,First Contacts: The Essential Murray Leinster,"Leinster, Murray",0915368676,9780915368679,0915368676,464        pp,3.93,192,"Aug 01, 1998",Aug 1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Dec 2012,not set,"Dec 01, 2012",,Hardcover,view,/book/show/909458.First_Contacts
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Methuselah's Children,"Heinlein, Robert A.",0671655973,9780671655976,0671655973,276        pp,4.01,"20,616",1958,"Nov 01, 1986",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Methuselah's Children is an early sci-fi novel by Robert A. Heinlein. It originally appeared in three parts in the magazine Astounding Science FictionMethuselah's Children is an early sci-fi novel by Robert A. Heinlein. It originally appeared in three parts in the magazine Astounding Science Fiction, in the July, August, and September issues of 1941.In 1958 it was published as a full-length novel, expanded somewhat by Heinlein. I don't know what was added or changed, but it can't have been that much, because it's still a very short novel, despite there being enough plot to fill a 1,000-page epic.The story involves a group of ""families"" who enjoy incredibly long life thanks to selective breeding. When news of their longevity is revealed, the rest of the world goes mad wanting to know their ""secret formula,"" which doesn't exist. So they hijack an interstellar cruiser called New Frontiers and go in search of more hospitable planets. The fact that they find more than one habitable planet and make contact with more than one alien race is why I said there's enough plot to fill a book much, much longer than this one.As it is, it's an enjoyable read, but the descriptions feel sketchy at times, and Heinlein employs more than one deus ex machina to move his characters around.Your enjoyment of this book will probably depend on your enjoyment of Heinlein's wacky ideas. I'm not totally sold on his worldview, but I enjoy reading about it....more",Notes are private!,0,4,1,"Nov 26, 2012","Dec 12, 2012","Nov 26, 2012",,Paperback,view (with text),/book/show/175319.Methuselah_s_Children
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Out of the Silent Planet        (Space Trilogy, #1)","Lewis, C.S.",0743234901,9780743234900,0743234901,158        pp,3.93,"94,885",1938,"Mar 11, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 23, 2012","Aug 19, 2013","Nov 23, 2012",,Paperback,view,/book/show/102549.Out_of_the_Silent_Planet
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moon Over Morocco,"Lopez, Thomas",1881137864,9781881137863,1881137864,0        pp,4.12,25,1973,"Jan 01, 1974",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you've never heard of ZBS, they're a small company that produces audio adventures with rich soundscapes. They started in the early '70s and are stiIf you've never heard of ZBS, they're a small company that produces audio adventures with rich soundscapes. They started in the early '70s and are still at it.When I was a kid, I listened to my local NPR affiliate and heard parts of the first few ZBS adventure shows about the character Jack Flanders.Moon Over Morocco is the second Jack Flanders adventure. It's similar in some ways to the first, The Fourth Tower of Inverness, but Moon Over Morocco is a more ""grown-up"" adventure. It features transcendent, powerful background sounds that were actually recorded in Morocco by author Paul Bowles. There are heavy references to the movie Casablanca -- the character Kasbah Kelly is a lot like Rick, and Mojo is a lot like Sam. But like every other Jack Flanders adventure I've heard, journeys to other dimensions are a must, and the doppelgangers and head trips come right and left.I listened to the 50 episodes that make up Moon Over Morocco over the course of 10 weeks, one episode per weekday. In total, it's almost 12 hours, but taken in such small doses, it was a mind-altering little part of my day that I really looked forward to.Oh, and it contains plenty of Arabic platitudes like ""The dogs may bark, but the caravan passes on.""...more",Notes are private!,0,4,1,"Oct 16, 2012","Nov 23, 2012","Oct 16, 2012",,Audio CD,view (with text),/book/show/1643932.Moon_Over_Morocco
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Dick Tracy Volume 12: 1948-1950,"Gould, Chester",161377057X,9781613770573,161377057X,276        pp,4.34,38,"Nov 01, 2011","Oct 25, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 07, 2012","Apr 13, 2014","Oct 08, 2012",,Hardcover,view,/book/show/12105720-the-complete-dick-tracy-volume-12
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Moby-Dick or, The Whale","Melville, Herman",0142437247,9780142437247,0142437247,720        pp,3.54,"560,670","Oct 18, 1851","Feb 21, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am currently ""reading"" Moby-Dick by listening to a chapter a day read by a different person each day.Check out the ""Moby Dick Big Read"" project hereI am currently ""reading"" Moby-Dick by listening to a chapter a day read by a different person each day.Check out the ""Moby Dick Big Read"" project here: http://www.mobydickbigread.com/The project is currently on chapter 19 out of 135, so you still have plenty of time to catch up if this kind of thing appeals to you....more",Notes are private!,0,2,1,"Sep 21, 2012",not set,"Oct 04, 2012",,Paperback,view (with text),/book/show/153747.Moby_Dick_or_The_Whale
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flicker,"Roszak, Theodore",155652577X,9781556525773,155652577X,608        pp,3.98,"1,842",1991,"Apr 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2012",,Paperback,view,/book/show/243162.Flicker
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rip Kirby, Vol. 1","Raymond, Alex",1600104843,9781600104848,1600104843,320        pp,4.34,87,"Jan 01, 1985","Sep 15, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 04, 2012",not set,"Aug 04, 2012",,Hardcover,view,/book/show/6580789-rip-kirby-vol-1
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Richard Stark’s Parker: The Score,"Cooke, Darwyn",1613772084,9781613772089,1613772084,160        pp,4.29,"2,656","Jul 24, 2012","Jul 24, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is an adaptation of one of my favorite Parker novels, and Darwyn Cooke doesn't disappoint. He has a great sense of pacing. Too many comic book wrThis is an adaptation of one of my favorite Parker novels, and Darwyn Cooke doesn't disappoint. He has a great sense of pacing. Too many comic book writers seem to assume that people spend as much time on the visuals as they do the dialogue, which leads to some choppy pacing. For this book, though, Cooke intersperses dialogue sections with speech-free action sections, and it really works. He also wonderfully evokes the '60s setting of the original novel without being cutesy or overloading the narrative. My favorite aspect of Richard Stark's Parker novels has always been the heists. The Score was the first big heist Parker ever pulled off, and for my money The Score is the best Cooke adaptation to date....more",Notes are private!,0,3,1,"Jul 29, 2012","Jul 29, 2012","Jul 29, 2012",,Hardcover,view (with text),/book/show/14539948-richard-stark-s-parker
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rolling Thunder,"Graves, Richard L.",0671812017,9780671812010,0671812017,222        pp,3.67,9,"Mar 01, 1977",Mar 1977,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 26, 2012",not set,"Jul 26, 2012",,Mass Market Paperback,view,/book/show/3209006-rolling-thunder
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gridlinked        (Agent Cormac #1, Polity Universe #3)","Asher, Neal*",0765349051,9780765349057,0765349051,423        pp,3.96,"12,040","Mar 23, 2001","Sep 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"First of all, a big shout-out to Ellen, the owner of Colophon Books in Ithaca, NY, who recommended Neal Asher to me when I was in her shop earlier thiFirst of all, a big shout-out to Ellen, the owner of Colophon Books in Ithaca, NY, who recommended Neal Asher to me when I was in her shop earlier this year. (You can check out the shop's website at www.colophonbooks.us) Gridlinked starts out with a bang and I really enjoyed it from the outset. However, I got really bogged down in the middle section of the book and it took me forever to finish. I finally finished it while traveling over the course of the last couple of weeks and remembered what I liked about it in the first place. What I liked about it in the first place was its combination of intensive hard-sci-fi world-building with lots of fast-paced action.What I didn't like so much was the awkward, sometimes impenetrable prose. Here's a typically tortured construction:""That the station was a centrifugal ring station showed that it was old.""Asher also has a way of introducing jargon and made-up technical terms without explaining them first or even making them particularly easy to understand in context. So part of getting bogged down was my own fault. This was not a good book for me to read a couple of pages at a time before going to bed at night. But when I got back into it during vacation I tore through the last third pretty quickly and am looking forward to reading more of Asher's stuff. Gridlinked takes place in a universe dominated by a galactic empire called The Polity, which is guided not by human politicians but by super-advanced AI.Ian Cormac, an agent of The Polity, has been mentally connected to a massive computer network--""gridlinked""--for several years longer than recommended due to his value as an agent. Soon after the novel begins his connection has to be severed because he's becoming indistinguishable from an android.His main human antagonist is a separatist leader named Arian Pelter who wants Cormac dead for personal reasons. Over the course of the novel Pelter is constantly adding ""augs"" to himself, and his physical appearance becomes more inhuman and technologically grotesque as Cormac is learning to be human again. This dichotomy is potentially interesting, but Asher is more interested in world-building and violent action than in philosophizing or going too deeply into the psychology of his characters. For instance, since The Polity is presented as infinitely wise, the separatists are presented as being interested only in chaos for chaos's sake. There are enough separatists that they even have a home world called Cheyne III, but I never had much sense of why they were fighting in the first place. The other big story going on in Gridlinked is about an enormous alien intelligence called ""Dragon"" that is composed of four enormous floating spheres. Dragon is a type of Sphinx, bedeviling Cormac with riddles and half-truths.As I said earlier, Asher's writing is sometimes clunky. He has huge ideas and cool concepts, but occasionally it feels like a Ferrari powered by a two-stroke lawn mower engine.Still, I don't read hard sci-fi for the lyrical prose....more",Notes are private!,0,3,1,"Jul 20, 2012","Dec 20, 2012","Jul 21, 2012",,Paperback,view (with text),/book/show/98046.Gridlinked
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sweet Tooth, Vol. 2: In Captivity","Lemire, Jeff",1401228542,9781401228545,1401228542,144        pp,4.10,"11,560","Dec 14, 2010","Dec 14, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Beautiful, sad, and soul-stirring. I think I'll hold off on writing a longer  until I've read more of ""Sweet Tooth,"" but suffice it to say that Beautiful, sad, and soul-stirring. I think I'll hold off on writing a longer  until I've read more of ""Sweet Tooth,"" but suffice it to say that I am deeply invested in this series after the first two collected volumes....more",Notes are private!,0,1,1,not set,"Jul 02, 2012","Jul 03, 2012",,Paperback,view (with text),/book/show/8171206-sweet-tooth-vol-2
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Elephantmen Volume 1: Wounded Animals,"Starkings, Richard",1607063379,9781607063377,1607063379,312        pp,3.84,921,"Aug 14, 2007","Sep 15, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 20, 2012",not set,"Jun 24, 2012",,Paperback,view,/book/show/9952918-elephantmen-volume-1
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Animal Man, Volume 1: The Hunt","Lemire, Jeff",1401235077,9781401235079,1401235077,144        pp,4.01,"7,199","May 02, 2012","May 02, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 06, 2012","Jun 07, 2012","Jun 07, 2012",,Paperback,view,/book/show/13228357-animal-man-volume-1
