,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Georgie-who-is-Sarah-Drew's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trick Up Your Sleeve        (Swan Reunion Tour #1),"North, Ainsley",,,B0CJQQPC5L,229        pp,4.24,25,"Sep 30, 2023","Sep 30, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was excellent—funny, sensible and very more-ish.Patrick's got a life he's happy with, thank you very much. A life, three pleasant daughters, and This was excellent—funny, sensible and very more-ish.Patrick's got a life he's happy with, thank you very much. A life, three pleasant daughters, and a house with...potential. Sure, his wife's walked out on the whole family, his kids are pushing for a puppy and for him to date, and he's having inconvenient dreams about the man he walked away from 15 years ago. But still. It's all good. I really enjoyed this long-set up, mainly because the children are (if not completely believable) certainly very good value, and it's good to see the familial respect (which goes both ways) behind the top-quality snark.Matt's re-entrance into this more-than-OK life is just as jarring for the reader as for Patrick, blind-sided by the scheming charm offensive that's immediately blasted at him. Matt is not altogether sympathetically portrayed to begin with: there's a touch of the entitled force-of-nature to him & the second half of the story shows his gradual rehabilitation. I loved the way that the MCs' coming together was shown through their music, both symbolically (they write a song together) & physically (in sharing a piano stool). The story's predominantly from Patrick's POV, and I was relieved that Ainsley North allowed him to be mature about the whole Matt-barging-in thing. There's a tendency in second-chance stories for the POV MC to waffle around, to be uber-silly and teenager-y, to allow themselves to be pushed about. Fortunately, Patrick doesn't oblige. He's in his 30s, he's an awesome father & has his own successful career: he doesn't revert to stupid dramatics, but stands his ground. At least for a bit—the second half of the book moves very much faster than the first and I'd have appreciated just a little more time for things to work out.If I were going to quibble (which I don't really want to do, because this was hugely enjoyable) I'd have paid more attention to the ""this is Book 1"" bit. I was mildly frustrated that there wasn't more about Patrick's marriage, or what exactly went wrong with Mattrick first time round. Also, because the timeline is pretty short, the ending, while satisfying, is essentially a HFN. Hopefully these dangling threads will get resolved in Book 2 & you can bet I'll be pre-ordering as soon as there's a date.Anyway, I'm highly recommending this. Maybe not quite DIK status, but Ainsley North has taken a standard trope & lifted it with excellent & witty dialogue, a focus on the MCs and just a straightforward maturity about what's going on.PS - the blurb on Amazon compares this to ""Red White & Royal Blue"". Um...no? Other than US-set & m/m, there are precisely zero points in common. Like, NONE. Who writes these things?Cover design by Kelley @anotherwellkeptsecret (Tumblr). Not bad, but the characters look too young, it took me ages to work out that Matt is holding a microphone, not sure why ""Sleeve"" occupies so much space, and Book I just didn't register. But not AI, so that's a win....more",Notes are private!,1,13,1,not set,"Oct 29, 2023","Oct 26, 2023",,Kindle Edition,view (with text),/book/show/199233032-trick-up-your-sleeve
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Provenance,"Matthews, S.",,,B0CG9Z6H4D,256        pp,4.22,46,unknown,"Aug 21, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The two-star rating is for the cover, and the cover alone.",Notes are private!,0,5,1,not set,"Dec 12, 2023","Oct 26, 2023",,Kindle Edition,view (with text),/book/show/197592907-provenance
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Midnight Tracks        (The Power of Zero, #4.5)","Keswick, Jackie*",,,,unknown,4.30,20,unknown,unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 12, 2023","Oct 24, 2023",,,view,/book/show/128174954-midnight-tracks
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Meeting Mr. Adorkable        (Collier's Creek, #5)","Ryecart, Ali*",,,B0CDGN98N2,346        pp,4.16,302,unknown,"Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 24, 2023",,Kindle Edition,view,/book/show/195586204-meeting-mr-adorkable
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bone To Pick        (Sunday Brothers, #3.5)","Archer, May*",,,,unknown,4.21,"1,086","Oct 17, 2023","Oct 17, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 24, 2023","Oct 24, 2023",,ebook,view,/book/show/199865217-bone-to-pick
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apprentice's Luck,"Noone, K.L.",168550499X,9781685504991,B0CC1L8CNF,241        pp,4.12,139,"Jul 22, 2023","Jul 22, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 30, 2024","Oct 23, 2023",,Kindle Edition,view,/book/show/191800065-apprentice-s-luck
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Pass of Ghosts,"Noone, K.L.",1685505937,9781685505936,B0CKVK67KV,53        pp,4.35,43,unknown,"Oct 21, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 30, 2024","Oct 23, 2023",,Kindle Edition,view,/book/show/199358592-in-the-pass-of-ghosts
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Whalebone Theatre,"Quinn, Joanna*",0241994152,9780241994153,,unknown,4.07,"24,642","Jun 09, 2022","Jun 09, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2023",,ebook,view,/book/show/60173352-the-whalebone-theatre
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Private Eye        (Liaisons #1),"Culpepper, S.E.",,,B0059JGY6G,286        pp,3.82,"2,602","Jun 14, 2011","Jun 15, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 12, 2023","Oct 23, 2023",,Kindle Edition,view,/book/show/12036861-private-eye
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ghosts        (The Power of Zero, #2)","Keswick, Jackie*",1634768590,9781634768597,,112        pp,4.21,289,"Feb 10, 2016","Feb 10, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 26, 2023","Oct 23, 2023",,ebook,view,/book/show/28182084-ghosts
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"House Hunt        (The Power of Zero, #3)","Keswick, Jackie*",,,B084766TM5,489        pp,4.36,230,"Mar 30, 2016","Feb 12, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 26, 2023","Oct 23, 2023",,Kindle Edition,view,/book/show/50660588-house-hunt
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dating Games        (The Power of Zero #5),"Keswick, Jackie*",,,B08DM1HLQ8,156        pp,4.18,89,unknown,"Aug 14, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 26, 2023","Oct 23, 2023",,Kindle Edition,view,/book/show/54779831-dating-games
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Swings & Roundabouts        (The Power of Zero, #4)","Keswick, Jackie*",,,B07CQNJY1Y,372        pp,4.47,168,"May 13, 2018",Feb 2020,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 26, 2023","Oct 23, 2023",,Kindle Edition,view,/book/show/51153931-swings-roundabouts
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,10 Things That Never Happened        (Material World #1),"Hall, Alexis*",1728245117,9781728245119,B0BRTB95C4,391        pp,3.93,"9,883","Oct 17, 2023","Oct 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2023",,Kindle Edition,view,/book/show/123258505-10-things-that-never-happened
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil in the Dust        (Outremer Book 1),"Brenchley, Chaz*",,,B09VPQ62VR,unknown,3.74,77,2003,"Apr 14, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2023",,Kindle Edition,view,/book/show/60896149-the-devil-in-the-dust
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When the Music Stops,"Fuller, John T.*",,,,64        pp,4.16,190,"Jul 21, 2012","Jul 21, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2023",,ebook,view,/book/show/15763253-when-the-music-stops
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shabti,"Lorenz, Megaera C.*",,,B0CG6SD887,0        pp,4.32,56,"May 21, 2024","May 21, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2023",,Kindle Edition,view,/book/show/197472577-the-shabti
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Oak and the Ash        (The Old Bridge Inn #3),"Trent, Annick*",,,B0CK58W4DN,288        pp,4.12,168,unknown,"Sep 29, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 15, 2023",,Kindle Edition,view,/book/show/199233982-the-oak-and-the-ash
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Naiad's Gift,"Murray, Isabel*",,,B0CKV2PT8F,164        pp,4.21,224,unknown,"Oct 09, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 30, 2024","Oct 15, 2023",,Kindle Edition,view,/book/show/199525102-the-naiad-s-gift
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Spell for Master Vervain,"Welch, Lee*",,,,22        pp,4.35,31,"Oct 22, 2018","Aug 28, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 30, 2024","Oct 15, 2023",,ebook,view,/book/show/58902473-a-spell-for-master-vervain
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Say When,"Lindsey, E.M.",,,,50        pp,3.94,128,"Feb 01, 2020","Feb 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 23, 2023","Oct 15, 2023",,ebook,view,/book/show/50805129-just-say-when
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dirty Dare        (Slayers Hockey, #9)","Kelly, Mira Lyn*",,,B0CGYXNHZL,116        pp,3.94,366,unknown,"Oct 10, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 26, 2023","Oct 15, 2023",,Kindle Edition,view,/book/show/198277947-dirty-dare
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hold On        (Fate We Make #2),"Elsborg, Barbara*",,,B0CJM4M4BQ,332        pp,4.20,194,unknown,"Oct 15, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 26, 2023","Oct 15, 2023",,Kindle Edition,view,/book/show/199206667-hold-on
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Right Place, Right Time        (The Pilsdale Chronicles #1)","Day, H.L.*",,,B0C9J23X9T,343        pp,4.25,162,"Jul 24, 2023","Jul 25, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 26, 2023","Oct 15, 2023",,Kindle Edition,view,/book/show/181361181-right-place-right-time
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And Then You        (Until #2),"Prescott, Briar*",,,B0CKRCBYZS,292        pp,4.48,"2,578","Nov 14, 2023","Nov 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 15, 2023",,Kindle Edition,view,/book/show/199330186-and-then-you
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Luke and Billy Finally Get a Clue        (The Cabots #3.5),"Sebastian, Cat*",,,B0CKDVZFN6,102        pp,4.23,"1,068","Oct 03, 2023","Oct 03, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Cat Sebastian's occasional novellas set in the second half of the C20th have been total delights, every one. They are relationship-focussed (generallyCat Sebastian's occasional novellas set in the second half of the C20th have been total delights, every one. They are relationship-focussed (generally no secondary characters to detract from the MCs) and dialogue-heavy. That's not to say that communication is easy for her MCs; the charm is seeing oblivious lovers talk their way into love. WIth Luke & Billy, CS pulls off one of the only successful Friends-to-Lovers stories I've read.I have a collection on my Kindle called (for reasons) Good Box - stories I can pick up that I know will transport, soothe and delight me. Thank you, Cat Sebastian - all your books are there.Merged :Cat Sebastian's occasional novellas set in the second half of the C20th have been total delights, every one. They are relationship-focussed (generally no secondary characters to detract from the MCs) and dialogue-heavy. That's not to say that communication is easy for her MCs; the charm is seeing oblivious lovers talk their way into love. WIth Luke & Billy, CS pulls off one of the only successful Friends-to-Lovers stories I've read.I have a collection on my Kindle called (for reasons) Good Box - stories I can pick up that I know will transport, soothe and delight me. Thank you, Cat Sebastian - all your books are there....more",Notes are private!,0,2,2,not setnot set,"Feb 22, 2023not set","Oct 13, 2023",,Kindle Edition,view (with text),/book/show/199280681-luke-and-billy-finally-get-a-clue
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fiorenzo,"Nothwell, Sebastian*",,,B0C94S9DCH,685        pp,4.13,129,unknown,"Sep 30, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2023",,Kindle Edition,view,/book/show/180228723-fiorenzo
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sting in the Tail,"Moore, T.A.*",1954159161,9781954159167,B0CF2TM3SG,334        pp,4.28,64,"Oct 04, 2023","Oct 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2023",,Kindle Edition,view,/book/show/195936733-sting-in-the-tail
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tim Te Maro and the Subterranean Heartsick Blues,"Valley, H.S.*",1760508756,9781760508753,1760508756,320        pp,3.75,"2,147","Jul 28, 2021",Aug 2021,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 26, 2023","Oct 13, 2023",,Paperback,view,/book/show/57890818-tim-te-maro-and-the-subterranean-heartsick-blues
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Clueless Puckboy        (Puckboys, #5)","Finley, Eden*",,,B0CBGBR3T9,256        pp,4.01,"6,715","Oct 05, 2023","Oct 05, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 26, 2023","Oct 13, 2023",,Kindle Edition,view,/book/show/186178284-clueless-puckboy
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trevor Takes Care,"Cooper, R.*",,9798215240687,B0CJLVJ76G,342        pp,4.20,65,unknown,"Oct 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 04, 2023",,ebook,view,/book/show/199204137-trevor-takes-care
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Crime in The Land of 7,000 Islands","Sole, Zephaniah",1913606481,9781913606480,,307        pp,4.45,44,"May 30, 2023","May 30, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2023",,Hardcover,view,/book/show/75652266-a-crime-in-the-land-of-7-000-islands
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pantomime Prince,"SoRelle, Samantha*",1952789133,9781952789137,B0BLRLXPCK,26        pp,4.22,72,"Dec 06, 2022","Dec 06, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Delightfully slight, and slightly delightful.",Notes are private!,2,7,1,not set,"Oct 27, 2023","Oct 01, 2023",,Kindle Edition,view (with text),/book/show/63446432-the-pantomime-prince
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Grave Expectations        (Grave Expectations, #1)","Bell, Alice*",059347063X,9780593470633,059347063X,352        pp,3.58,"2,577","May 04, 2023","Sep 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 01, 2023",,Paperback,view,/book/show/66087026-grave-expectations
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Meaning of Storms        (The Winds of Fortune, #3)","Wiltshire, John*",,,B0C2HTCT1P,613        pp,4.63,122,"Jun 23, 2023","Jun 23, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 01, 2023",,Kindle Edition,view,/book/show/131235932-the-meaning-of-storms
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Broadway Butchery        (Memento Mori, #3)","Poe, C.S.*",1952133467,9781952133466,,311        pp,4.46,"1,401","Jun 22, 2023","Jun 22, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 01, 2023",,ebook,view,/book/show/62695338-broadway-butchery
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Red Blossom in Snow        (The Pingkang Li Mysteries, #4)","Lin, Jeannie*",,,B09NPPZHWJ,281        pp,3.88,301,"Mar 21, 2022","Mar 21, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 01, 2023",,Kindle Edition,view,/book/show/59996284-red-blossom-in-snow
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fugitive Telemetry        (The Murderbot Diaries, #6)","Wells, Martha*",1250765374,9781250765376,1250765374,168        pp,4.32,"66,543","Apr 27, 2021","Apr 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 01, 2023",,Hardcover,view,/book/show/53205854-fugitive-telemetry
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Little Too Familiar        (An Uncanny Romance, #1)","McBride, Lish*",0998403229,9780998403229,0998403229,314        pp,4.04,"1,324","May 17, 2022","May 17, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 26, 2023","Oct 01, 2023",,Paperback,view,/book/show/60657103-a-little-too-familiar
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,EWB: Enemies With Benefits,"Walker, N.R.",,,B0CH1F7MGB,366        pp,4.28,"4,177","Sep 29, 2023","Sep 29, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 29, 2023",,Kindle Edition,view,/book/show/198320609-ewb
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Suspiciously Sweet,"SoRelle, Samantha*",1952789109,9781952789106,B09PYPFW77,137        pp,4.25,241,"Feb 08, 2022","Feb 08, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Sep 29, 2023",,Kindle Edition,view,/book/show/60064264-suspiciously-sweet
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Time to Shine,"Reid, Rachel",,,B0BS1KN3HF,382        pp,4.06,"6,408","Sep 26, 2023","Sep 26, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 30, 2024","Sep 29, 2023",,Kindle Edition,view,/book/show/90589871-time-to-shine
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manticore Park        (The Regency Bestiary for Fine Ladies and Gentlemen #2),"Olson, Quenby*",,,B0C8BL2QQS,76        pp,4.27,185,"Aug 08, 2023","Aug 08, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 26, 2023","Sep 29, 2023",,Kindle Edition,view,/book/show/178788828-manticore-park
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Centaur and Sensibility        (The Regency Bestiary for Fine Ladies and Gentlemen #1),"Olson, Quenby*",,,B0BQTQ5CZC,56        pp,4.10,462,"Jan 03, 2023","Jan 03, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 26, 2023","Sep 29, 2023",,Kindle Edition,view,/book/show/75548084-centaur-and-sensibility
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"His Lordship's Secret        (His Lordship’s Mysteries, #1)","SoRelle, Samantha*",,,B08812HCHF,331        pp,3.95,589,unknown,Apr 2023,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 10, 2023","Sep 29, 2023",,Kindle Edition,view,/book/show/126832319-his-lordship-s-secret
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sniper vs Spotter        (Hitman vs Hitman, #2)","Z., Cari*",,9781642302073,,unknown,4.34,492,"Nov 03, 2021","Nov 03, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Sep 22, 2023",,ebook,view,/book/show/58907739-sniper-vs-spotter
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In-Laws vs. Outlaws        (Hitman vs Hitman #5),"Z., Cari*",1642302023,9781642302028,B0BZN6RKBW,130        pp,4.30,198,"Apr 26, 2023","Apr 26, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Sep 22, 2023",,Kindle Edition,view,/book/show/124474290-in-laws-vs-outlaws
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hitman vs Hitman,"Z., Cari*",,9781642300918,,unknown,4.05,"1,037","Jul 20, 2020","Jul 20, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 starsNever mind the morals, enjoy the pace. Decent snark, bonkers plot. The sequels are OK, though don't match up to this.Cover Art by Lori Witt.3.5 starsNever mind the morals, enjoy the pace. Decent snark, bonkers plot. The sequels are OK, though don't match up to this.Cover Art by Lori Witt....more",Notes are private!,0,4,1,not set,"Feb 10, 2024","Sep 22, 2023",,ebook,view (with text),/book/show/54444944-hitman-vs-hitman
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Killer vs. Kingpin        (Hitman vs Hitman, #3)","Z., Cari*",,9781642301267,,unknown,4.26,350,"Mar 29, 2022","Mar 29, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 10, 2024","Sep 22, 2023",,ebook,view,/book/show/60539544-killer-vs-kingpin
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cop vs. Capo        (Hitman vs Hitman, #4)","Z., Cari*",,9781642301373,,unknown,4.17,234,"Jan 04, 2023","Jan 04, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 26, 2023","Sep 22, 2023",,ebook,view,/book/show/63988994-cop-vs-capo
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bro Jobs        (Alpha Tau, #0.5)","Henry, Lisa*",,,,65        pp,3.87,257,unknown,"Sep 21, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 27, 2023","Sep 22, 2023",,ebook,view,/book/show/199095212-bro-jobs
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Amazing Alpha Tau Boyfriend Project        (Alpha Tau, #1)","Henry, Lisa*",,,B0CBFSN5P4,200        pp,3.97,"1,663","Sep 20, 2023","Sep 20, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 27, 2023","Sep 22, 2023",,Kindle Edition,view,/book/show/185847126-the-amazing-alpha-tau-boyfriend-project
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Professor Daddy,"Phoenix, Nora*",,,B07MYYXL33,274        pp,4.06,"1,762","Jan 20, 2019",Jul 2020,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 26, 2023","Sep 22, 2023",,Kindle Edition,view,/book/show/54271909-professor-daddy
