,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Claudia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La ragazza dei colori,"Caboni, Cristina*",8811818915,9788811818915,8811818915,304        pp,3.73,330,2021,"Sep 30, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Una volta, i colori erano una bussola, li sentiva sotto la pelle, li vedeva sulle persone. La circondavano.”Stella Marcovaldi, una giovane donna che “Una volta, i colori erano una bussola, li sentiva sotto la pelle, li vedeva sulle persone. La circondavano.”Stella Marcovaldi, una giovane donna che ama molto la pittura, torna a Bardolino dalla zia Letizia, dopo essere stata licenziata. Perde l’ultimo treno per raggiungere la località lacustre e conosce Alexander, un medico tanto affascinante quanto misterioso. Il biglietto del treno è un regalo dello zio Orlando, marito di Letizia, morto da poco: le ha lasciato tanti pacchetti in giro per casa in una sorta di caccia al tesoro, come quelle che le organizzava quando era bambina. Proprio uno di questi regali, alcuni disegni molto colorati e significativi, fanno star male la zia. Stella capisce che c’è qualcosa che non le ha raccontato legato a quei disegni e cerca pian piano di capire la verità, che risale al passato della donna, quando era molto giovane e faceva la maestra a Nonantola: lì in una villa del paese sono stati accolti dei bambini profughi ebrei, Letizia insieme a tutti gli abitanti li hanno protetti ed aiutati in tutti i modi possibili, rischiando la loro stessa vita. Stella affronta questa ricerca nel passato della zia con tutte le sue energie e rituffandosi nella sua passione, che aveva accantonato, la pittura: i colori tornano ad essere suoi amici ed a svelarle emozioni, che non ha mai avuto il coraggio di vivere fino in fondo.Un libro carino e scorrevole, con un finale, a mio avviso, un po’ scontato o comunque presumibile. Sono rimasta affascinata dalla storia vera di Nonantola, nella nota dell’autrice ci sono molti riferimenti bibliografici per approfondire la vicenda. Mi è piaciuto anche che ogni capitolo sia abbinato ad un colore, che viene descritto nelle sue caratteristiche e nelle sensazioni che dona. “Il dolore è negazione. Se lo lasci dilagare si prenderà tutto e poi non resterà nulla. Si può contrastare solo con il bene, con la gioia. È come il colore bianco: diluisce, esalta e il bene deve essere così, meravigliosamente efficace.”...more",Notes are private!,0,1,1,"Feb 16, 2024","Feb 27, 2024","Jan 13, 2024",,Hardcover,view (with text),/book/show/59085142-la-ragazza-dei-colori
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Baumgartner,"Auster, Paul",8806261231,9788806261238,8806261231,160        pp,3.80,"4,616","Nov 07, 2023","Nov 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2024",,Hardcover,view,/book/show/200804800-baumgartner
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Melusina,"Pugno, Laura",8898983751,9788898983759,8898983751,104        pp,3.69,39,unknown,Dec 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/75255773-melusina
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trilogia della città di K.,"Kristóf, Ágota",8806173987,9788806173982,8806173987,384        pp,4.41,"29,015",1991,"May 03, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Paperback,view,/book/show/3949125-trilogia-della-citt-di-k
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Kids,"Smith, Patti*",8807885778,9788807885778,8807885778,336        pp,4.21,"280,513","Jan 19, 2010",Jan 2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Paperback,view,/book/show/25745439-just-kids
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zero Zero Zero,"Saviano, Roberto",8858811437,9788858811436,,444        pp,3.74,"5,446","Apr 05, 2013","Oct 08, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Paperback,view,/book/show/37781450-zero-zero-zero
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stella Maris,"McCarthy, Cormac",880625958X,9788806259587,880625958X,194        pp,3.88,"16,975","Dec 06, 2022","Sep 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/198699569-stella-maris
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il passeggero,"McCarthy, Cormac",8858442229,9788858442227,B0C1G8DW8J,385        pp,3.59,"28,967","Oct 25, 2022","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2024",,Hardcover,view,/book/show/125970507-il-passeggero
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dare la vita,"Murgia, Michela",8831813676,9788831813679,B0CQ55DR6N,128        pp,4.23,"1,829","Jan 09, 2024","Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2024",,ebook,view,/book/show/203901195-dare-la-vita
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La guarigione infinita. Storia clinica di Aby Warburg,"Binswanger, Ludwig",8854500402,9788854500402,8854500402,302        pp,4.31,13,"May 01, 2005",May 2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 06, 2024",,Hardcover,view,/book/show/10263547-la-guarigione-infinita-storia-clinica-di-aby-warburg
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Di troppa (o poca) famiglia. Radici, zavorre e risorse: un percorso dentro le relazioni affettive, verso la libertà","Canovi, Ameya Gabriella",8820076896,9788820076894,,256        pp,4.23,235,"Apr 11, 2023","Apr 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2024",,Hardcover,view,/book/show/123756141-di-troppa-o-poca-famiglia-radici-zavorre-e-risorse
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Di troppo amore: Fuori dal labirinto della dipendenza affettiva,"Canovi, Ameya Gabriella",8820073285,9788820073282,8820073285,256        pp,4.24,314,unknown,"May 10, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2024",,Hardcover,view,/book/show/61080905-di-troppo-amore
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dove Si Scrive, Come Si Scrive","Sanzogni, Carlotta",8817183415,9788817183413,8817183415,unknown,3.60,15,unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Paperback,view,/book/show/202428959-dove-si-scrive-come-si-scrive
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cose da maschi,"Giammei, Alessandro",8806258559,9788806258559,,256        pp,3.34,65,unknown,"Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 30, 2023",,Paperback,view,/book/show/123199539-cose-da-maschi
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le avventure di Oliver Twist,"Dickens, Charles",8804480521,9788804480525,8804480521,534        pp,3.88,"388,666",1838,2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 30, 2023",,Paperback,view,/book/show/4002050-le-avventure-di-oliver-twist
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La vita agra,"Bianciardi, Luciano",8807881640,9788807881640,8807881640,199        pp,4.01,"1,414",1962,May 2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2023",,Paperback,view,/book/show/18403245-la-vita-agra
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Utero: Storia intima del luogo da cui tutti veniamo,"Hazard, Leah",,9791255820017,B0CHJR1MK4,387        pp,4.10,"1,086","Mar 07, 2023","Oct 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2023",,Kindle Edition,view,/book/show/198705705-utero
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ballo di famiglia,"Leavitt, David",8804414650,9788804414650,8804414650,193        pp,3.78,"1,537",1983,Jan 1996,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“-Ci sono quattro gruppi di persone - quelli che sono realizzati grazie al successo, che si possono benissimo capire, e quelli che sono disperati nono“-Ci sono quattro gruppi di persone - quelli che sono realizzati grazie al successo, che si possono benissimo capire, e quelli che sono disperati nonostante abbiano successo, come tanta gente che conosciamo, e quelli che sono disperati perché sono dei falliti. Poi c’è il quarto gruppo - la gente che è realizzata nel fallimento, che non ha bisogno di speranza per vivere. Lo sai chi è questa gente? […]-Sono i sopravvissuti.”Leavitt, con questi nove racconti, narra della famiglia borghese americana degli anni 80: genitori in crisi tra loro, malattie, figli alla ricerca di se stessi e della propria identità sessuale, rivelando le dinamiche disfunzionali di quelle che da fuori sembrano delle famiglie perfette, ma che in realtà sono alla ricerca costante di una via di fuga di fronte alla delusione per il mondo che le circonda.Tra i personaggi, ci sono: figli che temono di aver “deluso” la famiglia per la loro omosessualità; genitori appena divorziati che come ogni estate affittano lo stessa casa per le vacanze estive e le trascorrono insieme; una madre che sente di aver perso il figlio come succede per “un mazzo di chiavi, per pura distrazione” o un’altra che porta i propri figli a fare le radio con lei, come se fossero sul set di una serie tv ambientata in ospedale.Un libro del 1984, ma ancora attuale, soprattutto nell’analisi dei personaggi, un ottimo esordio che ha reso l’autore da subito popolare ed acclamato. Io non sono un’amante dei racconti, ma con questo libro mi sono ricreduta: in poche righe Leavitt riesce a coinvolgerti nella storia e soprattutto nelle dinamiche dei rapporti, abilissimo con la sua prosa a narrare la psicologia dei personaggi, per me il suo punto di forza. Non vedo l’ora di leggere il suo “La lingua perduta delle gru”, da molti definito il suo capolavoro....more",Notes are private!,0,2,1,"Dec 23, 2023","Jan 12, 2024","Dec 23, 2023",,Paperback,view (with text),/book/show/10281873-ballo-di-famiglia
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La mia vita con Virginia,"Woolf, Leonard",8833531678,,B07R7PQQ4V,0        pp,3.87,78,Oct 1980,"May 09, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2023",,Kindle Edition,view,/book/show/53924069-la-mia-vita-con-virginia
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ritratto dell'artista da piccolo. Undici infanzie di scrittrici e scrittori,"Barone, Marta",,9791221209136,B0CLHLN5N7,137        pp,3.78,18,unknown,"Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2023",,Kindle Edition,view,/book/show/200354413-ritratto-dell-artista-da-piccolo-undici-infanzie-di-scrittrici-e-scritt
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sontag: Una vita,"Moser, Benjamin",8831813234,9788831813235,B0CKBD3S36,902        pp,4.21,"1,865","Sep 17, 2019","Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2023",,Kindle Edition,view,/book/show/199389863-sontag
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una stanza tutta per sé,"Woolf, Virginia",8807900602,9788807900600,8807900602,160        pp,4.21,"207,314",1903,"Jun 05, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Perché sono milioni di anni che le donne siedono in quelle stanze, cosicchè ormai le pareti stesse sono intrise della loro forza creativa, la quale h“Perché sono milioni di anni che le donne siedono in quelle stanze, cosicchè ormai le pareti stesse sono intrise della loro forza creativa, la quale ha sopraffatto a tal punto la forza dei mattoni e della malta che deve per forza attaccarsi alle penne e ai pennelli e agli affari e alla politica. Ma tale forza creativa differisce enormemente dalla forza creativa degli uomini. E si deve concludere che sarebbe mille volte un peccato se essa venisse ostacolata o sciupata, perché era stata conquistata con secoli della più drastica disciplina e non c’è niente che possa prenderne il posto.”Nell’ottobre del 1928 Virginia Woolf tiene due conferenze sul tema “Le donne e il romanzo”. Fin dall’inizio chiarisce quali siano gli elementi indispensabili di questo binomio: “Se vuole scrivere romanzi una donna deve avere del denaro e una stanza tutta per sé.” Comincia, quindi, un viaggio a ritroso, in cui cerca traccia della donna scrittrice ed emergono chiaramente alcuni fatti: le donne venivano fatte sposare molto giovani tramite matrimoni combinati dalle rispettive famiglie alla loro nascita, la donna, quindi, si occupava della casa e dei figli, “era impossibile che loro facessero soldi, e in secondo luogo, se anche fosse stato possibile, la legge avrebbe negato loro il diritto di possedere qualunque forma di denaro avessero guadagnato.” Si accorge ben presto che gli uomini hanno scritto tantissimi libri sulle donne, ma l’inverso non avviene, questa disparità è dovuta al bisogno maschile di prevalere sul femminile: insistendo sull’inferiorità delle donne, gli uomini stanno semplicemente preoccupandosi e proteggendo la loro superiorità. Da sottolineare come nella narrativa scritta dagli uomini, la donna venga rappresentata come “persona della massima importanza; molto varia; eroica e meschina; […] nella realtà essa veniva rinchiusa, picchiata e maltrattata.” Era impossibile che una donna, ai tempi di Shakespeare, potesse scrivere come lui, semplicemente perché era immaginabile che lei potesse farlo. Solo negli anni successivi a qualche signora nobile viene concesse questo passatempo, pur additandolo come folle, anche dalle altre stesse donne. Nel Settecento inizia un piccolo cambiamento che permette anche alle donne della classe media di cominciare a scrivere: “si fondava sulla certezza che le donne fossero in grado di guadagnare del denaro scrivendo. Il denaro conferisce dignità a ciò che è frivolo quando non viene pagato.” Il romanzo, giovane e malleabile, è la forma scelta per esprimere sè stessa: ecco quindi grandi scrittrici come Jane Austen e le sorelle Bronte. Il discorso si conclude arrivando alla contemporaneità di Woolf, in cui le donne scrivono tanto quanto gli uomini e non solo romanzi, in cui entrambe le parti devono pareggiarsi e non predominare l’una sull’altra.Avevo già letto questo libro qualche anno fa in una traduzione non eccellente e da tempo lo cercavo con il testo a fronte. Una bellissima riscoperta: un saggio attuale e sagace, un manifesto sulla condizione femminile e la sua evoluzione, scritto molto bene ed in modo chiaro, nel quale ho ritrovato molte mie citazioni preferite di Woolf, che non sapevo venissero da qui. Un monito all’indipendenza e al nostro esprimerci liberamente da non dimenticare mai.“Se riusciremo, ciascuna di noi, ad avere cinquecento sterline l’anno e una stanza tutta per sé; se prenderemo l’abitudine alla libertà e il coraggio di scrivere esattamente ciò che pensiamo; se ci allontaneremo un poco dalla stanza di soggiorno comune e guarderemo gli esseri umani non sempre in rapporto l’uno all’altro ma in rapporto alla realtà; e così pure il cielo, e gli alberi, o qualunque altra cosa, allo stesso modo; se guarderemo oltre lo spauracchio di Milton, perché nessun essere umano deve precluderci la visuale; se guarderemo in faccia il fatto – perché è un fatto – che non c’è neanche un braccio al quale appoggiarci ma che dobbiamo camminare da sole e dobbiamo entrare in rapporto con il mondo della realtà e non soltanto con il mondo degli uomini e delle donna, allora si presenterà l’opportunità, e quella poetessa morta, che era sorella di Shakespeare, riprenderà quel corpo che tante volte ha dovuto abbandonare.”...more",Notes are private!,0,11,1,"Dec 06, 2023","Dec 20, 2023","Dec 06, 2023",,Paperback,view (with text),/book/show/36756232-una-stanza-tutta-per-s
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sharon e mia suocera: se questa è vita,"Amiry, Suad",8807819570,9788807819575,8807819570,283        pp,3.86,"1,803","Oct 01, 2003",2007,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 29, 2023",,Paperback,view,/book/show/9651836-sharon-e-mia-suocera
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le signore della scrittura,"Petrignani, Sandra",8894814394,9788894814392,8894814394,144        pp,3.92,52,unknown,"Feb 24, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2023",,Paperback,view,/book/show/60489346-le-signore-della-scrittura
