,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Conor's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How High We Go in the Dark,"Nagamatsu, Sequoia*",0063072645,9780063072640,0063072645,304        pp,3.84,"54,443","Jan 18, 2022","Jan 18, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 10, 2023","Dec 31, 2023","Apr 10, 2023",,Hardcover,view,/book/show/57850265-how-high-we-go-in-the-dark
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Tree Grows in Brooklyn,"Smith, Betty",0061120073,9780061120077,0061120073,496        pp,4.29,"465,622","Aug 18, 1943","May 30, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Apr 06, 2023","Dec 31, 2023","Apr 06, 2023",,Paperback,view,/book/show/14891.A_Tree_Grows_in_Brooklyn
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reaganland: America's Right Turn 1976-1980,"Perlstein, Rick",1476793050,9781476793054,1476793050,"1,107        pp",4.33,"1,829","Aug 18, 2020","Aug 18, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 28, 2023",not set,"Mar 28, 2023",,Hardcover,view,/book/show/50403757-reaganland
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Immortal King Rao,"Vara, Vauhini*",0393541754,9780393541755,0393541754,384        pp,3.67,"3,170","May 03, 2022","May 03, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 04, 2023","Dec 31, 2023","Mar 04, 2023",,Hardcover,view,/book/show/58999177-the-immortal-king-rao
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Government Means to Kill Me,"Newson, Rasheed*",1250833523,9781250833525,1250833523,276        pp,4.24,"4,483","Aug 23, 2022","Aug 23, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 02, 2023","Dec 31, 2023","Mar 02, 2023",,Hardcover,view,/book/show/58724723-my-government-means-to-kill-me
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Afterlives,"Gurnah, Abdulrazak",,,,288        pp,3.78,"10,847","Sep 17, 2020","Sep 29, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 25, 2023","Dec 31, 2023","Feb 25, 2023",,Hardcover,view,/book/show/52744975-afterlives
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sea of Tranquility,"Mandel, Emily St. John*",0593321448,9780593321447,0593321448,259        pp,4.08,"231,586","Apr 05, 2022","May 05, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Just loved this one, the first of hers I had read after watching the HBO adaptation of ""Station 11"" (which I loved so much more than the book). Just loved this one, the first of hers I had read after watching the HBO adaptation of ""Station 11"" (which I loved so much more than the book). ...more",Notes are private!,0,2,1,"Feb 25, 2023","Dec 31, 2023","Feb 25, 2023",,Hardcover,view (with text),/book/show/58446227-sea-of-tranquility
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Austerlitz,"Sebald, W.G.",0140297995,9780140297997,0140297995,415        pp,4.00,"21,979",Nov 2001,"Jul 04, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Not sure what all the fuss is about.,Notes are private!,0,0,1,"Feb 25, 2023","Dec 31, 2023","Feb 25, 2023",,Paperback,view (with text),/book/show/88442.Austerlitz
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Autumn        (Seasonal Quartet, #1)","Smith, Ali",0241207002,9780241207000,0241207002,264        pp,3.67,"73,516","Oct 20, 2016","Oct 20, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Excited to read the next installations. Smith is a talent.,Notes are private!,0,0,1,"Feb 25, 2023","Dec 31, 2023","Feb 25, 2023",,Hardcover,view (with text),/book/show/28446947-autumn
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trespasses,"Kennedy, Louise",0593540891,9780593540893,0593540891,304        pp,4.02,"33,131","Apr 14, 2022","Nov 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 05, 2023","Dec 31, 2023","Feb 05, 2023",,Hardcover,view,/book/show/60417483-trespasses
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cutting for Stone,"Verghese, Abraham*",0375414495,9780375414497,,560        pp,4.32,"386,991",2009,"Feb 03, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,An entertaining and engrossing story with plenty of gory medical details,Notes are private!,0,0,1,"Jan 30, 2023","Dec 31, 2023","Jan 30, 2023",,Hardcover,view (with text),/book/show/3591262-cutting-for-stone
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Things Like These,"Keegan, Claire",0802158749,9780802158741,0802158749,128        pp,4.19,"153,415","Nov 05, 2021","Nov 30, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 30, 2023","Dec 31, 2023","Jan 30, 2023",,Hardcover,view,/book/show/58662236-small-things-like-these
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Far Field,"Vijay, Madhuri",0802128408,9780802128409,0802128408,432        pp,3.88,"10,323","Jan 15, 2019","Jan 15, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 26, 2023","Dec 31, 2023","Jan 26, 2023",,Hardcover,view,/book/show/40642323-the-far-field
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lightning Rods,"DeWitt, Helen",0811219437,9780811219433,0811219437,273        pp,3.44,"2,509","Oct 05, 2011","Oct 05, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Delightfully weird, but more funny than profound.",Notes are private!,0,2,1,"Jan 17, 2023","Dec 31, 2023","Jan 17, 2023",,Hardcover,view (with text),/book/show/10917836-lightning-rods
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Poisonwood Bible,"Kingsolver, Barbara",0060786507,9780060786502,0060786507,546        pp,4.10,"743,721","Sep 24, 1998","May 31, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm not sure I can say why, but this was easily one of the best books I've ever read. I loved the dialogue, the humor, the layered storytelling, and hI'm not sure I can say why, but this was easily one of the best books I've ever read. I loved the dialogue, the humor, the layered storytelling, and how it ended....more",Notes are private!,2,5,1,"Jan 13, 2023","Dec 31, 2023","Jan 13, 2023",,Hardcover,view (with text),/book/show/7244.The_Poisonwood_Bible
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bunny,"Awad, Mona*",0525559736,9780525559733,0525559736,307        pp,3.52,"190,973","Jun 11, 2019","Jun 11, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Over the top send-up of elite, vapid grad programs. I found this occasionally funny, but somewhat tedious toward the end, and the ending felt unsatisfOver the top send-up of elite, vapid grad programs. I found this occasionally funny, but somewhat tedious toward the end, and the ending felt unsatisfying....more",Notes are private!,0,1,1,"Dec 31, 2022","Dec 31, 2023","Dec 31, 2022",,Hardcover,view (with text),/book/show/42815544-bunny
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tomorrow, and Tomorrow, and Tomorrow","Zevin, Gabrielle*",,,,401        pp,4.18,"845,406","Jul 05, 2022","Jul 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 03, 2023",not set,"Dec 07, 2022",,Hardcover,view,/book/show/58784475-tomorrow-and-tomorrow-and-tomorrow
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breathing Lessons,"Tyler, Anne*",0345485599,9780345485595,0345485599,368        pp,3.67,"29,977","Aug 12, 1988","Sep 26, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Dec 02, 2022",,Mass Market Paperback,view,/book/show/31181.Breathing_Lessons
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Scary Monsters,"Kretser, Michelle de",1646221095,9781646221097,1646221095,288        pp,3.34,"1,315",unknown,"Apr 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 24, 2022",not set,"Nov 24, 2022",,Paperback,view,/book/show/59432505-scary-monsters
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mercury Pictures Presents,"Marra, Anthony*",0451495209,9780451495204,0451495209,416        pp,3.68,"10,978","Jul 19, 2022","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 28, 2022",not set,"Nov 23, 2022",,Hardcover,view,/book/show/59109471-mercury-pictures-presents
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Candy House,"Egan, Jennifer*",1476716765,9781476716763,1476716765,352        pp,3.65,"57,142","Apr 05, 2022","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2022",,Hardcover,view,/book/show/58437521-the-candy-house
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,French Braid,"Tyler, Anne*",059332109X,9780593321096,059332109X,244        pp,3.65,"48,683","Mar 22, 2022","Mar 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 23, 2022",not set,"Nov 23, 2022",,Hardcover,view,/book/show/58065401-french-braid
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Remind Me of Me,"Chaon, Dan*",0345441419,9780345441416,0345441419,356        pp,3.63,"4,315","May 25, 2004","May 25, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 16, 2022",not set,"Nov 16, 2022",,Hardcover,view,/book/show/227481.You_Remind_Me_of_Me
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Devil House,"Darnielle, John*",0374212236,9780374212230,0374212236,416        pp,3.23,"13,675","Jan 25, 2022","Jan 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 13, 2022",not set,"Nov 13, 2022",,Hardcover,view,/book/show/57693663-devil-house
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leave the World Behind,"Alam, Rumaan*",0062667637,9780062667632,0062667637,241        pp,3.17,"148,518","Oct 06, 2020","Oct 06, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 06, 2022",not set,"Nov 06, 2022",,Hardcover,view,/book/show/50358031-leave-the-world-behind
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last White Man,"Hamid, Mohsin",0593538811,9780593538814,0593538811,192        pp,3.45,"16,390","Aug 02, 2022","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 02, 2022",not set,"Nov 02, 2022",,Hardcover,view,/book/show/58885796-the-last-white-man
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Must Betray You,"Sepetys, Ruta*",198483603X,9781984836038,198483603X,321        pp,4.41,"68,958","Feb 01, 2022","Feb 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 10, 2022",not set,"Oct 10, 2022",,Hardcover,view,/book/show/56970272-i-must-betray-you
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Worm at the Core: On the Role of Death in Life,"Solomon, Sheldon",1400067472,9781400067473,1400067472,274        pp,4.13,"1,560","Mar 03, 2015","May 12, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 06, 2022",not set,"Oct 06, 2022",,Hardcover,view,/book/show/22545857-the-worm-at-the-core
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Heart So White,"Marías, Javier",0811215059,9780811215053,0811215059,280        pp,4.02,"14,629","Feb 13, 1992","May 17, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 05, 2022",not set,"Oct 05, 2022",,Paperback,view,/book/show/529075.A_Heart_So_White
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thus Bad Begins,"Marías, Javier",,,B014VP0CRU,512        pp,4.00,"3,126","Sep 23, 2014","Feb 25, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 19, 2022",not set,"Sep 19, 2022",,Kindle Edition,view,/book/show/28638115-thus-bad-begins
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Accidental Tourist,"Tyler, Anne*",0345452003,9780345452009,0345452003,352        pp,3.90,"104,857","Aug 12, 1985","Apr 09, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 11, 2022",not set,"Sep 11, 2022",,Paperback,view,/book/show/60792.The_Accidental_Tourist
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret History,"Tartt, Donna",1400031702,9781400031702,1400031702,559        pp,4.17,"741,958","Sep 16, 1992","Sep 11, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 28, 2022",not set,"Aug 28, 2022",,Paperback,view,/book/show/29044.The_Secret_History
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Round House,"Erdrich, Louise",0062065246,9780062065247,0062065246,323        pp,3.98,"116,335","Oct 02, 2012","Oct 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 15, 2022",not set,"Aug 15, 2022",,Hardcover,view,/book/show/13602426-the-round-house
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cloud Cuckoo Land,"Doerr, Anthony*",1982168439,9781982168438,1982168439,626        pp,4.26,"214,115","Sep 28, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 15, 2022",not set,"Aug 15, 2022",,Hardcover,view,/book/show/56783258-cloud-cuckoo-land
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bleak House,"Dickens, Charles",0143037617,9780143037613,0143037617,"1,017        pp",4.02,"108,643",1853,"Jan 06, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Aug 2022,not set,"Aug 01, 2022",,Paperback,view,/book/show/31242.Bleak_House
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shadow-Line,"Conrad, Joseph",0192801708,9780192801708,0192801708,192        pp,3.68,"5,931",1916,"Apr 08, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 31, 2022",not set,"Jul 31, 2022",,Paperback,view,/book/show/273524.The_Shadow_Line
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waiting for the Barbarians,"Coetzee, J.M.",0140283358,9780140283358,0140283358,152        pp,3.93,"32,146",Dec 1980,"Oct 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2022",,Paperback,view,/book/show/6194.Waiting_for_the_Barbarians
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Secret City: The Hidden History of Gay Washington,"Kirchick, James",1627792325,9781627792325,1627792325,848        pp,4.17,"1,164","Feb 15, 2022","May 31, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 20, 2022",not set,"Jul 20, 2022",,Hardcover,view,/book/show/56347310-secret-city
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Secondhand Time: The Last of the Soviets,"Alexievich, Svetlana",1922253995,9781922253996,B01DI6E5NK,496        pp,4.46,"17,978","Aug 15, 2013","May 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 05, 2022",not set,"Jul 05, 2022",,Kindle Edition,view,/book/show/30200112-secondhand-time
