,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Aušra Strazdaitė-Ziberkienė's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Speak Esperanto,"Nugent, James",,,B00E1V0VXA,41        pp,2.43,7,"Jul 19, 2013","Jul 19, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Klausyta audible platformoje. Ne fontanai, visai. Toks dienoraštinis pasakojimas iš stovyklos. Na karšta, gerai, kad buvo bananų - bet kas iš to? TikėKlausyta audible platformoje. Ne fontanai, visai. Toks dienoraštinis pasakojimas iš stovyklos. Na karšta, gerai, kad buvo bananų - bet kas iš to? Tikėjausi bent kokio nors nuotykio. Vienintelis geras dalykas - retorinis klausimas kodėl kai kurie žmonės bijo mokytis antrą, trečią kalbą! Nes amerikiečiai arba britai, matyt. Europoje tarsi natūralu tris-keturias mokėti. Knygos nerekomenduoju....more",Notes are private!,0,4,1,"Sep 14, 2023","Sep 15, 2023","Sep 14, 2023",,Kindle Edition,view (with text),/book/show/19379129-i-speak-esperanto
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anna and the King (The King and I): Official Edition,"Leonowens, Anna Harriette",,9798726762111,B08ZQ7NF2W,249        pp,4.17,6,unknown,"Feb 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 14, 2023",,Paperback,view,/book/show/92716511-anna-and-the-king-the-king-and-i
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Palangos Juzė,"Valančius, Motiejus",9986861063,9789986861065,9986861063,157        pp,2.85,79,"Jan 01, 1869",1996,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"„Vardai miestelių ir ulyčių, arba sodų, tol knygelėj priminavoti, taipogi vardai ir pavardės žmonių nėra išmislyti per raštinyką, bet tikri.“Kaip žmon„Vardai miestelių ir ulyčių, arba sodų, tol knygelėj priminavoti, taipogi vardai ir pavardės žmonių nėra išmislyti per raštinyką, bet tikri.“Kaip žmonėms, įpratusiems detektyvinio filmo pabaigoje perskaityti, kad „vardai, vietovės ir įvykiai visiškai atsitiktiniai“ tai skamba kiek per drąsiai, ar ne?Taigi, garsusis Motiejaus Valančiaus „Palangos Juzė“ (1869). Trumpai – Palangos žvejys, vedęs Elzę Šikšnalę iš Kretingos, kuriuos sutuokė Jonas Baužinskis, Palangos altarista. Turėjo jie sūnų Jūzupą, kurį vedėsi silkių žvejoti, plekšnių gaudyti, menkių žvejoti (taip, šie trys veiksmažodžiai) ir kerpių su gintarais vilkti. Žuvies buvo mažai (jau tais laikais!), tad vaikeliuką savo jie atidavė į Klaipėdą, mokytis kriaučystės pas vokietį – dvylikai metų. (Oho, pagalvojau tada – tai čia kaip... vidurinė? O pasirodė ne)Bet po trijų metų vaikeliukas parėjo. Sakė meistras piktas, dažnai bizūnu užvoždavo (vos tik į miestą Jūzupas patraukdavo), o tėvas į žadėjo lazda per nugarą (nes norėjo parodyti kur blezdingos žiemoja). Bernelis į tai tėvo rankas bučiavo, sakė nebereiks jam mokslų, siūs paprastiems žmonėms, pasidarė „šikšnos skrynelę“, į kurią įsidėjo smuiką (kuriuo irgi išmoko groti Klaipėdoje) ir išėjo. Ir va tik dabar autorius pasako, kad tuomet jam buvo aštuoniolika (tai kiek jis būtų mokęsis???)Tai čia tiek pradžios, nes po to jis grįžo su žmona, vaiku ir trylika vakarų šeimai pasakojo apie savo trijų metų klajones: kur buvo, kaip žmonės ten gyvena, ką siuvo, ką valgė, kokios bažnyčios, kokia giesmes kūrė, ką žmonės šoko, kokios žaidimus žaidė ir kokias dainas dainavo, kaip tuokėsi ir kaip laidojo. Mudu su vyru labiausiai aptarinėjom drabužius ir valgius, be abejo. Norėtumėt kanapių pienu balintos žirnienės, pupienės, bulvienės ir kruopienės? Ir taip visą pasninką??? Ir kaži, kada šiauliškiai pirčių įsitaisė, kai vyskupas tai aiškiai apie jų prakaitus parašė visai Lietuvai? Yra užuominų apie sukilimą, rusų ponus ir rusų kalbos mokėjimo nebūtinumą. Kas kliuvo? Bais jau pozityvus tas Juzė – mandagus, prisitaikantis, bet ir smuiku groja, ir giesmes rašo, radęs, kad tos vietovės žmonės neturi giesmės savo šventajam globėjui, ir prakalbas bais katalikiškai teisingai per laidotuves rėžia. Ir kalba realiai tai tik jis – motina ir žmona tik pasako, kad laikas gultis, o tėvas – na, jis kaip pradžioje pagaliu į kuprą žadėjo, taip daugiau nieko ir nepasakė. Juzė į pabaigą visai įsigiedojo, beje, o iš namų viską išpasakojęs išvažiavo 1866. Juzė sakėsi galįs siūti „čiuikas, jupeles, kamzuoles, sermėgas, šalbierkas, šniūreles, striupkes, išilginius ir kailinius“. O dabar man labai reikia Rūbinaičio Peliūzės gyvenimo“. Pavojingas dalykas tą senąją literatūrą skaityti, sakau jums....more",Notes are private!,0,3,1,"Sep 13, 2023","Sep 29, 2023","Sep 13, 2023",,Paperback,view (with text),/book/show/10400191-palangos-juz
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pašnekesiai prieš miegą,"Berg, Elizabeth",,9785415023684,,200        pp,3.95,"11,910",1993,2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2023",,Hardcover,view,/book/show/53355026-pa-nekesiai-prie-mieg
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wiedźmy z Manningtree,"Blakemore, A.K.",,9788383210124,,352        pp,3.66,"11,111","Mar 04, 2021","Oct 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2023",,Hardcover,view,/book/show/61900291-wied-my-z-manningtree
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stolen Bicycle,"Wu, Ming-Yi",192541079X,9781925410792,B072C1WBC7,308        pp,3.88,"1,685","Jun 30, 2015","Aug 28, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2023",,Kindle Edition,view,/book/show/36208444-the-stolen-bicycle
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kiki's Delivery Service,"Kadono, Eiko",,,,unknown,4.15,"15,328","Jan 25, 1985","Jul 07, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 10, 2023","Sep 12, 2023","Sep 10, 2023",,Audiobook,view,/book/show/54620044-kiki-s-delivery-service
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Manyje gyvena milijonai: apie mumyse gyvenančius mikrobus, arba Platesnis žvilgsnis į gyvybę","Yong, Ed",,9786094273179,,384        pp,4.18,"26,355","Aug 09, 2016",2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2023",,Hardcover,view,/book/show/39899395-manyje-gyvena-milijonai
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Jūra, jūra...","Murdoch, Iris",5415002235,9785415002238,,460        pp,3.95,"21,836",1978,1990,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Knyga susidomėjau skaitydama ""Žiemojimą"". Knyga susidomėjau skaitydama ""Žiemojimą"". ...more",Notes are private!,0,2,0,not set,not set,"Sep 06, 2023",,Hardcover,view (with text),/book/show/23518987-j-ra-j-ra
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pavydo ekspertas ir kitos istorijos,"Nesbø, Jo*",,9786094797781,,272        pp,3.60,"3,541","Apr 08, 2021","Aug 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2023",,Hardcover,view,/book/show/196246423-pavydo-ekspertas-ir-kitos-istorijos
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paprastos tiesos,"Donskis, Leonidas",,9789955344537,,174        pp,3.70,20,"Jan 01, 2014",2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 05, 2023",not set,"Sep 05, 2023",,Paperback,view,/book/show/22887873-paprastos-tiesos
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skundai Maskvai: slapti nomenklatūros laiškai,"Grybkauskas, Saulius",,9786098120967,,260        pp,3.25,20,unknown,2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 04, 2023",,Paperback,view,/book/show/197000486-skundai-maskvai
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"WO/MEN: Ar moterys ir vyrai išties tokie skirtingi, kaip įprasta manyti?","Kajackaitė, Agnė",,9786094797255,,208        pp,3.53,152,unknown,"May 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 04, 2023",,Hardcover,view,/book/show/171836554-wo-men
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Three Dahlias        (Three Dahlias Mysteries, #1)","Watson, Katy",1408716402,9781408716403,1408716402,364        pp,3.77,"3,033","Jul 21, 2022","Jul 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 04, 2023",,Hardcover,view,/book/show/59568527-the-three-dahlias
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Children of Green Knowe        (Green Knowe, #1)","Boston, Lucy M.",0152024689,9780152024680,0152024689,192        pp,4.02,"9,091",1954,"Apr 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Knyga susidomėjau skaitydama ""Žiemojimą"", ji minima viename iš skyrių. Kaži ar kada gausiu perskaityti.Knyga susidomėjau skaitydama ""Žiemojimą"", ji minima viename iš skyrių. Kaži ar kada gausiu perskaityti....more",Notes are private!,0,1,0,not set,not set,"Sep 04, 2023",,Paperback,view (with text),/book/show/377889.The_Children_of_Green_Knowe
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pavasario kiemas,"Shibasaki, Tomoka",,9786094802287,,140        pp,3.28,"1,299","Jul 28, 2014",2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 03, 2023",,Hardcover,view,/book/show/57606403-pavasario-kiemas
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ką veikia Japonija,"Kleiva, Andrius",,9786094667251,,384        pp,4.52,495,unknown,2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 03, 2023",,Paperback,view,/book/show/98222095-k-veikia-japonija
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Will I Ever Be Good Enough? Healing the Daughters of Narcissistic Mothers,"McBride, Karyl",1416551328,9781416551324,1416551328,272        pp,4.20,"9,662","Sep 23, 2008","Sep 23, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 03, 2023",,Hardcover,view,/book/show/2133999.Will_I_Ever_Be_Good_Enough_Healing_the_Daughters_of_Narcissistic_Mothers
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nuo Juozo Naujalio iki Eduardo Balsio. Muzikologės Onos Narbutienės straipsniai,"Markeliūnienė, Vytautė",,9786098231304,,360        pp,0.00,0,2020,2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 02, 2023",,Paperback,view,/book/show/59684698-nuo-juozo-naujalio-iki-eduardo-balsio-muzikolog-s-onos-narbutien-s-stra
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Judėk: naujas mokslas: kodėl judėjimas svarbus ne tik kūnui, bet ir protui","Williams, Caroline*",,9786094803192,,224        pp,4.02,"1,055","Apr 15, 2021",2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 02, 2023",,Hardcover,view,/book/show/61211138-jud-k
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Apie katiną, gelbėjusį knygas","Natsukawa, Sōsuke",,9786094797583,,210        pp,3.73,"53,575","Feb 05, 2017","Jul 27, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 02, 2023",,Hardcover,view,/book/show/188609613-apie-katin-gelb-jus-knygas
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Viduržemio jūros Brevijorius,"Matvejević, Predrag",,9785417010279,,288        pp,4.07,406,1987,2011,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 02, 2023",,,view,/book/show/50358263-vidur-emio-j-ros-brevijorius
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trumpa Europos istorija: nuo Senovės Graikijos ir Romos iki 21 amžiaus,"Jenkins, Simon",,9785415026425,,336        pp,3.92,"2,332","Nov 08, 2018",2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 02, 2023",,,view,/book/show/62886656-trumpa-europos-istorija
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Klara ir Saulė,"Ishiguro, Kazuo*",,9786094795107,,336        pp,3.75,"336,677","Mar 02, 2021",2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sudėtingas dalykas. Aišku, nieko ""nesudėtingo"" iš Ishiguros tikėtis ir neįmanoma. Klausiausi audio, meistriškai įskaitytą Aldonos Vilutytės. Istorija Sudėtingas dalykas. Aišku, nieko ""nesudėtingo"" iš Ishiguros tikėtis ir neįmanoma. Klausiausi audio, meistriškai įskaitytą Aldonos Vilutytės. Istorija pasakojama iš robotės pozicijų ir tolydžio baisėja - kaip traukiamas voratinklio siūlas, nežinant kada nutrūks. O istorija paprasta - išgalintys žmonės vaikams perka robotus, palengvinti vienatvei. Vadinasi vaikų nėra daug. Žmonės kažkaip atskirai gyvena, neaišku kodėl. Kažkas įvyko, pasikeitė žmonių vertė, galimybės, aplinkybės. Bet Klara (ir Ishiguro) to nepasakoja, jai rūpi visai kiti dalykai. Daug minčių sukėlusi knyga - apie tėvų sprendimus, žmogiškumą, pasiaukojimą, meilę ir tikėjimą. ...more",Notes are private!,0,1,1,"Aug 29, 2023","Sep 03, 2023","Aug 29, 2023",,Hardcover,view (with text),/book/show/59454926-klara-ir-saul
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Botchan,"Sōseki, Natsume",4770030487,9784770030481,4770030487,171        pp,3.64,"13,217",1906,"Mar 16, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 28, 2023",,Paperback,view,/book/show/169437.Botchan
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Am a Cat,"Sōseki, Natsume",080483265X,9780804832656,080483265X,470        pp,3.69,"14,047",1905,"Sep 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 28, 2023",,Paperback,view,/book/show/62772.I_Am_a_Cat
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story of Art,"Gombrich, E.H.",071483355X,9780714833552,B000M6DXH4,688        pp,3.96,"415,109",1950,"Jan 01, 1967",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2023",,Hardcover,view,/book/show/222078.The_Story_of_Art
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ar tai menas, arba Paveikslo (ne)laisvė","Grigoravičienė, Erika",,9789955548577,,292        pp,2.50,2,2018,2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2023",,Paperback,view,/book/show/40680500-ar-tai-menas-arba-paveikslo-ne-laisv
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ar tai menas? 150 modernaus meno istorijos metų,"Gompertz, Will",6098136114,9786098136111,,428        pp,4.20,"9,833","Sep 06, 2012",2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2023",,Paperback,view,/book/show/25808582-ar-tai-menas-150-modernaus-meno-istorijos-met
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Iš širdies ir tikru reikalu…: Juozo Tumo-Vaižganto šeimyninė korespondencija,"Raškevičiūtė, Jurgita Žana",,9786094252754,,725        pp,0.00,0,unknown,2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 23, 2023",,Hardcover,view,/book/show/56695275-i-irdies-ir-tikru-reikalu
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sumaištis. Kaip šalys išgyvena krizes,"Diamond, Jared",,9786094274473,,432        pp,3.90,"10,136","May 07, 2019",2020,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 29, 2023","Jan 26, 2024","Aug 20, 2023",,Hardcover,view,/book/show/55657809-sumai-tis-kaip-alys-i-gyvena-krizes
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Collapse: How Societies Choose to Fail or Succeed,"Diamond, Jared",0143036556,9780143036555,0143036556,608        pp,3.93,"71,321",2004,"Dec 27, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2023",,Paperback,view,/book/show/475.Collapse
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rivers of London        (Rivers of London, #1)","Aaronovitch, Ben*",0575097566,9780575097568,0575097566,392        pp,3.86,"129,990","Jan 10, 2011","Jan 10, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2023",,Hardcover,view,/book/show/9317452-rivers-of-london
