,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kevidently's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Autobiography of Matthew Scudder,"Block, Lawrence*",,,B0BXTBYRVC,242        pp,4.32,319,"Jan 01, 2023","Jun 24, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I fell into the world of Lawrence Block as I fall into most new authors: through Stephen King. While doing research on a book about King special editiI fell into the world of Lawrence Block as I fall into most new authors: through Stephen King. While doing research on a book about King special editions, I discovered that the novelist from Maine had written an introduction to a limited edition of one of Lawrence Block's crime novels. Now: I love crime fiction, and I'd somehow never heard of this guy. All at once, I was presented with a new-to-me writer with scads of unread novels, and I was the happiest reader on the planet.It took me two years to get through the majority of Lawrence Block. He's written plenty of worthy fiction and nonfiction, but his two major series are probably the biggest draw. One, focusing on gentleman burglar Bernie Rhodenbarr, is comic and almost cozy in its episodic, rarely-changing way. They're delightful. The Matt Scudder novels are different. Dark and dramatic, they follow an unlicensed private detective named Matthew Scudder, solving murders and wrestling with his private demons in New York. The first few books are very good, but they're living inside the mind of an alcoholic who is doing his best to bear up under the weight of his own failures and unbelievable trauma. It's when Scudder hits rock bottom and starts going to AA that the books gain a deeper resonance - as he moves past his dependence on alcohol and pain and starts putting his life on a better, happier path. I was slightly apprehensive, then, when I realized that the Autobiography of Matthew Scudder was going to focus exclusively on the early years; in a way, this would be a prequel to the first Scudder novel, 1976's Sins of the Fathers. My apprehension was unwarranted. It's not just that we're reading a book written by Lawrence Block, who continues to command language, tone, and character at an immensely high level this late in his career. It's that we're reading a book ""written"" by Matt Scudder, whose life experiences and way of thinking make those early recollections thrilling, in a low-key and weary sort of way. Most of the Scudder books are about the how, about the what. This one's about the why. Matthew Scudder is such a well-crafted, well-developed character that even without shootouts and explosions and chases and struggles, the why is immensely compelling.One conceit I loved (because I love writerly peccadillos) is that the Matt Scudder novels really are written by Lawrence Block, based on stories told to him by Scudder. Block intrudes a few times in this manuscript, but never in a distracting way (although one winking aside late in the book blames Block for getting a detail wrong in one of the earlier novels; the ""real"" Scudder doesn't remember what actually happened). As badly as I would love more Scudder novels, both the character and his author are in their 80s. I don't think we'll be seeing Scudder again, and if not, that's okay. We've got a long line of fine books, none of them duds, and this is a fantastic capstone to one of the best crime fiction series of all time. That's good enough for me. ...more",Notes are private!,0,13,1,"Apr 25, 2023","May 02, 2023","May 02, 2023",,Kindle Edition,view (with text),/book/show/123263146-the-autobiography-of-matthew-scudder
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Stop Time,"Haig, Matt*",0525522891,9780525522898,0525522891,339        pp,3.84,"171,925","Jul 06, 2017","Jun 11, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 20, 2023","Apr 25, 2023","Apr 25, 2023",,Paperback,view,/book/show/45152372-how-to-stop-time
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman in Cabin 10,"Ware, Ruth*",1501132938,9781501132933,1501132938,341        pp,3.74,"617,155","Jun 30, 2016","Jul 19, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2023",,Hardcover,view,/book/show/28187230-the-woman-in-cabin-10
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,21-Hit Wonder: Flopping My Way to the Top of the Charts,"Hollander, Sam",1637741863,9781637741863,1637741863,304        pp,4.30,82,unknown,"Dec 06, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 09, 2023","Apr 15, 2023","Apr 14, 2023",,Hardcover,view,/book/show/61130185-21-hit-wonder
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dear Bruce Springsteen,"Major, Kevin",0440204100,9780440204107,0440204100,0        pp,3.33,94,"Jan 01, 1987","Jun 01, 1989",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 09, 2023","Apr 17, 2023","Apr 09, 2023",,Mass Market Paperback,view,/book/show/1163076.Dear_Bruce_Springsteen
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Palm Springs Mid-Century Modern,"Faibyshev, Dolly",0764334611,9780764334610,0764334611,112        pp,4.29,17,"Aug 03, 2010","Jul 20, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 08, 2023","Apr 08, 2023","Apr 08, 2023",,Hardcover,view,/book/show/9040244-palm-springs-mid-century-modern
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Will Find You,"Coben, Harlan*",1538748363,9781538748367,1538748363,329        pp,4.17,"74,456","Mar 14, 2023","Mar 14, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Apr 2023,"Apr 08, 2023","Apr 08, 2023",,Hardcover,view,/book/show/61392437-i-will-find-you
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Razor's Edge,"Maugham, W. Somerset",,,,250        pp,4.19,"48,369",1944,1944,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 19, 2023","Apr 02, 2023","Apr 02, 2023",,Hardcover,view,/book/show/7704156-the-razor-s-edge
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cartographers,"Shepherd, Peng*",0062910698,9780062910691,0062910698,392        pp,3.64,"65,174","Mar 15, 2022","Mar 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 28, 2023",,Hardcover,view,/book/show/55004093-the-cartographers
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Variants,"Simone, Gail",1302947060,9781302947064,1302947060,112        pp,3.95,504,"Mar 14, 2023","Mar 14, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Mar 16, 2023","Mar 17, 2023",,Paperback,view,/book/show/60617202-the-variants
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don't Skip Out on Me,"Vlautin, Willy",0062684485,9780062684486,,304        pp,4.13,"3,060","Feb 13, 2018","Feb 13, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 09, 2023","Mar 11, 2023","Mar 09, 2023",,ebook,view,/book/show/35068765-don-t-skip-out-on-me
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Islands in the Stream,"Hemingway, Ernest",0002213443,9780002213448,0002213443,416        pp,3.88,"15,788",1970,"Oct 12, 1970",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 09, 2023",not set,"Mar 09, 2023",,Hardcover,view,/book/show/1166260.Islands_in_the_Stream
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Kahiki Scrapbook, The: Relics of Ohio’s Lost Tiki Palace","Meyers, David",1467152846,9781467152846,,192        pp,4.00,2,unknown,"Feb 27, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 04, 2023","Mar 07, 2023","Mar 09, 2023",,Paperback,view,/book/show/62683467-kahiki-scrapbook-the
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Demon Copperhead,"Kingsolver, Barbara",,,,560        pp,4.51,"397,730","Oct 18, 2022","Oct 18, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 24, 2023","Mar 19, 2023","Feb 24, 2023",,Hardcover,view,/book/show/60194162-demon-copperhead
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Sell a Haunted House,"Hendrix, Grady*",0593201264,9780593201268,0593201264,419        pp,3.70,"97,360","Jan 17, 2023","Jan 17, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Feb 20, 2023","Feb 24, 2023",,Hardcover,view,/book/show/59414094-how-to-sell-a-haunted-house
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Whip It,"Cross, Shauna",0312535996,9780312535995,0312535996,234        pp,3.63,"3,723","Sep 01, 2007","Sep 15, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"OK, so I saw the movie whip it with Elliot Page and directed by Drew Barrymore. Really, really loved it despite the fact that it was like a classic spOK, so I saw the movie whip it with Elliot Page and directed by Drew Barrymore. Really, really loved it despite the fact that it was like a classic sports movie with all the same tropes and beats. And my current obsession with rollerskating immediately had me buying the book that inspired the movie, and I was positive. I would love it, because the author wrote the screenplay.But the book is… kind of difficult. A lot of it is trying to be extremely cool in a late aughts way. I didn’t really realize until recently that that was a profoundly uncool way to be cool. I mean, we were pretty disaffected in the 90s and Reality Bites has a terrible message but the language and the dismissal of anyone who isn’t you in this book is a little hard to take. Did people really say ‘rents? Like for real, and not making fun of hip slang?In the movie, Bliss Cavender is a bit self involved, but still really interesting and a good person to have as your main character. Her relationship with her dad is a lot more interesting. She actually has a pretty good heart. I’m guessing that some of that came in the screenplay as like a second draft to make the main character a little less of a jerk. I nearly gave up on this book a couple of times, because I was like, I want to like you, but you are really hard to like.Things get a lot easier and better in the second half of the book, and you get to like Bliss and understand her a little bit more. I didn’t really like how the major, massive dénouement is a sort of shoved offscreen into a side paragraph. I was really looking forward to reading that part.I hate to be giving this book fewer stars, because the movie was better, but the movie really was better. Whether it was the writing, directing, the acting, the nuance in the side characters, or just the fact that it felt more like a complete story , the movie was just better. I would recommend this book but with reservations. And definitely see the movie....more",Notes are private!,0,1,1,"Feb 20, 2023","Feb 28, 2023","Feb 20, 2023",,Paperback,view (with text),/book/show/5006205-whip-it
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bonfire of the Vanities,"Wolfe, Tom",,,,690        pp,3.90,"80,879","Nov 01, 1987","Oct 30, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2023",,Paperback,view,/book/show/2666.The_Bonfire_of_the_Vanities
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Talented Mr. Ripley        (Ripley, #1)","Highsmith, Patricia",0393332144,9780393332148,0393332144,273        pp,3.94,"90,488",1955,"Jun 17, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Rarely have I felt so tense reading a book. I'd seen the movie years ago but for some reason, never picked this up, despite my husband recommending itRarely have I felt so tense reading a book. I'd seen the movie years ago but for some reason, never picked this up, despite my husband recommending it to me forever ago. I loved every second of it. I don't always want to root for the sociopath (I didn't in American Psycho), but I found myself liking Tom Ripley even though he is objectively reprehensible. Now I might have to seek out the sequels....more",Notes are private!,0,2,1,"Feb 10, 2023","Feb 15, 2023","Feb 15, 2023",,Paperback,view (with text),/book/show/2247142.The_Talented_Mr_Ripley
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Descendants,"Hemmings, Kaui Hart*",1400066336,9781400066339,1400066336,283        pp,3.83,"22,414","May 15, 2007","May 15, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 07, 2023","Feb 10, 2023","Feb 10, 2023",,Hardcover,view,/book/show/968403.The_Descendants
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Now Is Not the Time to Panic,"Wilson, Kevin*",0062913506,9780062913500,0062913506,246        pp,3.69,"52,057","Nov 15, 2022","Nov 08, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I think this book might have changed my whole life.,Notes are private!,0,6,1,Feb 2023,"Feb 02, 2023","Feb 01, 2023",,Hardcover,view (with text),/book/show/60415700-now-is-not-the-time-to-panic
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What's In A Name,"Vincent, Bev*",,,,unknown,4.27,11,unknown,Jul 2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 18, 2022","Jul 19, 2022","Jan 26, 2023",,Paperback,view,/book/show/61426027-what-s-in-a-name
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lean on Pete,"Vlautin, Willy",0061456535,9780061456534,0061456535,304        pp,4.03,"4,640",2010,"Apr 13, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 21, 2023","Feb 20, 2023","Jan 21, 2023",,Paperback,view,/book/show/6713642-lean-on-pete
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Murder Book,"Perry, Thomas*",1613163835,9781613163832,1613163835,420        pp,3.89,"3,187","Jan 17, 2023","Jan 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2023",,Hardcover,view,/book/show/61437908-murder-book
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Public Domain, Volume 1: Past Mistakes","Zdarsky, Chip",1534324577,9781534324572,1534324577,120        pp,3.95,697,"Jan 24, 2023","Jan 24, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 21, 2023","Jan 22, 2023","Jan 21, 2023",,Paperback,view,/book/show/63130156-public-domain-volume-1
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Straight Man,"Russo, Richard*",0375701907,9780375701900,0375701907,391        pp,4.01,"28,760",1997,"Jun 09, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"You know, I was reading this book and enjoying its sort of aimless, picaresque tale of a tenured English professor who may or may not hate his job. WiYou know, I was reading this book and enjoying its sort of aimless, picaresque tale of a tenured English professor who may or may not hate his job. Willian Henry Deveraux, Jr - Lucky Hank - was charming and foolish and smart and also kind of a jerk, and following him was fascinating but not quite satisfying. Events were occurring but nothing really seemed to be happening. And then there's this one-two punch near the end of the book that offers a symmetry I was not expecting, elevating this small story into something larger, smarter, more engaging than I had realized when I was in the middle of it. Lucky Hank spends so much time on his ironies and desire to push everyone away that when actual emotion intervenes, it's a little shocking. This would have gotten three stars for me until Russo upped the stakes and threw the entire story into a new context. I think I loved it. ...more",Notes are private!,0,1,1,"Jan 13, 2023","Jan 25, 2023","Jan 13, 2023",,Paperback,view (with text),/book/show/414298.Straight_Man
