,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Joe's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leaves of Grass and Other Writings,"Whitman, Walt",,,,976        pp,4.27,"1,425","Jul 04, 1855","Mar 07, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/609155.Leaves_of_Grass_and_Other_Writings
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Prague Orgy,"Roth, Philip",0679749039,9780679749035,0679749039,86        pp,3.45,"2,548",1985,"Jan 30, 1995",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/29753.The_Prague_Orgy
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zuckerman Unbound,"Roth, Philip",0099477564,9780099477563,B06ZZBXWX2,240        pp,3.84,"4,814","Jan 09, 1981","Jun 30, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/29747.Zuckerman_Unbound
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Anatomy Lesson,"Roth, Philip",0679749020,9780679749028,0679749020,304        pp,3.65,"3,490","Nov 01, 1983","Jan 30, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/56096.The_Anatomy_Lesson
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Counterlife,"Roth, Philip",,,,324        pp,3.92,"5,152",1986,"Aug 06, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/11655.The_Counterlife
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ghost Writer,"Roth, Philip",0099477572,9780099477570,0099477572,179        pp,3.82,"12,666",1979,2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/50696.The_Ghost_Writer
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Married a Communist        (The American Trilogy, #2)","Roth, Philip",0375707212,9780375707216,0375707212,323        pp,3.86,"9,158","Oct 22, 1998","Nov 02, 1999",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/11653.I_Married_a_Communist
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Human Stain        (The American Trilogy, #3)","Roth, Philip",,,,361        pp,3.91,"41,199","May 10, 2000","Apr 05, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/11734.The_Human_Stain
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Portnoy’s Complaint,"Roth, Philip",,,,274        pp,3.71,"68,392",1969,"May 18, 1995",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/43945.Portnoy_s_Complaint
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Pastoral,"Roth, Philip",,,0099771810,432        pp,3.94,"80,029","May 12, 1997","Sep 01, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/11650.American_Pastoral
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plot Against America,"Roth, Philip",1400079497,9781400079490,1400079497,391        pp,3.80,"61,148","Oct 05, 2004","Sep 27, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/703.The_Plot_Against_America
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Goodbye, Columbus","Roth, Philip",0679601597,9780679601593,0679601597,320        pp,3.86,"20,106",1959,"May 02, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Hardcover,view,/book/show/29744.Goodbye_Columbus
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strong Motion,"Franzen, Jonathan",031242051X,9780312420512,031242051X,508        pp,3.53,"5,893",1992,"Sep 08, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/288430.Strong_Motion
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Twenty-Seventh City,"Franzen, Jonathan",0312420145,9780312420147,0312420145,528        pp,3.14,"4,991",1988,"Sep 08, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/12829.The_Twenty_Seventh_City
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Corrections,"Franzen, Jonathan",0374701849,9780374701840,0374701849,662        pp,3.83,"182,765",2001,2001,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/5153.The_Corrections
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wonder Boys,"Chabon, Michael",1568952570,9781568952574,1568952570,415        pp,3.93,"35,984","Mar 14, 1995","Jan 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Hardcover,view,/book/show/406375.Wonder_Boys
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Moveable Feast,"Hemingway, Ernest",068482499X,9780684824994,068482499X,211        pp,4.02,"151,129",1964,"May 29, 1996",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/46169.A_Moveable_Feast
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sun Also Rises,"Hemingway, Ernest",0684800713,9780684800714,0684800713,251        pp,3.79,"444,857","Oct 22, 1926","Mar 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/46168.The_Sun_Also_Rises
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Man,"Shelley, Mary",0192838652,9780192838650,0192838652,479        pp,3.37,"5,751",1826,"Sep 10, 1998",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/966835.The_Last_Man
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frankenstein,"Shelley, Mary",0141439475,9780141439471,0141439475,273        pp,3.87,"1,597,579",1818,2003,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/18490.Frankenstein
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For Whom the Bell Tolls,"Hemingway, Ernest",,,,471        pp,3.98,"293,567",Oct 1940,1995,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/46170.For_Whom_the_Bell_Tolls
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Caleb Williams,"Godwin, William",0141441232,9780141441238,0141441232,384        pp,3.45,"4,601",1794,"Aug 30, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/195548.Caleb_Williams
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crime and Punishment,"Dostoevsky, Fyodor",,,,671        pp,4.27,"903,850",1866,"Dec 31, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/7144.Crime_and_Punishment
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lone Ranger and Tonto Fistfight in Heaven,"Alexie, Sherman",0802141676,9780802141675,0802141676,242        pp,4.09,"26,149","Sep 01, 1993","Feb 08, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/52873.The_Lone_Ranger_and_Tonto_Fistfight_in_Heaven
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fortress of Solitude: A Novel,"Lethem, Jonathan",0385500696,9780385500692,0385500696,511        pp,3.84,"23,583","Sep 16, 2003",Oct 2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Hardcover,view,/book/show/262065.The_Fortress_of_Solitude
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mysteries of Pittsburgh,"Chabon, Michael",0060790598,9780060790592,0060790598,320        pp,3.64,"27,508",Apr 1988,"Jul 05, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/16697.The_Mysteries_of_Pittsburgh
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Gatsby,"Fitzgerald, F. Scott",,,,180        pp,3.93,"5,238,501","Apr 10, 1925",1925,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/4671.The_Great_Gatsby
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of Mice and Men,"Steinbeck, John",0142000671,9780142000670,0142000671,107        pp,3.88,"2,546,680","Feb 25, 1937",2002,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/890.Of_Mice_and_Men
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Amazing Adventures of Kavalier & Clay,"Chabon, Michael",0312282990,9780312282998,B007C4D1G2,639        pp,4.18,"202,688","Sep 19, 2000","Jan 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/3985.The_Amazing_Adventures_of_Kavalier_Clay
