,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Erik's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Only Kayak: A Journey Into The Heart Of Alaska,"Heacox, Kim*",1592288944,9781592288946,1592288944,272        pp,4.28,733,2005,"Apr 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***3.5 stars***,Notes are private!,0,0,1,"Jan 07, 2023","Jan 16, 2023","Dec 19, 2022",,Paperback,view (with text),/book/show/728450.Only_Kayak
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gospel According to Jesus Christ,"Saramago, José",0156001411,9780156001410,0156001411,400        pp,4.31,"33,117",1991,"Sep 28, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2022",,Paperback,view,/book/show/2527.The_Gospel_According_to_Jesus_Christ
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Boy,"Ferlinghetti, Lawrence",0385544782,9780385544788,0385544782,192        pp,3.67,457,"Mar 19, 2019","Mar 19, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***3.5 stars***,Notes are private!,0,0,1,not set,"Dec 19, 2022","Dec 01, 2022",,Hardcover,view (with text),/book/show/40711941-little-boy
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lucky Ones,"Cusk, Rachel",1857029127,9781857029123,1857029127,240        pp,3.40,498,2003,"Jan 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 08, 2023","May 11, 2023","Dec 01, 2022",,Hardcover,view,/book/show/4787905-the-lucky-ones
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under the Sangre De Cristo,"Horgan, Paul",0873584414,9780873584418,0873584414,0        pp,3.33,6,unknown,"Jan 01, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2022",,Paperback,view,/book/show/15489258-under-the-sangre-de-cristo
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mars Room,"Kushner, Rachel*",1476756554,9781476756554,1476756554,338        pp,3.45,"42,912","May 01, 2018","May 01, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 23, 2023","May 30, 2023","Dec 01, 2022",,Hardcover,view,/book/show/36373648-the-mars-room
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Lord Bird,"McBride, James*",1594486344,9781594486340,1594486344,417        pp,3.93,"33,446",2013,"Aug 20, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A generous two stars. Often funny, but desperately in need of editing (it's a short story wearing a novel's clothes). Someone stuck a ""National Book AA generous two stars. Often funny, but desperately in need of editing (it's a short story wearing a novel's clothes). Someone stuck a ""National Book Award Winner"" sticker on mine. Obviously a mistake....more",Notes are private!,1,0,1,"Jan 20, 2024",Feb 2024,"Dec 01, 2022",,Hardcover,view (with text),/book/show/16171272-the-good-lord-bird
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Collected Stories,"Faulkner, William",0394722574,9780394722573,0394722574,900        pp,4.24,"7,685",1950,"Oct 31, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2022",,Paperback,view,/book/show/1184102.Collected_Stories
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Maidens,"Michaelides, Alex*",1250304458,9781250304452,1250304458,337        pp,3.63,"332,171","Jun 03, 2021","Jun 15, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2022",,Hardcover,view,/book/show/45300567-the-maidens
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If Nobody Speaks Of Remarkable Things,"McGregor, Jon",0618344586,9780618344581,0618344586,275        pp,3.89,"10,323",2002,"Nov 04, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 03, 2023","May 08, 2023","Dec 01, 2022",,Paperback,view,/book/show/103345.If_Nobody_Speaks_Of_Remarkable_Things
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Illumination,"Brockmeier, Kevin",0307387771,9780307387776,0307387771,257        pp,3.40,"3,562",2011,"Feb 21, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2022",,Paperback,view,/book/show/11946827-the-illumination
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nonexistent Knight & The Cloven Viscount,"Calvino, Italo",0156659751,9780156659758,0156659751,254        pp,4.03,"5,236",1959,"Mar 28, 1977",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2022",,Paperback,view,/book/show/9813.The_Nonexistent_Knight_The_Cloven_Viscount
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Short Stories of Ernest Hemingway,"Hemingway, Ernest",0684718065,9780684718064,B000JL30UC,499        pp,4.16,"10,882","Oct 14, 1938",1983,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 04, 2023","Oct 11, 2023","Dec 01, 2022",,Paperback,view,/book/show/1314928.The_Short_Stories_of_Ernest_Hemingway
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White on White,"Savas, Aysegül*",,,B08XPWZGR4,192        pp,3.62,"1,330","Dec 07, 2021","Nov 30, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 19, 2023","May 22, 2023","Dec 01, 2022",,Kindle Edition,view,/book/show/54321728-white-on-white
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Telephone,"Everett, Percival",1644450224,9781644450222,1644450224,216        pp,3.97,"3,468",unknown,"May 05, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 10, 2023","Apr 12, 2023","Dec 01, 2022",,Paperback,view,/book/show/51541232-telephone
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Kills        (The Kills, #1-4)","House, Richard",1447237862,9781447237860,1447237862,"1,024        pp",3.11,637,"Jan 01, 2013","Jul 18, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A shocking number of typos and usage errors, but still a pretty spectacular read. Needed a good editor. Or *an* editor.",Notes are private!,0,0,2,not setnot set,"Jan 07, 2023not set","Dec 01, 2022",,Hardcover,view (with text),/book/show/18224507-the-kills
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Song Is You,"Phillips, Arthur*",1400066468,9781400066469,1400066468,250        pp,3.26,"1,954","Jan 01, 2009","Apr 07, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***4.5 stars***,Notes are private!,0,0,1,"Apr 30, 2023","May 02, 2023","Dec 01, 2022",,Hardcover,view (with text),/book/show/5444895-the-song-is-you
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Madness in the Family: Stories        (New Directions Paperbook),"Saroyan, William",0811211290,9780811211291,0811211290,141        pp,4.08,182,1988,"May 17, 1990",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 24, 2023","Apr 10, 2023","Dec 01, 2022",,Paperback,view,/book/show/214937.Madness_in_the_Family
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Does the World Exist?: An Existential Detective Story,"Holt, Jim",0871404095,9780871404091,0871404095,279        pp,3.81,"6,593","Feb 01, 2011","Jul 16, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 30, 2023","Jun 09, 2023","Dec 01, 2022",,Hardcover,view,/book/show/8854815-why-does-the-world-exist
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Transcendent Kingdom,"Gyasi, Yaa*",1984899767,9781984899767,1984899767,290        pp,4.11,"146,890","Aug 31, 2020","Jul 06, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 04, 2023","Dec 15, 2023","Dec 01, 2022",,Paperback,view,/book/show/58208946-transcendent-kingdom
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gathering,"Enright, Anne",0802170390,9780802170392,B001LF2H7W,261        pp,3.12,"23,847","Mar 01, 2007","Sep 10, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***3.5 stars***,Notes are private!,0,0,1,"Feb 09, 2023","Feb 15, 2023","Dec 01, 2022",,Paperback,view (with text),/book/show/998133.The_Gathering
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ada, or Ardor: A Family Chronicle","Nabokov, Vladimir",,,,606        pp,4.13,"11,771",1969,Feb 1990,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***4.5 stars***,Notes are private!,0,0,1,"Nov 02, 2022","Nov 29, 2022","Nov 02, 2022",,Paperback,view (with text),/book/show/17185594-ada-or-ardor
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Then We Came to the End,"Ferris, Joshua*",031601639X,9780316016391,B002B55XFE,385        pp,3.46,"35,201",2007,2008,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 09, 2023","Jun 14, 2023","Oct 13, 2022",,Paperback,view,/book/show/45691347-then-we-came-to-the-end
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manhattan Beach,"Egan, Jennifer*",1476716730,9781476716732,1476716730,438        pp,3.62,"87,026","Oct 03, 2017","Oct 03, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 27, 2023","Sep 03, 2023","Oct 13, 2022",,Hardcover,view,/book/show/34467031-manhattan-beach
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,"Alexander, Michelle",,,,290        pp,4.52,"108,096","Jan 05, 2010","Jan 05, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 31, 2023","Apr 10, 2023","Oct 03, 2022",,Hardcover,view,/book/show/6792458-the-new-jim-crow
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The River of Consciousness,"Sacks, Oliver",0385352565,9780385352567,0385352565,256        pp,3.95,"6,080",Oct 2017,"Oct 24, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 03, 2022",,Hardcover,view,/book/show/34128230-the-river-of-consciousness
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Library Book,"Orlean, Susan*",1476740186,9781476740188,1476740186,317        pp,3.89,"114,951","Oct 16, 2018","Oct 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 03, 2022",,Hardcover,view,/book/show/39507318-the-library-book
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Russian beauty and other stories,"Nabokov, Vladimir",0070457352,9780070457355,0070457352,268        pp,3.77,469,1973,"Jan 01, 1973",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 23, 2022","Nov 02, 2022","Oct 03, 2022",,Hardcover,view,/book/show/1203965.A_Russian_beauty_and_other_stories
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,First Love & other Sorrows,"Brodkey, Harold",0394729706,9780394729701,0394729706,223        pp,3.84,778,1954,"Mar 01, 1986",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 15, 2022","Oct 23, 2022","Oct 03, 2022",,Paperback,view,/book/show/1713521.First_Love_other_Sorrows
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love Always,"Beattie, Ann",0517636271,9780517636275,0517636271,247        pp,3.36,402,"May 12, 1985","Dec 28, 1987",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 05, 2022","Oct 13, 2022","Oct 03, 2022",,Hardcover,view,/book/show/260488.Love_Always
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Return trips,"Adams, Alice",,,,195        pp,3.78,49,"Jan 01, 1985",1985,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 29, 2022","Dec 02, 2022","Oct 03, 2022",,Hardcover,view,/book/show/23674244-return-trips
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Did I Ever,"Robison, Mary",1582432554,9781582432557,1582432554,208        pp,3.75,"1,730",2001,"Sep 19, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 13, 2022","Oct 15, 2022","Oct 03, 2022",,Paperback,view,/book/show/116760.Why_Did_I_Ever
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Human Country: New and Collected Stories,"Mathews, Harry",1564783219,9781564783219,1564783219,186        pp,3.62,80,Sep 2002,"Sep 01, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 12, 2022","Dec 19, 2022","Oct 03, 2022",,Paperback,view,/book/show/613242.The_Human_Country
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Tree Grows in Brooklyn,"Smith, Betty",0060736267,9780060736262,,493        pp,4.29,"465,631","Aug 18, 1943","Nov 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 27, 2022",,Paperback,view,/book/show/482976.A_Tree_Grows_in_Brooklyn
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chicago Manual of Style,University of Chicago Press,0226104036,9780226104034,0226104036,956        pp,4.30,"6,161",1906,"Aug 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 20, 2022","Aug 25, 2022","Aug 20, 2022",,Hardcover,view,/book/show/103362.The_Chicago_Manual_of_Style
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best Short Stories 2021: The O. Henry Prize Winners,"Adichie, Chimamanda Ngozi",0593311256,9780593311257,0593311256,400        pp,3.92,"1,101","Sep 14, 2021","Sep 14, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***3.5 stars***,Notes are private!,0,1,1,"Aug 08, 2022","Aug 08, 2022","Aug 08, 2022",,Paperback,view (with text),/book/show/57499862-the-best-short-stories-2021
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mirror, Shoulder, Signal","Nors, Dorthe",1782273131,9781782273134,B01N6J06BV,172        pp,3.21,"2,781","Feb 02, 2016","Feb 23, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 21, 2022",,Kindle Edition,view,/book/show/34457985-mirror-shoulder-signal
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So Much for That Winter,"Nors, Dorthe",1555979386,9781555979386,,160        pp,3.52,557,"Jun 21, 2016","Jun 21, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 21, 2022",,ebook,view,/book/show/26114717-so-much-for-that-winter
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing to Envy: Ordinary Lives in North Korea,"Demick, Barbara*",0385523912,9780385523912,B00KEVTGAK,316        pp,4.45,"86,699","Dec 29, 2009",2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 19, 2022",,Paperback,view,/book/show/7667369-nothing-to-envy
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Highway 99: A Literary Journey Through California's Great Central Valley,"(Editor), Stan Yogi",0930588827,9780930588823,0930588827,448        pp,3.91,78,"Jan 01, 1996","Sep 01, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 26, 2022","Jun 19, 2022","May 26, 2022",,Paperback,view,/book/show/1358879.Highway_99
