,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Serena.. Sery-ously?'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Twice Magic        (The Wizards of Once #2),"Cowell, Cressida",1444941437,9781444941432,1444941437,458        pp,4.24,"4,219","Sep 20, 2018","Jan 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2023",,Paperback,view,/book/show/41572584-twice-magic
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mostly True Story of Tanner and Louise,"Oakley, Colleen*",0593200802,9780593200803,0593200802,337        pp,4.06,"22,690","Mar 28, 2023","Mar 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ho ascoltato tre capitoli a luglio, forse è il caso si alzare bandiera bianca e andare avanti. Sappi libro che non sei tu, sono io che ho la concentraHo ascoltato tre capitoli a luglio, forse è il caso si alzare bandiera bianca e andare avanti. Sappi libro che non sei tu, sono io che ho la concentrazione di un maglione in lavatrice. E che sono tirchia e non ho rinnovato Audible (ma oggi grazie a te torno sui miei passi e rifaccio l'abbonamento, sia mai riesca a finire un libro prima del 2049).Ciao, nessun rancore eh....more",Notes are private!,0,0,1,not set,not set,"Jul 11, 2023",,Hardcover,view (with text),/book/show/61385615-the-mostly-true-story-of-tanner-and-louise
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Tell If Your Cat Is Plotting to Kill You,"Inman, Matthew",1449425380,9781449425388,B009CGYO0K,136        pp,3.91,"34,448","Jul 15, 2012","Oct 09, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 26, 2023",,Kindle Edition,view,/book/show/16165639-how-to-tell-if-your-cat-is-plotting-to-kill-you
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Divinity 36        (Tinkered Starsong, #1)","Carriger, Gail*",194475136X,9781944751364,194475136X,321        pp,4.43,939,"Jun 01, 2023","May 31, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 23, 2023",,Paperback,view,/book/show/152943590-divinity-36
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Day of Fallen Night        (The Roots of Chaos, #0)","Shannon, Samantha*",1526619768,9781526619761,1526619768,868        pp,4.39,"28,684","Feb 28, 2023","Feb 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 23, 2023",,Paperback,view,/book/show/62803625-a-day-of-fallen-night
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nightrunner: La fortuna nell'ombra - Il buio in agguato - Luna di congiura,"Flewelling, Lynn*",8804754974,9788804754978,8804754974,"1,620        pp",4.45,38,1996,"Nov 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 10, 2023",,Hardcover,view,/book/show/63096125-nightrunner
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rifter Book One: The Shattered Gates        (Rifter #1-3),"Hale, Ginn*",1935560239,9781935560234,1935560239,368        pp,4.33,320,"Nov 27, 2012","Nov 27, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Che capolavoro ❤️,Notes are private!,0,1,1,"Jun 10, 2023","Jun 11, 2023","Jun 10, 2023",,Paperback,view (with text),/book/show/14646784-the-rifter-book-one
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lonesome Dove,"McMurtry, Larry",8806229745,9788806229740,8806229745,941        pp,4.53,"190,860",1985,"Nov 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Prima o poi ce la farò, promesso",Notes are private!,0,2,1,not set,not set,"Apr 11, 2023",,Hardcover,view (with text),/book/show/36557215-lonesome-dove
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Taste of Gold and Iron        (Mahisti Dynasty #1),"Rowland, Alexandra*",1250800382,9781250800381,1250800382,512        pp,4.07,"9,323","Aug 30, 2022","Aug 30, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 09, 2023",,Hardcover,view,/book/show/58724599-a-taste-of-gold-and-iron
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Perfect Crimes of Marian Hayes        (London Highwaymen, #2)","Sebastian, Cat*",0063026252,9780063026254,0063026252,352        pp,3.88,"5,494","Jun 07, 2022","Jun 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2023",,Paperback,view,/book/show/58986612-the-perfect-crimes-of-marian-hayes
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"W.i.t.c.h. 20 anni di magia        (W.i.t.c.h. 20 anni di magia, #1)","Gnone, Elisabetta",8852238468,9788852238468,8852238468,320        pp,4.61,469,unknown,2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Nostalgia canaglia,Notes are private!,0,2,1,"Dec 06, 2022","Dec 06, 2022","Dec 06, 2022",,Hardcover,view (with text),/book/show/57600659-w-i-t-c-h-20-anni-di-magia
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Tabloid        (Underworld USA #1),"Ellroy, James",037572737X,9780375727375,037572737X,592        pp,4.20,"18,487","Feb 14, 1995",Apr 2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2022",,Paperback,view,/book/show/36064.American_Tabloid
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circle of Heroes,"Epstein, Adam Jay*",0061961140,9780061961144,0061961140,327        pp,4.36,"2,402","Sep 04, 2012","Sep 04, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2022",,Hardcover,view,/book/show/13623856-circle-of-heroes
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Irène        (Camille Verhœven, #1)","Lemaitre, Pierre",0857052888,9780857052889,0857052888,398        pp,3.94,"10,663","Jun 07, 2006","Mar 06, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2022",,Hardcover,view,/book/show/19480636-ir-ne
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Death in the Family,"Agee, James",0375701230,9780375701238,0375701230,320        pp,3.89,"16,496",1957,"Jul 28, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2022",,Paperback,view,/book/show/113091.A_Death_in_the_Family
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleanor Oliphant Is Completely Fine,"Honeyman, Gail",0008172145,9780008172145,0008172145,390        pp,4.24,"1,227,127","May 09, 2017","Jan 18, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A me non ha fatto impazzire, devo essere sincera.. anzi, dopo il 60% mi sono pure parecchio annoiata.La narrazione di Cathleen McCarron è veramente teA me non ha fatto impazzire, devo essere sincera.. anzi, dopo il 60% mi sono pure parecchio annoiata.La narrazione di Cathleen McCarron è veramente terribile, forse anche per questo non è stato il romanzo del cuore....more",Notes are private!,0,1,1,"Dec 04, 2022","Dec 08, 2022","Dec 04, 2022",,Paperback,view (with text),/book/show/35900387-eleanor-oliphant-is-completely-fine
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,These Gentle Wounds,"Dunbar, Helene*",0738740276,9780738740270,0738740276,312        pp,4.02,814,"May 01, 2014","May 08, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Che noia mamma mia.Però la colpa è mia che continuo a leggermi questi libri dopo aver letto Torey Hayden, sperando in qualcosa che possa eguagliarla..Che noia mamma mia.Però la colpa è mia che continuo a leggermi questi libri dopo aver letto Torey Hayden, sperando in qualcosa che possa eguagliarla... Seh ciao....more",Notes are private!,0,1,1,"Dec 26, 2023","Jan 10, 2024","Nov 21, 2022",,Paperback,view (with text),/book/show/18187029-these-gentle-wounds
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Holding Up the Sky,"Alasdair, Rebecca*",0645330000,9780645330007,0645330000,334        pp,4.57,60,unknown,"Nov 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2022",,Paperback,view,/book/show/59384967-holding-up-the-sky
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It's Kind of a Funny Story,"Vizzini, Ned",1423141083,9781423141082,,444        pp,4.08,"251,309","Mar 21, 2006","Aug 31, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2022",,ebook,view,/book/show/9429173-it-s-kind-of-a-funny-story
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shrines of Gaiety,"Atkinson, Kate",0385547978,9780385547970,0385547978,416        pp,3.86,"33,675","Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2022",,Hardcover,view,/book/show/60371805-shrines-of-gaiety
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Kill Your Family,"Mackie, Bella",0008365946,9780008365943,0008365946,368        pp,3.55,"125,569","Jun 10, 2021","Apr 14, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,Paperback,view,/book/show/58862845-how-to-kill-your-family
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cat Lady,"O'Porter, Dawn",0008385408,9780008385408,0008385408,400        pp,3.90,"13,157","Oct 27, 2022","Oct 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,Paperback,view,/book/show/60567916-cat-lady
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ink Black Heart        (Cormoran Strike, #6)","Galbraith, Robert",0751584185,9780751584189,0751584185,"1,248        pp",4.12,"89,837","Aug 30, 2022","Aug 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 02, 2022",,Paperback,view,/book/show/61447942-the-ink-black-heart
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Is Going to Hurt,"Kay, Adam*",1509858636,9781509858637,1509858636,280        pp,4.41,"282,871","Sep 07, 2017","Apr 19, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,Paperback,view,/book/show/57143963-this-is-going-to-hurt
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How I Stole the Princess's White Knight and Turned Him to Villainy: Miracle 1        (Villainy, #1)","Sherwood, A.J.*",,,B0BBHF8PLF,103        pp,4.38,"3,522","Sep 16, 2022","Sep 16, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mi ha annoiato e l'ho abbandonato, aiuto non riesco a leggere più nemmeno 90 pagine Mi ha annoiato e l'ho abbandonato, aiuto non riesco a leggere più nemmeno 90 pagine ...more",Notes are private!,0,0,1,not set,not set,"Oct 09, 2022",,Kindle Edition,view (with text),/book/show/62076647-how-i-stole-the-princess-s-white-knight-and-turned-him-to-villainy
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glorious Guinness Girls,"Hourican, Emily",153872023X,9781538720233,153872023X,416        pp,3.33,"3,134","Sep 17, 2020","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 14, 2022",,Paperback,view,/book/show/55277889-the-glorious-guinness-girls
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sandman, Vol. 4: Season of Mists","Gaiman, Neil*",1401285813,9781401285814,1401285813,202        pp,4.54,"77,835",1990,"Jan 29, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Questo quarto volume è un capolavoro!!!,Notes are private!,0,2,1,"Sep 11, 2022","Sep 11, 2022","Sep 13, 2022",,Paperback,view (with text),/book/show/40143623-the-sandman-vol-4
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"What If? 2: Additional Serious Scientific Answers to Absurd Hypothetical Questions        (What If?, #2)","Munroe, Randall*",0525537112,9780525537113,0525537112,354        pp,4.37,"12,560","Sep 13, 2022","Sep 13, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 30, 2022",,Hardcover,view,/book/show/60190659-what-if-2
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sandman, Vol. 3: Dream Country","Gaiman, Neil*",1401285481,9781401285487,1401285481,160        pp,4.24,"121,307",1990,"Dec 18, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Aug 09, 2022","Aug 10, 2022","Aug 29, 2022",,Paperback,view,/book/show/40512291-the-sandman-vol-3
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blood & Thunder        (THIRDS #2),"Cochet, Charlie*",,,B07Z2XJFX5,306        pp,4.31,"8,024","Aug 03, 2014","Oct 31, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2022",,Kindle Edition,view,/book/show/48644676-blood-thunder
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Lady for a Duke,"Hall, Alexis*",1538753758,9781538753750,1538753758,460        pp,4.08,"13,615","May 24, 2022","May 24, 2022",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Che porcheria. Delle 460 pagine, circa 280 sono inutili. Non che mi sarebbe piaciuto se fosse stato meno prolisso, ma almeno non ci avrei buttato tempChe porcheria. Delle 460 pagine, circa 280 sono inutili. Non che mi sarebbe piaciuto se fosse stato meno prolisso, ma almeno non ci avrei buttato tempo prezioso!...more",Notes are private!,0,1,1,"Jan 16, 2024","Feb 07, 2024","Aug 16, 2022",,Paperback,view (with text),/book/show/57007967-a-lady-for-a-duke
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dune,"Herbert, Frank",8834721284,9788834721285,,632        pp,4.27,"1,357,963","Jun 01, 1965",Sep 2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 09, 2022",,ebook,view,/book/show/20412244-dune
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You & Me,"Bauer, Tal*",,,B09WJJB7B7,384        pp,4.49,"14,996","Mar 30, 2022","Mar 30, 2022",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Abbandonato al 63%, mamma mia che schifezza inverosimile",Notes are private!,0,0,1,not set,not set,"Aug 09, 2022",,Kindle Edition,view (with text),/book/show/60695252-you-me
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dodici,Zerocalcare,8865431806,9788865431801,8865431806,95        pp,3.43,"3,640","Oct 17, 2013","Oct 17, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Sto male,Notes are private!,0,1,1,"Aug 07, 2022","Aug 07, 2022","Aug 07, 2022",,Paperback,view (with text),/book/show/18468852-dodici
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dalla guerra fredda ai giorni nostri        (I più celebri discorsi della storia #3),"Mazzini, Roberta",8878996556,9788878996557,8878996556,160        pp,3.31,16,unknown,2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2022",,Paperback,view,/book/show/58320682-dalla-guerra-fredda-ai-giorni-nostri
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dalla seconda guerra mondiale alla ricostruzione        (I più celebri discorsi della storia, #2)","Mazzini, Roberta",,,,160        pp,3.91,11,2013,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2022",,,view,/book/show/58320700-dalla-seconda-guerra-mondiale-alla-ricostruzione
