,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Karen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Twisted at the Root        (Jane Lawless #26),"Hart, Ellen",1250308429,9781250308429,1250308429,320        pp,3.77,294,"Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/41150378-twisted-at-the-root
1262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heart of Henry Quantum,"Harding, Pepper",1501126806,9781501126802,1501126806,288        pp,2.81,860,"Oct 04, 2016","Oct 04, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Catching up...It was a busy reading weekend for me. With the library being closed for the holidays, I wanted to pick up a few quick reads, and this waCatching up...It was a busy reading weekend for me. With the library being closed for the holidays, I wanted to pick up a few quick reads, and this was one of them. Unfortunately...I found the story a little tedious and depressing. The plot is set out on a single day, divided in parts where we hear from Henry and Margaret (his wife) and Daisy, his ex-lover. And...This should have been a delightful, easy read, but Henry frustrated me to no end. As well as...The descriptions of San Francisco, work for those of us who have been there - but what if you haven't? You may find yourself lost.Also...Even though it had a lovely ending, I am not sure if it is redeeming enough to make up for the whole story. Maybe you will have a better experience with this book? 3.5 stars...more",Notes are private!,0,6,1,not set,"Dec 23, 2023","Apr 16, 2023",,Hardcover,view (with text),/book/show/29430738-the-heart-of-henry-quantum
1263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Eggs,"Hardiman, Rebecca",1982164298,9781982164294,1982164298,336        pp,3.56,"5,690","Mar 09, 2021","Mar 02, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/54303770-good-eggs
1264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Next to Die        (Spilling CID, #10)","Hannah, Sophie*",0062388355,9780062388353,0062388355,416        pp,2.98,"4,086","Feb 11, 2016","Feb 19, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/40222458-the-next-to-die
1265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Latecomer,"Korelitz, Jean Hanff*",1250790794,9781250790798,1250790794,439        pp,4.02,"30,489","May 31, 2022","May 31, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"After reading The Plot https://www.goodreads.com//show... by this author, I was so excited to get a hold of this book. So, you can imagine how dAfter reading The Plot https://www.goodreads.com//show... by this author, I was so excited to get a hold of this book. So, you can imagine how disappointed I was to offer it only 3 stars. This is why…Premise: We have a nameless narrator (which is a spoiler I won’t share) who introduces us to 3, starting before conception – the Oppenheimer triplets – Harrison, Lewyn and Sally. A Jewish American success story. Live in Brooklyn. Summer on Martha’s Vineyard. Rich. Exclusive social world. This is a story of family conflict. Parents are at odds. Secrets. Dysfunctional. There is grief and guilt, and weighty themes, and race playing a critical element in the story. It was for me an unpleasant read, because the characters in their privilege were unlikable. I just didn’t enjoy the story. I probably will be an outlier, but that is okay. Sometimes, reading experiences are like that, too....more",Notes are private!,0,35,1,not set,Jul 2023,"Apr 16, 2023",,Hardcover,view (with text),/book/show/57693566-the-latecomer
1266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dancing on Broken Glass,"Hancock, Ka*",1451637373,9781451637373,1451637373,394        pp,4.23,"8,895","Mar 13, 2012","Mar 13, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Paperback,view,/book/show/12245809-dancing-on-broken-glass
1267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Embrace,"Hamilton, Denise*",1416584935,9781416584933,1416584935,400        pp,3.43,190,"Jul 01, 2008","Jul 01, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/2637123-the-last-embrace
1268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Asymmetry,"Halliday, Lisa",1501166786,9781501166785,1501166786,287        pp,3.43,"28,429","Feb 06, 2018","Oct 16, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"At first, it seems like we have been here before. Alice launches an affair with Ezra, decades her senior. For the first few chapters, it seemed too tiAt first, it seems like we have been here before. Alice launches an affair with Ezra, decades her senior. For the first few chapters, it seemed too tired and too insular a story to hear again. But…As the story progresses, the undercurrents grow stronger and the story resolves into an interesting meditation on creativity, empathy and the anxiety of influence. We watch as Alice struggles to escape from Ezra’s certainty. I won’t go into details, it gets into spoiler territory. Years pass and a new book begins. One about a Muslim man. Amar is an economist, the son of Iraqi Kurdish immigrants. He is detained at Heathrow airport on his way to Iraq where his brother has disappeared. Amar’s story, in contrast to Alice’s is bold, mournful, unabashed, told in a graceful forceful first person POV. The book’s final chapter is an interview with Ezra, some years later. (I won’t reveal the spoiler here of what was disclosed.) What are we learning about Alice?What are we learning about Ezra?Are they living their best lives?In some ways we feel that by herself, Alice is forgettable, but in Amar, she demands to be remembered. A very different literary reading experience.Asymmetry could be considered a guidebook to being bigger than ourselves. ...more",Notes are private!,0,16,1,not set,"Jul 05, 2023","Apr 16, 2023",,Paperback,view (with text),/book/show/37955306-asymmetry
1269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Appeal        (The Appeal, #1)","Hallett, Janice",1788165292,9781788165297,1788165292,432        pp,3.86,"57,011","Jan 14, 2021","Jan 14, 2021",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this awhile ago, and I am now bringing my  to Goodreads. I am probably the only one I know who doesn't like this book. There is a mysteryI read this awhile ago, and I am now bringing my  to Goodreads. I am probably the only one I know who doesn't like this book. There is a mystery to be solved in this sleepy town. Roderick Tanner QC has given an assignment to his law students Charlotte and Femi to solve the case, even though someone has already been sent to prison for the murder. Of course, he thinks that individual is innocent. The attorneys attempt to solve the case through their continuous discussion via emails, messages and letters. And I think this is where I found myself frustrated with having to read the book in this manner. I have read many books told in letter style, and to be quite honest, some of my favorite books are because of this, but this one, didn't work for me. This could have been a clever mystery, and may still be for others....more",Notes are private!,7,20,1,not set,"May 10, 2023","Apr 16, 2023",,Paperback,view (with text),/book/show/54621096-the-appeal
1270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"NYPD Puzzle        (Puzzle Lady, #15)","Hall, Parnell*",1250027152,9781250027153,1250027152,258        pp,3.65,348,"Jan 21, 2014","Jan 21, 2014",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/17934454-nypd-puzzle
1271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Fool for a Client        (Stanley Hastings #20),"Hall, Parnell*",1605988839,9781605988832,1605988839,336        pp,3.52,124,"Oct 15, 2015","Oct 15, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/25622058-a-fool-for-a-client
1272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Affair of the Mysterious Letter,"Hall, Alexis*",044000134X,,B07HLQMC9Z,350        pp,3.76,"3,131","Jun 18, 2019","Jun 18, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Kindle Edition,view,/book/show/41998209-the-affair-of-the-mysterious-letter
1273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Body in the Birches        (Faith Fairchild Mystery, #22)","Page, Katherine Hall",0062310828,9780062310828,0062310828,256        pp,3.60,"1,043","May 12, 2015","May 12, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/23019281-the-body-in-the-birches
1274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Humans,"Haig, Matt*",1476727910,9781476727912,1476727910,285        pp,4.08,"124,131","May 09, 2013","Jul 02, 2013",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/16130537-the-humans
1275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Comfort Book,"Haig, Matt*",0143136666,9780143136668,0143136666,272        pp,4.08,"58,160","Jul 06, 2021","Jul 06, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/55825273-the-comfort-book
1276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Other Bennet Sister,"Hadlow, Janice",1250129419,9781250129413,1250129419,463        pp,4.16,"20,447","Jan 09, 2020","Mar 31, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/45186556-the-other-bennet-sister
1277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Final Case,"Guterson, David",0525521321,9780525521327,0525521321,246        pp,3.12,"2,757","Jan 11, 2022","Jan 11, 2022",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/57800385-the-final-case
