,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Bianca's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
36,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Other Bridget,"Johns, Rachael*",1761341715,9781761341717,1761341715,496        pp,4.30,940,unknown,"Jan 30, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Rachael Johns is a Perth-based author, whose novels are best-sellers. She writes rural romance and women's/life/general fiction, I favour the latter.TRachael Johns is a Perth-based author, whose novels are best-sellers. She writes rural romance and women's/life/general fiction, I favour the latter.There were so many things I loved about this new novel:- the title which refers to our heroine, Bridget Jones, a twenty-seven-year-old librarian;- the library setting and the many interesting characters;- the many book references, incredibly enough, I knew/read many of them;- I love a first-person narrated novel, this checked that box as well;- it was fluffy as you'd expect from a rom-com novel, but it also had substance and deals with or mentions: eating disorders, cancer, and financial scamming.- the love interests weren't too bad, admittedly both were too good to be true, but it's a romance novel, it's escapism.- the cherry on this already delicious rom-com, was that I enjoyed knowing the settings, I'd visited the library several times, I love Fremantle, I visit it often.Why not 5 stars: - at almost 500 pages or 14 hrs+, it was too long for this short-on-time reader/listener, even though I consumed it in a few days.- those who've been reading my ramblings for some time know that I'm not a fan of epilogues, this one only reinforced my views. Other than the above-mentioned grumbles, this was a fun read (minus the occasional tears) that kept me entertained and wanting to find out what comes next, an accomplishment in itself, as I've been abandoning a record number of books. Congratulations to Rachael Johns for writing such a fabulous novel....more",Notes are private!,17,22,1,not set,Feb 2024,"Feb 14, 2024",,Paperback,view (with text),/book/show/198970416-the-other-bridget
37,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Good Life,"Grimaldi, Virginie",,9798889660255,B0CJ1H5M6Z,288        pp,4.28,"2,106",unknown,"May 28, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A Good Life is about two sisters, Emma and Agathe, five years apart. Emma is the older sister, organised, settled, and seemingly having it all. AgatheA Good Life is about two sisters, Emma and Agathe, five years apart. Emma is the older sister, organised, settled, and seemingly having it all. Agathe has always been reckless, her life had many ups and downs, starting many jobs and projects, getting through relationships, and always on the move.After the passing of their beloved grandmother, the two adult women decide to spend a week together in their grandmother's house, before it is sold. The novel is told via flashbacks, from the girls' earlier years to the present. Family dysfunction, mental health, and grief are the novel's main themes. The sisters' bond is strong, despite all the misunderstandings, they realise how lucky they are to have had each other. Grimaldi's writing is unadorned but very apt at conveying the characters' inner selves. The surroundings and the past are vividly depicted. It was lovely to recognise some of the pop references.I've received this advanced reading copy, in exchange for an honest ....more",Notes are private!,7,16,1,"Feb 14, 2024","Feb 26, 2024","Feb 14, 2024",,Kindle Edition,view (with text),/book/show/201054841-a-good-life
38,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hours,"Cunningham, Michael*",0312243022,9780312243029,0312243022,230        pp,3.95,"141,231","Jul 31, 1998","Jan 15, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2024",,Paperback,view,/book/show/461121.The_Hours
39,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life Skills for a Broken World,"Guha, Ahona",1922585955,9781922585950,1922585955,208        pp,4.11,37,unknown,"Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2024",,Hardcover,view,/book/show/178079856-life-skills-for-a-broken-world
40,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ministry of Time,"Bradley, Kaliane",1668045141,9781668045145,1668045141,352        pp,4.00,788,"May 07, 2024","May 07, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2024",,Hardcover,view,/book/show/199798179-the-ministry-of-time
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Is Where We Live,"Hardie, Kate",0008559287,9780008559281,B0BCHL4KV3,192        pp,3.82,201,unknown,"Jul 06, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5Praise the reading gods, I've finally finished a book, even though it was an audiobook and a short one - life has been busy, it's summer in Austral3.5Praise the reading gods, I've finally finished a book, even though it was an audiobook and a short one - life has been busy, it's summer in Australia, festivals and events galore...This novella was potent and raw, as it's told in the first person by a woman, a mother who struggles with mental health issues - big time! to the point that she keeps hurting herself by biting huge chunks out of herself, and, occasionally, has violent outbursts.It was an uncomfortable read. Some parts about the early days of motherhood, about the horrors of childbirth, post-partum were powerful. It's amazing the majority of us birthing mothers still go for a second child and third, fourth, the hormones trick us into forgetting. This was well written, but tread with caution. (Before it begins, it does state the many trigger warnings)....more",Notes are private!,15,17,1,not set,Feb 2024,"Feb 09, 2024",,Kindle Edition,view (with text),/book/show/112112642-this-is-where-we-live
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vulnerables,"Nunez, Sigrid",034901809X,9780349018096,B0BVKJ9875,256        pp,3.66,"6,018","Nov 07, 2023","Jan 25, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2024",,Hardcover,view,/book/show/122897541-the-vulnerables
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Margo's Got Money Troubles,"Thorpe, Rufi*",0063356589,9780063356580,0063356589,304        pp,4.34,372,"Jun 11, 2024","Jun 11, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2024",,Hardcover,view,/book/show/199534613-margo-s-got-money-troubles
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad Men,"Cohen, Julie Mae",,,B0C1VCHW6P,314        pp,3.84,"1,601","May 07, 2024","Jul 20, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5This is about Saffy, a beautiful and rich woman with a penchant for killing men, bad men. Great!The problem arises when she falls in love with a tr3.5This is about Saffy, a beautiful and rich woman with a penchant for killing men, bad men. Great!The problem arises when she falls in love with a true crime podcaster and writer who's investigating a serial criminal.The two come together, with a few surprises occurring here and there and more crime-solving taking place.This was fun, there were many things I liked about it, but at some point, it lost its charm as it lost some steam. I would have liked more of the story to be from Saffy's POV rather than Jonathan's - her love interest.Based on how it ended, there may be a follow-up novel....more",Notes are private!,10,11,1,"Jan 25, 2024","Jan 30, 2024","Jan 25, 2024",,Kindle Edition,view (with text),/book/show/126578540-bad-men
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wren, the Wren","Enright, Anne",1324005688,9781324005681,B0BWGJ8WQB,283        pp,3.58,"5,386","Sep 19, 2023","Sep 19, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2024",,Hardcover,view,/book/show/77265006-the-wren-the-wren
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Day,"Cunningham, Michael*",0008657092,9780008657093,B0C54VXXZ1,336        pp,3.62,"7,811","Nov 14, 2023","Jan 18, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2024",,Hardcover,view,/book/show/153751318-day
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Benevolent Society of Ill-Mannered Ladies        (The Ill-Mannered Ladies, #1)","Goodman, Alison*",0593440811,9780593440810,0593440811,464        pp,4.19,"8,545","May 30, 2023","May 30, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was after something lighter, so this title grabbed my attention. The novel is about two fraternal twin sisters, forty-two, both unmarried. They are I was after something lighter, so this title grabbed my attention. The novel is about two fraternal twin sisters, forty-two, both unmarried. They are ladies of means, who never had to labor. When their father dies, the brother inherits everything, so they have to make do and adapt to their new circumstances.Despite being twins, the two sisters are opposite in character and appearance - Lady Augusta is tall, not necessarily the demure, fainting kind, she's quite feisty and doesn't suffer fools. Her sister, Julia, is more demure, and calmer, and dislikes conflict. The two find themselves in all sorts of troubles which eventually push them to seek to help women as much as they can. The novel brings to light domestic abuse, women's insane asylums, and a few other injustices and inconveniences women had to put up with back then.Things I liked about this: the main characters - it's refreshing to have heroines who are not young and hot. Of course, Gus was my favourite, but I liked the sisters' relationship, they complemented each other well. The sisters' cases of rescue brought to the surface some of the many unsavoury realities of the time, which made the novel darker.What I disliked - I don't read historical novels often because I find them unbelievable, or I can see the author's hand in them, which I find jarring. A few times I got annoyed by the overexplaining and telling us things we already knew/know. I also felt this was too long, even though I was often listening at 1.5x speed. Will I read the next one? Unlikely....more",Notes are private!,14,18,1,"Jan 23, 2024","Jan 24, 2024","Jan 23, 2024",,Paperback,view (with text),/book/show/62313333-the-benevolent-society-of-ill-mannered-ladies
