,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Andrea's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What She Ate: Six Remarkable Women and the Food That Tells Their Stories,"Shapiro, Laura",0525427643,9780525427643,0525427643,307        pp,3.27,"4,626","Jul 25, 2017","Jul 25, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/32969710-what-she-ate
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trespasses,"Kennedy, Louise",0593540891,9780593540893,0593540891,304        pp,4.02,"33,105","Apr 14, 2022","Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/60417483-trespasses
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Storm We Made,"Chan, Vanessa*",1668015145,9781668015148,1668015145,352        pp,3.94,"8,741","Jan 02, 2024","Jan 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/60211228-the-storm-we-made
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fair Rosaline,"Solomons, Natasha*",1728281237,9781728281230,1728281237,336        pp,3.64,"1,874",2023,"Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/86174897-fair-rosaline
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Curious Kidnapping of Nora W,"Green, Cate*",0008562512,,B0B2L7N3LV,371        pp,4.18,396,"Jul 20, 2023","Jul 20, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Kindle Edition,view,/book/show/61341654-the-curious-kidnapping-of-nora-w
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Three of Us,"Agbaje-Williams, Ore",0593540719,9780593540718,,192        pp,2.98,"5,090","May 16, 2023","May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/61761833-the-three-of-us
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tower,"Carr, Flora",0385550189,9780385550185,0385550189,272        pp,3.85,362,"Mar 05, 2024","Mar 05, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/174147413-the-tower
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Three Graces,"Craig, Amanda",1408714671,9781408714676,B09VX6L9H1,405        pp,3.86,320,unknown,"Jun 08, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Kindle Edition,view,/book/show/63105013-the-three-graces
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Other Side of You,"Craig, Amanda",0349141738,9780349141732,B01M61X7FT,112        pp,3.49,296,unknown,"Feb 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Kindle Edition,view,/book/show/34101323-the-other-side-of-you
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Vicious Circle,"Craig, Amanda",1857026853,9781857026856,1857026853,367        pp,3.86,315,"Jan 01, 1996","Jan 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Paperback,view,/book/show/123098.A_Vicious_Circle
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love in Idleness,"Craig, Amanda",1400031079,9781400031078,1400031079,352        pp,3.16,394,"Jul 22, 2003","Jun 08, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Paperback,view,/book/show/123099.Love_in_Idleness
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In a Dark Wood,"Craig, Amanda",038572117X,9780385721172,038572117X,308        pp,3.42,382,"Jan 01, 2000","Mar 11, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Paperback,view,/book/show/123097.In_a_Dark_Wood
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hearts and Minds,"Craig, Amanda",0316724831,9780316724838,0316724831,288        pp,3.93,"1,148","Jan 01, 2009","Apr 28, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/6431295-hearts-and-minds
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Golden Rule,"Craig, Amanda",,,B07YD6RHKF,400        pp,3.30,"1,972","Mar 06, 2020","Jun 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Kindle Edition,view,/book/show/49184152-the-golden-rule
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lie of the Land,"Craig, Amanda",1408709295,9781408709290,1408709295,432        pp,3.73,"2,340","Jun 15, 2017","Jun 15, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/34349197-the-lie-of-the-land
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wrong Place Wrong Time,"McAllister, Gillian*",0063252341,9780063252349,0063252341,416        pp,4.01,"305,076","May 12, 2022","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/59947696-wrong-place-wrong-time
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Another Missing Person,"McAllister, Gillian*",0063252392,9780063252394,0063252392,384        pp,3.68,"44,501","Aug 01, 2023","Aug 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/62292411-just-another-missing-person
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Disappear,"McAllister, Gillian*",,,B081RGBQVC,453        pp,4.04,"8,506","Jul 09, 2020","Jul 09, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Kindle Edition,view,/book/show/48996975-how-to-disappear
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,That Night,"McAllister, Gillian*",1405942444,9781405942447,1405942444,464        pp,3.84,"11,190","Jun 10, 2021","Jun 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Paperback,view,/book/show/56936555-that-night
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Sister,"McAllister, Gillian*",0525539395,9780525539391,0525539395,416        pp,3.78,"9,842","Jul 01, 2018","Jun 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Paperback,view,/book/show/42180207-the-good-sister
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Burning God        (The Poppy War, #3)","Kuang, R.F.*",0008339147,9780008339142,0008339147,622        pp,4.31,"86,900","Nov 17, 2020","Nov 26, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/45857086-the-burning-god
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Dragon Republic        (The Poppy War, #2)","Kuang, R.F.*",,,,658        pp,4.38,"116,218","Aug 06, 2019","Aug 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/41118857-the-dragon-republic
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Babel,"Kuang, R.F.*",0063021420,9780063021426,0063021420,544        pp,4.20,"218,274","Aug 23, 2022","Aug 23, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/57945316-babel
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yellowface,"Kuang, R.F.*",,,,336        pp,3.80,"427,831","May 25, 2023","May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/62047984-yellowface
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Poppy War        (The Poppy War, #1)","Kuang, R.F.*",0062662597,9780062662590,,545        pp,4.17,"259,953","May 01, 2018","May 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,ebook,view,/book/show/35068705-the-poppy-war
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vacuum in the Dark,"Beagin, Jen",1501182145,9781501182143,1501182145,240        pp,3.59,"3,441","Feb 26, 2019","Feb 26, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/40538557-vacuum-in-the-dark
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pretend I'm Dead,"Beagin, Jen",1501183931,9781501183935,1501183931,240        pp,3.66,"6,238","Oct 01, 2015","May 15, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/36373223-pretend-i-m-dead
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Swiss,"Beagin, Jen",1982153083,9781982153083,1982153083,336        pp,3.69,"62,667","Feb 07, 2023","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/60701439-big-swiss
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Borges, Between History and Eternity","Diaz, Hernan*",1441188118,9781441188113,1441188118,208        pp,4.32,31,"Jun 07, 2012","Aug 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/14619945-borges-between-history-and-eternity
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Distance,"Diaz, Hernan*",1566894883,9781566894883,1566894883,256        pp,4.12,"17,123","Oct 03, 2017","Oct 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Paperback,view,/book/show/34381330-in-the-distance
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trust,"Diaz, Hernan*",0593420314,9780593420317,0593420314,402        pp,3.84,"97,308","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/58210933-trust
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thunderclap: A Memoir of Art and Life and Sudden Death,"Cumming, Laura",1982181745,9781982181741,1982181745,272        pp,4.22,703,"Jul 11, 2023","Jul 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2024",,Hardcover,view,/book/show/62919831-thunderclap
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Colonel's Daughter,"Tremain, Rose",0099284278,9780099284277,B007YTEVXW,192        pp,3.53,231,1984,"Jan 01, 1984",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Paperback,view,/book/show/1182871.The_Colonel_s_Daughter
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cupboard,"Tremain, Rose",0340531738,9780340531730,0340531738,unknown,3.24,417,1981,"May 03, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Paperback,view,/book/show/1340803.The_Cupboard
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Letter to Sister Benedicta,"Tremain, Rose",0099284073,9780099284079,0099284073,176        pp,3.75,301,1978,"Feb 02, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Paperback,view,/book/show/1099564.Letter_to_Sister_Benedicta
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Darkness of Wallis Simpson,"Tremain, Rose",0099268566,9780099268567,0099268566,224        pp,3.39,398,"Dec 19, 2005","Dec 05, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Paperback,view,/book/show/209486.The_Darkness_of_Wallis_Simpson
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Swimming Pool Season,"Tremain, Rose",0099428253,9780099428251,0099428253,288        pp,3.64,514,"Jan 01, 1985","Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Paperback,view,/book/show/1099560.The_Swimming_Pool_Season
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rosie: Scenes from a Vanished Life,"Tremain, Rose",1784742279,9781784742270,1784742279,208        pp,3.80,844,"Apr 12, 2018","Sep 25, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Hardcover,view,/book/show/35720042-rosie
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Absolutely and Forever,"Tremain, Rose",1784745200,9781784745202,B0C13K6GT7,177        pp,3.93,"1,913","Sep 21, 2023","Sep 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Kindle Edition,view,/book/show/74951746-absolutely-and-forever
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The American Lover,"Tremain, Rose",039324671X,9780393246711,039324671X,240        pp,3.66,"1,173","Dec 01, 2014","Feb 23, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Hardcover,view,/book/show/22253753-the-american-lover
101,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Way I Found Her,"Tremain, Rose",0671035703,9780671035709,0671035703,368        pp,3.61,"1,692",1997,"May 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Paperback,view,/book/show/209485.The_Way_I_Found_Her
102,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sacred Country,"Tremain, Rose",0671886096,9780671886097,0671886096,321        pp,3.98,"1,561",1992,"Jun 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Paperback,view,/book/show/209487.Sacred_Country
103,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Merivel: A Man of His Time,"Tremain, Rose",0393348938,9780393348934,0393348938,384        pp,3.99,"2,324","Sep 03, 2012","Jul 14, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Paperback,view,/book/show/18378017-merivel
104,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Islands of Mercy,"Tremain, Rose",1784743313,9781784743314,1784743313,368        pp,3.70,"2,899",Sep 2020,"Sep 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Hardcover,view,/book/show/52544208-islands-of-mercy
105,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trespass,"Tremain, Rose",0701177942,9780701177942,0701177942,253        pp,3.57,"4,877","Mar 04, 2010","Apr 05, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Hardcover,view,/book/show/7456085-trespass
