,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kristen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Like Someone Without Mental Illness Only More So,"Vonnegut, Mark*",0385343795,9780385343794,0385343795,224        pp,3.79,"2,585","Oct 05, 2010","Oct 05, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 02, 2010",,Hardcover,view,/book/show/7816284-just-like-someone-without-mental-illness-only-more-so
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jonathan Livingston Seagull,"Bach, Richard*",0743278909,9780743278904,0743278909,112        pp,3.86,"251,684",1970,"Feb 07, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 20, 2010",,Paperback,view,/book/show/71728.Jonathan_Livingston_Seagull
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lesser Fields,"Schlegel, Rob",1885635125,9781885635129,1885635125,64        pp,4.38,26,2009,"Oct 26, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 20, 2010",,Paperback,view,/book/show/7624449-the-lesser-fields
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Emile, or On Education","Rousseau, Jean-Jacques",0465019315,9780465019311,0465019315,501        pp,3.58,"4,838",1762,"Jun 29, 1979",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 20, 2010",,Paperback,view,/book/show/326679.Emile_or_On_Education
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Proust and the Squid: The Story and Science of the Reading Brain,"Wolf, Maryanne",0060186399,9780060186395,0060186399,308        pp,3.84,"7,317",2007,"Sep 04, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 20, 2010",,Hardcover,view,/book/show/289751.Proust_and_the_Squid
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marrowbone Marble Company,"Taylor, M. Glenn",0061923931,9780061923937,B004IK9F86,368        pp,3.62,736,2010,"May 11, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 20, 2010",,Hardcover,view,/book/show/7337165-the-marrowbone-marble-company
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kississippi,"Dixon, Kat*",,,,6        pp,4.21,14,2009,Sep 2009,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 06, 2010",,ebook,view,/book/show/6818244-kississippi
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Posit,"Fieled, Adam",,,,20        pp,4.10,29,2007,2007,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 26, 2010",,,view,/book/show/1588635.Posit
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Butterfly Collector,"McGavran, Fred*",0981589952,9780981589954,0981589952,200        pp,3.83,41,"Aug 01, 2009","Dec 01, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2010",,Paperback,view,/book/show/6014788-the-butterfly-collector
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This is Why I Hurt You,"Greenstreet, Kate*",,,,unknown,4.83,23,Jul 2008,Jul 2008,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2010",,Chapbook,view,/book/show/3938632-this-is-why-i-hurt-you
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last 4 Things,"Greenstreet, Kate*",1934103098,9781934103098,1934103098,104        pp,4.46,123,"Jan 01, 2009","Sep 01, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2010",,Paperback,view,/book/show/6647998-the-last-4-things
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Modern Candy,"Wahlgren, J. Michael",,,,5        pp,4.53,15,2008,2008,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2010",,e-chap,view,/book/show/4842216-modern-candy
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When You Are Engulfed in Flames,"Sedaris, David",0316143472,9780316143479,0316143472,323        pp,4.07,"209,092","Jun 03, 2008","Jun 03, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2010",,Hardcover,view,/book/show/1044355.When_You_Are_Engulfed_in_Flames
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birds of America: Stories,"Moore, Lorrie",0312241224,9780312241223,0312241224,308        pp,4.10,"15,719",1998,"Sep 23, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2010",,Paperback,view,/book/show/19631.Birds_of_America
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The End of the Affair,"Greene, Graham",,,,160        pp,3.90,"64,526",1951,"Oct 07, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2010",,Paperback,view,/book/show/29641.The_End_of_the_Affair
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Scripture,"Barry, Sebastian",0670019402,9780670019403,0670019402,300        pp,3.83,"21,387","Apr 02, 2008","Jun 12, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2010",,Hardcover,view,/book/show/3215722-the-secret-scripture
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The World Doesn't End,"Simic, Charles",0156983508,9780156983501,0156983508,96        pp,4.14,"2,847",1989,"Mar 14, 1989",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2010",,Paperback,view,/book/show/539143.The_World_Doesn_t_End
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nobody Move,"Johnson, Denis",0374222908,9780374222901,0374222908,196        pp,3.32,"4,691",2009,"Apr 27, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 25, 2010",,Hardcover,view,/book/show/4907243-nobody-move
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In(ex)teriors,"Mynes, Jess*",,,,28        pp,4.60,5,2005,2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2010",,chapbook,view,/book/show/3939350-in-ex-teriors
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,RECENTLY CLOUDS,"Mynes, Jess*",,,,25        pp,4.67,6,2009,2009,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2010",,saddle-stapled chapbook,view,/book/show/6817595-recently-clouds
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In & Oz,"Tomasula, Steve*",1892389630,9781892389633,1892389630,144        pp,4.03,72,"Oct 09, 2003","Sep 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2010",,Hardcover,view,/book/show/967251.In_Oz
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Portraiture: A Novel,"Tomasula, Steve*",1573661287,9781573661287,1573661287,350        pp,4.11,73,"Mar 01, 2006","Mar 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2010",,Paperback,view,/book/show/967254.The_Book_of_Portraiture
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,VAS: An Opera in Flatland,"Tomasula, Steve*",0226807401,9780226807409,0226807401,370        pp,3.98,299,"Dec 15, 2002","Dec 15, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2010",,Paperback,view,/book/show/17034.VAS
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Into the Wild,"Krakauer, Jon*",0385486804,9780385486804,0385486804,203        pp,4.01,"1,090,249","Jan 13, 1996","Feb 01, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2010",,Paperback,view,/book/show/1845.Into_the_Wild
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Physiology of Taste: Or, Meditations on Transcendental Gastronomy","Brillat-Savarin, Jean Anthelme",0156717700,9780156717700,0156717700,443        pp,4.05,"1,582",1825,"Jan 01, 1978",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 08, 2009",,Paperback,view,/book/show/250689.The_Physiology_of_Taste
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Franny and Zooey,"Salinger, J.D.",0316769029,9780316769020,0316769029,201        pp,3.96,"222,180",1957,"Jan 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 08, 2009",,Paperback,view,/book/show/5113.Franny_and_Zooey
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Suite Française,"Némirovsky, Irène",1400096278,9781400096275,1400096278,431        pp,3.85,"74,158",Sep 2004,"Apr 10, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 08, 2009",,Paperback,view,/book/show/43944.Suite_Fran_aise
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Veganomicon: The Ultimate Vegan Cookbook,"Moskowitz, Isa Chandra*",156924264X,9781569242643,156924264X,336        pp,3.84,"32,291","Jan 01, 2007","Nov 02, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 08, 2009",,Hardcover,view,/book/show/1059680.Veganomicon
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No One Belongs Here More Than You,"July, Miranda*",0743299396,9780743299398,0743299396,205        pp,3.80,"40,250","May 15, 2007","May 15, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 08, 2009",,Hardcover,view,/book/show/113429.No_One_Belongs_Here_More_Than_You
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notebook. Knife. Mentholatum.,"Muench, Simone*",0972509550,,,44        pp,4.50,18,2003,2003,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 08, 2009",,Chapbook,view,/book/show/2573714-notebook-knife-mentholatum
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sonoluminescence,"Allegrezza, William*",,,,unknown,4.28,29,2007,2007,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 08, 2009",,chapbook/ebook,view,/book/show/1516082.Sonoluminescence
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Flexible Lyric,"Voigt, Ellen Bryant",0820321311,9780820321318,0820321311,234        pp,4.20,86,Oct 1999,"Nov 30, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 08, 2009",,Paperback,view,/book/show/206523.The_Flexible_Lyric
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,goghs again thru,"Drescher, Julia*",,,,unknown,3.73,11,2007,2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 08, 2009",,e-chap (pdf),view,/book/show/2545218.goghs_again_thru
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grammars of Creation,"Steiner, George",0300088639,9780300088632,0300088639,352        pp,4.10,243,"Jan 24, 2001","Apr 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 06, 2009",,Hardcover,view,/book/show/730163.Grammars_of_Creation
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Omnivore's Dilemma: A Natural History of Four Meals,"Pollan, Michael*",1594200823,9781594200823,1594200823,450        pp,4.18,"204,120","Apr 11, 2006","Apr 11, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 19, 2009",,Hardcover,view,/book/show/3109.The_Omnivore_s_Dilemma
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Someone Else's Body,"Donato, Claire*",,,,32        pp,4.65,23,2009,2009,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 19, 2009",,hand-sewn chapbook,view,/book/show/6119135-someone-else-s-body
