,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jennifer's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dissecting Meredith        (Police and Fire: Operation Alpha; On Call #6),"Barker, Freya*",,,B08VRX8WQ2,285        pp,4.54,866,"Mar 09, 2021","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 10, 2021","Feb 14, 2021","Feb 10, 2021",,Kindle Edition,view,/book/show/56883089-dissecting-meredith
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love or Lust        (LOL Series Part 1),"Brownell, Rachael*",,,B08KTKVBKS,151        pp,3.40,436,unknown,"Feb 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 31, 2021","Feb 03, 2021","Jan 31, 2021",,Kindle Edition,view,/book/show/56519315-love-or-lust
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big City Dreams,"Krupa, T.S.*",,,,370        pp,4.46,37,unknown,"Dec 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 07, 2021","Jan 19, 2021","Jan 07, 2021",,Paperback,view,/book/show/56124154-big-city-dreams
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Talking After Midnight,"Locklear, Jennifer*",,,,unknown,3.00,2,unknown,2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 15, 2020",not set,"Nov 29, 2020",,,view,/book/show/56088058-talking-after-midnight
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Matter        (Constellation #3),"Locklear, Jennifer*",,,,unknown,0.00,0,unknown,2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 07, 2020",not set,"Sep 07, 2020",,ebook,view,/book/show/43809503-matter
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Victory Is Sweet,"Valentine, Aubree*",,,B07VDBDF9Q,230        pp,4.27,11,unknown,"Jul 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 07, 2020",,Kindle Edition,view,/book/show/49516823-victory-is-sweet
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fractured Fairy Tales,"Marie, Amy*",,,,unknown,4.63,67,unknown,"Mar 17, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 07, 2020",,ebook,view,/book/show/48586054-fractured-fairy-tales
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Edge Of Tomorrow        (Arrow's Edge MC, #3)","Barker, Freya*",,9781988733548,,213        pp,4.53,"1,166","Sep 21, 2020","Sep 21, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Long, long ago … 2020 was the year that I set a goal for reading and ing 50 books. But, in the wake of our new and unexpected reality, I found bLong, long ago … 2020 was the year that I set a goal for reading and ing 50 books. But, in the wake of our new and unexpected reality, I found both my focus and interest in reading to be lacking. Sad to say, I’ve read nowhere near that number this year, but I’ve been determined to get things back on track for 2021. When the chance came along for me to read Freya Barker’s “Edge of Tomorrow” ahead of its release date, I didn’t hesitate to reserve my copy. Freya has been one of my automatic one-click authors for a couple of years now and she has yet to fail me.Freya has a true talent for romantic suspense, and “Edge of Tomorrow” is a great example of her ability to pen entertaining and thrilling books. I always enjoy the suspense of unfolding mysteries at the center of her novels. Her plots are always well-paced, with tensions that build to a fever pitch, and well-written action sequences. I also love that Freya prominently features a compelling and diverse set of characters, including Native American leading men, Hispanic professionals, and in the case of this book, an African-American heroine and a rough and tumble middle-aged mechanic with a caring heart. Readers looking for diversity in their fiction will be pleased with the complexity of these well-crafted individuals. I’m thrilled to give “Edge of Tomorrow” 5 stars, and happily recommend everything Freya Barker has available to offer. ...more",Notes are private!,0,0,1,"Sep 06, 2020","Sep 22, 2020","Sep 06, 2020",,ebook,view (with text),/book/show/54803950-edge-of-tomorrow
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love is What You Bake of it,"Kammenou, Effie*",0578609789,9780578609782,0578609789,278        pp,4.34,311,unknown,"Mar 24, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Mar 09, 2020","Sep 06, 2020","Mar 01, 2020",,Paperback,view,/book/show/52838205-love-is-what-you-bake-of-it
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All I Ask,"Michaels, Corinne*",1538745658,9781538745656,1538745658,368        pp,3.97,"5,144","Mar 17, 2020","Mar 17, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Coming soon ...,Notes are private!,0,1,1,"Feb 29, 2020","Mar 07, 2020","Feb 29, 2020",,Paperback,view (with text),/book/show/51203849-all-i-ask
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shattered        (The Roll Models Saga, #1)","Charles, D.A.*",,,,384        pp,4.45,55,unknown,"Feb 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,My  will post in a few days. :),Notes are private!,0,1,1,"Feb 08, 2020","Feb 26, 2020","Feb 08, 2020",,Paperback,view (with text),/book/show/49215838-shattered
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Then You Happened,"Bromberg, K.*",,9781942832195,,383        pp,4.21,"3,496","Feb 03, 2020","Feb 03, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love books, but often lack the time to read as many as I’d like. As a result, there are a number of well- known authors that have lingered on my TBRI love books, but often lack the time to read as many as I’d like. As a result, there are a number of well- known authors that have lingered on my TBR list. When the opportunity to read “Then You Happened” landed in my inbox a few weeks ago, I decided it was finally time to get acquainted with K Bromberg. In this sense, she is a new-to-me author, and this standalone contemporary romance proved to be a good inaugural read.This is the story of Tatum Knox, a widow hell bent on proving to the world (or at least the small town of Lone Star, Texas) that she can manage her struggling ranch all on her own, and Jack Sutton, her newly hired ranch manager hell bent on helping Tatum save her land and livelihood. After battling one bitter disappointment in life after another, Tatum trusts no one but herself, even when she is in desperate need of a helping hand. Although Jack and Tatum butt heads from the beginning, he is fascinated by her “wild”. With each turn of the page, my interest grew as Jack effortlessly adapted his horse whisperer skills to rein in Tatum’s fiery temper. That isn’t to say that she doesn’t get on Jack’s last nerve from time to time. These two spend the first third of the novel arguing back and forth quite a bit, and I have to admit I struggled with this. To me, it seemed like these two had the same fight several times over, and after a while it proved difficult to hold my attention. It was only once Tatum and Jack found their way past the arguments that the story really opened up and drew me in. My favorite moments in his book happened when Tatum’s defenses finally come down with Jack. There were moments that I swooned. Moments when I laughed out loud. Moments when my eyes welled up with tears. Tatum is a determined, fierce fighter and Jack’s quiet ruggedness and protective nature was a perfect complement to her.I could list several 5 star moments in Then You Happened, but I could also list just as many 3 star ones. Overall, I’m glad I stuck with this book. By the end of the novel, I was invested in Tatum and Jack’s story and was glad to have spent a few days in their world. If you enjoy cowboys, enemies to lovers, and women fighting against all odds then this book is a solid 4 star read!...more",Notes are private!,0,2,1,"Jan 24, 2020","Jan 29, 2020","Jan 24, 2020",,ebook,view (with text),/book/show/52850041-then-you-happened
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come Back for Me        (The Arrowood Brothers #1),"Michaels, Corinne*",1942834462,9781942834465,1942834462,356        pp,4.07,"18,744","Jan 07, 2020","Jan 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2020",,Paperback,view,/book/show/49044860-come-back-for-me
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Realization of Grayson Deschanelle        (Pine Bluff, #7)","Cain, Nancee*",,9780999536247,,unknown,4.45,29,unknown,"Jan 24, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Over the past couple of years, I’ve read many books in Nancee Cain’s “Pine Bluff” series, which consists of 7 stand alone novels. Not always having frOver the past couple of years, I’ve read many books in Nancee Cain’s “Pine Bluff” series, which consists of 7 stand alone novels. Not always having free time to read, I’ve read them out of order and still have a couple of books to catch up with. But I’ve always known I would go on to read the remaining installments because I’ve enjoyed spending time with the residents of the small Alabama town that serves as the setting. Nancee has taken great care creating a multitude of complex and interesting characters that I connect with.“The Realization of Grayson Deschanelle” is the final story to be set in Pine Bluff, and the reader is treated to a hero who is decidedly not from this neck of the woods. Grayson Deschanelle is a world famous French fashion photographer with family ties by marriage in Alabama. One of his step-relatives is Lissy Carlton, who was just a teenager when the two were introduced. Naturally, she develops a crush on the sophisticated European man, who is also well into his thirties.Fast forward five years, and Lissy is now a twenty year old while Grayson is about to turn forty. Both have been going through a difficult time and both decide to seek refuge far away from everyone else. When they simultaneously arrive at a family cabin to lick their individual wounds, the two find unexpected solace in each other’s company. Lissy’s long-standing crush on Grayson is alive and well, and now he discovers his own growing attraction to the spirited young woman. Despite their age difference and life experience, there is a special chemistry between Grayson and Lissy. Grayson is respectful of Lissy and provides her the freedom to be herself. He enjoys spending time with her and he cares about her well-being. Lissy brings Grayson joy and excitement, but he’s also concerned. Believing he’s too old to be a suitable match for Lissy, Grayson worries how she’ll be treated by others should their affair be publicly revealed. Lissy isn’t so concerned about his age. Instead, she’s worried about losing the happiness he brings her once they both return to their separate lives. At the cabin, Grayson and Lissy succumb to temptation, committing to nothing more than a fling. Reading what happens once their rendezvous is over proves to be a real page turner and a fitting finale. Five stars for a complete and heartfelt series, full of inspiring, memorable characters. ...more",Notes are private!,0,3,1,"Dec 25, 2019","Dec 28, 2019","Dec 25, 2019",,ebook,view (with text),/book/show/46137285-the-realization-of-grayson-deschanelle
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,BAM - The Beginning,"Moreland, Melanie*",,9781988610290,,58        pp,4.32,937,"Dec 12, 2019","Dec 13, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Dec 24, 2019",,ebook,view,/book/show/49221174-bam---the-beginning
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Iron Crowne        (The Crowne Brothers, #1)","Reiss, C.D.*",,,,299        pp,3.99,"5,815","Nov 15, 2019","Nov 15, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Nov 05, 2019","Nov 08, 2019","Nov 05, 2019",,Kindle Edition,view,/book/show/49641487-iron-crowne
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Come Back for Me        (The Arrowood Brothers, #1)","Michaels, Corinne*",,9781942834458,,328        pp,4.07,"18,744","Jan 07, 2020","Jan 07, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love books, but often lack the time to read more than 3 or 4 of them a month. As a result, there are a number of well known authors that I have yet I love books, but often lack the time to read more than 3 or 4 of them a month. As a result, there are a number of well known authors that I have yet to discover. When the opportunity to read “Come Back For Me” landed in my inbox a few weeks ago, I decided it was finally time to get acquainted with Corinne Michaels. In this sense, she is a new-to-me author, and wow! What an incredible first impression she has made on me with this first book in the Arrowood Brothers series.Connor is the youngest of four Arrowood brothers, and the one who seemingly draws the short straw after their estranged father dies. The brothers have inherited the family farm and will take turns living on and working the neglected land to bring it back to life. Having recently been discharged from the Navy, Connor is the first brother to arrive back home. Almost immediately upon his return, he runs into the nameless and broken woman who stole his heart eight years earlier.Life has not been kind to Ellie. In the years since she spent one passionate night with Connor, she has simply been trying to survive from one day to the next. Her story is heartbreaking and suspenseful. She believes she is weak and without a friend in the world. Convinced she can rely on no one but herself, she’s been keeping her head low and planning her escape. Then, just as Ellie’s situation enters its bleakest period, Connor’s reappearance offers her a small spark of hope.What unfolds in the pages of “Come Back For Me” is one of the best love stories I’ve read in years. With moments both beautiful and malevolent, this is a novel about second chances, small towns, and family ties. I loved the twists, turns, and incredible range of emotions they all put me through. Corinne’s writing is flawless and already has me longing to see this story onscreen.While it may take me some time to work my way through Corinne’s catalog of novels, there is no doubt I will be keeping up with the subsequent books in this series as they are released over the rest of 2020. I really cannot wait to see what else is in store for the Arrowood brothers and their family legacy. Five enthusiastic stars!...more",Notes are private!,0,6,1,"Dec 22, 2019","Dec 24, 2019","Oct 21, 2019",,ebook,view (with text),/book/show/52258311-come-back-for-me
