,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Milly *:･ﾟ✧'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Y/N,"Yi, Esther",1662601549,9781662601545,B0B1BRSRYR,204        pp,2.98,"5,314","Mar 21, 2023","Mar 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 27, 2023",,Kindle Edition,view,/book/show/58523626-y-n
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sirens & Muses,"Angress, Antonia*",0593496450,9780593496459,0593496450,384        pp,3.96,"9,566","Jul 12, 2022","Jul 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 22, 2023",,Paperback,view,/book/show/124962424-sirens-muses
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Maid,"Prose, Nita*",0593356179,9780593356173,0593356179,336        pp,3.78,"539,122","Jan 04, 2022","Jan 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2023",,Paperback,view,/book/show/63024280-the-maid
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fourth Wing        (The Empyrean, #1)","Yarros, Rebecca*",,,,498        pp,4.59,"1,502,549","May 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2023",,Hardcover,view,/book/show/90585526-fourth-wing
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bitter Orange,"Fuller, Claire*",1947793152,9781947793156,1947793152,317        pp,3.58,"18,081","Jul 19, 2018","Oct 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2023",,Hardcover,view,/book/show/38589871-bitter-orange
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Swiss,"Beagin, Jen",1982153083,9781982153083,1982153083,336        pp,3.69,"62,856","Feb 07, 2023","Feb 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,this was freaky,Notes are private!,0,0,1,"Dec 23, 2023","Dec 28, 2023","Jun 16, 2023",,Hardcover,view (with text),/book/show/60701439-big-swiss
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vladimir,"Jonas, Julia May*",1982187638,9781982187637,1982187638,238        pp,3.45,"32,018","Feb 01, 2022","Feb 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 16, 2023",,Hardcover,view,/book/show/57846324-vladimir
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,McGlue,"Moshfegh, Ottessa",1934200859,9781934200858,1934200859,118        pp,3.37,"10,764","Sep 22, 2014","Nov 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2023",,Paperback,view,/book/show/20949594-mcglue
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disorientation,"Chou, Elaine Hsieh",0593298357,9780593298350,0593298357,403        pp,3.85,"14,387","Mar 22, 2022","Mar 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2023",,Hardcover,view,/book/show/58350424-disorientation
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Mermaid,"Langbein, Julia",0385549679,9780385549677,0385549679,336        pp,3.23,"3,201","Mar 21, 2023","Mar 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2023",,Hardcover,view,/book/show/61354985-american-mermaid
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Part of Your World        (Part of Your World, #1)","Jimenez, Abby*",1538704374,9781538704370,1538704374,400        pp,4.30,"245,086","Apr 19, 2022","Apr 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2023",,Paperback,view,/book/show/58684524-part-of-your-world
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chlorine,"Song, Jade*",0063257602,9780063257603,0063257602,256        pp,3.75,"7,638","Mar 28, 2023","Mar 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2023",,Hardcover,view,/book/show/61387386-chlorine
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piranesi,"Clarke, Susanna",163557563X,9781635575637,163557563X,272        pp,4.23,"280,922","Sep 15, 2020","Sep 15, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2023",,Hardcover,view,/book/show/50202953-piranesi
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,101 Essays That Will Change The Way You Think,"Wiest, Brianna*",,,B01MYMUGQL,450        pp,3.77,"43,941","Nov 14, 2016","Nov 14, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2023",,Kindle Edition,view,/book/show/32998876-101-essays-that-will-change-the-way-you-think
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yolk,"Choi, Mary H.K.",,,,400        pp,3.98,"27,021","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2023",,,view,/book/show/43562313-yolk
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Misery,"King, Stephen*",0450417395,9780450417399,0450417395,370        pp,4.21,"698,300","Jun 08, 1987","Nov 01, 1988",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2023",,Paperback,view,/book/show/10614.Misery
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Murder,"Williams, Katie*",0593543769,9780593543764,0593543769,304        pp,3.67,"20,289","Jun 06, 2023","Jun 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2023",,Hardcover,view,/book/show/62952152-my-murder
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shuggie Bain,"Stuart, Douglas*",0802148042,9780802148049,0802148042,430        pp,4.31,"151,888","Feb 11, 2020","Feb 11, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2023",,Hardcover,view,/book/show/52741293-shuggie-bain
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Adventures of Amina al-Sirafi        (Amina al-Sirafi, #1)","Chakraborty, Shannon",,,,483        pp,4.29,"39,638","Feb 28, 2023","Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2023",,Hardcover,view,/book/show/61294937-the-adventures-of-amina-al-sirafi
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Happy Place,"Henry, Emily*",0593441273,9780593441275,0593441273,400        pp,4.02,"784,965","Apr 25, 2023","Apr 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2023",,Hardcover,view,/book/show/61718053-happy-place
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Station Eleven,"Mandel, Emily St. John*",,,B00J1IQUYM,353        pp,4.07,"518,009","Aug 26, 2014",2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2023",,Kindle Edition,view,/book/show/59815561-station-eleven
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything's Fine,"Rabess, Cecilia",1982187700,9781982187705,1982187700,336        pp,3.57,"7,095","Jun 06, 2023","Jun 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2023",,Hardcover,view,/book/show/62919844-everything-s-fine
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Devil Makes Three,"Fountain, Ben",1250776511,9781250776518,1250776511,544        pp,3.83,452,"Sep 26, 2023","Sep 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2023",,Hardcover,view,/book/show/65211783-devil-makes-three
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Outlive: The Science and Art of Longevity,"Attia, Peter",0593236599,9780593236598,0593236599,496        pp,4.39,"44,370","Mar 28, 2023","Mar 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2023",,Hardcover,view,/book/show/61153739-outlive
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Summer Darlings,"Cobb, May*",0593101162,9780593101162,0593101162,368        pp,3.36,"8,338","May 17, 2022","May 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2023",,Hardcover,view,/book/show/58812201-my-summer-darlings
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blue Sisters,"Mellors, Coco*",,,,0        pp,4.39,347,"Apr 25, 2024","Jun 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2023",,Kindle Edition,view,/book/show/63888248-blue-sisters
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If I Had Your Face,"Cha, Frances*",0593129466,9780593129463,0593129466,288        pp,3.75,"51,373","Apr 21, 2020","Apr 21, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2023",,Hardcover,view,/book/show/52696537-if-i-had-your-face
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marriage Portrait,"O'Farrell, Maggie*",,,,355        pp,4.02,"139,166","Aug 30, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2023",,Hardcover,view,/book/show/60353768-the-marriage-portrait
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pisces,"Broder, Melissa*",1524761559,9781524761554,1524761559,270        pp,3.30,"29,765","May 01, 2018","May 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 06, 2023",,Hardcover,view,/book/show/32871394-the-pisces
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Fall Out of Love Madly,"Casale, Jana*",0593447727,9780593447727,0593447727,352        pp,3.50,"6,124","Aug 02, 2022","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Hardcover,view,/book/show/58885789-how-to-fall-out-of-love-madly
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Acts of Desperation,"Nolan, Megan",,,,288        pp,3.75,"26,211","Mar 09, 2021","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,,view,/book/show/49535227-acts-of-desperation
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paradais,"Melchor, Fernanda*",0811231321,9780811231329,0811231321,128        pp,3.65,"12,613",2021,"May 10, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Hardcover,view,/book/show/58470818-paradais
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swimming Lessons,"Fuller, Claire*",1941040519,9781941040515,1941040519,350        pp,3.58,"24,182","Feb 07, 2017","Feb 07, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3 Stars“May your bones be washed by the saltwater, your spirit return to the sand and the love we have for you be forever around us.”I was excited to 3 Stars“May your bones be washed by the saltwater, your spirit return to the sand and the love we have for you be forever around us.”I was excited to start this book and when I did start it, I was very hopeful. The writing was amazing from the beginning. However, as I read, the plot felt like it was dragging on. Although the writing kept me reading, I feel like the book lacked any direction. I really enjoyed the chapters where Ingrid was writing, but the ones with Flora and Nan weren't as interesting to me. The end felt underwhelming and predictable, but I see what the author was trying to do. It just wasn't for me. I kind of enjoyed it, but I wouldn't read it again. I would recommend it as a slow and chill beach read....more",Notes are private!,0,1,1,"Jun 04, 2023","Jun 20, 2023","Jan 03, 2023",,Hardcover,view (with text),/book/show/30304221-swimming-lessons
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Siren Queen,"Vo, Nghi*",,,B09C4F52CS,281        pp,3.68,"10,626","May 10, 2022","May 10, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2023",,Kindle Edition,view,/book/show/54102727-siren-queen
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Made a Fool of Death with Your Beauty,"Emezi, Akwaeke*",1982188707,9781982188702,1982188707,288        pp,3.56,"46,073","May 24, 2022","May 24, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2022",,Hardcover,view,/book/show/59232998-you-made-a-fool-of-death-with-your-beauty
