,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Julie's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Memory Wall,"Doerr, Anthony*",1439182809,9781439182802,1439182809,243        pp,4.09,"8,329","Jul 13, 2010","Jul 13, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 13, 2015","Jun 19, 2015","Jun 13, 2015",,Hardcover,view,/book/show/7696504-memory-wall
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Annihilation        (Southern Reach, #1)","VanderMeer, Jeff*",0374104093,9780374104092,0374104093,195        pp,3.77,"232,221","Feb 04, 2014","Feb 04, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 10, 2015","Jun 19, 2015","Jun 10, 2015",,Paperback,view,/book/show/17934530-annihilation
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Side of Brightness,"McCann, Colum*",0312421974,9780312421977,0312421974,304        pp,3.86,"3,811",1998,"Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 26, 2015",,Paperback,view,/book/show/25061.This_Side_of_Brightness
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Source,"Michener, James A.",0375760385,9780375760389,0375760385,"1,080        pp",4.30,"43,491","Apr 19, 1965","Jul 01, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This book was amazing! It goes throughout many many centuries of civilizations and of different religions from Judaism Christianity and Islam and how This book was amazing! It goes throughout many many centuries of civilizations and of different religions from Judaism Christianity and Islam and how they existed on their own and how they existed together. I have learned so much from this book that I will now continue to read other books to learn more....more,Notes are private!,0,0,1,"Mar 13, 2016","Jun 23, 2016","May 15, 2015",,Paperback,view (with text),/book/show/12657.The_Source
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Walk        (The Walk, #1)","Evans, Richard Paul",1439187312,9781439187319,1439187312,289        pp,4.16,"23,797",2010,"Apr 06, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 09, 2015","Jun 10, 2015","May 15, 2015",,Hardcover,view,/book/show/7187395-the-walk
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,"Egan, Timothy*",0618773479,9780618773473,0618773479,340        pp,4.05,"55,532","Dec 14, 2005","Jan 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 30, 2015",,Paperback,view,/book/show/72223.The_Worst_Hard_Time
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shell Collector,"Doerr, Anthony*",0142002968,9780142002964,0142002968,219        pp,3.99,"16,052",2001,"Feb 15, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 29, 2015","May 08, 2015","Apr 29, 2015",,Paperback,view,/book/show/883235.The_Shell_Collector
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Midwife's Revolt        (Midwife, #1)","Daynard, Jodi*",1477878009,9781477878002,B00O4FK87C,426        pp,4.01,"17,122","Dec 02, 2012","Apr 07, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 27, 2015",,Kindle Edition,view,/book/show/24961498-the-midwife-s-revolt
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Independence: The Struggle to Set America Free,"Ferling, John",1608193977,9781608193974,1608193977,448        pp,4.08,592,Jun 2011,"May 22, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 27, 2015",,Paperback,view,/book/show/13166615-independence
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Washington: A Life,"Chernow, Ron",1594202664,9781594202667,1594202664,904        pp,4.15,"73,340","Jan 05, 2010","Oct 05, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 30, 2016","Feb 05, 2017","Apr 26, 2015",,Hardcover,view,/book/show/8255917-washington
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Rising Tide        (World War II: 1939-1945, #1)","Shaara, Jeff",034546141X,9780345461414,034546141X,576        pp,4.16,"8,961","Nov 07, 2006","Nov 07, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 24, 2023","Apr 13, 2023","Apr 25, 2015",,Hardcover,view,/book/show/29917.The_Rising_Tide
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The First American: The Life and Times of Benjamin Franklin,"Brands, H.W.",0385495404,9780385495400,0385495404,765        pp,4.10,"22,176","Sep 19, 2000","Mar 12, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really liked the fact that this book went into detail about Benjamin Franklin's thoughts on religion, on the process of politics, how his love for tI really liked the fact that this book went into detail about Benjamin Franklin's thoughts on religion, on the process of politics, how his love for the British changed, and moved to the American side when we had to change. It was very insightful and very funny at times as well what a great man we had in Benjamin Franklin....more",Notes are private!,0,1,1,"May 10, 2015","Jun 09, 2015","Apr 25, 2015",,Paperback,view (with text),/book/show/147602.The_First_American
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black and Blue,"Quindlen, Anna",0385333137,9780385333139,0385333137,288        pp,3.89,"82,457","Apr 01, 1998","Aug 25, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 25, 2015",,Paperback,view,/book/show/5157.Black_and_Blue
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Deep End of the Ocean        (Cappadora Family, #1)","Mitchard, Jacquelyn*",0140286276,9780140286274,0140286276,434        pp,3.87,"120,329",1996,"Oct 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 25, 2015",,Paperback,view,/book/show/5161.The_Deep_End_of_the_Ocean
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Heart Is,"Letts, Billie",0446672211,9780446672214,,376        pp,4.03,"248,491","Jan 01, 1995","Jun 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 25, 2015",,Paperback,view,/book/show/5168.Where_the_Heart_Is
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Notebook        (The Notebook, #1)","Sparks, Nicholas*",0553816713,9780553816716,0553816713,214        pp,4.15,"1,690,981","Oct 01, 1996","Jul 05, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 25, 2015",,Hardcover,view,/book/show/15931.The_Notebook
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jane Eyre,"Brontë, Charlotte",0142437204,9780142437209,0142437204,532        pp,4.15,"2,094,596","Oct 16, 1847","Feb 04, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 25, 2015",,Paperback,view,/book/show/10210.Jane_Eyre
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pride and Prejudice,"Austen, Jane",,,,279        pp,4.29,"4,269,325","Jan 28, 1813","Oct 10, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 05, 2019","Jul 17, 2019","Apr 25, 2015",,Paperback,view,/book/show/1885.Pride_and_Prejudice
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Kill a Mockingbird,"Lee, Harper",,,,323        pp,4.26,"6,123,275","Jul 11, 1960","May 23, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 25, 2015",,Paperback,view,/book/show/2657.To_Kill_a_Mockingbird
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Gatsby,"Fitzgerald, F. Scott",,,,180        pp,3.93,"5,238,804","Apr 10, 1925",1925,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 25, 2015",,Paperback,view,/book/show/4671.The_Great_Gatsby
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kite Runner,"Hosseini, Khaled*",,,,371        pp,4.34,"3,149,072","May 29, 2003",May 2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 25, 2015",,Paperback,view,/book/show/77203.The_Kite_Runner
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Time Traveler’s Wife,"Niffenegger, Audrey*",,9781939126016,1939126010,537        pp,3.99,"1,785,022",2003,"Sep 23, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 25, 2015",,ebook,view,/book/show/18619684-the-time-traveler-s-wife
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Help,"Stockett, Kathryn*",0399155341,9780399155345,B009CUIY52,464        pp,4.47,"2,764,204","Feb 10, 2009","Jan 01, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 25, 2015",,Hardcover,view,/book/show/4667024-the-help
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Grave Mercy        (His Fair Assassin, #1)","LaFevers, Robin",054762834X,9780547628349,054762834X,549        pp,3.89,"105,526","Apr 03, 2012","Apr 03, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 23, 2015",,Hardcover,view,/book/show/9565548-grave-mercy
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science, Cities, and the Modern World","Johnson, Steven*",1594489254,9781594489259,1594489254,299        pp,3.89,"52,668","Oct 19, 2006","Oct 19, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 23, 2015",,Hardcover,view,/book/show/36086.The_Ghost_Map
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Truman,"McCullough, David",0671869205,9780671869205,0671869205,"1,120        pp",4.15,"87,652","Jun 15, 1992","Jun 14, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 23, 2015",,Paperback,view,/book/show/2279.Truman
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Desperate Fortune        (Mary & Hugh, #1)","Kearsley, Susanna*",1492602027,9781492602026,1492602027,528        pp,4.03,"17,843","Apr 07, 2015","Apr 07, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 19, 2015",,Paperback,view,/book/show/22221136-a-desperate-fortune
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shoemaker's Wife,"Trigiani, Adriana*",0061257095,9780061257094,0061257095,485        pp,4.01,"84,219","Apr 03, 2012","Apr 03, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 19, 2015",,Hardcover,view,/book/show/13127599-the-shoemaker-s-wife
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glorious Cause        (The American Revolutionary War),"Shaara, Jeff",0345427580,9780345427588,0345427580,680        pp,4.31,"7,313",unknown,"Jun 03, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I really love the genre of historical fiction. It allows us to see the possibilities of how real characters may have felt and thought about in their sI really love the genre of historical fiction. It allows us to see the possibilities of how real characters may have felt and thought about in their situations. This book supplied all of these things and more. The characters came to life and I felt that I knew all of them. His portrayal of both the Rebels and the British were compelling. I even came to fell for poor Cornwallis fate. I can't wait to read another book by Jeff Shaara. ...more,Notes are private!,0,0,1,"Mar 29, 2015","Apr 28, 2015","Mar 29, 2015",,Mass Market Paperback,view (with text),/book/show/785003.The_Glorious_Cause
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Funny Girl,"Hornby, Nick",1594205418,9781594205415,1594205418,452        pp,3.40,"30,845","Nov 06, 2014","Feb 03, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I found the book witty and it flowed quite nicely. A quick easy read for me. Would read another book by Nick Hornby.,Notes are private!,0,0,1,not set,"Mar 26, 2015","Mar 29, 2015",,Hardcover,view (with text),/book/show/22749994-funny-girl
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Light We Cannot See,"Doerr, Anthony*",1476746583,9781476746586,1476746583,531        pp,4.32,"1,661,529","May 06, 2014","Jan 01, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I really liked how it went into detail how both young lives are effected by the war how they react and how in a short span of time they are forever coI really liked how it went into detail how both young lives are effected by the war how they react and how in a short span of time they are forever connected to each other and an experience. Jeff Doerr does a great job in explaining the mood and details the time period perfectly. I was sad to see the book come to an end....more,Notes are private!,0,0,1,"Feb 04, 2015","Mar 17, 2015","Feb 04, 2015",,Hardcover,view (with text),/book/show/18143977-all-the-light-we-cannot-see
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,TransAtlantic,"McCann, Colum*",1400069599,9781400069590,1400069599,304        pp,3.82,"26,207","Jun 04, 2013","Jun 04, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2015,"Feb 04, 2015","Jan 01, 2015",,Hardcover,view,/book/show/16085517-transatlantic
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let the Great World Spin,"McCann, Colum*",1400063736,9781400063734,1400063736,351        pp,3.95,"104,956","Jun 16, 2009","Jun 23, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert**  Parts of a Whole	A very complex and intriguing novel, Colum McCann’s Let The Great World Spin is one filled with very dynamic chara**spoiler alert**  Parts of a Whole	A very complex and intriguing novel, Colum McCann’s Let The Great World Spin is one filled with very dynamic characters that are all in search of their own version of the truth. Each of these characters shares many of the things they are in search of but they are unique in their approach on achieving that goal. They are looking to their past and worried about what their future may hold for them, searching for answers and clarity and wanting to know where exactly they fit into this great big world that is spinning. 	The most salient idea in McCann’s novel is the idea of connection. We see throughout his novel that his characters are interconnected by a singular theme. They are searching for where and what their place in the world and how it fits into the bigger picture. McCann’s use of metaphysics in the novel is so well placed and used throughout the novel, it helps us as readers to understand what the characters are going through and gives us a broader sense of what they are searching for. Judge Soderberg is one of these characters and he finally comes to the realization that he has been a part of a system that he has been trying to avoid, but now realizes there was no way to escape it. McCann says “ He refused to believe them for many months, but slowly it dawned on him that they were correct – he was caught, he was part of the system, and the word was appropriate, a part of the Parts” (256). Judge Soderberg is coming to grips that not only is he a part of the system but that we all have a part to play in society; we all have a role to play. It does not seem that way on a small scale, but we are a piece of the puzzle to be completed. 	And yet a more ambiguous suggestion in this novel is McCann’s communication regarding the tightrope walker and how he fits into the scheme of things. The novel starts off with him being the main focal point, and we get snippets of information about him throughout the novel, but the reader does not really understand what connection exactly he has with the rest of the characters Is he a metaphor for what the characters in the story are searching for? Is he an actual character that they encounter, and connect with him that way? My sense is that he is a metaphor of what the characters are searching for. He is different from the rest of the characters; he seems to know who he is and what he wants. The tightrope walker is whole while the other characters are broken. McCann illustrates, “Within seconds he was pureness moving and he could do anything he liked. He was inside and outside his body at the same time, indulging in what it meant to belong to the air, no future no past, and this gave him the offhand vaunt to his walk. He was carrying his life from one side to the other. On the lookout for the moment when he wasn’t even aware of his breath” (164). The tightrope walker has a peace within him especially when he is on the tightrope. He lives for the moment not thinking about the past and not worrying about what tomorrow brings; he is living for the moment right then and there. This is the place within all of us that is hard to find and once we find it, it is hard to keep hold of. 	And yet there may be ways to reconcile these two perspectives. In Let The Great World Spin I believe that the connection between the characters and the tightrope walker are intertwined. The tightrope walker is all of them. It is representative of the pureness and goodness they are all in search of. They are all desperate to find this pureness, inner peace and one within themselves. This connection in society shows them that their lives are just flashes or pieces of a puzzle and when it is all put together then and only then do they see what the final outcome is and how it all comes together in the end. Fiction influences and reflects culture. In the example of McCann’s novel I believe you have a balance of both. It takes from the culture we currently are living in and weaves the story in such a way that it reflects current society, thus it is influencing you along the way with possibilities and perspectives that you may not have thought of before. His idea of a novel is in tradition with time, and the novel’s job is to do accomplish that goal. The novel shows a more positivistic format in which, towards the end you see how the characters have progressed and have improved their lot in life. These are just a few of the characteristics the book holds to show you that it is a novel even though it may not seem that it conforms to the expected. It is done so well and in a way that we understand it because it is how we live our lives, not in one moment but of many moments put together. This is important if we as readers want to be able to relate and feel like we understand what McCann means when he says Let The Great World Spin.Works Cited:McCann, Colum. Let the Great World Spin. New York: Random House, 2009. Print...more",Notes are private!,0,2,1,not set,"Nov 27, 2014","Jan 01, 2015",,Hardcover,view (with text),/book/show/5941033-let-the-great-world-spin
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"To Try Men's Souls        (Revolutionary War, #1)","Gingrich, Newt*",0312591063,9780312591069,0312591063,345        pp,4.10,"1,765","Oct 20, 2009","Oct 20, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 18, 2012",,Hardcover,view,/book/show/6460435-to-try-men-s-souls
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Make Men Free,"Gingrich, Newt*",1466815752,9781466815759,1466815752,384        pp,4.07,565,"Nov 08, 2011","May 08, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 18, 2012","Feb 05, 2013","Aug 18, 2012",,ebook,view,/book/show/13539426-to-make-men-free
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone Girl,"Flynn, Gillian*",,,0297859382,399        pp,4.13,"3,091,116","Dec 06, 2012","May 24, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I really loved the book for all the twists and turns it took me on. Just when I thought I knew what was going to happen next it went a different dir  I really loved the book for all the twists and turns it took me on. Just when I thought I knew what was going to happen next it went a different direction. A great read!...more,Notes are private!,0,1,1,"Jul 25, 2012","Aug 17, 2012","Jul 25, 2012",,Hardcover,view (with text),/book/show/8442457-gone-girl
