,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Beatriz's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Situation and the Story: The Art of Personal Narrative,"Gornick, Vivian",0374528586,9780374528584,0374528586,174        pp,3.92,"2,414",2001,"Oct 11, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 12, 2023","May 25, 2023","May 25, 2023",,Paperback,view,/book/show/222070.The_Situation_and_the_Story
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Feminism and the Politics of Resilience : Essays on Gender, Media and the End of Welfare","McRobbie, Angela",1509525084,9781509525089,1509525084,200        pp,3.87,15,unknown,"Apr 20, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 10, 2023",,Kindle Edition,view,/book/show/48695281-feminism-and-the-politics-of-resilience
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Feminism and Youth Culture,"McRobbie, Angela",0333770323,9780333770320,0333770323,unknown,3.85,48,"Nov 30, 1990","May 19, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 10, 2023",,Paperback,view,/book/show/822925.Feminism_and_Youth_Culture
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Be Creative: Making a Living in the New Culture Industries,"McRobbie, Angela",0745661947,9780745661940,0745661947,224        pp,3.58,38,"Nov 10, 2014","Jan 19, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 10, 2023",,Hardcover,view,/book/show/22332882-be-creative
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Entangled Brain: How Perception, Cognition, and Emotion Are Woven Together","Pessoa, Luiz",0262544601,9780262544603,0262544601,280        pp,3.95,55,unknown,"Nov 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 08, 2023",,Paperback,view,/book/show/60462054-the-entangled-brain
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Queer Life, Queer Love","Bates, Matt",183811016X,9781838110161,183811016X,240        pp,3.71,189,"Jan 01, 2022","Jan 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 05, 2023",,Paperback,view,/book/show/58321126-queer-life-queer-love
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Descansar,"Pang, Alex Soojung-Kim*",9896444536,9789896444532,9896444536,344        pp,3.80,"5,046","Dec 06, 2016",Jun 2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2023",,,view,/book/show/35623430-descansar
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Camera My Mother Gave Me,"Kaysen, Susanna",0679763430,9780679763437,0679763430,149        pp,3.37,"1,374",2001,Oct 2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2023",,Paperback,view,/book/show/28092.The_Camera_My_Mother_Gave_Me
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Somebody's Daughter,"Ford, Ashley C.*",1250305977,9781250305978,1250305977,224        pp,4.04,"65,161","Jun 01, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 02, 2023",,Hardcover,view,/book/show/54860610-somebody-s-daughter
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Who Cares Wins: Reasons For Optimism in Our Changing World,"Cole, Lily",0241309123,9780241309124,0241309123,448        pp,4.10,279,unknown,"Jul 30, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 30, 2023",,Hardcover,view,/book/show/40383471-who-cares-wins
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Design for How People Learn,"Dirksen, Julie*",0321768434,9780321768438,0321768434,259        pp,4.26,"1,775","Nov 03, 2011","Jan 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 07, 2023","Oct 13, 2023","Apr 26, 2023",,Paperback,view,/book/show/13127519-design-for-how-people-learn
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Feel Bad About My Neck, And Other Thoughts on Being a Woman","Ephron, Nora",0307264556,9780307264558,0307264556,139        pp,3.74,"74,261",2006,2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 25, 2023","May 27, 2023","Apr 24, 2023",,Hardcover,view,/book/show/8765.I_Feel_Bad_About_My_Neck_And_Other_Thoughts_on_Being_a_Woman
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Not That Kind of Girl: A Young Woman Tells You What She's ""Learned""","Dunham, Lena*",081299499X,9780812994995,081299499X,265        pp,3.29,"131,828","Sep 30, 2014",2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 30, 2023","May 07, 2023","Apr 23, 2023",,Hardcover,view,/book/show/20588698-not-that-kind-of-girl
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lenços pretos, chapéus de palha e brincos de ouro","Moreira Marques, Susana",9897870911,9789897870910,B0C2XBZJJQ,125        pp,4.10,179,unknown,"Apr 17, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 17, 2023","Apr 21, 2023","Apr 23, 2023",,Paperback,view,/book/show/135727925-len-os-pretos-chap-us-de-palha-e-brincos-de-ouro
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Body Work: The Radical Power of Personal Narrative,"Febos, Melissa*",1526165848,9781526165848,1526165848,171        pp,4.25,"4,524","Mar 15, 2022",Mar 2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 29, 2023",May 2023,"Apr 11, 2023",,Paperback,view,/book/show/60475771-body-work
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Evil Mother,"Atwood, Margaret*",1662504497,9781662504495,B09T971KPQ,32        pp,3.90,"75,805","Apr 01, 2022","Apr 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 09, 2023",,Kindle Edition,view,/book/show/60497502-my-evil-mother
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Writing for Impact: 8 Secrets from Science That Will Fire Up Your Readers’ Brains,"Birchard, Bill",1400241480,9781400241484,1400241480,256        pp,3.61,46,unknown,"Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2023",,Paperback,view,/book/show/61349434-writing-for-impact
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flourish: The Extraordinary Journey Into Finding Your Best Self,"Case, Antonia",1472979710,9781472979711,1472979710,288        pp,3.79,136,unknown,"Jun 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 04, 2023",,Hardcover,view,/book/show/62039247-flourish
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Perigo de Estar no meu Perfeito Juízo,"Montero, Rosa",,9789720036537,,240        pp,4.13,"10,192","Mar 30, 2022",Feb 2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 18, 2023","Apr 04, 2023","Apr 04, 2023",,Paperback,view,/book/show/123165729-o-perigo-de-estar-no-meu-perfeito-ju-zo
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dogs That Know When Their Owners Are Coming Home & Other Unexplained Powers of Animals,"Sheldrake, Rupert",0609805339,9780609805336,0609805339,368        pp,3.72,918,1999,"Sep 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2023",,Paperback,view,/book/show/369070.Dogs_That_Know_When_Their_Owners_Are_Coming_Home_Other_Unexplained_Powers_of_Animals
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flip Thinking,"Gunster, Berthold",1529146283,9781529146288,1529146283,0        pp,3.75,56,unknown,"Feb 23, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2023",,Paperback,view,/book/show/61258021-flip-thinking
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wave in the Mind: Talks and Essays on the Writer, the Reader and the Imagination","Le Guin, Ursula K.",1590300068,9781590300060,1590300068,314        pp,4.33,"2,428","Feb 17, 2004","Feb 17, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2023",,Paperback,view,/book/show/13650.The_Wave_in_the_Mind
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unwell Women: Misdiagnosis and Myth in a Man-Made World,"Cleghorn, Elinor",0593182952,9780593182956,0593182952,386        pp,4.11,"6,942","Jun 08, 2021","Jun 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2023",,Hardcover,view,/book/show/55502857-unwell-women
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Almond,Sohn Won-Pyung,0062961373,9780062961372,0062961373,272        pp,4.17,"110,887","Mar 31, 2017","May 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 23, 2023",,Hardcover,view,/book/show/52219386-almond
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strangers to Ourselves: Unsettled Minds and the Stories That Make Us,"Aviv, Rachel",0374600848,9780374600846,0374600848,288        pp,4.13,"10,109","Sep 13, 2022","Sep 13, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2023",,Hardcover,view,/book/show/59808605-strangers-to-ourselves
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lisboa, Chão Sagrado","Pedrosa, Ana Bárbara",9722538683,9789722538688,9722538683,224        pp,3.30,63,"Sep 19, 2019","Sep 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 17, 2023",,Paperback,view,/book/show/49467246-lisboa-ch-o-sagrado
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amor & C.ª,"Barnes, Julian",9897228004,9789897228001,9897228004,288        pp,3.71,"6,194",1991,Mar 2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 02, 2023","Apr 09, 2023","Mar 17, 2023",,Paperback,view,/book/show/123844431-amor-c
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aspiration: The Agency of Becoming,"Callard, Agnes",0190639482,9780190639488,0190639482,304        pp,3.74,155,unknown,"Apr 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2023",,Hardcover,view,/book/show/37702276-aspiration
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La nueva educación,"Bona, César",8401015707,9788401015700,8401015707,272        pp,3.98,585,"Sep 03, 2015","Sep 03, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 26, 2023",not set,"Mar 09, 2023",,Paperback,view,/book/show/25864566-la-nueva-educaci-n
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shrill: Notes from a Loud Woman,"West, Lindy",0316348406,9780316348409,0316348406,260        pp,4.17,"61,474","May 17, 2016","May 17, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 08, 2023",,Hardcover,view,/book/show/29340182-shrill
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Create Something Awesome: How Creators are Profiting from Their Passion in the Creator Economy        (Creator Economy Insider),"Blake, Roberto*",,9798985633122,B09ZBKBY9D,216        pp,4.36,76,unknown,"Aug 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2023",,Kindle Edition,view,/book/show/61202835-create-something-awesome
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Search of Scotland,"Morton, H.V.",1406796921,9781406796926,1406796921,unknown,4.19,113,"Jan 01, 1929","Jul 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2023",,Paperback,view,/book/show/1725000.In_Search_of_Scotland
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Literature, Psychoanalysis and the New Sciences of Mind","Jackson, Leonard",0582066522,9780582066526,0582066522,256        pp,3.75,4,Jun 2000,"Mar 30, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Textbook Binding,view,/book/show/1791316.Literature_Psychoanalysis_and_the_New_Sciences_of_Mind
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Recollections of My Nonexistence: A Memoir,"Solnit, Rebecca",0593083334,9780593083338,0593083334,256        pp,4.21,"7,071","Mar 10, 2020","Mar 10, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Feb 19, 2023","Mar 09, 2023","Feb 19, 2023",,Hardcover,view,/book/show/49985046-recollections-of-my-nonexistence
95,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Everything: A Guide for Those Who (Still) Don't Know What They Want to Be When They Grow Up,"Wapnick, Emilie*",0062566687,9780062566683,,240        pp,3.85,"3,640","May 02, 2017","May 02, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Feb 09, 2023","Feb 16, 2023","Feb 19, 2023",,ebook,view,/book/show/31307672-how-to-be-everything
96,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Creative Act: A Way of Being,"Rubin, Rick",0593652886,9780593652886,0593652886,406        pp,4.08,"32,155","Jan 17, 2023","Jan 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2023",,Hardcover,view,/book/show/60965426-the-creative-act
97,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Futuro da Ficção,"Vasconcelos, António-Pedro",9898424567,9789898424563,9898424567,0        pp,3.37,19,Nov 2012,Nov 2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2023",,Paperback,view,/book/show/17875007-o-futuro-da-fic-o
98,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trabalho remoto: As vantagens e desvantagens do home office,"Warzel, Charlie",6556700215,9786556700212,B0B57LZKLD,316        pp,3.75,"2,581","Dec 07, 2021","Jul 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2023",,Kindle Edition,view,/book/show/61454602-trabalho-remoto
99,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Designing Your Life - How to Build a Well-Lived Joyful Life,"Burnett, Bill",,,,unknown,3.94,"1,703",2016,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 30, 2023","Feb 03, 2023","Jan 30, 2023",,,view,/book/show/61130244-designing-your-life---how-to-build-a-well-lived-joyful-life
100,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Enchantment: Awakening Wonder in an Anxious Age,"May, Katherine",0593329996,9780593329993,0593329996,212        pp,3.64,"8,228","Feb 28, 2023","Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2023",,Hardcover,view,/book/show/61355268-enchantment
