,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Aviva's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fire Next Time,"Baldwin, James",067974472X,9780679744726,067974472X,106        pp,4.54,"100,406","Jan 31, 1963","Feb 01, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2023",,Paperback,view,/book/show/464260.The_Fire_Next_Time
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Very Easy Death,"Beauvoir, Simone de",0394728998,9780394728995,0394728998,112        pp,4.04,"10,193","Oct 16, 1964","Feb 12, 1985",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Just soooo beautiful wow. I felt like I had to stop and reread a passage on every other page because de Beauvoir writes about death in such a special,Just soooo beautiful wow. I felt like I had to stop and reread a passage on every other page because de Beauvoir writes about death in such a special, singular way despite the fact that it is man’s most ubiquitous experience. OH and the commentary on the maternal condition and mother-daughter relationships obviously had me so captivated. Amazing. ...more",Notes are private!,0,3,1,"Mar 17, 2024","Mar 20, 2024","Jan 31, 2023",,Paperback,view (with text),/book/show/123942.A_Very_Easy_Death
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For Grace Received,"Parrella, Valeria",193337294X,9781933372945,193337294X,140        pp,3.17,298,2005,"Aug 25, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Paperback,view,/book/show/6629650-for-grace-received
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Netanyahus,"Cohen, Joshua",1913097609,9781913097608,1913097609,240        pp,3.81,"13,650","May 05, 2021","May 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Paperback,view,/book/show/55817233-the-netanyahus
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Motherthing,"Hogarth, Ainslie*",0593467027,9780593467022,0593467027,288        pp,3.69,"17,807","Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2023",,Paperback,view,/book/show/60097451-motherthing
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paradise Rot,"Hval, Jenny*",,,,148        pp,3.59,"15,221",2009,"Oct 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2023",,Paperback,view,/book/show/39216527-paradise-rot
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Birds,"Nin, Anaïs",0156029049,9780156029049,0156029049,148        pp,3.71,"12,036",1979,"Feb 02, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2023",,Paperback,view,/book/show/11036.Little_Birds
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spare,Prince Harry,0593593804,9780593593806,0593593804,410        pp,3.86,"354,077","Jan 10, 2023","Jan 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Read entirely 4 the culture so no rating or comments on literary merit…Harry is no longer Prince but is truly the drama KING who lives for the melodraRead entirely 4 the culture so no rating or comments on literary merit…Harry is no longer Prince but is truly the drama KING who lives for the melodramatic prose. All I will say is that the British monarchy is a bastion of batshit craziness.. not only because of obvious imperialist crimes but also because of its warped, therapy-inducing notion of family and affection. I truly have no other words!!! RIP Princess Di girlies all around the world still love u...more",Notes are private!,0,4,1,"Mar 14, 2023","Mar 22, 2023","Jan 15, 2023",,Hardcover,view (with text),/book/show/62296528-spare
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Babel,"Kuang, R.F.*",0063021420,9780063021426,0063021420,544        pp,4.20,"218,417","Aug 23, 2022","Aug 23, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Not a perfect book by any means but I couldn’t put it down…  to come…. Maybe,Notes are private!,0,4,1,"Mar 30, 2024","Apr 03, 2024","Jan 12, 2023",,Hardcover,view (with text),/book/show/57945316-babel
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tomorrow, and Tomorrow, and Tomorrow","Zevin, Gabrielle*",,,,401        pp,4.18,"845,192","Jul 05, 2022","Jul 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 06, 2023",,Hardcover,view,/book/show/58784475-tomorrow-and-tomorrow-and-tomorrow
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes from Underground,"Dostoevsky, Fyodor",067973452X,9780679734529,067973452X,136        pp,4.18,"160,760",1864,Sep 1994,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2022",,Paperback,view,/book/show/49455.Notes_from_Underground
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heart's Invisible Furies,"Boyne, John*",,,,582        pp,4.51,"162,329","Feb 09, 2017","Aug 22, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2022",,Hardcover,view,/book/show/33253215-the-heart-s-invisible-furies
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oranges Are Not the Only Fruit,"Winterson, Jeanette",,,,176        pp,3.73,"79,680","Mar 21, 1985","Aug 20, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2022",,Paperback,view,/book/show/15055.Oranges_Are_Not_the_Only_Fruit
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hamlet,"Shakespeare, William",074347712X,9780743477123,B007CS05X0,374        pp,4.02,"952,004",1601,2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Dec 2022,"Jan 20, 2023","Dec 01, 2022",,Mass Market Paperback,view,/book/show/23271929-hamlet
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Metamorphosis,"Kafka, Franz",,,,201        pp,3.86,"1,057,587",Oct 1915,"Mar 01, 1972",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2022",,Paperback,view,/book/show/485894.The_Metamorphosis
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drive Your Plow Over the Bones of the Dead,"Tokarczuk, Olga",,,B07TVKLV2B,266        pp,3.96,"100,282","Nov 25, 2009","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2022",,Audible Audio,view,/book/show/51648276-drive-your-plow-over-the-bones-of-the-dead
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Believers,"Makkai, Rebecca*",073522353X,9780735223530,073522353X,421        pp,4.28,"135,437","Jun 19, 2018","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 06, 2022",,Paperback,view,/book/show/45304101-the-great-believers
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Intimations,"Smith, Zadie",059329761X,9780593297612,059329761X,97        pp,4.00,"26,761","Jul 28, 2020","Jul 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 06, 2022",,Paperback,view,/book/show/53825991-intimations
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Forty Stories,"Chekhov, Anton",0679733752,9780679733751,0679733752,344        pp,4.33,"1,427",Feb 1963,"Mar 06, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 03, 2022",,Paperback,view,/book/show/114603.Forty_Stories
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frankenstein,"Shelley, Mary",0007350961,9780007350964,B00BG6W0Q4,202        pp,3.87,"1,597,558",1818,Apr 2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5. Honestly slayed,Notes are private!,0,5,1,"Aug 29, 2022","Aug 31, 2022","Aug 29, 2022",,Mass Market Paperback,view (with text),/book/show/8639987-frankenstein
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Second Sex,"Beauvoir, Simone de",0679724516,9780679724513,0679724516,746        pp,4.17,"41,621",1949,"Dec 17, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 25, 2022",,Paperback,view,/book/show/457264.The_Second_Sex
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sense and Sensibility,"Austen, Jane",,,,409        pp,4.08,"1,190,009","Oct 30, 1811","Apr 29, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2022",,Paperback,view,/book/show/14935.Sense_and_Sensibility
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As I Lay Dying,"Faulkner, William",0099479311,9780099479314,0099479311,240        pp,3.72,"168,361","Jan 01, 1930","Jan 04, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2022",,Paperback,view,/book/show/617373.As_I_Lay_Dying
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Persuasion,"Austen, Jane",0140434674,9780140434675,0140434674,236        pp,4.15,"702,302","Dec 20, 1817","Jun 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Somewhere between four and five. Sweet and warm. Jane reigns in character,Notes are private!,0,3,1,"Nov 15, 2023",Dec 2023,"Aug 14, 2022",,Paperback,view (with text),/book/show/208732.Persuasion
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Feel Free,"Smith, Zadie",0670068381,9780670068388,0670068381,464        pp,3.82,"7,790","Feb 06, 2018","Feb 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2022",,Hardcover,view,/book/show/26796403-feel-free
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Moveable Feast,"Hemingway, Ernest",0099285045,9780099285045,0099285045,182        pp,4.02,"151,128",1964,Mar 2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,*Upwards of 3.5 but not quite 4. Hemingway’s writing is not my favorite but there is a pleasing quality about it. I’m willing to read anything about P*Upwards of 3.5 but not quite 4. Hemingway’s writing is not my favorite but there is a pleasing quality about it. I’m willing to read anything about Paris...more,Notes are private!,0,5,1,"Aug 08, 2022","Aug 13, 2022","Aug 08, 2022",,Paperback,view (with text),/book/show/52093195-a-moveable-feast
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chronology of Water,"Yuknavitch, Lidia*",0979018838,9780979018831,0979018838,310        pp,4.21,"13,709","Apr 01, 2011","Apr 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2022",,Paperback,view,/book/show/9214995-the-chronology-of-water
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Café of Lost Youth,"Modiano, Patrick",0857055267,9780857055262,0857055267,153        pp,3.54,"12,231","Oct 04, 2007","Mar 08, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2022",,Hardcover,view,/book/show/31839659-in-the-caf-of-lost-youth
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Permafrost,"Baltasar, Eva",,9781911508755,191150875X,131        pp,3.85,"6,167","Feb 09, 2018",Apr 2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5? Or 3.75. Stream-of-consciousness style (all thanks to Joyce) that reads between a series of essays and a novel. The suicidal lesbian un-named pro3.5? Or 3.75. Stream-of-consciousness style (all thanks to Joyce) that reads between a series of essays and a novel. The suicidal lesbian un-named protagonist reminds me some of Moshfegh’s Year of R&R girly. Balthasar’s narrator is funny, cynical, and refreshingly candid. Main critique is that the writing gets too experimental in places; metaphors run away from themselves and the prose can seem haphazard and unorganized....more",Notes are private!,0,1,1,Aug 2022,"Aug 07, 2022","Aug 01, 2022",,Paperback,view (with text),/book/show/55058814-permafrost
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pursuit of Love,"Mitford, Nancy",0241984076,9780241984079,0241984076,211        pp,3.95,"19,603",1945,"Sep 25, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.25? Idk 3.5? A little boring; a quintessentially English romp; probably enjoyed best idly on vacation (not the conditions of my read). Me personally3.25? Idk 3.5? A little boring; a quintessentially English romp; probably enjoyed best idly on vacation (not the conditions of my read). Me personally I prefer Ishiguro for the British banter and subversive wartime plot...more,Notes are private!,0,2,1,"Apr 15, 2023","May 23, 2023","Jul 31, 2022",,Paperback,view (with text),/book/show/37119767-the-pursuit-of-love
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Either/Or,"Batuman, Elif",0525557598,9780525557593,0525557598,368        pp,4.03,"20,924",2022,"May 24, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 maybe? Rather than crafting a clever narrative surrounding an intellectual, astute main character as she traverses through school at Harvard and t3.5 maybe? Rather than crafting a clever narrative surrounding an intellectual, astute main character as she traverses through school at Harvard and travels abroad, Batuman’s novel comes off as a mere catalog of books, movies, and songs that the main character briefly interacts with and applies her life to before moving onto the next work. This sounds like intellectual fodder my pretentious ass would eat up, but unfortunately the main character is too naive, frankly a little stupid, apathetic, and cold to successfully communicate how life imitates art, which seems like the novel’s intended thematic keystone. I will say that there are some banger lines and that the intertextuality is top notch and well-researched, albeit a little exhausting for the reader. PLUS as a categorical girlie I loved reading about Fiona Apple and Tom Waits and Anna Karenina and so many other references that felt so familiar and resonant!!!...more",Notes are private!,0,2,1,"Feb 29, 2024","Mar 06, 2024","Jul 29, 2022",,Hardcover,view (with text),/book/show/58890783-either-or
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,"Alexander, Michelle",,,B0067NCQVU,378        pp,4.52,"108,086","Jan 05, 2010","Jan 16, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"*4.5Extremely compelling, well-researched, and, I believe, successfully argued. Half star is subtracted because there were a couple of topics which I *4.5Extremely compelling, well-researched, and, I believe, successfully argued. Half star is subtracted because there were a couple of topics which I wish she explored further....more",Notes are private!,0,7,1,"Aug 02, 2022","Aug 23, 2022","Jul 18, 2022",,Kindle Edition,view (with text),/book/show/18652373-the-new-jim-crow
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nada,"Laforet, Carmen",1843433028,9781843433026,1843433028,244        pp,3.83,"28,598",1944,"Feb 27, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2022",,Hardcover,view,/book/show/62779.Nada
