,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Erika's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Love Hypothesis,"Hazelwood, Ali*",0593336828,9780593336823,0593336828,383        pp,4.15,"1,385,596","Sep 14, 2021","Sep 14, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,What a delight!! I adore Ali Hazelwood’s STEM rom-coms and this one was no exception. I loved the protagonists and the plot and every last beloved troWhat a delight!! I adore Ali Hazelwood’s STEM rom-coms and this one was no exception. I loved the protagonists and the plot and every last beloved trope. ...more,Notes are private!,0,3,1,"Oct 14, 2022","Oct 14, 2022","Oct 14, 2022",,Paperback,view (with text),/book/show/56732449-the-love-hypothesis
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Measure,"Erlick, Nikki",0063204207,9780063204201,0063204207,353        pp,4.00,"196,147","Jun 28, 2022","Jun 28, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was stunning. The plot, the characters and their converging stories, the writing- all just incredible. In many ways this book reminds me of StatiThis was stunning. The plot, the characters and their converging stories, the writing- all just incredible. In many ways this book reminds me of Station Eleven- not in plot, really, but in the overarching sense of “oh my God this could actually happen, and if it did, it would go down just like this…” and the unique, stomach-twisting sort of dystopia that represents. This was dark and yet somehow had moments of light, and truly I’m just mad that almost none of my friends have read it yet and I don’t have anyone to talk about it with!! Your book club should be reading this next month, people!!...more",Notes are private!,0,8,1,"Oct 09, 2022","Oct 12, 2022","Oct 09, 2022",,Hardcover,view (with text),/book/show/58884736-the-measure
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shit, Actually: The Definitive, 100% Objective Guide to Modern Cinema","West, Lindy",0316449822,9780316449823,0316449822,243        pp,3.91,"12,909","Oct 20, 2020","Oct 20, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was hilarious. I laughed out loud multiple times per essay for the movies I’ve seen & am familiar with. I ended up skipping most of the movies I This was hilarious. I laughed out loud multiple times per essay for the movies I’ve seen & am familiar with. I ended up skipping most of the movies I haven’t seen- as hilariously unhinged her s are, I just didn’t enjoy them if I wasn’t familiar with the movie! I feel like this book was best enjoyed in short sessions of one or two essays at a time, and would recommend it to anyone not easily offended. ...more",Notes are private!,0,3,1,"Sep 25, 2022","Sep 30, 2022","Sep 25, 2022",,Hardcover,view (with text),/book/show/50998099-shit-actually
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tomorrow, and Tomorrow, and Tomorrow","Zevin, Gabrielle*",,,,401        pp,4.18,"845,242","Jul 05, 2022","Jul 05, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was exceptional. What a beautiful, heartbreaking, hopeful story of friendship and love. Marx might be one of the most wonderful book characters IThis was exceptional. What a beautiful, heartbreaking, hopeful story of friendship and love. Marx might be one of the most wonderful book characters I’ve ever “met.” As a non-gamer, I am surprised by how much I tend to enjoy gaming-centric books, and this was no exception. This book was unique and has me teary just thinking about it. Five giant stars. ...more",Notes are private!,0,6,1,"Sep 21, 2022","Sep 22, 2022","Sep 21, 2022",,Hardcover,view (with text),/book/show/58784475-tomorrow-and-tomorrow-and-tomorrow
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blessed: A History of the American Prosperity Gospel,"Bowler, Kate",0199827699,9780199827695,0199827699,352        pp,3.93,899,"Jan 01, 2013","Jun 05, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2022",,Hardcover,view,/book/show/16248505-blessed
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Part of Your World        (Part of Your World, #1)","Jimenez, Abby*",1538704374,9781538704370,1538704374,400        pp,4.30,"244,786","Apr 19, 2022","Apr 19, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,First book I’ve stayed up all night reading in a lonnnng time. I absolutely couldn’t put it down and feel that I am emotionally connected to both AlexFirst book I’ve stayed up all night reading in a lonnnng time. I absolutely couldn’t put it down and feel that I am emotionally connected to both Alexis and Daniel. Easy five stars. ...more,Notes are private!,0,3,1,"Sep 04, 2022","Sep 04, 2022","Sep 04, 2022",,Paperback,view (with text),/book/show/58684524-part-of-your-world
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Anatomy        (The Anatomy Duology, #1)","Schwartz, Dana*",,,1250774152,338        pp,3.84,"76,797","Jan 18, 2022","Jan 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 02, 2022",,Hardcover,view,/book/show/57917042-anatomy
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Good Morning, Monster: A Therapist Shares Five Heroic Stories of Emotional Recovery","Gildiner, Catherine*",1250271487,9781250271488,1250271487,368        pp,4.46,"38,537","Sep 22, 2020","Sep 22, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 02, 2022",,Hardcover,view,/book/show/49127514-good-morning-monster
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thank You for Listening,"Whelan, Julia*",0063095564,9780063095564,0063095564,432        pp,4.01,"67,136","Aug 02, 2022","Aug 02, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This was just delightful! I loved the setting and the characters and it was just enough plot to keep it from being purely fluffy. Wonderful!,Notes are private!,0,2,1,"Oct 05, 2022","Oct 08, 2022","Aug 29, 2022",,Paperback,view (with text),/book/show/59314703-thank-you-for-listening
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Upgrade,"Crouch, Blake*",0593157532,9780593157534,0593157532,352        pp,3.81,"91,955","Jul 07, 2022","Jul 12, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a fast-paced, mind-stretching sci-fi thriller. I enjoyed it, while simultaneously being overwhelmed and depressed by it.",Notes are private!,0,5,1,"Aug 29, 2022","Sep 03, 2022","Aug 29, 2022",,Hardcover,view (with text),/book/show/59838811-upgrade
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Foreverland: On the Divine Tedium of Marriage,"Havrilesky, Heather",0062984462,9780062984463,0062984462,304        pp,3.64,"2,710","Feb 08, 2022","Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2022",,Hardcover,view,/book/show/58079443-foreverland
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No Cure for Being Human: And Other Truths I Need to Hear,"Bowler, Kate",0593230779,9780593230770,0593230779,224        pp,4.13,"21,447","Sep 28, 2021","Sep 28, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was stunning. I adored Kate's simultaneously lighthearted and gut-wrenching retelling of many of the most nightmarish days she'd experiencedThis book was stunning. I adored Kate's simultaneously lighthearted and gut-wrenching retelling of many of the most nightmarish days she'd experienced. I listened to the audiobook that was narrated by Kate herself, and I feel like it added so much- to hear her voice cracking as she recounts particularly poignant moments and fears, or her version of her loved one's voices in conversation. No Cure was somehow somber but hopeful, deep but funny, and overflowing with the quiet peace of her faith. Spectacular....more",Notes are private!,0,3,1,"Aug 27, 2022","Aug 31, 2022","Aug 27, 2022",,Hardcover,view (with text),/book/show/56552947-no-cure-for-being-human
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Remarkably Bright Creatures,"Van Pelt, Shelby",0063204150,9780063204157,0063204150,360        pp,4.40,"540,947","May 03, 2022","May 03, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What an incredible book to start the year. It was unique- definitely my first octopus POV narrator experience- but familiar, as I'm a true sucker for What an incredible book to start the year. It was unique- definitely my first octopus POV narrator experience- but familiar, as I'm a true sucker for a lonely, finicky older person protagonist. I smiled. I cried. I rooted so hard for every character, human and marine, and I loved how it all ended up. Five huge stars....more",Notes are private!,0,6,1,"Jan 02, 2023","Jan 05, 2023","Aug 27, 2022",,Hardcover,view (with text),/book/show/58733693-remarkably-bright-creatures
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Displacements,"Holsinger, Bruce*",059318971X,9780593189719,059318971X,448        pp,3.97,"5,273","Jul 05, 2022","Jul 05, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"WOWWWWW. I couldn’t put this down! Such a fascinating, horrifying, entirely-too-plausible plot, plus fantastic characters and a unique blend of storytWOWWWWW. I couldn’t put this down! Such a fascinating, horrifying, entirely-too-plausible plot, plus fantastic characters and a unique blend of storytelling methods- LOVED it. This was well worth my exorbitantly long wait for a library copy!! ...more",Notes are private!,0,4,1,"Feb 03, 2023","Feb 05, 2023","Aug 25, 2022",,Hardcover,view (with text),/book/show/59382058-the-displacements
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Night on the Island,"Silver, Josie*",198482063X,9781984820631,198482063X,368        pp,3.75,"39,332","Feb 14, 2022","Feb 15, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This was so charming and cozy. Salvation and its inhabitants are absolutely perfect and I loved how the town was the most winning character of them alThis was so charming and cozy. Salvation and its inhabitants are absolutely perfect and I loved how the town was the most winning character of them all. This was sweet and funny and light without being too fluffy- really just a delight!...more,Notes are private!,0,2,1,"Aug 25, 2022","Aug 26, 2022","Aug 25, 2022",,Paperback,view (with text),/book/show/59078993-one-night-on-the-island
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl in His Shadow        (Nora Beady, #1)","Blake, Audrey*",1728228727,9781728228723,1728228727,384        pp,4.16,"43,024","May 04, 2021","May 04, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ohhh this was wonderful!! A warning for those that feel squeamish at descriptions of early nineteenth century medical techniques and experiments…this Ohhh this was wonderful!! A warning for those that feel squeamish at descriptions of early nineteenth century medical techniques and experiments…this is full of ‘em. But honestly it was a fascinating glimpse into a world I don’t know much about! I just finished reading “The Body” before I read this, and that was an inadvertent excellent choice- these function well as companion novels! Other than the gross (but not overly gory or explicit) medical details, this was a perfectly innocent, excellent book- I definitely recommend!...more",Notes are private!,0,4,1,"Aug 21, 2022","Aug 24, 2022","Aug 21, 2022",,Paperback,view (with text),/book/show/54717137-the-girl-in-his-shadow
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Marrying Winterborne        (The Ravenels, #2)","Kleypas, Lisa*",0062371843,9780062371843,,380        pp,4.11,"41,160","May 31, 2016","May 31, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oh, this was just a delightful Period romance- Winterbourne is the perfect misunderstood rake of a protagonist and Helen is a delight. I really apprecOh, this was just a delightful Period romance- Winterbourne is the perfect misunderstood rake of a protagonist and Helen is a delight. I really appreciated Winterbourne’s progressive and unconventional attitudes towards women’s rights, unions, and the working class- a protagonist after my own heart!! ...more",Notes are private!,0,1,1,"Aug 12, 2022","Aug 12, 2022","Aug 12, 2022",,ebook,view (with text),/book/show/26242354-marrying-winterborne
