,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Oscar's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,¿Dimensión? ¡Cero!,"Garland, Johnny",,,,128        pp,4.00,1,1962,1962,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lana Lake, cantante de club, fue testigo de un doble asesinato por parte de un mafioso, y ahora está esperando a declarar. Aun siendo vigilada por la Lana Lake, cantante de club, fue testigo de un doble asesinato por parte de un mafioso, y ahora está esperando a declarar. Aun siendo vigilada por la policía, sufre un terrible atentado: le lanzan ácido a los ojos para que no pueda identificar al culpable. Afortunadamente, salva su vista yendo a una clínica de Suiza, donde permanece hasta su recuperación. Y es aquí donde escucha por primera vez sobre un paciente ciego, dado por loco, que dice ver extrañas criaturas, que nos rodean y son invisibles para el resto.Muy buen bolsilibro de Johnny Garland (Juan Gallardo Muñoz), mezcla de terror y ciencia ficción, en una interesante historia de invasión extraterrestre....more",Notes are private!,0,6,1,"Nov 25, 2022","Nov 27, 2022","Nov 25, 2022",,Bolsilibro,view (with text),/book/show/63838187-dimensi-n-cero
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,El hombre de la doble dimensión,"Carrados, Clark",,,,128        pp,3.67,3,1954,1954,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"La historia comienza con el Consejo de Guerra al teniente John Astor. Los cargos: asesinato, robo de navío sideral, provocación al motín y encabezamieLa historia comienza con el Consejo de Guerra al teniente John Astor. Los cargos: asesinato, robo de navío sideral, provocación al motín y encabezamiento del mismo, liberación de quince condenados destinados a cumplir condena en la Fortaleza Negra de Plutón, secuestro y conspiración. John Astor elige ser su propio abogado y pasa a narrar los hechos tal como realmente sucedieron. Y así comienza esta buena novela de aventuras, con John Astor cuando llega a la nave “Prothyone”, donde pronto chocará con la dejadez del capitán Benson. El punto de inflexión llega cuando reciben una llamada de auxilio de una joven en apuros y Benson se niega a desviarse de rumbo. Y cuando parece que la trama se va a quedar únicamente con estos hechos, da un giro argumental.Muy entretenido bolsilibro de Clark Carrados....more",Notes are private!,0,5,1,"Nov 24, 2022","Nov 26, 2022","Nov 24, 2022",,Bolsilibro,view (with text),/book/show/35518547-el-hombre-de-la-doble-dimensi-n
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Guerra telepática,"Space, Law",,,,128        pp,3.00,1,1958,1958,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Las bases astronáuticas de la Tierra están siendo atacadas. Al mismo tiempo, aparecen movimientos anti espaciales por todo el mundo. Todo apunta a queLas bases astronáuticas de la Tierra están siendo atacadas. Al mismo tiempo, aparecen movimientos anti espaciales por todo el mundo. Todo apunta a que existe una amenaza exterior a la que no le interesa que la Humanidad salga al espacio. Y la manera de conseguirlo parece ser telepáticamente. Pero existe una esperanza en la figura del Dhai-Lama, cuyo poder mental podría vencer al del enemigo.Acompañando a esta novela corta, algo que solo me he encontrado en los bolsilibros de Enrique Sánchez Pascual (Law Space, H.S. Thels) se encuentra el relato ‘Sorpresas’. Un preso está a punto de salir de la cárcel, tras una condena de diez años. Sus intenciones: acabar con el traidor que le llevó a prisión. Por otra parte, tenemos a un extraterrestre con la misión de conseguir un humano muerto para su resurrección.Interesante bolsilibro sobre invasiones extraterrestres. En cuanto al relato, muy buena la parte criminal, pero no tanto la de ciencia ficción....more",Notes are private!,0,5,1,"Nov 23, 2022","Nov 25, 2022","Nov 23, 2022",,Bolsilibro,view (with text),/book/show/63798160-guerra-telep-tica
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Inframundo,"Carrados, Clark",,,,128        pp,3.00,1,1960,1960,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Tres objetos no identificados caen en la Tierra. Sus ocupantes vienen en busca de oxígeno, que encuentran sobre todo en humanos y animales. Son práctiTres objetos no identificados caen en la Tierra. Sus ocupantes vienen en busca de oxígeno, que encuentran sobre todo en humanos y animales. Son prácticamente indestructibles y además se reproducen muy rápido.Entretenido bolsilibro de Clark Carrodos (Luis García Lecha), donde el enigma está en saber cómo acabarán los protagonistas con los invasores....more",Notes are private!,0,7,1,"Nov 23, 2022","Nov 24, 2022","Nov 23, 2022",,Bolsilibro,view (with text),/book/show/63797360-inframundo
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La venganza de los hibernados,"Space, Law",,,,128        pp,3.00,1,1959,1959,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"La Tierra es invadida por unos extraños escarabajos que atacan los cultivos. Su gran capacidad de reproducción hará que se extinga la Humanidad, ya quLa Tierra es invadida por unos extraños escarabajos que atacan los cultivos. Su gran capacidad de reproducción hará que se extinga la Humanidad, ya que los cultivos son esenciales para los animales herbívoros, y estos como alimento para las personas. Como solución, se propone la hibernación de cuatro parejas seleccionadas. Esta consistirá en dormirlos durante veinte años, durante los cuáles no dejarán de aprender, lo que llevará a que posean poderes mentales, como la telepatía o la teleportación, armas que se utilizarán para luchar contra el enemigo y crear una nueva Humanidad.Excelente idea la de Law Space (Enrique Sánchez Pascual), con muy variados temas, como las plagas, la invasión extraterrestre, los poderes mentales o la máquina del tiempo. Quizás falle un poco con un final un tanto precipitado....more",Notes are private!,0,8,1,"Nov 21, 2022","Nov 23, 2022","Nov 21, 2022",,Bolsilibro,view (with text),/book/show/63374559-la-venganza-de-los-hibernados
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Domador de átomos,"Milk, Louis G.",,,,128        pp,3.00,1,1963,1963,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"La historia está narrada por el Gran Bertone, famoso prestidigitador, que actúa en escenarios de toda la galaxia. Estando de vacaciones en Silver CityLa historia está narrada por el Gran Bertone, famoso prestidigitador, que actúa en escenarios de toda la galaxia. Estando de vacaciones en Silver City, observa una persecución de dos aeromóviles, y justo cuando pasan sobre su jardín, un objeto cae de uno de ellos sobre su casa. Cuando va a comprobar los daños, ve que se trata de una caja de metal, una gran maleta. Al poco, aparecen dos individuos, un humano y un markabiano en su pecera, interesándose por la maleta, que dicen es de su propiedad. Hasta aquí, algo atípico pero normal. Lo extraño viene cuando empieza a llegar más gente preguntando por la maleta.Buen bolsilibro de Louis G. Milk (Luis García Lecha), sobre todo en una divertida y entretenida primera parte....more",Notes are private!,0,5,1,"Nov 19, 2022","Nov 21, 2022","Nov 19, 2022",,Bolsilibro,view (with text),/book/show/63352444-domador-de-tomos
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La ciudad prohibida,"Thels, H.S.",,,,128        pp,4.00,1,1960,1960,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Un matrimonio de arqueólogos han conseguido dos becas del Consejo Mundial para viajar a Marte y estudiar su civilización. Los militares llevan tres añUn matrimonio de arqueólogos han conseguido dos becas del Consejo Mundial para viajar a Marte y estudiar su civilización. Los militares llevan tres años en el planeta rojo y mantienen demasiados secretos sobre lo que están realizando allí, algo que perciben ambos arqueólogos nada más llegar. Y más cuando accidentalmente encuentran rastros de explosivos, pertenecientes a explosiones recientes, en el terreno, destruyendo cualquier posible rastro.Muy buena novela corta de H.S. Thels (Enrique Sánchez Pascual), en este caso tocando uno de los temas favoritos del autor, el peligro de la tecnología, que conlleva una pérdida de humanidad....more",Notes are private!,0,6,1,"Nov 18, 2022","Nov 19, 2022","Nov 18, 2022",,Bolsilibro,view (with text),/book/show/63346024-la-ciudad-prohibida
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,El poder de la mente,"Thels, H.S.",,,,128        pp,2.00,1,1960,1960,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Al doctor Ben Flanley le dan la mala noticia del asesinato de su hermana. Se sabe que ha sido un miembro de los AFS (Astronautics Forces of Space), adAl doctor Ben Flanley le dan la mala noticia del asesinato de su hermana. Se sabe que ha sido un miembro de los AFS (Astronautics Forces of Space), admirados y reverenciados allá donde van por sus misiones de exploración. Y es por esta veneración que el gobierno los consiente en muchos de sus crímenes. Pero Ben tiene una idea. Al ser psicólogo, pretende entrar, mediante unas pruebas, en los AFS para averiguar quién o quiénes fueron los culpables.Buena premisa para una historia un tanto irregular. Es un bolsilibro, y debería haberse quedado en relato largo....more",Notes are private!,0,5,1,"Nov 17, 2022","Nov 18, 2022","Nov 17, 2022",,Bolsilibro,view (with text),/book/show/63339492-el-poder-de-la-mente
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,¡Terror en el astrocargo!,"Thels, H.S.",,,,128        pp,3.00,1,1960,1960,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"La historia comienza contándonos sobre Harry Halvey, del Centro de Investigaciones Astronaúticas de Los Ángeles, donde ha sido responsable del proyectLa historia comienza contándonos sobre Harry Halvey, del Centro de Investigaciones Astronaúticas de Los Ángeles, donde ha sido responsable del proyecto “Envío”. Este consiste en mandar fuera del Sistema Solar las tres únicas bombas de cadmio que existen, que aparte de ser indestructibles, son una amenaza para la Tierra. Pronto sabremos que Halvey está siendo amenazado con hacerles daño a su esposa e hijo si no lleva a cabo las órdenes de cuatro peligrosos criminales. Pero esto es sólo el principio, ya que la novela corta da un giro inesperado.Buen bolsilibro de H.S. Thels (Enrique Sánchez Pascual), donde importa más la parte de suspense que de ciencia ficción....more",Notes are private!,0,6,1,"Nov 16, 2022","Nov 17, 2022","Nov 16, 2022",,Bolsilibro,view (with text),/book/show/63333411-terror-en-el-astrocargo
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Extraño,"Santos, Domingo",,,,200        pp,5.00,1,1967,1967,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Extraordinaria colección de relatos de Domingo Santos, con un tema en común, lo extraño, lo desconocido, y como bien indica el autor en la introduccióExtraordinaria colección de relatos de Domingo Santos, con un tema en común, lo extraño, lo desconocido, y como bien indica el autor en la introducción, sin explicaciones finales, sólo los hechos concretos.Planeta de silencio. Una nave llega a un planeta con la intención de explorar y explotar sus minerales. Todo parece rutinario, hasta que empiezan a desaparecer trabajadores y tripulantes. Se achaca a algo sobrenatural, a fantasmas, algo que el comandante no puede admitir. Esta es su última oportunidad de no cometer errores, y llevar la misión a término.Desde lo profundo. Un hombre llega de urgencias al hospital en el que trabaja el médico que narra la historia. Parece que no podrá sobrevivir, pero, tras catorce horas de reanimación cardiovascular, se salva. Sin embargo, cuando despierta parece no reconocer su entorno, y además no puede hablar. Incluso su esposa grita indicando que este no es su marido. ¿Consecuencias de tantas horas sin que llegase el suficiente oxígeno al cerebro, o hay algo más? El ritual. Ambientado en lo que parece la Edad Media, un peregrino llega a una aldea. De la noche a la mañana se construye una cabaña en el bosque, lo que intriga a todo el mundo, y ya empiezan a tacharlo de brujo y hechicero. Algo que parece verdad, ya que tiene grandes poderes. Incluso le han visto “hablando” con una extraña caja, en lo que parecen tratos con demonios. Impresionante relato.Al otro lado del espejo. El amigo de Félix, un hombre de ideas, narra el último experimento de éste, que consiste en la posibilidad de otro mundo tras los espejos. Para ello construye un espejo perfecto, y se encierra en una habitación.El tiempo y la muerte. Un joven entra en una relojería con la intención de vender un antiguo reloj. El relojero le cuenta su idea de que ciertos relojes van asociados a las vidas de sus dueños. Este relato me ha recordado a Robert Louis Stevenson y su Markheim.Extraño. La historia se narra mediante dos hilos. Uno es la voz de un niño muy deforme, que no puede comunicarse de ninguna manera, y que sus padres tienen encerrado en una habitación para que nadie lo vea. El otro hilo narrativo es más coral, en tercera persona, con las personas que se cruzan en el camino del niño. Este es tratado como un monstruo, y si bien no tiene capacidad intelectual, se da bastante cuenta del maltrato a que es sometido. El relato es impresionante, magnífico. Leyéndolo te recuerda a Richard Matheson.Con estos relatos, veo normal que exista un premio de narrativa breve con el nombre del autor, Domingo Santos....more",Notes are private!,0,6,1,"Nov 12, 2022","Nov 16, 2022","Nov 12, 2022",,Paperback,view (with text),/book/show/63282705-extra-o
