,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sonya's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hello Beautiful,"Napolitano, Ann*",,,B0B7R4Q5DJ,416        pp,4.18,"297,633","Mar 14, 2023","Mar 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2024",,Kindle Edition,view,/book/show/61771675-hello-beautiful
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Melancholy of Resistance,"Krasznahorkai, László",0811215040,9780811215046,0811215040,314        pp,4.16,"4,417",1989,"Jun 17, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2024",,Paperback,view,/book/show/119512.The_Melancholy_of_Resistance
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wren, the Wren","Enright, Anne",1324005688,9781324005681,B0BWGJ8WQB,283        pp,3.58,"5,396","Sep 19, 2023","Sep 19, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A layered novel from the perspective of three generations of an Irish family that tackles disappointment, a changing climate, loneliness, and debasemeA layered novel from the perspective of three generations of an Irish family that tackles disappointment, a changing climate, loneliness, and debasement. That description makes this novel sound dour. Parts of it are, but there's such an energy in the writing, such poignancy and a nuanced study of the characters protecting their cores from the very people who might betray their tenderness. So the novel is about hard things but has truth about how we might still hold out hope. ...more",Notes are private!,0,3,1,"Jan 25, 2024","Jan 28, 2024","Jan 24, 2024",,Hardcover,view (with text),/book/show/77265006-the-wren-the-wren
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memoirs of Stockholm Sven,"Miller, Nathaniel Ian*",0316592552,9780316592550,0316592552,336        pp,4.22,"4,562","Oct 26, 2021","Oct 26, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Hardcover,view,/book/show/56620852-the-memoirs-of-stockholm-sven
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Multiple: The Philosophy of Twins,"Bres, Helena de*",1639730346,9781639730346,1639730346,272        pp,3.78,89,unknown,"Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2024",,Hardcover,view,/book/show/65211420-how-to-be-multiple
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Angels in the Moonlight        (Dublin Trilogy publication order, #3; Dublin Trilogy chronological order, #1)","McDonnell, Caimh*",0995507554,,B07562D1YS,324        pp,4.41,"5,559","Aug 30, 2017","Aug 26, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2024",,Kindle Edition,view,/book/show/36136879-angels-in-the-moonlight
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tell Me Everything,"Strout, Elizabeth*",0593446097,9780593446096,0593446097,336        pp,4.60,20,unknown,"Aug 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Hardcover,view,/book/show/204811915-tell-me-everything
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stone Angel,"Laurence, Margaret",0771099894,9780771099892,0771099894,316        pp,3.77,"12,666",Jun 1964,1988,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2024",,Paperback,view,/book/show/1102322.The_Stone_Angel
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Women,"Hill, Halle",,9798885740173,B0B9QPJKFB,216        pp,4.00,204,unknown,"Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2024",,Paperback,view,/book/show/123941119-good-women
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Landscapes,"Lai, Christine",038568424X,9780385684248,038568424X,296        pp,3.86,308,"Sep 12, 2023","Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2024",,Hardcover,view,/book/show/62120814-landscapes
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Inverno,"Zarin, Cynthia",0374610134,9780374610135,0374610134,144        pp,3.07,121,unknown,"Jan 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2024",,Hardcover,view,/book/show/127283010-inverno
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Faith,"Haigh, Jennifer*",0060755806,9780060755805,0060755806,322        pp,3.85,"13,820","May 10, 2011","May 10, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Faith is a solid, thoughtful novel about a family in crisis caused in part by the Catholic Church abuse revelations in Boston around 2002. The narratoFaith is a solid, thoughtful novel about a family in crisis caused in part by the Catholic Church abuse revelations in Boston around 2002. The narrator is Sheila, a single woman in her thirties who has two brothers. She slowly reveals their story by looking back at her family through the years leading up to an allegation against her brother, a priest, Arthur, and how it affects them and their already terse communications. What sticks out to me are the particularities of the neighborhood and how the politics of the Church dominates everyday life for its parishioners until scrutiny causes people like Sheila to move far away from its prying eyes. This is a book I looked forward to returning to because of its strong characters and observations. ...more",Notes are private!,0,2,1,"Jan 07, 2024","Jan 11, 2024","Jan 05, 2024",,Hardcover,view (with text),/book/show/9592213-faith
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Juno Loves Legs,"Geary, Karl",1646221133,9781646221134,1646221133,304        pp,4.19,"3,816","Apr 18, 2023","Apr 18, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2024",,Hardcover,view,/book/show/58090794-juno-loves-legs
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The God of the Woods,"Moore, Liz*",059341893X,9780593418932,B0CL1YQLB5,496        pp,4.54,175,"Jun 04, 2024","Jul 02, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2024",,Kindle Edition,view,/book/show/199698485-the-god-of-the-woods
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best American Short Stories 2023,"Lee, Min Jin",,,B0BSFWWMYK,331        pp,3.77,359,"Oct 17, 2023","Oct 17, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Closer to 3.5 stars.While there were several standout contributions to this collection (listed below), there were a few that simply didn't rise to theCloser to 3.5 stars.While there were several standout contributions to this collection (listed below), there were a few that simply didn't rise to the level of a best story. In a couple of cases, the stories felt like they might still be in need of more polishing and development. Furthermore, it is one of my biggest pet peeves that chapters of novels are treated as short stories, even if the writing is excellent. The short story as its own artform should be celebrated and knowing that a ""story"" is a chapter of a novel removes the context that situates it into a greater work. Best stories from 2023:The Master Mourner, Benjamin ErlichThe Company of Others, Sara FreemanAnnunciation, Lauren GroffThe Mine, Nathan HarrisThe Muddle, Sana KrasikovPeking Duck, Ling MaSupernova, Kosiso UgwuezeIt Is What It Is, Azareen Van der Vliet Oloom (my favorite)...more",Notes are private!,0,4,1,"Jan 02, 2024","Mar 21, 2024","Jan 02, 2024",,Kindle Edition,view (with text),/book/show/124925532-the-best-american-short-stories-2023
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fayne,"MacDonald, Ann-Marie",0735276633,9780735276635,0735276633,736        pp,4.27,"3,544","Oct 11, 2022","Oct 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2024",,Hardcover,view,/book/show/60510110-fayne
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Miss Marjoribanks        (Chronicles of Carlingford, #5)","Oliphant, Mrs.",0140436308,9780140436303,0140436308,512        pp,3.77,"2,544",1865,"Jun 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2024",,Paperback,view,/book/show/514761.Miss_Marjoribanks
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Unselected Journals of Emma M. Lion, Vol. 1","Brower, Beth*",0998063614,9780998063614,0998063614,121        pp,4.34,"2,472",unknown,"Nov 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2023",,Paperback,view,/book/show/52085140-the-unselected-journals-of-emma-m-lion-vol-1
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Night,"O'Brien, Edna",0618126899,9780618126897,0618126899,120        pp,3.50,288,1973,"May 14, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"While I liked the style of this novella (a sort of rambling monologue of reminiscences from a lonely, disappointed divorcee), most of it is rather munWhile I liked the style of this novella (a sort of rambling monologue of reminiscences from a lonely, disappointed divorcee), most of it is rather mundane and self-absorbed. There are some excellent back stories in Mary's life and you can tell that she is regretful and misses her youth; she is particularly tender about her son, even though she doesn't appear to be have been the most doting parent. The writing is full of O'Brien's signature finely observed details and comic sensibility. But ultimately, never have I read literary fiction that is more obsessed with semen than this one is....more",Notes are private!,0,2,1,"Dec 28, 2023","Jan 10, 2024","Dec 28, 2023",,Paperback,view (with text),/book/show/590493.Night
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Name Is Iris,"Skyhorse, Brando*",1982177853,9781982177850,1982177853,257        pp,3.35,822,"Aug 01, 2023","Aug 01, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2023",,Hardcover,view,/book/show/62919813-my-name-is-iris
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,London Fog: The Biography,"Corton, Christine L.",0674088352,9780674088351,0674088352,400        pp,3.49,175,"Sep 28, 2015","Sep 28, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2023",,Hardcover,view,/book/show/25452474-london-fog
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Count of Monte Cristo,"Dumas, Alexandre",0140449264,9780140449266,0140449264,"1,276        pp",4.30,"913,633","Aug 28, 1844","May 27, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2023",,Paperback,view,/book/show/7126.The_Count_of_Monte_Cristo
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Midnight News,"Baker, Jo*",0593534972,9780593534977,0593534972,322        pp,3.72,"1,158","Mar 28, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2023",,Hardcover,view,/book/show/61965434-the-midnight-news
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swim Home to the Vanished,"Basham, Brendan Shay*",0063241080,9780063241084,0063241080,232        pp,3.38,482,2023,"Aug 22, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2023",,Hardcover,view,/book/show/62558834-swim-home-to-the-vanished
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Various Haunts of Men        (Simon Serrailler, #1)","Hill, Susan",1585678767,9781585678761,1585678767,438        pp,3.84,"14,186","Jul 27, 2004","Apr 19, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2023",,Hardcover,view,/book/show/37040.The_Various_Haunts_of_Men
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Welcome Home, Stranger","Christensen, Kate*",0063299704,9780063299702,0063299704,224        pp,3.46,"2,594","Dec 05, 2023","Dec 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2023",,Hardcover,view,/book/show/123239371-welcome-home-stranger
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swann,"Shields, Carol",0679307877,9780679307877,0679307877,416        pp,3.70,"2,241",1987,"Jan 01, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this years ago for the first time and had only a vague memory of the novel. So this time around, I found a funny satire about the world of liteI read this years ago for the first time and had only a vague memory of the novel. So this time around, I found a funny satire about the world of literary fame and scholarship. Four characters have a vested personal interest in the life and poetry of a tragic self-taught poet named Mary Swann, who was tragically murdered by her husband and left little trace of her life aside from the poems she wrote on scraps of paper. Each of the four gets their own section and we learn all about them. However, the form takes a jarring turn for the final quarter of the book from straight narrative into a more meta take via screenplay and for me, it doesn’t work and in fact derails the novel. So what was rather pleasurable becomes more tedious. The pleasure of Shields’ prose work in the earlier sections foretells her (better) novels to come. ...more",Notes are private!,0,0,1,"Dec 13, 2023","Dec 27, 2023","Dec 13, 2023",,Paperback,view (with text),/book/show/368499.Swann
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Last Friends        (Old Filth, #3)","Gardam, Jane",1609450930,9781609450939,1609450930,205        pp,3.86,"4,697","Apr 01, 2013","Apr 02, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,1,3,1,"Dec 08, 2023","Dec 11, 2023","Dec 08, 2023",,Paperback,view,/book/show/15812211-last-friends
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The People on Privilege Hill        (Old Filth, #0.5)","Gardam, Jane",0701177993,9780701177997,0701177993,213        pp,3.79,734,"Nov 01, 2007","Nov 20, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2023",,Hardcover,view,/book/show/1565777.The_People_on_Privilege_Hill
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Fiction: How Conglomeration Changed the Publishing Industry and American Literature,"Sinykin, Dan",0231192959,9780231192958,0231192959,328        pp,4.02,83,"Oct 24, 2023","Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2023",,Paperback,view,/book/show/152263880-big-fiction
