,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Michele's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Namesake,"Lahiri, Jhumpa",0618485228,9780618485222,0965141667,291        pp,4.01,"269,623","Sep 16, 2003","Jan 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A String of Accidents The Bengali culture of the Ganguli family and its assimilation to life in the United States is central to this work. The NamesakA String of Accidents The Bengali culture of the Ganguli family and its assimilation to life in the United States is central to this work. The Namesake, through intriguing and well-drawn characters, succeeds at raising questions about what it is truly like to be both a visible immigrant in this country and, more pointedly, a first generation American--offspring of Indian immigrants.The primary focus, and the reason it's called The Namesake, is because of the main character, Gogol, and his obsession with his name. Like the author herself, ""Jhumpa,"" this boy is unwilling to give up his traditional, ""pet"" name, when he becomes school-aged and is suddenly expected to use a ""good name,"" Nikhil. Thus begins the conflict of the generations.Gogol develops into a brooding, selfish character and in spite of his confusing upbringing, this reader found little reason to find him sympathetic. Thankfully, the storytelling alternates perspectives, going beyond the young boy sulking over his odd name, to that of his parents, Ashimi and Ashoke, together by way of arranged marriage, and includes Gogol's various love interests, not the least being his ultimate wife, the very unlikable Moushumi. Each of these characters is fleshed-out, arousing interest and empathy, and make the story absolutely readable. Additionally, there's a lot of focus on food, and the author described the meals and specialties so well, I could almost taste them.To use Gogol's own conclusion (that appears a mere five pages from the end) ""his family's life feels like a string of accidents, unforeseen, unintended, one incident begetting another."" It begins in the 1960s, is written in present tense, and jumps across chunks of time until it comes to its conclusion in the year 2000. This story left me with a feeling of empathy for Indian immigrants and made me truly wonder what it was like to walk in their sandals. ...more",Notes are private!,0,0,1,not set,Aug 2006,"Jun 20, 2007",,Paperback,view (with text),/book/show/33917.The_Namesake
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Capture the Castle,"Smith, Dodie",0312181108,9780312181109,0312181108,408        pp,4.00,"104,339",1948,"Mar 15, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Hardcover,view,/book/show/31122.I_Capture_the_Castle
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Tree Grows in Brooklyn,"Smith, Betty",0061120073,9780061120077,0061120073,496        pp,4.29,"465,581","Aug 18, 1943","May 30, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When You Feel The Need to Read a GOOD ClassicA Tree Grows in Brooklyn is named as one of the Century's Best Books by the New York Public Library for aWhen You Feel The Need to Read a GOOD ClassicA Tree Grows in Brooklyn is named as one of the Century's Best Books by the New York Public Library for a reason. Originally published some 60 years ago, even to jaded readers of modern contemporary fiction, it remains highly readable. Every word. This was my mother's favorite book. I remember watching the movie with her when I was a child and for these two reasons, reading was slow. I couldn't help but reflect on the story as if they were MY memories rather than the main character's, a young girl named ""Francie,"" growing up in poverty in the early twentieth century. It reads like a series of both heartbreaking and entertaining anecdotes about life among first and second-generation immigrants in Brooklyn, New York. And while you can sense the starvation and the continual worry over making ends meet, through the eyes of the children, Francie and her brother, Neely, and also through their Aunt ""Sissy,"" who absolutely takes a bite out of life, it's difficult to feel sorry for them. They are prideful and make the most of all that they have. There's a scene where the children manage to stay standing as the tree vendor chucks a giant Christmas tree at them on Christmas Eve, which I will never forget. What will also stay with me are the feelings Francie discovers while growing up, about the different kinds of love she had for her family. I savored each page and didn't want it to end. For all the days I read, it was like spending time with my mom....more",Notes are private!,0,2,3,not setnot setnot set,not setnot setnot set,"Jun 20, 2007",,Paperback,view (with text),/book/show/14891.A_Tree_Grows_in_Brooklyn
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bel Canto,"Patchett, Ann",,,0060838728,318        pp,3.93,"283,403","May 22, 2001","Feb 07, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Stay With This One. It's Worth It. Bel Canto is one of those novels that is good on so many levels, it's taken me days after finishing it to put my thStay With This One. It's Worth It. Bel Canto is one of those novels that is good on so many levels, it's taken me days after finishing it to put my thoughts about the story and the characters into words. This work is as lyrical and dramatic as any opera, and the word ""brilliant"" isn't excessive to describe the talent of author, Ann Patchett. I wondered how she came up with such a remarkable and unique story, but then learned she'd been influenced by actual events involving a hostage situation in Peru. Patchett goes far beyond the headlines and enters the minds of the players on both sides. It's a fascinating story and a rewarding and entertaining character study.The first 100+ pages were slow going as the stage is set; however, the ennui I experienced while reading helped me relate to the monotony of daily life experienced by the guests of a party, who'd been taken hostage in a failed attempt to kidnap the President of a South American country. The country, unnamed in the story, is a developing, Spanish-speaking nation. The party, hosted by the Vice President, is a birthday party for a Japanese businessman. It is filled with an International guest list, including the famous and enormously talented opera soprano, Roxanne Coss. Virtually everyone in the room, both hostage and captor, falls in love with her during the four-month siege. The story picks up speed when two distinct love stories begin, one between Roxanne and one of her admirers, and another, which focuses on the second-most sought-after talent possessed by a multi-lingual interpreter, a Japanese named Gen. Each, along with several intriguing subplots, led to the building of a unique story and ultimately satisfying climax.The ending comes quickly and shook me to my core. It was not unexpected and yet it still made me cry. And then there's a surprise, which after a lot of thought, made perfect sense. Brava Ms. Patchett. My highest recommendation. ...more",Notes are private!,0,60,1,not set,Feb 2007,"Jun 20, 2007",,Paperback,view (with text),/book/show/5826.Bel_Canto
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Saturday,"McEwan, Ian*",1400076196,9781400076192,1400076196,289        pp,3.64,"70,189",2005,"Apr 11, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/5015.Saturday
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Corrections,"Franzen, Jonathan",1841156736,9781841156736,1841156736,653        pp,3.83,"182,760",2001,"Sep 02, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/3805.The_Corrections
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Angle of Repose,"Stegner, Wallace",,9780140169300,014016930X,569        pp,4.24,"59,185","Mar 01, 1971","May 28, 1992",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/292408.Angle_of_Repose
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Poisonwood Bible,"Kingsolver, Barbara",0060786507,9780060786502,0060786507,546        pp,4.10,"743,680","Sep 24, 1998","May 31, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Hardcover,view,/book/show/7244.The_Poisonwood_Bible
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,High Tide in Tucson : Essays from Now or Never,"Kingsolver, Barbara",0571179509,9780571179503,0571179509,273        pp,4.06,"12,217","Sep 13, 1995",1996,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/14256.High_Tide_in_Tucson_
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Hundred Years of Solitude,"García Márquez, Gabriel",,,,417        pp,4.11,"971,115",1967,"Jun 24, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Mass Market Paperback,view,/book/show/320.One_Hundred_Years_of_Solitude
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Line Between Friends,"Cozzens, Michele*",1932172262,9781932172263,1932172262,244        pp,3.03,29,"Aug 31, 2006","Aug 31, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/1137675.A_Line_Between_Friends
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Water for Elephants,"Gruen, Sara*",1565125606,9781565125605,1565125606,368        pp,4.11,"1,615,128","May 22, 2006","Apr 09, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Now THIS is a Good Book!When I finished reading Water for Elephants, goose bumps covered my skin. Now this is a good book! Immediately engrossed, I haNow THIS is a Good Book!When I finished reading Water for Elephants, goose bumps covered my skin. Now this is a good book! Immediately engrossed, I had a hard time putting it down as I read the story of Jacob Jankowski and his reminiscence of days with the Benzini Brothers Most Spectacular Show on Earth--otherwise known as a train circus in 1930's America.A talented writer and storyteller, Sara Gruen takes readers on a bumpy and tense train ride through history. This tale defines Americana. There is no evidence of author here--simply narrator telling the story from Jacob's perspective (is he 91 or 93 years old?). I liked everything about the book, but primarily it was the crafting I liked best about this reading experience.Seamlessly, Gruen weaves together the modern day voice of this old man, a Cornell-educated veterinarian, abandoned in a nursing home--a.k.a. assisted living facility--and his memories of three months spent as the accidental veterinarian on a traveling circus. Just before his final exams, he learns his parents have been killed in a car accident and this is what sets the story in motion. Once he hops aboard a train, which he soon learns is a circus train, he falls in love with a pink-sequined performer, Marlena, and battles her schizophrenic husband, August, who happens to be his boss. Jacob, a sensitive and innocent soul, is highly likeable and befriends most of the animals aboard. Most unforgettably is a ""Polish"" elephant by the name of Rosie. But he also endears himself to his roommate, a dwarf named Walter, and a stowaway named Camel. One can't help but root for Jacob through the entire story. And to my complete delight, it comes to a surprising and very satisfying conclusion.This is an excellent novel and I give it my highest recommendation. Well done Sara Gruen!...more",Notes are private!,0,159,1,not set,Aug 2006,"Jun 20, 2007",,Paperback,view (with text),/book/show/43641.Water_for_Elephants
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"No! I Don't Want to Join a Book Club: Diary of a Sixtieth Year        (Marie Sharp, #1)","Ironside, Virginia",0670038180,9780670038183,0670038180,231        pp,3.13,"2,709",2006,"Apr 05, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Don't Touch It With A Bargepole""According to the main character of this book, Marie Sharp, a woman turning 60 who decides to start a diary, there are""Don't Touch It With A Bargepole""According to the main character of this book, Marie Sharp, a woman turning 60 who decides to start a diary, there are only two ways to describe books: ""One is: `Absolutely brilliant! You must read it!' or `Total cr@p. Don't touch it with a bargepole.' "" Here in the USA we might refer to a ""ten foot pole"" rather than a ""bargepole,"" but it wasn't for a lack of understanding British humor/humour or widely used British slang that made me find this effort not remotely worth my time. (Thank goodness I didn't recommend it to my book club.) Bridget Jones for an older audience it surely ain't. The writing flows and is easy to read, however, I was so bored, I practically threw it down the aisle on a recent plane ride. Is there a gripping plot? No. Is the writing fresh? No. Is she funny? She has her moments. Mostly, I found this to be a collection of dated ramblings by a self-absorbed, unremarkable narrator. (In fairness, what is a diary if it doesn't contain a vast degree of self-absorption?)I admit I bought the book because the title tickled me. The book club to which I belong is a haven for a group of intelligent and fun middle-aged women. I wouldn't mind poking fun at the activity a bit while reading a witty outlook on life through a pair of 60 year-old lenses. Unfortunately, when you choose only one book per month to discuss, it is a much more worthwhile experience when the book sparks an interesting conversation. The only things I could imagine this book provoking is a discussion about how some diaries should remain private--hidden behind a little gold lock and key; or the wonders of the publishing world that markets this kind of cr@p....more",Notes are private!,0,17,1,not set,May 2007,"Jun 20, 2007",,Hardcover,view (with text),/book/show/317932.No_I_Don_t_Want_to_Join_a_Book_Club
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'm Living Your Dream Life,"Cozzens, Michele*",0971365903,9780971365902,0971365903,180        pp,3.39,23,Jun 2002,"Aug 15, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/267566.I_m_Living_Your_Dream_Life
430,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prep,"Sittenfeld, Curtis*",081297235X,9780812972351,,420        pp,3.43,"69,754","Jan 17, 2005","Nov 22, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A for AaaaaaaaaaaaaaaaangstPrep, a story told by the talented Curtis Sittenfeld, was hard to put down. The narrator, Lee Fiora, an unremarkable girl fA for AaaaaaaaaaaaaaaaangstPrep, a story told by the talented Curtis Sittenfeld, was hard to put down. The narrator, Lee Fiora, an unremarkable girl from South Bend, Indiana, does a remarkable thing. At 13 she decides to apply to East Coast Prep schools and winds up spending an angst-ridden four years at Ault School just outside of Boston, Mass.(""How was I supposed to understand, when I applied at the age of thirteen, that you have your whole life to leave your family?"")This is the story of EVERYTHING that goes on inside her head. The quote above is just one example. It's all about observation and laying bare the atmosphere that is Prep School as experienced by an outsider. And this outsider believed herself to be ""a petty, angry, impotent person.""Lee outlines her memories by grade level, (freshman, sophomore, junior, senior) and focuses on major and minor events shaping each year. The detail is both exquisite and annoyingly sharp and pulls you into each scene as though it's happening in the now rather than some 20 years ago. It's personal and revealing and I can't imagine anyone who didn't experience at least some of the same thoughts during high school--no matter what school or what place.Freshman year it's all about roommates and assimilating to what is for Lee a foreign climate. It's also the year where she first develops a crush on a golden boy named Cross Sugarman. Other students, Dede and Martha, for example, use their time at Ault to get the education they were promised; however, Lee--an average to poor student--spends all her time fantasizing about Cross. As the years sail by, Lee learns to deal with all things associated with coming of age, except for what it truly means to fit in.Great storytelling, tremendous character development, extremely well written and I highly recommend this book. I have to say it reminded me a little bit of four years at Hogwarts, without the wizardry, of course, and a heroine who unlike Harry Potter, wasn't popular and had no self-confidence. ...more",Notes are private!,0,20,1,not set,May 2007,"Jun 20, 2007",,Paperback,view (with text),/book/show/9844.Prep
