,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ioana's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Hidden Things,"Dimitri, Francesco*",1785657070,9781785657078,1785657070,385        pp,3.45,"4,854","Jun 19, 2018","Jun 19, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Argh, I am so very sad and frustrated at my rating of this suspenseful, engrossing novel. The magic-infused surrealist story aligned perfectly with myArgh, I am so very sad and frustrated at my rating of this suspenseful, engrossing novel. The magic-infused surrealist story aligned perfectly with my whimsical light-fantasy mood, but alas THE MISOGYNY oozing from every page induced dramatic eye rolls, exasperated annoyance, and occasional urges to yell loudly at men (ok not all men, but at least, at Dimitri). First, a bit about the story - which, had it been done without the abject objectification and sexualization of women, I would have immersed myself fully into, with complete joy and wonder. Four (Southern Italian) men, friends from childhood, have a 'pact' to meet on a specific day of the year in a specific place to catch up; this year, one of them, an esoteric brilliant mystic curious about all facets of the world, does not show up. Worried, his friends begin their search, which plunges them into an ethereal world bordering on the magical (filled with ominous olive groves and mysterious disappearances and fight/dance circles at campfires in deserted fields and fortune tellers and the like) - a world that is also, from a more practical lens, dangerous for its affiliation to the mafia (seems like everyone in town is either connected or pays their dues in order to be allowed to live in peace). I would have been captivated fully had it not become clear, just several pages in, that this was ""men's fiction,"" of the type that is grievously unaware of its own biases, that portrays women as props in a man's world. Most women who appear on the pages of ""The Book of Hidden Things"" are gorgeous and/or big breasted (some are even ""much more than beautiful""), they live for pleasuring men (and themselves via pleasuring men and did I mention they all love to be dominated), they don't think twice about cheating on their husbands with the husbands' good friends, in their beds at home while their children are in the next room, or quite literally at their own weddings (and don't apologize for it when their husbands find out), they love to strut around naked (""she didn't have qualms about being naked... She had started sunbathing topless at eighteen. We had all seen her boobs; this wasn't the first time for me, or the tenth""). Meanwhile the men choose their professions (ie photographer) because they want to see women naked, or they concoct elaborate plans in order to meet with women (in other worlds?) who offer unlimited sex, or they wax nostalgic about times before when they had kids, whom they find boring and a drag on the possibilities for excitement in their lives.(*note: I'm all for women choosing domination or sex or being naked or even sex outside marriage if they so choose but I'm NOT for men making these decisions for them. So this is a perfect example of a scenario in which the author's identity matters: had a woman written all the above, and had the book been written from the pov of women, I'd be game). I began gagging a few pages in, when ""the Beauties"" are introduced: ""Carolina was one of the Beauties.. I once managed to get one of the beauties naked for my camera, but that's as far as any of us went, until many years later when Art came back to town and started banging Carolina. I have not seen her in maybe ten years, which suits me fine. Her voice had always grated on me."" Oh, those pesky women with their grating voices... This from a man who also writes, about his job as a photographer: ""I'm aroused. That happens often while I work. My love for boobs, and bums, and legs, has never waned. Beauty is not something you get accustomed to, and no beauty in the universe is a match for a naked woman's. I say this with no shame or guilt""... And then, bang, I'm toppled by this unadulterated misunderstanding of women: ""nothing in this world is as erotic as the wetness of a woman; it means she likes you, that you are worthy of her."" UM, No? To be fair, there are two women who are not portrayed thusly, one fitting the old hag-like crazy fortune teller stereotype, and another, the sister of one of the four men, who is given a bit more power and autonomy outside of her sex. And, to an extent, the men do realize they are driven by their teenage sexual urges long past the time when they should learn to use their brains and not capitulate to the dictates of their dicks, and the one with kids does come to a realization that his daughters are not a net negative for his life. But I wasn't fully convinced of the sincerity of these transformations, nor of Dimitri's awareness of the extent of the immaturity of the worldview that permeates most of the book.If I had to guess about Dimitri's personality, I'd say he reminds me of the 'old world' European (especially Latin/Eastern European origin) men, who truly and honestly don't see the bias and sexism imbibing their perspective, ie they will NOT apologize that they understand beauty, for example, as centered around a woman's naked body. I grew up in Romania around pretty rampant and blatant misogyny that was not always seen as such from within that context, but became obviously clear once I immigrated to the US, and now that I am observing or reminiscing about these scenarios from a distance, and/or observing her compatriot men in this new environment. Anyways, THAT type of worldview is what this book brought back for me, and it was anything but magical, ruining the mystical-magical-realist aura of the storyline.Usually I'd give misogyny zero stars, but I'm capitulating to two not because I did actually love the premise and story (would still get zero for misogyny), but because Dimitri did attempt, albeit clumsily and unconvincingly, to admit that this worldview is flawed and that potentially more holistic and mature possibilities exist....more",Notes are private!,2,161,1,not set,Jan 2019,"Jan 26, 2019",,Paperback,view (with text),/book/show/36569910-the-book-of-hidden-things
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Constellation of Vital Phenomena,"Marra, Anthony*",0770436420,9780770436421,0770436420,416        pp,4.12,"53,946","May 07, 2013","Feb 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jan 17, 2019",,Paperback,view,/book/show/18428067-a-constellation-of-vital-phenomena
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Winter Sisters        (Mary Sutter, #2)","Oliveira, Robin",039956425X,9780399564253,039956425X,416        pp,4.10,"5,968","Feb 27, 2018","Feb 27, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I seem to be one of the few people who came into this book without having read the prequel (My Name is Mary Sutter) and without knowing anything aboutI seem to be one of the few people who came into this book without having read the prequel (My Name is Mary Sutter) and without knowing anything about the author. Perhaps if I had, I would have been prepared for what was to come, but alas as it was, what I read was not in the least what I expected (ie a magical fairytale or a cozy mystery). No, indeed: this was a gritty, dark, meticulously researched work of historical fiction that covered some incredibly challenging themes: child abduction, rape, devastating natural events (floods, blizzards), bribery and corruption at the highest levels of local politics, and more. Considering that I was expecting (and in the mood for) a light and magical tale, it speaks to the excellence of this novel that I was quickly pulled in and enthralled to the point I was staying up long past my bedtime to find out what happened next. Oliveira builds a rich atmosphere depicting late 19th century Albany in great detail, and she examines the sensitive themes she does with tastefulness that does not brush over their horrific nature. The story is essentially about two girls, orphaned in a blizzard, who are kidnapped and held against their will, while the 10 year old one is raped. Some chapters in and several weeks later, the girls are able to escape the basement where they are held because of another natural disaster - a flood caused by melting ice and snow. The remainder of the story is about the aftermath of their travails - about the trail, both legal and public opinion, about the difficulty of healing from such traumatic and horrific crimes, about the power of familial support. But what makes this an excellent historical work is that Winter Sisters is not just a story of individual overcoming of hardship, it is also an expertly woven political tale about city machinations and crony relationships within the governmental and business spheres, and about corruption at the highest levels. And finally, it is a searing depiction of and commentary on the historical oppression of women, not only by the literal letter of the law, but also by public opinion. In 1879, the age of consent in NY was ten years, and the vast majority of rape victims (who even made it to trial, as rape trials were incredibly rare) - were accused of ""wanting it"" and ""asking for it"" and as long as they were 10 years old or over, usually this defense worked. So many of these themes held on for at least a century, though to an extent we are finally now emerging out of this era of traditional debasement and devaluing of women.This novel is not for the faint of heart and also not for those who do not wish to read about such horrific acts as child rape (which is implied only, not described). But if you can bear that, I highly recommend this to anyone interested in historical fiction, especially that set in the United States around the period of industrialization and urbanization, and especially to those interested in women's history....more",Notes are private!,0,21,1,not set,"Jan 16, 2019","Jan 17, 2019",,Hardcover,view (with text),/book/show/35876392-winter-sisters
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perfect Nanny,"Slimani, Leïla",,,,228        pp,3.39,"107,750","Aug 18, 2016","Jan 09, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A purported thriller about domestic life is definitely NOT my thing, but somehow I was convinced by Bookriot's podcast ""All the Books"" that this is noA purported thriller about domestic life is definitely NOT my thing, but somehow I was convinced by Bookriot's podcast ""All the Books"" that this is not your typical domestic suspense. When I looked up the book and learned it was translated from the French, then I had to get it because, obviously, if you've ever seen a French film, you know about the French reputation for avant-garde subtlety and cryptic brilliance. How could these qualities apply to a supposed ""Gone Girl""-esque novel? (most s I read called this ""The French Gone Girl""). I was intrigued.In those respects, The Perfect Nanny did not disappoint. The book is not actually a ""thriller"" or a mystery in the traditional sense because we know ""what happened"" and ""who did it"" within the first few pages in the book: a seemingly perfect nanny stabbed the two children she was entrusted to caring for to death. The rest of the novel is essentially a character study of the nanny, told through scenes from her own story, the family's, and those of people tangentially related (another nanny from the park, a neighbor, and the like). To make a character study compelling takes major skill imo, at least for an audience like myself, who gets bored quickly reading biographies or stories with no real thrust. And Slimani accomplishes this brilliantly - The Perfect Nanny is addictive, the reader propelled along with irresistible urge from page to page. In all, I don't find that the parallel between this novel and ""Gone Girl"" makes sense at all. GG is basically a domestic mystery/thriller, in which there is a mystery that is solved and the story is explicit. The Perfect Nanny is a gripping character study that does not tie up loose ends neatly, that does not spoon-feed the reader its own conclusions and that leaves the question of ""how could this have happened"" wide open. The nanny is not portrayed as evil or even obviously unstable, and there is no direct line from her personality or circumstances to her horrific act. That said, if you prefer more of a storyline and more concrete answers, this novel may not be for you.I'm giving it 5 stars because (1) I'm biased towards all things French and (2) this book truly surprised me; I don't like books on domestic themes, and I tend not to be a fan of pure character studies, and yet I was breathless from beginning to end....more",Notes are private!,0,27,1,not set,Jan 2019,"Jan 05, 2019",,Paperback,view (with text),/book/show/38330854-the-perfect-nanny
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blinds,"Sternbergh, Adam*",0062661345,9780062661340,0062661345,382        pp,3.72,"9,190","Aug 01, 2017","Aug 01, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 05, 2019","Jan 10, 2019","Jan 05, 2019",,Hardcover,view,/book/show/32600769-the-blinds
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Not That Bad: Dispatches from Rape Culture,"Gay, Roxane*",0062413503,9780062413505,,368        pp,4.43,"20,220","May 01, 2018","May 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 05, 2019",not set,"Jan 05, 2019",,ebook,view,/book/show/35068524-not-that-bad
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tombland        (Matthew Shardlake, #7)","Sansom, C.J.",1447284496,9781447284499,1447284496,865        pp,4.39,"13,709","Oct 18, 2018",2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 05, 2019",not set,"Jan 05, 2019",,Paperback,view,/book/show/40095725-tombland
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book Woman of Troublesome Creek,"Richardson, Kim Michele*",,,,309        pp,4.22,"217,308","May 07, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2019",,Paperback,view,/book/show/40914165-the-book-woman-of-troublesome-creek
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Echo Killing        (Harper McClain, #1)","Daugherty, Christi",1250148847,9781250148841,1250148847,356        pp,3.83,"3,495","Mar 13, 2018","Mar 13, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Dec 31, 2018",,Hardcover,view,/book/show/34953112-the-echo-killing
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Safe,"McAllister, Tom*",1631494139,9781631494130,1631494139,240        pp,3.20,"1,492","Apr 03, 2018","Apr 03, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Dec 31, 2018",,Hardcover,view,/book/show/35167727-how-to-be-safe
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,History of Wolves,"Fridlund, Emily",0802125875,9780802125873,0802125875,288        pp,3.41,"28,163","Jan 03, 2017","Jan 03, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Dec 31, 2018",,Hardcover,view,/book/show/30183198-history-of-wolves
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Buried Giant,"Ishiguro, Kazuo*",030727103X,9780307271037,030727103X,317        pp,3.57,"105,185","Mar 03, 2015",Mar 2015,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Dec 31, 2018",,Hardcover,view,/book/show/22522805-the-buried-giant
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ninth Hour,"McDermott, Alice",0374280142,9780374280147,0374280142,247        pp,3.59,"17,503","Sep 19, 2017","Sep 19, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Dec 31, 2018",,Hardcover,view,/book/show/33931059-the-ninth-hour
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Idaho,"Ruskovich, Emily",0701189096,9780701189099,0701189096,320        pp,3.51,"24,295",1950,"Jan 01, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Dec 31, 2018",,Paperback,view,/book/show/30141401-idaho
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Other Mother,"Goodman, Carol*",0062562657,9780062562654,,352        pp,3.57,"3,676","Mar 27, 2018","Mar 27, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Dec 31, 2018",,ebook,view,/book/show/35068629-the-other-mother
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invention of Ana,"Rosengaard, Mikkel*",0062679090,9780062679093,,336        pp,3.45,398,"Oct 18, 2016","Feb 13, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Dec 31, 2018",,ebook,view,/book/show/35068756-the-invention-of-ana
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heaven's Crooked Finger        (Earl Marcus #1),"Early, Hank*",1683313917,9781683313915,1683313917,336        pp,3.90,691,"Nov 07, 2017","Nov 07, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2018,"Dec 31, 2018",,Hardcover,view,/book/show/34507291-heaven-s-crooked-finger
