,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ana's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Project Hail Mary,"Weir, Andy*",0593135202,9780593135204,0593135202,476        pp,4.51,"565,576","May 04, 2021","May 04, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Project Hail Mary” by Andy Weir is a delightful science fiction novel that captivated me from the very first page! Weir once again proves nobody writ“Project Hail Mary” by Andy Weir is a delightful science fiction novel that captivated me from the very first page! Weir once again proves nobody writes “a white dude saves the world” books better than him. Yes, ”a white dude saves the world” might not be the most intriguing concept, but it’s the reality of the literature world, and I was not much of a fan of his second book, “Artemis“, which had a female protagonist. At this point, it seems Weir just doesn’t feel comfortable writing different types of protagonists, and there is no shame in that. “Write what you know” is a golden rule of writing.“But I have to save humanity first. Stupid humanity. Getting in the way of my hobbies.” The story follows Ryland Grace, a brilliant yet unconventional scientist who wakes up aboard a spaceship with no memory of how he got there or what his mission is. As Grace unravels the mystery of his situation, he discovers that he holds the fate of humanity in his hands. With the help of a highly capable partner (so I don’t reveal too much!), he embarks on a dangerous journey to save Earth from the apocalypse.“I’ve gone from “sole-surviving space explorer” to “guy with a wacky new roommate.” It’ll be interesting to see how this plays out.” Weir creates complex and relatable characters with ease, and this shines through in “Project Hail Mary.” Ryland Grace is an instantly likable protagonist with his dry humor, quick thinking, and undying determination. As we continue deeper into his past, Weir skillfully navigates the emotional complexities of his character, creating a strong connection between the reader and the protagonist. The development of the bond between Grace and his companion is a true highlight, as their banter and growing friendship add depth and warmth to the story.One of the key strengths of Andy Weir’s writing is his ability to make science exciting and accessible to readers of all backgrounds. As in his first novel, “The Martian“, (again, I would rather not compare it to Artemis), Weir integrates scientific concepts into the narrative, making them understandable for everyone. This added a layer of authenticity that elevated my reading experience.“I penetrated the outer cell membrane with a nanosyringe.”“You poked it with a stick?”“No!” I said. “Well. Yes. But it was a scientific poke with a very scientific stick.”The pacing of the “Project Hail Mary” is relentless, and it’s a true page-turner. Weir balances high-stakes action sequences with quieter moments of introspection, ensuring that the story never loses its momentum. The plot twists and turns with unexpected surprises, keeping me on the edge of my reading chair until the very end.And, beautiful readers, what an end… But I don’t want to spoil it!“I spend a lot of time un-suiciding this suicide mission.” “Project Hail Mary” explores themes of friendship, sacrifice, and the resilience of the human spirit. Weir seamlessly weaves these deeper themes into the story, making us reflect on the nature of humanity and our place in the universe.In conclusion, “Project Hail Mary” is a great read for fans of science fiction and anyone who appreciates a fun and intelligent story. It’s also a great summer read! Andy Weir’s artful storytelling, combined with his scientific knowledge and witty prose, makes this book a beautiful journey that left me entertained and hopeful for the future.“Human beings have a remarkable ability to accept the abnormal and make it normal.” And a small sidenote for those who need to hear it: if you are experiencing a reading slump, like I am, this book might be a lifesaver. At least, it did it for me....more",Notes are private!,0,6,1,"Jul 04, 2023","Jul 04, 2023","Jul 04, 2023",,Hardcover,view (with text),/book/show/54493401-project-hail-mary
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zemlja kratkih rečenica,"Pilgaard, Stine",9532594191,9789532594195,9532594191,280        pp,3.80,"6,131","May 15, 2020",Jun 2023,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,Jul 2023,Jul 2023,"Jul 01, 2023",,Hardcover,view,/book/show/178365885-zemlja-kratkih-re-enica
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Guy Martin: My Autobiography,"Martin, Guy",0753555026,9780753555026,0753555026,320        pp,4.06,"2,560","May 08, 2014","May 22, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jun 10, 2023","Jul 04, 2023","Jun 10, 2023",,Hardcover,view,/book/show/18395007-guy-martin
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"8 Rules of Love: How to Find It, Keep It, and Let It Go","Shetty, Jay",,,B0B918SBSJ,352        pp,3.95,"18,338","Jan 31, 2023","Jan 31, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 05, 2023","Jul 10, 2023","Jun 05, 2023",,Kindle Edition,view,/book/show/62634115-8-rules-of-love
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Vera, nada i krvoproliće","O'Hagan, Nick Cave, Sean",8682394138,9788682394136,8682394138,284        pp,4.83,6,unknown,2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 31, 2023",not set,"May 31, 2023",,Paperback,view,/book/show/137090808-vera-nada-i-krvoproli-e
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skriveno,"Majerić, Ozren",,9789532594133,,224        pp,4.00,2,unknown,Apr 2023,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Originalni osvrt na stranici Knjige su moj svijetKnjiga “Skriveno” domaćeg autora Ozrena Majerić zgodno je opisan kao labavo povezan roman. Iako je roOriginalni osvrt na stranici Knjige su moj svijetKnjiga “Skriveno” domaćeg autora Ozrena Majerić zgodno je opisan kao labavo povezan roman. Iako je roman, doima se kao zbirka priča, a priče su često unutar sebe zbirke paragrafskim minijatura. Te prave male osjetilno-fotografske slike strpljivo se slijevaju u cjelinu formata, i daju nam sasvim drugačiju perspektivu na gotovo uobičajene stvari.Kratak sadržaj ću u ovom osvrtu prekočiti. Vjerujte mi, u ovom slučaju je suvišan. No, rado ću o o stilu. Ozren piše stilski bogato, zasićeno, ne boji se ni pridjeva ni metafora. Ono što bi drugi pisci micali u svojim opisima, to u knjizi “Skriveno” neporecivo funkcionira. Nadalje, Ozren ne povlađuje čitatelju. Nelinearno pripovijedanje, mnoštvo likova (još bolje: mnoštvo različitih pripovjedača) te različite lokacije nerijetko su od mene tražili dodatnu pozornost stoga bih čitateljima preporučila oprez ulazeći u ovaj roman. Ovo nije knjiga za svakog.Ipak, efekt je dojmljiv. Sve se na posljetku stopilo u singularnu spisateljsku fotografiju, ujednačenog i bogatog gorko-umamljivog okusa, kao neki dobar čili. To me ne čudi, Ozren rado progovara o tome kako je neka druga knjiga, ona jedinstvenog, strahovito važnog Oceana Vuonga, utjecala na njegov život, a sasvim je vidljivo da je utjecala i na njegovo pisanje. Tko god je čitao Oceana Vuonga, zna o čemu govorim. I baš kao Ocean, Ozren svoj spisateljski talent velikodušno dijeli, ali pomoću njega i žestoko komentira.Slaba sam te stvaratelje kojima tekst nije samo priča, kojima fotografija nije samo uhvaćen prizor. Volim te umjetnike koji umjetnost žive i gramzljivo traže nove medije da se još smjelije i potpunije izraze. Voajerizam, agresija promatranja ili sitne bilješke o životu koje se uvijaju oko nas dok se l’artiste diskretno povlači sa strane i cijelu igru opaža i bilježi.Osjećaji koji su me pratili čitajući “Skriveno” su divljenje, tuga, ali i prožeta ljubav. Emocije su ovdje važne jer upravo njih Ozren rado manipulira; svojim slikovitim uvidima on zadire onkraj teksta, u ono što riječi ne umiju izraziti, u skriveno koje pod njegovim rečenicama nije više toliko neopisivo. Ljudi su previše ljudi da bi im neke stvari polazile za jezikom i možda zato glavni lik ovog romana mora biti nešto sasvim neživo: doslovan ili figurativan – fotoaparat.Na prvo okidanje, spojeno s jakim blijeskom, trznuo se kao pogođen metkom. Podignute ruke sakrile su mu izraz nemoći koji je na tren zamijenio paniku, a prsti su mu iz kandži postali prekrižena ograda iza koje se skrivao i samo je ono prazno oko virilo van. Podsjetio me na nemirnu životinjicu, ulovljenu u zamci, željeznim šiljcima oko gležnja prikovanu na zemljano tlo posuto injem s kojeg se diže podmukla hladnoća. Posramio sam se te misli okrutno okidajući i drugi put, i treći i četvrti put. Svaki škljocaj gurao ga je još dublje, sve dok leđima i ramenom nije dotaknuo pregradnu ploču, bez mjesta za bijeg. Zamrznuo se poput nekog davno postavljenog muzejskog izloška, sa spuštenim rukama koje iza sebe opipavaju novi zatvor. I tad sam ga uspio uloviti. Taj peti bljesak opet mu je podigao dlanove, ali prekasno da ne bi ostao ubilježen za službenu ispravu koja će dokazivati da je on upravo on, uz ime i pripadajući broj.Ozren nas podsjeća da uvijek netko gleda, da naše skriveno ne možemo uistinu skriti. Ljudi jedni drugima kradu dušu jednako kao što to čini i kamera. Najbitnije, podučava nas da je sve povezano, mi smo povezani i dio smo neke veće fotografije. Hoćemo li na njoj biti kao jelen pred farovima, dramatični poput planine ili velikodušni poput jutra?U potpunosti je na nama....more",Notes are private!,0,6,1,"May 31, 2023","May 31, 2023","May 31, 2023",,Hardcover,view (with text),/book/show/125587043-skriveno
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lessons,"McEwan, Ian*",0593535200,9780593535202,0593535200,448        pp,4.01,"23,363","Sep 13, 2022","Sep 13, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"May 25, 2023","May 30, 2023","May 25, 2023",,Hardcover,view,/book/show/60092581-lessons
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Braintenance: A scientific guide to creating healthy habits and reaching your goals,"Ravey, Dr Julia",1529080088,9781529080087,B0B3YF4CW7,289        pp,3.58,53,unknown,"Jan 12, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"May 25, 2023","May 25, 2023","May 25, 2023",,Kindle Edition,view,/book/show/63058286-braintenance
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hang the Moon,"Walls, Jeannette*",1501117297,9781501117299,1501117297,368        pp,3.84,"60,678","Mar 28, 2023","Mar 28, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 25, 2023","May 25, 2023","May 25, 2023",,Hardcover,view,/book/show/61272702-hang-the-moon
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Eloquence of Silence: Surprising Wisdom in Tales of Emptiness,"Moore, Thomas",1608688666,9781608688661,1608688666,208        pp,4.30,46,unknown,"May 23, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 25, 2023","May 25, 2023","May 25, 2023",,Paperback,view,/book/show/80964427-the-eloquence-of-silence
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Monk's Guide to Happiness: Meditation in the 21st Century,"Thubten, Gelong",1250266823,9781250266828,1250266823,256        pp,4.17,"2,069",2019,"Aug 11, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 25, 2023","May 25, 2023","May 25, 2023",,Hardcover,view,/book/show/51175752-a-monk-s-guide-to-happiness
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marriage Portrait,"O'Farrell, Maggie*",,,,355        pp,4.02,"139,064","Aug 30, 2022","Sep 06, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"May 25, 2023","May 30, 2023","May 25, 2023",,Hardcover,view,/book/show/60353768-the-marriage-portrait
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sirius B - broj 44,"Horak, Davorin",,,,202        pp,3.20,5,"Nov 12, 2019","Nov 12, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 20, 2023","Jul 04, 2023","May 20, 2023",,Paperback,view,/book/show/48691610-sirius-b---broj-44
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Misadventures of Margaret Finch,"McGlasson, Claire",0571363725,9780571363728,0571363725,311        pp,3.71,195,"Apr 04, 2023","Apr 06, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"May 03, 2023","May 03, 2023","May 03, 2023",,Hardcover,view,/book/show/61433305-the-misadventures-of-margaret-finch
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dragonfall        (The Dragon Scales Trilogy #1),"Lam, L.R.*",0756418410,9780756418410,0756418410,336        pp,3.52,"2,739","May 02, 2023","May 02, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"May 03, 2023","May 03, 2023","May 03, 2023",,Hardcover,view,/book/show/61985453-dragonfall
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Goddesses in You: Discovering the myths and archetypes that are your reality,"Lister, Christine*",1922539341,9781922539342,1922539341,224        pp,4.00,10,unknown,"Mar 14, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 03, 2023","May 03, 2023","May 03, 2023",,Paperback,view,/book/show/60568656-goddesses-in-you
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Smash Stress: 40 ways to get your life back,"Withey, James*",1472147766,9781472147769,1472147766,192        pp,3.67,9,unknown,"Mar 25, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 03, 2023","May 03, 2023","May 03, 2023",,Paperback,view,/book/show/62195708-how-to-smash-stress
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Outsmart Your Brain: Why Learning is Hard and How You Can Make It Easy,"Willingham, Daniel T.",1982167173,9781982167172,1982167173,336        pp,4.00,683,unknown,"Jan 24, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"May 03, 2023","May 03, 2023","May 03, 2023",,Hardcover,view,/book/show/59366180-outsmart-your-brain
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,COR: Heart        (Cor Nostrum Book 1),"I.P., Igo*",,,B012HZC94A,54        pp,4.67,3,"Aug 31, 2015","Aug 31, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 03, 2023","May 20, 2023","May 03, 2023",,Kindle Edition,view,/book/show/26204027-cor
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beautiful Shining People,"Grothaus, Michael*",,,B0BDKJ7GKC,446        pp,4.10,243,unknown,"Mar 16, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,-1,1,"Apr 28, 2023","Apr 28, 2023","Apr 28, 2023",,Hardcover,view,/book/show/62971345-beautiful-shining-people
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quando tornerò,"Balzano, Marco",8806247271,9788806247270,8806247271,208        pp,3.86,"1,309","Mar 09, 2021","Mar 09, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Originalni osvrt možete pročitati na stranici Knjige su moj svijet“Kad se vratim” roman je talijanskog pisca Marca Balzana i ovo je prva njegova knjigOriginalni osvrt možete pročitati na stranici Knjige su moj svijet“Kad se vratim” roman je talijanskog pisca Marca Balzana i ovo je prva njegova knjiga koju sam pročitala. Voljela bih da mi ne bude i posljednja.Osvrt ću započeti na kraju knjige. Točnije, na autorovoj bilješci s posljednjih stanica. On kaže: “Već trideset godina dvije trećine emigranata u ovom djelu svijeta čine žene. Ali bez obzira na tu činjenicu, o migraciji se govori kao u osnovi muškom pitanju.”“Ne znam kako čovjek može biti nježan kad nema novaca za ono što mu je potrebno.”Ovo je knjiga o migraciji, a s obzirom na to da se u knjizi opisuje fiktivan život rumunjske obitelji u kojoj majka odlazi trbuhom za kruhom u susjednu nam Italiju, “ovaj dio svijeta” tiče se i nas. Poznajete li koga tko je otišao u Italiju brinuti se za tuđu djecu ili starije i nemoćne? Jer u mojoj bližoj okolini barem su tri.I priča mu je oteta. Njegova junakinja više nije bila jedna žena, nego se raščlanila u priču triju likova – majke, kćeri i sina.Balzano piše odmjereno. Piše jednostavnim, prozračnim jezikom, obzirno dopuštajući svojim likovima da se na svoj način povjere čitatelju, bez pritiska. Najbitnije, piše s obiljem suosjećanja. Balzano ni u jednom trenutku ne dopušta piscu da se u priču pretjerano umiješa, jer važno mu je da čitatelj osjeti bolnu, strahovitu bolnu, surovost ove stvarne, strahovito stvarne priče.“Ne znam kako čovjek može biti nježan kad nema novaca za ono što mu je potrebno.”Karakterizacija likova besprijekorna je. Najprije upoznajemo dječaka, silno vezanog uz majku koja hrabro, usred noći napušta obitelj i sjeda za bus za Italiju. Da, hrabrost je majka, jer otac nema u sebi siline istinski se pobrinuti za obitelj koju je sa svojom ženom stvorio. Ona je ta koja mora prihvatiti da se suprug neće sakupiti, prestati piti i naći posao, i ona je ta koja mora prihvatiti da tvrtka u kojoj radi neće tako skoro isplatiti zaostatke plaće. Majka je ta koja mora donijeti tešku odluku i otići, ali odluka je to koju njezin sin nije imao priliku istinski prihvatiti.“Trudio sam se mrziti je da bih bio voljen.”A nije ni kći. Starija kći ostavljena je kao mlada žena s obavezama odrasle žene. Majka u njoj već odavno ne vidi dijete, već partnericu i nasljednicu, s nepravednim očekivanjima da se sad kći pobrine za domaćinstvo i mlađeg brata. I kao što nije uzela vremena sinu objasniti što će se dogoditi, tako ni s kćeri nije do kraja riješila pitanje svojih prevelikih očekivanja.“Djed je jednom rekao kako ne možeš biti siromašan ako se pereš i nosiš čistu odjeću. Siromašan si ako trčiš za onim što svi žele.”I dok je Balzano prvotno namjeravao napisati knjigu o ženi koja napušta svoju obitelj i domovinu ne bi li zaradila za život radeći u inozemstvu, posjetivši Rumunjsku shvatio je da je priča puno veća i dublja od ove. Naime, tu zemlju masovno napuštaju MAJKE. One u ogromnom broju odlaze od svoje djece, često u ranjivoj dobi, ne bi li u drugim državama othranile tuđu djecu ili brinule za tuđe roditelje.Godine prolaze, majka se rijetko vraća, djeca rastu. Novac dolazi, ali šupalj je, gotovo bezvrijedan. Kupuje hranu, odjeću, mobitele, brine se za privatno školovanje, ali može li novac istinski zamijeniti roditelje? Može li majku?Balzano ne škrtari, otkriva nam detalje i majčine priče u Italiji koja je mučna i nimalo laka. Čitatelju ne olakšava. No, ne želim vam otkrivati previše detalja. Shvatili ste poantu.“Ne zaboravi da život razumije samo onaj tko uranja ruke u zahod.”Iako nije dugo štivo, čita se u dahu, no priča ostavlja gorčinu u ustima. Naime, knjiga je nevjerojatno realna, prekrasno nijansirana. Jer tako je lako o nekim vrijednostima razgovarati kad su nam režije pokrivene; kad je hrana na stolu, kad imamo za najosnovniji, dostojanstven život. Puno luksuza uživamo, a da toga nismo ni svjesni. Ova knjiga postavlja odlična pitanja, ja se samo nadam da nitko od nas neće imati priliku životom tražiti odgovor.Naime, ne čudi da neka istraživanja pokazuju da na životnu sreću ne utječe bogatstvo, nego samo da nam je materijalni minimum pokriven. A što kad minimuma nema? Je li tad važniji kruh? Ili je važnija – mama?...more",Notes are private!,0,7,1,"Apr 28, 2023","Apr 28, 2023","Apr 28, 2023",,Hardcover,view (with text),/book/show/57227592-quando-torner
