,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jairo's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
35,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Impostora,"Kuang, R.F.*",9895770162,9789895770168,,328        pp,3.80,"428,344","May 25, 2023","Nov 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2023",,Paperback,view,/book/show/201739239-impostora
36,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Extremo Oeste,"Fehlauer, Paulo*",,9788578589578,,224        pp,5.00,6,Jun 2022,Jun 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2023",,Paperback,view,/book/show/61407008-extremo-oeste
37,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Os perigos do imperador: Um romance do Segundo Reinado,"Castro, Ruy",6557826271,9786557826270,B0B44W7621,271        pp,4.18,77,unknown,"Aug 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2023",,Kindle Edition,view,/book/show/62068289-os-perigos-do-imperador
38,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Paz Dura Pouco,"Achebe, Chinua",8535922121,9788535922127,8535922121,200        pp,3.86,"11,289",1960,"Jan 28, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Chinua Achebe (1930-2013) é um autor nigeriano conhecido principalmente por sua obra ""Things Fall Apart"" (""O Mundo se Despedaça""), e foi vencedor do ""Chinua Achebe (1930-2013) é um autor nigeriano conhecido principalmente por sua obra ""Things Fall Apart"" (""O Mundo se Despedaça""), e foi vencedor do ""Prémio Internacional Man Booker"" em 2007. Escreveu cerca de 30 livros (romance, contos, ensaio e poesia), alguns dos quais retrataram a depreciação que o Ocidente fez sobre a cultura africana, bem como os efeitos da colonização do continente pelos europeus, além de obras abertamente críticas à política nigeriana. Poderíamos aqui estar falando do Brasil, mas ""A Paz Dura Pouco"" é um retrato social e cultural da Nigéria dos anos 50. O jovem Obi Okonkwo, da etnia ibo, é um idealista que consegue uma bolsa de estudos para ter uma educação diferenciada na Inglaterra. Ao retornar, assume um cargo bem remunerado no governo, mas se vê, em pouco tempo, mergulhado em dívidas, levando-o ao caminho da corrupção, tão comum entre seus pares.Entretanto, Obi retornara da Inglaterra convicto que esse estado de coisas deveria mudar. Conseguiu emprego num escritório que avaliava pedidos de bolsas de estudo no exterior e, a princípio, inabalável em sua fé na reforma nacional, fez de sua ação um combate a qualquer forma de intervenção de terceiros em suas atividades. Só que nosso protagonista, que tinha tudo para se tornar um herói regional, mostra-se fraco. Primeiro, ao enganar os financiadores de sua bolsa, desistindo do direito e partindo para o estudo da língua inglesa, e utilizando posteriormente o dinheiro da restituição para fins particulares. Depois, traindo o seu próprio idealismo, uma vez que, em situação adversa, corrompe-se. O autor mostra com muita clareza uma sociedade nigeriana claramente dividida. Os que ficam responsáveis pela burocracia do setor público mantêm todo tipo de privilégios: compravam automóveis de luxo subsidiados, gozavam de longos períodos de férias...enfim, eram tidos como cidadãos de uma classe superior, e distanciavam-se inclusive de suas origens. Só que, além dos privilégios, em todas as esferas governamentais as ações só tramitavam com base na propina e na troca de favores. ""A Paz Dura Pouco"" é, então, um livro que explora e critica essa corrupção endêmica numa sociedade em transformação, onde novos valores opõem-se às tradições e a culturas regionais. Curiosidade: trata-se do segundo livro de uma trilogia, mas é perfeitamente possível acompanhar a estória sem ter lido a primeira parte.Avaliação Final: 7,0/10Leitura Concluída: 45º livro de 2023 - ÚLTIMA RESENHA DE 2023!Próxima Leitura: ""4 3 2 1"" (Paul Auster)...more",Notes are private!,0,1,1,"Dec 17, 2023","Dec 20, 2023","Nov 29, 2023",,Paperback,view (with text),/book/show/22878059-a-paz-dura-pouco
39,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Mão de Fátima,"Falcones, Ildefonso",9722522264,9789722522267,9722522264,920        pp,3.96,"8,927",2009,Oct 2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2023",,Paperback,view,/book/show/11866428-a-m-o-de-f-tima
40,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Toda a Verdade        (A. Shaw, #1)","Baldacci, David*",8580410312,9788580410310,8580410312,304        pp,4.07,"38,778","Apr 22, 2008","Nov 11, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 26, 2023",,Paperback,view,/book/show/16174437-toda-a-verdade
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uma Sensação Estranha,"Pamuk, Orhan",8535928693,9788535928693,8535928693,589        pp,4.14,"14,915","Dec 12, 2014",2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2023",,Paperback,view,/book/show/34855842-uma-sensa-o-estranha
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Camareira,"Prose, Nita*",,9789722369893,,328        pp,3.78,"538,866","Jan 04, 2022","Oct 06, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Depois de perder a avó, a vida de Molly se resume à devoção ao seu emprego de camareira num hotel de luxo, o Regency Grand Hotel. Com notórias dificulDepois de perder a avó, a vida de Molly se resume à devoção ao seu emprego de camareira num hotel de luxo, o Regency Grand Hotel. Com notórias dificuldades cognitivas de ler o entorno e sintomas claros de uma Síndrome de Asperger - não confirmados pela autora -, a jovem praticamente não tem amigos, o que permite que ela seja convenientemente manipulada por Giselle, esposa de Charles Black - um ilustre hóspede do hotel - e por Rodney, o sedutor barman.Mas a estória dá uma guinada quando esta versão caricata do Rain Man encontra o Sr. Black morto na cama de seu quarto e, por uma série de infelizes coincidências, torna-se suspeita do crime. E aí que a autora Nita Prose se perde, tentando fazer uma mistura de thriller policial, romance e humor que fracassa completamente. Nada convence numa narrativa que foi sendo desenvolvida para uma grande reviravolta, que no fim é bem frustrante.Tinha lido algumas resenhas positivas de ""A Camareira"", de pessoas que gostaram das singularidades de Molly, de sua sinceridade natural e ausência de maldade. Pra mim, a protagonista não gerou empatia alguma, e a estória como um todo não funcionou.Avaliação Final: 3,0/10Leitura Concluída: 41º livro de 2023Próxima Leitura: ""Se Eu Fechar Os Olhos Agora"" (Edney Silvestre)...more",Notes are private!,0,3,1,"Nov 23, 2023","Nov 28, 2023","Nov 18, 2023",,Paperback,view (with text),/book/show/62678939-a-camareira
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skeletons on the Zahara: A True Story of Survival,"King, Dean*",,,B000JBY0NI,384        pp,4.07,"11,391","Feb 16, 2004","Apr 12, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Em 1815, um navio rumo a Ilha de Cabo Verde naufraga na costa africana, e o capitão James Riley e sua tripulação de onze marinheiros se veem lutando pEm 1815, um navio rumo a Ilha de Cabo Verde naufraga na costa africana, e o capitão James Riley e sua tripulação de onze marinheiros se veem lutando pela sobrevivência. ""Esqueletos no Saara"" conta a estória real desses homens, que enfrentaram as mais diferentes adversidades num ambiente completamente hostil, obrigados por exemplo a beber a própria urina depois que suas provisões de comida e bebida terminam. Capturados por uma tribo de árabes nômades, traficantes de escravos, esses homens são separados em grupos e obrigados a cruzar o deserto do Saara a pé em condições sub-humanas, enfrentado a fome, o calor extremo do dia e o contrastante frio das noites. Nesse momento, o protagonismo da estória vai para o deserto, lúgubre e ermo, cruel e implacável. Infelizmente o autor Dean King não está à altura do feito desses homens, e entrega um texto pouco inspirado, numa narrativa que não consegue explorar bem a carga dramática da situação dos sobreviventes e sua esperança em voltar pra casa, em um relato que se torna repetitivo e desinteressante.Avaliação Final: 4,5/10Leitura Concluída: 39º livro de 2023Próxima Leitura: ""Confiança"" (Hernan Diaz)...more",Notes are private!,0,2,1,"Nov 06, 2023","Nov 16, 2023","Oct 29, 2023",,Paperback,view (with text),/book/show/130771766-skeletons-on-the-zahara
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vida e Destino,"Grossman, Vasily",9722048406,9789722048408,9722048406,855        pp,4.45,"13,036",1960,Nov 2011,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2023",,Paperback,view,/book/show/13142487-vida-e-destino
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O clube de xadrez da morte,"Donoghue, John",6555321121,9786555321128,6555321121,336        pp,4.15,"1,758",2015,"Jul 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2023",,Paperback,view,/book/show/59703726-o-clube-de-xadrez-da-morte
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A luz na escuridão,"Cameron, Sharon*",658813147X,9786588131473,658813147X,448        pp,4.54,"26,963","Mar 03, 2020","Mar 14, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Baseado em fatos reais, o livro conta a incrível estória de coragem e solidariedade de Stefania, uma jovem que trabalhava no início da década de 40 paBaseado em fatos reais, o livro conta a incrível estória de coragem e solidariedade de Stefania, uma jovem que trabalhava no início da década de 40 para uma família judia residente em Przemyśl, na Polônia. Quando a Alemanha invade e conquista a Polônia durante a 2ª Guerra Mundial, os judeus da cidade são confinados num gueto, suas casas são confiscadas e suas lojas, saqueadas e destruídas.Sem emprego, sem onde morar e tendo que cuidar da irmã menor, a ainda jovem Stefania assume a tarefa de ajudar a família que a empregara, contrabandeando comida e remédios para o gueto. Sua solidariedade atinge um outro patamar quando resolve abrigá-los em sua casa, apesar de todos os riscos. Mais que assumir um risco de morte, sua opção representava uma privação para ela e sua irmã, uma vez que tinham que dividir os poucos mantimentos que conseguia.O desenvolvimento da estória é de certa forma previsível, de forma que a ""A Luz na escuridão"" não traz nenhuma grande novidade ao tema, embora a estória de Stefania é daquelas que merecem ser lidas, como um exemplo de caráter e amor ao próximo.Avaliação Final: 6,0/10Leitura Concluída: 2º livro de 2024Próxima Leitura: ""Os Últimos Dias da Noite"" (Graham Moore)...more",Notes are private!,0,2,1,"Jan 17, 2024","Jan 22, 2024","Oct 18, 2023",,Paperback,view (with text),/book/show/60750434-a-luz-na-escurid-o
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rebecca: A mulher inesquecível,"du Maurier, Daphne",8520434029,9788520434024,8520434029,448        pp,4.24,"628,879",Aug 1938,"Nov 26, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Este clássico de Daphne du Maurier pode ser dividido em três partes: na primeira, mostra-se sem grande brilho como uma humilde dama de companhia conquEste clássico de Daphne du Maurier pode ser dividido em três partes: na primeira, mostra-se sem grande brilho como uma humilde dama de companhia conquista o coração do viúvo Max de Winter e muda-se para Manderley, uma casa recheada de mistérios e envolta na memória de Rebecca, a falecida esposa de Max que morrera afogada um ano antes. É aí que o livro ganha corpo, quando a jovem tenta acostumar-se a um estilo de vida completamente diferente do seu, tendo como desafio a difícil relação com a senhora Danvers, a soturna governanta.Essa adaptação à vida em Manderley não é nada fácil. Tirando a inaptidão social e a dificuldade em gerenciar as atividades de uma casa tão grande, ela tem que lidar com um marido ausente e frio e uma governanta que se ressente da morte da ex-patroa. De fato, Max a trata como se ela fosse um quadro adquirido em Monte Carlo, a que não se deve dar satisfação, carinho ou atenção. Tudo caminhava para um rompimento previsível, quando um fato inusitado desenterra uma informação bombástica sobre o passado de Max e Rebecca, mudando completamente a dinâmica da relação do casal. A parte final da estória, que se desenvolve a partir da revelação de uma nova face desconhecida de Rebecca, encerra uma narrativa que, na minha opinião, ficou devendo tanto na construção dos personagens quanto no clímax de tensão no final.""Rebecca, A Mulher Inesquecível"" foi adaptada pro cinema por Alfred Hitchcock em 1940 e ganhou uma versão recentemente (2020) na Netflix.Avaliação Final: 6,0/10Leitura Concluída: 37º livro de 2023Próxima Leitura: ""Estela Sem Deus"" (Jeferson Tenório)...more",Notes are private!,0,1,1,"Oct 24, 2023","Nov 04, 2023","Oct 13, 2023",,Paperback,view (with text),/book/show/37920419-rebecca
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O último restaurante de Paris,"Graham, Lily *",8582357109,9788582357101,B0C6WD2FFM,354        pp,4.35,"4,591","Jul 18, 2022","Jul 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 11, 2023",,Kindle Edition,view,/book/show/171572477-o-ltimo-restaurante-de-paris
