,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Britta's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nine Pints: A Journey Through the Money, Medicine, and Mysteries of Blood","George, Rose*",1627796371,9781627796378,1627796371,289        pp,3.81,"3,616","Oct 23, 2018","Oct 23, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 17, 2023","Mar 09, 2023","Feb 17, 2023",,Hardcover,view,/book/show/38232376-nine-pints
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Constructing a Nervous System: A Memoir,"Jefferson, Margo*",1783785543,9781783785544,1783785543,0        pp,3.78,"1,314","Apr 12, 2022","May 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 15, 2023",,Hardcover,view,/book/show/61427431-constructing-a-nervous-system
499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Madeleine: An Autobiography,"Blair, Madeleine",1409915638,9781409915638,1409915638,252        pp,4.27,11,"May 01, 2008","May 16, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2023",,Paperback,view,/book/show/8469309-madeleine
500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skandal in Togo: Ein Kapitel deutscher Kolonialherrschaft,"Habermas, Rebekka",,,B01EVZN5R4,392        pp,3.00,1,unknown,"Sep 22, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Apr 02, 2023","Apr 02, 2023","Feb 12, 2023",,Kindle Edition,view,/book/show/54267716-skandal-in-togo
501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Surgeon        (Rizzoli & Isles, #1)","Gerritsen, Tess*",,,,416        pp,4.10,"161,731","Oct 02, 2001",2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5*,Notes are private!,0,3,1,"Mar 03, 2023","Mar 03, 2023","Feb 11, 2023",,Paperback,view (with text),/book/show/32263.The_Surgeon
502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gravity,"Gerritsen, Tess*",0006513085,9780006513087,0006513085,342        pp,4.07,"14,979","Jan 01, 1983","Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Feb 18, 2023","Feb 20, 2023","Feb 11, 2023",,Paperback,view,/book/show/32260.Gravity
503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lady Killer,"Togawa, Masako",0345345487,9780345345486,0345345487,192        pp,3.68,996,1963,"Jul 12, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2023",,Mass Market Paperback,view,/book/show/1214067.The_Lady_Killer
504,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Missing Joseph        (Inspector Lynley, #6)","George, Elizabeth*",0340831383,9780340831380,0340831383,576        pp,3.95,"14,456",1993,1993,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5*,Notes are private!,0,9,1,"Mar 10, 2023","Mar 19, 2023","Feb 10, 2023",,Hardcover,view (with text),/book/show/116687.Missing_Joseph
505,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Endpapers,"Kelly, Jennifer Savran*",1643751840,9781643751849,1643751840,336        pp,3.76,"1,071","Feb 07, 2023","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2023",,Hardcover,view,/book/show/60831910-endpapers
506,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Free: Coming of Age at the End of History,"Ypi, Lea",0141995106,9780141995106,0141995106,313        pp,4.28,"12,043","Oct 28, 2021","Jun 01, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5*,Notes are private!,0,6,1,"Apr 29, 2023","Apr 29, 2023","Feb 10, 2023",,Paperback,view (with text),/book/show/60099892-free
507,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Empty Wardrobes,"Carvalho, Maria Judite de",194964121X,9781949641219,194964121X,184        pp,3.78,589,1966,"Oct 12, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,30 Books in 30 Days / Book #5WiT 2023 / Book #23.5*,Notes are private!,0,7,1,"Aug 05, 2023","Aug 05, 2023","Feb 06, 2023",,Paperback,view (with text),/book/show/57570055-empty-wardrobes
508,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wind Whistling in the Cranes,"Jorge, Lídia",1631497596,9781631497599,1631497596,528        pp,3.52,262,unknown,"Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2023",,Hardcover,view,/book/show/58085209-the-wind-whistling-in-the-cranes
509,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"If You Want to Write: A Book about Art, Independence and Spirit","Ueland, Brenda",1555972608,9781555972608,1555972608,179        pp,4.12,"8,418","Feb 21, 2012","Jan 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 05, 2023",,Paperback,view,/book/show/248954.If_You_Want_to_Write
510,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Me: A Memoir,"Ueland, Brenda",0986448036,9780986448034,0986448036,364        pp,4.17,83,1939,"Dec 06, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 05, 2023",,Paperback,view,/book/show/29363313-me
511,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Naturalists,"Huxley, Robert",0500251398,9780500251393,0500251398,304        pp,3.94,124,2007,"Oct 29, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 05, 2023",,Hardcover,view,/book/show/2067086.The_Great_Naturalists
512,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mama Day,"Naylor, Gloria",0679721819,9780679721819,0679721819,312        pp,4.18,"10,744","Feb 01, 1988","Apr 23, 1989",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,Feb 2023,"Feb 15, 2023","Feb 05, 2023",,Paperback,view,/book/show/33363.Mama_Day
513,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Marzahn, mon amour: Geschichten einer Fußpflegerin","Oskamp, Katja",,,B07RLXY8ZR,144        pp,3.92,"2,916","Jul 22, 2019","Jul 22, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2023",,Kindle Edition,view,/book/show/49947323-marzahn-mon-amour
514,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Either/Or,"Batuman, Elif",0525557598,9780525557593,0525557598,368        pp,4.03,"20,920",2022,"May 24, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Read for the Booktube Prize / Octofinals Fiction. Rating to come onc the judging ha been finalized (end of March).,Notes are private!,0,2,1,Feb 2023,"Feb 16, 2023","Feb 02, 2023",,Hardcover,view (with text),/book/show/58890783-either-or
515,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vagabonds!,"Osunde, Eloghosa",0593330021,9780593330029,0593330021,320        pp,3.83,"2,407","Mar 01, 2022","Mar 15, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Read for the Booktube Prize / Octofinals Fiction. Rating to come once this round has been finalized (end of March).,Notes are private!,0,2,1,"Mar 19, 2023","Mar 21, 2023","Feb 01, 2023",,Hardcover,view (with text),/book/show/58446230-vagabonds
516,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Daughter of Doctor Moreau,"Moreno-Garcia, Silvia*",0593355334,9780593355336,0593355334,306        pp,3.58,"30,998","Jul 19, 2022","Jul 19, 2022",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Read for the Booktube Prize 2023 / Octofinals Fiction. Rating to come once this round has been finalized (end of March).,Notes are private!,0,12,1,"Feb 08, 2023","Feb 08, 2023","Feb 01, 2023",,Hardcover,view (with text),/book/show/54829360-the-daughter-of-doctor-moreau
517,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lucy by the Sea        (Amgash, #4)","Strout, Elizabeth*",0593446062,9780593446065,0593446062,291        pp,3.92,"64,795","Sep 20, 2022","Sep 20, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Read for the Booktube Prize / Octofinals fiction. Rating to come once the judging had been finalized (end March),Notes are private!,0,6,1,"Mar 19, 2023","Mar 19, 2023","Feb 01, 2023",,Hardcover,view (with text),/book/show/60657583-lucy-by-the-sea
518,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Still Life        (Chief Inspector Armand Gamache, #1)","Penny, Louise*",1250068738,9781250068736,1250068738,352        pp,3.90,"249,001","Oct 03, 2005","Jun 30, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The books in this series are supposed to get better (and I sure hope so!), but Gamache is not for me.",Notes are private!,0,10,1,"Mar 20, 2023","Mar 23, 2023","Jan 31, 2023",,Mass Market Paperback,view (with text),/book/show/23014874-still-life
519,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Distant Mirror: The Calamitous 14th Century,"Tuchman, Barbara W.",0345349571,9780345349576,0345349571,714        pp,4.05,"41,079","Sep 21, 1978","Jul 12, 1987",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,11,1,Feb 2023,"Feb 27, 2023","Jan 29, 2023",,Paperback,view,/book/show/568236.A_Distant_Mirror
520,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shards,"Ellis, Bret Easton",059353560X,9780593535608,059353560X,595        pp,3.99,"20,576","Jan 17, 2023","Jan 17, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,18,1,May 2023,"May 13, 2023","Jan 29, 2023",,Hardcover,view,/book/show/60880820-the-shards
521,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,History. A Mess.,"Pálsdóttir, Sigrún",1908670754,9781908670755,1908670754,173        pp,3.12,224,2016,"Feb 09, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2023",,Paperback,view,/book/show/64333997-history-a-mess
522,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wise Hours: A Journey into the Wild and Secret World of Owls,"Darlington, Miriam",195353483X,9781953534835,195353483X,336        pp,3.64,251,"Feb 07, 2023","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2023",,Hardcover,view,/book/show/61340228-the-wise-hours
523,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bookbinder of Jericho,"Williams, Pip",1922806625,9781922806628,1922806625,432        pp,4.09,"18,665","Mar 28, 2023","Mar 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2023",,Paperback,view,/book/show/61410172-the-bookbinder-of-jericho
524,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Culture: The Story of Us, From Cave Art to K-Pop","Puchner, Martin",0393867994,9780393867992,0393867994,384        pp,3.83,371,"Feb 07, 2023","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Hardcover,view,/book/show/61089457-culture
525,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Theodore Savage,"Hamilton, Cicely",0262545225,9780262545228,0262545225,248        pp,3.59,34,1922,Feb 2023,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Paperback,view,/book/show/60688099-theodore-savage
526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,William: An Englishman,"Hamilton, Cicely",0953478009,9780953478002,0953478009,226        pp,3.87,439,1919,"Mar 22, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Paperback,view,/book/show/1266963.William
527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"„Deutschland, deine Kolonien“: Geschichte und Gegenwart einer verdrängten Zeit","Schnurr, Eva-Maria",3641292379,9783641292379,B09KVKM196,257        pp,4.14,65,unknown,"May 16, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,Feb 2023,"Feb 12, 2023","Jan 28, 2023",,Kindle Edition,view,/book/show/61347208-deutschland-deine-kolonien
528,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Secret Place        (Dublin Murder Squad, #5)","French, Tana*",0143127519,9780143127512,0143127519,541        pp,3.85,"85,372","Sep 02, 2014",Aug 2019,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5*,Notes are private!,0,5,1,"Feb 15, 2023","Feb 27, 2023","Jan 28, 2023",,Paperback,view (with text),/book/show/52263433-the-secret-place
529,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Capitalism & Slavery,"Williams, Eric",0807844888,9780807844885,0807844888,307        pp,4.23,"1,338",1944,"Oct 14, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2023",,Paperback,view,/book/show/178651.Capitalism_Slavery
530,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Red Bird Sings,"Fitzpatrick, Aoife",,,B09XMDFZFT,286        pp,3.76,318,"Apr 06, 2023","Apr 06, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2023",,Kindle Edition,view,/book/show/61050995-the-red-bird-sings
531,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manja,"Gmeyner, Anna",1903155290,9781903155295,1903155290,526        pp,4.08,195,1938,2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2023",,Paperback,view,/book/show/647714.Manja
532,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Song of the Cell: An Exploration of Medicine and the New Human,"Mukherjee, Siddhartha",1982117354,9781982117351,1982117354,473        pp,4.29,"10,112","Oct 25, 2022","Oct 25, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,13,1,Jan 2023,"Jan 23, 2023","Jan 23, 2023",,Hardcover,view,/book/show/60321392-the-song-of-the-cell
533,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Diet Myth: The Real Science Behind What We Eat,"Spector, Tim",1780229003,9781780229003,1780229003,336        pp,4.25,"3,979","Sep 08, 2015","Jan 01, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Reread.Fascinating stuff about our gut.,Notes are private!,0,8,1,"Jan 15, 2023","Jan 23, 2023","Jan 23, 2023",,Paperback,view (with text),/book/show/30311167-the-diet-myth
534,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Body Kintsugi,"Marić, Senka",1908670738,9781908670731,1908670738,168        pp,4.17,422,2018,"Oct 04, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Jan 25, 2023","Feb 04, 2023","Jan 23, 2023",,Paperback,view,/book/show/59737419-body-kintsugi
535,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Margriete,"Vereecken, Kathleen",9044546929,9789044546927,9044546929,256        pp,3.85,237,"Nov 08, 2022","Nov 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2023",,Paperback,view,/book/show/63347353-margriete
536,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Certain Hunger,"Summers, Chelsea G.*",1951213432,9781951213435,1951213432,254        pp,3.79,"38,653","Oct 31, 2019","Oct 18, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jan 22, 2023",,Paperback,view,/book/show/57073124-a-certain-hunger
