,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Piper's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Digging Up Dirt        (Poppy McGowan Mysteries, #1)","Hart, Pamela*",1867201879,9781867201878,1867201879,352        pp,3.74,712,"Jun 02, 2021","Jun 02, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2.5It was fine. Very much random library book vibes. Wasn't really all that gripping, but I liked that it was Australian. 2.5It was fine. Very much random library book vibes. Wasn't really all that gripping, but I liked that it was Australian. ...more",Notes are private!,0,0,1,Nov 2021,"Nov 09, 2021","Nov 01, 2021",,Paperback,view (with text),/book/show/56581580-digging-up-dirt
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Station Eleven,"Mandel, Emily St. John*",1447268970,9781447268970,1447268970,339        pp,4.07,"517,942","Aug 26, 2014","Jan 01, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Severance is the supreme pandemic book so far though. Did love how things all lined up though, always a sucker for that kind of plot.",Notes are private!,0,1,1,Jan 2022,"Jan 04, 2022","Oct 23, 2021",,Paperback,view (with text),/book/show/23593321-station-eleven
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ancillary Justice        (Imperial Radch, #1)","Leckie, Ann*",,,,386        pp,3.99,"106,166","Oct 01, 2013","Oct 01, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2.5So many interesting themes but I just couldn't get into it.2.5So many interesting themes but I just couldn't get into it....more,Notes are private!,0,0,1,not set,"Jan 25, 2024","Oct 23, 2021",,Paperback,view (with text),/book/show/17333324-ancillary-justice
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lives Like Mine,"Verde, Eva*",1398502847,9781398502840,,400        pp,3.57,713,unknown,"Jun 10, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoyed this, I thought it was good, I'd say go for it if you were interested in it. But I didn't reach for it, I didn't think mmm yes time to read.I enjoyed this, I thought it was good, I'd say go for it if you were interested in it. But I didn't reach for it, I didn't think mmm yes time to read. Maybe it's because I was constantly trying to insert my own family into it and that was depressing but I think it was just fine. Am I glad I read it? I guess? Hope you've enjoyed the incoherent babbling....more",Notes are private!,0,8,1,"Oct 19, 2021","Oct 29, 2021","Oct 19, 2021",,ebook,view (with text),/book/show/55467881-lives-like-mine
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"For the Wolf        (Wilderwood, #1)","Whitten, Hannah*",0316592781,9780316592789,0316592781,437        pp,3.62,"47,496","Jun 01, 2021","Jun 01, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5This was fun! I liked it more than I thought I was going to, but not sure I'll rush to read the sequel when it comes out.A fun twist on Little Red 3.5This was fun! I liked it more than I thought I was going to, but not sure I'll rush to read the sequel when it comes out.A fun twist on Little Red Riding Hood!...more",Notes are private!,0,2,1,Oct 2021,"Oct 10, 2021","Oct 01, 2021",,Paperback,view (with text),/book/show/53418394-for-the-wolf
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fearing the Black Body: The Racial Origins of Fat Phobia,"Strings, Sabrina",1479886750,9781479886753,1479886750,283        pp,4.25,"4,907","May 07, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 01, 2021",,Paperback,view,/book/show/42129163-fearing-the-black-body
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of the Spirits,"Allende, Isabel*",0553383809,9780553383805,0553383809,448        pp,4.28,"269,497",1982,"Aug 30, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 29, 2021",,Paperback,view,/book/show/9328.The_House_of_the_Spirits
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zami,"Lorde, Audre",0241351081,9780241351086,0241351081,320        pp,4.39,"21,232",1982,"Jul 05, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 09, 2022","Oct 13, 2022","Sep 29, 2021",,Paperback,view,/book/show/37857065-zami
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Man Called Ove,"Backman, Fredrik*",1476738017,9781476738017,,337        pp,4.38,"1,031,665","Aug 27, 2012","Jul 15, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"lovely lovely, feel-good all around",Notes are private!,0,2,1,"Sep 25, 2021","Sep 30, 2021","Sep 25, 2021",,Hardcover,view (with text),/book/show/18774964-a-man-called-ove
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Girls of Paper and Fire        (Girls of Paper and Fire, #1)","Ngan, Natasha*",0316561363,9780316561365,0316561363,385        pp,3.81,"53,873","Nov 06, 2018","Nov 06, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Look, this was fun, and had a more in-depth exploration of the wlw romance than Crier's War, which I appreciate. I just couldn't really get past the fLook, this was fun, and had a more in-depth exploration of the wlw romance than Crier's War, which I appreciate. I just couldn't really get past the furry aspect. Like... this just feels weird, how is it that the animal/humans but more animal are attractive and not just terrifying?? I couldn't even really picture it properly, in my mind they just had a bit of fur and were taller. It certainly made the King worse and more appalling but it just felt... weird. It was fun though, maybe I would have liked it more around the time I read Red Queen, and fantasy was prime literature....more",Notes are private!,0,3,1,"Sep 21, 2021","Sep 23, 2021","Sep 21, 2021",,Hardcover,view (with text),/book/show/34433755-girls-of-paper-and-fire
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beautiful World, Where Are You","Rooney, Sally*",0374602603,9780374602604,0374602603,356        pp,3.54,"388,500","Sep 07, 2021","Sep 07, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was SO close to not reading this at all, for fear of the mental state it would put me in since Normal People was so fucking depressing. But I'm veryI was SO close to not reading this at all, for fear of the mental state it would put me in since Normal People was so fucking depressing. But I'm very glad that I did. I'm not sure what made me enjoy this book so much more than her first, maybe because the characters were older than me and I could distance myself from them, maybe I was just in a better headspace now than I was earlier this year. Actually looking at my ratings for the two books they're very similar, but all I can say is I gave Normal People a 3.5 grudgingly and Beautiful World, Where Are You a 4 emphatically.  (view spoiler)[I'm also a sucker for people ending up happy (hide spoiler)]...more",Notes are private!,0,1,1,"Sep 20, 2021","Sep 21, 2021","Sep 19, 2021",,Hardcover,view (with text),/book/show/56597885-beautiful-world-where-are-you
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miracle Creek,"Kim, Angie*",0374156026,9780374156022,0374156026,355        pp,3.87,"67,871","Apr 16, 2019","Apr 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2021",,Hardcover,view,/book/show/40121959-miracle-creek
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hamnet,"O'Farrell, Maggie*",,,,372        pp,4.20,"255,731","Mar 31, 2020","Apr 01, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5This dragged towards the end but I enjoyed a lot of it. Makes me feel like I need to quickly read Hamlet.,Notes are private!,0,2,1,"Sep 15, 2021","Sep 19, 2021","Sep 15, 2021",,Paperback,view (with text),/book/show/53817428-hamnet
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Matter,"Crouch, Blake*",1101904224,9781101904220,1101904224,352        pp,4.13,"499,932","Jul 26, 2016","Jul 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 13, 2021",,Hardcover,view,/book/show/27833670-dark-matter
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Loner,"Young, Georgina",1922330132,9781922330130,1922330132,247        pp,3.43,774,"Aug 04, 2020","Aug 04, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5I actually think I really liked this. There was something about it being set in Melbourne and hearing about all these places that I go to and know 3.5I actually think I really liked this. There was something about it being set in Melbourne and hearing about all these places that I go to and know about that was oddly comforting. In saying that it did feel a bit like the author had a checklist of places she wanted to mention so sometimes it was a little stilted. The main character was unlikeable, but in a comforting way, maybe I'm evolving in my capacity to read about unlikable people. ...more",Notes are private!,0,1,1,"Sep 10, 2021","Sep 13, 2021","Sep 10, 2021",,Paperback,view (with text),/book/show/52734707-loner
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So Good They Can't Ignore You: Why Skills Trump Passion in the Quest for Work You Love,"Newport, Cal",1455509108,9781455509102,1455509108,288        pp,4.08,"43,933","Jan 01, 2012","Sep 18, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 04, 2021",not set,"Sep 04, 2021",,Kindle Edition,view,/book/show/13525945-so-good-they-can-t-ignore-you
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cocaine Blues        (Phryne Fisher, #1)","Greenwood, Kerry",1741635489,9781741635485,1741635489,1        pp,3.83,"26,586","Jan 01, 1989",unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A fun audiobook mystery! Not all THAT gripping, but I liked it, a nice borrow from the library.",Notes are private!,0,3,1,"Aug 28, 2021","Sep 18, 2021","Aug 28, 2021",,Audiobook,view (with text),/book/show/7405393-cocaine-blues
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night She Disappeared,"Jewell, Lisa*",1982137363,9781982137366,1982137363,416        pp,4.12,"224,408","Jul 22, 2021","Sep 07, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.75,Notes are private!,0,1,1,not set,"Feb 20, 2024","Aug 25, 2021",,Hardcover,view (with text),/book/show/55922299-the-night-she-disappeared
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Severance,"Ma, Ling*",1925773272,9781925773279,1925773272,291        pp,3.92,"99,005","Aug 14, 2018","Sep 03, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I feel like I'm losing my ability to rate things objectively but the truth is that I'm just reading books that I'm enjoying. I liked Severance a lot mI feel like I'm losing my ability to rate things objectively but the truth is that I'm just reading books that I'm enjoying. I liked Severance a lot more than I thought I would, it gave me the same 'everything is depressing and I'm a young person' vibes that Normal People did. It's so weird that this was written in 2018, before COVID struck the world, so much of the world reflects what life looked like/ looks like now. I think while it's confronting reading a book about a pandemic while you're living through one it's also comforting to see that things could be worse, no zombies in real life, win. ...more",Notes are private!,0,1,1,"Aug 25, 2021","Aug 31, 2021","Aug 25, 2021",,Paperback,view (with text),/book/show/40162399-severance
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ace of Spades,"Àbíké-Íyímídé, Faridah*",1474967531,9781474967532,1474967531,470        pp,4.17,"83,314","Jun 01, 2021","Jun 10, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5This was so fucking good. I reached a point reading it where I knew I would have to stay up late till I finished it. I kept crying from stress, I d4.5This was so fucking good. I reached a point reading it where I knew I would have to stay up late till I finished it. I kept crying from stress, I didn't know that was possible, maybe I was just forgetting to blink. Faridah really lured me in thinking this was just another story about kids in high school. I'm not sure if this would be as enjoyable for readers who aren't POC but hell, give it a go. ...more",Notes are private!,0,4,1,"Sep 07, 2021","Sep 09, 2021","Aug 25, 2021",,Paperback,view (with text),/book/show/42603984-ace-of-spades
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Middlegame        (Alchemical Journeys, #1)","McGuire, Seanan*",1250195527,9781250195524,1250195527,528        pp,4.02,"28,733","May 07, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2021",,Hardcover,view,/book/show/41893832-middlegame
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Wife of Bath: A (Mostly) True Story,"Brooks, Karen*",1489277447,9781489277442,,560        pp,4.20,"4,989","Jul 07, 2021","Jul 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2021",,ebook,view,/book/show/56535980-the-good-wife-of-bath
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Magician's Assistant,"Patchett, Ann",,9780156006217,0156006219,357        pp,3.72,"44,007",1997,1998,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5Reading this I was convinced it wasn't for me but as I continued I realised that it's just slow-paced, not necessarily boring. In the end, I quite 3.5Reading this I was convinced it wasn't for me but as I continued I realised that it's just slow-paced, not necessarily boring. In the end, I quite enjoyed it, I appreciated the in-depth exploration of human behaviour, it was comforting. ...more",Notes are private!,0,0,1,"Aug 13, 2021","Aug 24, 2021","Aug 13, 2021",,Paperback,view (with text),/book/show/774226.The_Magician_s_Assistant
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Survivors,"Harper, Jane*",1760981052,9781760981051,1760981052,384        pp,3.76,"96,023","Sep 22, 2020","Sep 22, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Listening to thrillers is so much easier than reading them hardcopy, no self-destructive reading the end of chapters and spoiling things for myself.",Notes are private!,0,2,1,"Aug 12, 2021","Aug 28, 2021","Aug 12, 2021",,Hardcover,view (with text),/book/show/53305127-the-survivors
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mother Fault,"Mildenhall, Kate*",1760854476,9781760854478,1760854476,336        pp,3.43,"3,021","Sep 02, 2020","Sep 02, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked the premise of this book, the fact that it was based in Australia and set in a future that wasn't all that distant kept me engaged. I don't thI liked the premise of this book, the fact that it was based in Australia and set in a future that wasn't all that distant kept me engaged. I don't think I particularly fit the target audience, it would probably be more enjoyed by parents.The ending of this book was also so weird. Is there a sequel?? I just googled some s and people really thought the ending was amazing... I have so many unanswered questions, suddenly everything was happening and then the end. It was fun though, gripping. ...more",Notes are private!,0,0,1,"Aug 03, 2021","Aug 13, 2021","Aug 03, 2021",,Paperback,view (with text),/book/show/52768989-the-mother-fault
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mythos: The Greek Myths Retold,"Fry, Stephen",1405934131,9781405934138,1405934131,459        pp,4.26,"125,510","Nov 02, 2017","Jul 26, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,so much knowledge,Notes are private!,0,1,1,"Jul 19, 2021","Aug 06, 2021","Jul 19, 2021",,Paperback,view (with text),/book/show/38213085-mythos
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The View Was Exhausting,"Clements, Mikaella",1538734907,9781538734902,1538734907,336        pp,3.66,"7,294","Jul 06, 2021","Jul 06, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5Two hot people fake dating, I wonder what could happen...Enjoyed the exploration of the role a WOC plays in Hollywood.",Notes are private!,0,1,1,"Oct 13, 2021","Oct 18, 2021","Jul 19, 2021",,Hardcover,view (with text),/book/show/55898102-the-view-was-exhausting
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Last Night,"McFarlane, Mhairi*",0063036851,9780063036857,0063036851,393        pp,4.01,"43,925","Apr 01, 2021","May 04, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5I quite liked this, it was fun, made me smile.",Notes are private!,0,0,1,"Jul 18, 2021","Jul 23, 2021","Jul 18, 2021",,Paperback,view (with text),/book/show/54870201-just-last-night
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Smart Ovens for Lonely People,"Tan, Elizabeth",1922267198,9781922267191,1922267198,320        pp,3.91,710,2020,"Jun 01, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For some reason, I really thought short stories weren't for me?? This was obviously misguided.I really liked this collection, a lot. Maybe it's more tFor some reason, I really thought short stories weren't for me?? This was obviously misguided.I really liked this collection, a lot. Maybe it's more than four stars. Fuck it, 4.5. ...more",Notes are private!,0,1,1,Sep 2021,"Sep 04, 2021","Jul 10, 2021",,Paperback,view (with text),/book/show/51482614-smart-ovens-for-lonely-people
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Barracoon: The Story of the Last ""Black Cargo""","Hurston, Zora Neale",0060921706,9780060921705,0060921706,193        pp,4.04,"29,692","Apr 24, 2018","May 08, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 10, 2021",,Paperback,view,/book/show/2590136-barracoon
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power,"Alderman, Naomi*",0670919969,9780670919963,0670919969,341        pp,3.76,"230,121","Oct 27, 2016","May 18, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5While I certainly enjoyed reading it, I could have done with a little more subtlety, but maybe there’s no place for subtlety.",Notes are private!,0,1,1,"Jan 07, 2022","Jan 08, 2022","Jul 10, 2021",,Paperback,view (with text),/book/show/33871762-the-power
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Library of Lost and Found,"Patrick, Phaedra*",0008237646,9780008237646,0008237646,368        pp,3.74,"30,746","Mar 26, 2019","Jul 01, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5 This was fun! Not too shabby for a random library audiobook :),Notes are private!,0,0,1,"Jul 08, 2021","Jul 18, 2021","Jul 08, 2021",,Paperback,view (with text),/book/show/44010394-the-library-of-lost-and-found
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Breath Becomes Air,"Kalanithi, Paul",1784701998,9781784701994,1784701998,229        pp,4.40,"668,418","Jan 12, 2016","Jan 01, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"That shit hurt.I have nothing more eloquent to say, that’s it, that’s the .",Notes are private!,0,1,1,"Jul 04, 2021","Jul 06, 2021","Jul 04, 2021",,Paperback,view (with text),/book/show/29779231-when-breath-becomes-air
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Tears/Brown Scars: How White Feminism Betrays Women of Color,"Hamad, Ruby",194822674X,9781948226745,194822674X,284        pp,4.56,"8,978",2020,"Oct 06, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 02, 2021",,Paperback,view,/book/show/53260224-white-tears-brown-scars
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,black is brown is tan,"Adoff, Arnold",0064432696,9780064432696,0064432696,31        pp,4.12,830,1973,1973,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2021",,Paperback,view,/book/show/862675.black_is_brown_is_tan
