,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Steve's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Girl in Translation,"Kwok, Jean*",1594487561,9781594487569,1594487561,305        pp,3.99,"56,315","Apr 29, 2010","Apr 29, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 22, 2014","Jul 22, 2014","Jul 22, 2014",,Hardcover,view,/book/show/7362158-girl-in-translation
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A House for Mr Biswas,"Naipaul, V.S.",0330487191,9780330487191,0330487191,623        pp,3.81,"21,090",1961,2003,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jul 2014,"Aug 03, 2014","Jul 01, 2014",,Paperback,view,/book/show/5849.A_House_for_Mr_Biswas
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hateship, Friendship, Courtship, Loveship, Marriage: Stories","Munro, Alice",0375727434,9780375727436,0375727434,323        pp,4.04,"19,882","Sep 25, 2001","Oct 08, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 12, 2014","Feb 12, 2014","Feb 12, 2014",,Paperback,view,/book/show/111126.Hateship_Friendship_Courtship_Loveship_Marriage
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret History,"Tartt, Donna",1400031702,9781400031702,1400031702,559        pp,4.17,"741,922","Sep 16, 1992","Sep 11, 1992",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked this a lot and have been mulling over why I think it is so good. First, Tartt is a very good, very assured writer with a good voice and rhythmI liked this a lot and have been mulling over why I think it is so good. First, Tartt is a very good, very assured writer with a good voice and rhythm in her sentences. The dialogue is good, too. It's a coming of mental age book for the narrator, Richard, who begins as an impressionable kid from a poor family in rural California, a trap his academic ability is able to get him away from by way of a scholarship to a small college in New England, modeled on Bennington I understand. There he meets a small group of very intellectual people studying the classics in the original Homeric Greek. Very impressive to Richard who is happy to learn that he can keep up with them in the language, since he has studied it before, though he is not nearly as accomplished in the classics as they are. Tartt does a wonderful job of skewering intellectual snobbery and pretension by showing how emotions rule each person's world, not that person's intellect. Since we can't put words to emotions, or do it accurately or comprehensively, we tend to attach way too much importance to the thinking we do with words. Emotions are much trickier to get a handle on but I think Tartt is saying they are our real drivers. These very smart young people from wealthy families drink and smoke ALL THE TIME. That can't be an accident. Both serve to keep under unspoken control warring but unrecognized emotions. Those can't be suppressed forever, of course, and end up emerging, exposing the carefully guarded and all too human frailties these privileged and brainy young people thought their cleverness protected them from. The exception is Richard who at first is overly impressed with them, his very clever fellow students in this especially demanding and obscure field of study. At first, Richard doesn't realize how smart he really is. He slowly comes to himself and ends up as the only real survivor in the group when their fragile, it turns out, world collapses. ...more",Notes are private!,0,1,1,"Feb 03, 2014","Feb 03, 2014","Feb 03, 2014",,Paperback,view (with text),/book/show/29044.The_Secret_History
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Life After Life        (Todd Family, #1)","Atkinson, Kate",0316176486,9780316176484,0316176486,529        pp,3.78,"227,425","Mar 14, 2013","Apr 02, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My firsts 5'er goes to this novel by Kate Atkinson. To me it is a novel about contingency and how we all might have lived utterly different lives if wMy firsts 5'er goes to this novel by Kate Atkinson. To me it is a novel about contingency and how we all might have lived utterly different lives if we had not stopped to tie our shoes so we missed being run over by the drunk driver, etc. Our lives are a series of forks in a road that keeps on forking (sorry) but multiplied by the multitudes of others confronting the same accidents and ""choices"" as we move blindly this way and not that, go here, not there, meet this person, not that one; in the wonderful English phrase, ""muddling through, somehow."" The main character, Ursula, has a preternatural awareness of this possibility that she experiences as premonitions but not developed as a conscious theme for her. Except to say, as she does, that she suspects life is a like a palimpsest more than anything else: not repetition and not a linear path. It's as far from the idea of predestination as you can get. We stumble ahead, doing what seems reasonable at the time, but with wildly different outcomes, and with accident and chance that can and do change our lives profoundly always looming and completely beyond our control. Atkinson guides us through a selection of possible lives for her Ursula, a wonderfully attractive character and does it beautifully. Her novel is an argument for being here, for experiencing life in the here and now as carefully, thoughtfully and watchfully as we can, not just because Buddhists (and others) tell us to do this but because this is the best way to increase our odds of living a good and long life. Unfortunately there is only so much we can do. Accident intervenes, outside events, and the world is inhabited by too many people who live in their own worlds and mistake those worlds for reality and through whatever accidents of history are able to impose that view on others. It's hard to to think of anyone who was able to do that with as much destructive effect than Hitler. Maybe Stalin, Mao, Napoleon and a few others. I liked the way she enlarged the scope of this book to include, in one alternate scenario, a tour of the continent for Ursula which winds her up in Germany where she meets Eva Braun. This is in the early 1930's. So she gets to observe Hitler, a nice touch. I so much liked her take on him, as being an essentially silly man, as were his closest aides. Psychotics, yes, but that is just a label. What distinguishes them? Atkinson suggests a basic, emotional childishness about them which, in an adult, is a form of stupidity. Maybe that is all evil is, a form of stupidity in action, but with Hitler and aided by history, elevated to the profoundly stupid--an absence of mindfulness. Maybe we need a new definition of evil to combat it effectively. No devils, no predilection to sin. Just ignorance, emotional starvation and atrophy that results in the unfinished person. If my memory serves she alludes, in a sideways way, to the observation, I guess by Burke, that the only requirement for evil to triumph is for good people to do nothing. Good people, good Germans, recognized Hitler’s menace and its nature, One or two tried to kill him, but, contingency again, were unsuccessful. Too many others did nothing until it was too late to prevent catastrophe. Ursula speculates what a different world we might have had if Hitler had been stopped. In our own time we might ask what would have happened if President Kennedy had ducked his head, or sneezed, or leaned over to try to hear what Jackie was saying. Would there have been a Vietnam War? If this had happened, if that had not happened, all the very possible alternatives that are always there and all our lives could have been completely different, or we could have been killed, or died, or very happy or terribly unhappy. All possible outcomes and all happen to Ursula in this engrossing novel of “could just as easily have been.”Atkinson is wonderful in her description of her very English family. They are different from us in that they seem much more psychologically hands-off with their children than a lot of Americans. No one sits Maurice down and tells him to be nicer to people. They don’t seem to like him all that much but they treat him well, they hope for the best, but his temperament is his and no one tries to change it. Maybe that is why eccentrics seem to thrive there. They are tolerated. So we get Maurice, but we also get Izzy, the dotty, wonderful aunt. Also wonderful are her portraits of an English family with all the danger to it from war, illness, chance, the absence of modern medicine. It wears Sylvie, the mother, down until she can't bear it any longer. And Atkinson does riveting descriptions of London under the Blitz, Ursula’s experience(s) in Germany, and others.We all have to die. But that’s it. There is nothing inevitable about anything else, ever, until it happens, and mindfulness can increase our chances for a better outcome if that prevails and a worse one, sometimes much worse, if it doesn’t.The novel ends, I suppose, happily, but on a balance scale, maybe 51/49, just barely. We inch forward, each generation, precariously, but there is no guarantee. And we could do so much better!P.S. I like the way Atkinson handles ""death."" It seems to me there is no such thing. We are all in the world of light. Death, as I imagine it (illogically), is oblivion. There is dying, yes, but not death itself. All the deaths in this wonderful novel occur as a descending of darkness. So, really, though we all regret and fear ""the dying of the light,"" there is no such thing as ""experiencing death."" It's a contradiction in terms. Yeats has a poem about it called DEATH. Just because Yeats says it doesn't mean it's true but he says, in this poem, in the last line: ""Man has created Death."" We certainly have done that, in spades, haven't we.All hail to Kate Atkinson, on her profound, beautiful and moving novel!...more",Notes are private!,0,1,1,"Aug 18, 2013","Aug 27, 2013","Aug 18, 2013",,Hardcover,view (with text),/book/show/15790842-life-after-life
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Started Early, Took My Dog        (Jackson Brodie, #4)","Atkinson, Kate",0385608020,9780385608022,0385608020,350        pp,3.93,"44,015","Jan 01, 2010","Nov 19, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have not given 5 stars to anyone yet, wanting to reserve this for books that really knock my socks off. That hasn't happened yet but Kate Atkinson cI have not given 5 stars to anyone yet, wanting to reserve this for books that really knock my socks off. That hasn't happened yet but Kate Atkinson comes close. She contrives intricate plots that require the reader's sustained attention and I tend to be a sporadic reader, reading maybe 50 or fewer pages at a time. That is not so good with a complicated writer like Atkinson and my comprehension of this novel is not what it might have been had I been more attentive. I'm going to try to remedy that with her next book that I just started, LIFE AFTER LIFE. I'll read her other work but If I had known how much I was going to like her I would have started at the beginning and read them in order. I should have trusted Hilary Mantel's recommendation. Atkinson is wonderfully clever and funny. She tells an interesting story but her moral presence is always there. STARTED EARLY...is a detective story with all the usual twists and turns but it's also about the banality of evil, the awful things people are willing to do to cover up their own, guilty sins or just get what they want. It's also about accident, the contingencies of life, how the unexpected and unpredictable govern our lives so much more than we imagine. We are not in control. Life is too complicated for that, something it takes humility to understand. If we did we would save ourselves and each other a lot of trouble. Atkinson sees that and makes us see it too, clearly and with power. I like that in a writer. I'm a big fan and am eagerly on to her next book....more",Notes are private!,0,0,1,"Aug 13, 2013","Aug 14, 2013","Aug 13, 2013",,Hardcover,view (with text),/book/show/7307795-started-early-took-my-dog
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All That Is,"Salter, James",1400043131,9781400043132,1400043131,290        pp,3.37,"7,905",2013,"Apr 02, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 02, 2013","Aug 13, 2013","Aug 02, 2013",,Hardcover,view,/book/show/13330444-all-that-is
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The March,"Doctorow, E.L.",0812976150,9780812976151,0812976150,363        pp,3.77,"13,554","Sep 20, 2005",2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 28, 2013","Aug 02, 2013","Jul 28, 2013",,Paperback,view,/book/show/24914.The_March
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Good,"Hornby, Nick",3426615355,9783426615355,3426615355,305        pp,3.22,"56,260","May 31, 2001","Aug 01, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 22, 2013","Jul 28, 2013","Jul 22, 2013",,Paperback,view,/book/show/4268.How_to_Be_Good
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Behind the Scenes at the Museum,"Atkinson, Kate",0312150601,9780312150600,0312150601,332        pp,3.97,"40,142","Mar 09, 1995","Feb 01, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 22, 2013","Jul 22, 2013","Jul 22, 2013",,Paperback,view,/book/show/28940.Behind_the_Scenes_at_the_Museum
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When Will There Be Good News?        (Jackson Brodie, #3)","Atkinson, Kate",0316154857,9780316154857,0316154857,388        pp,4.00,"47,327","Sep 24, 2008","Sep 24, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 21, 2013","Jul 21, 2013","Jul 21, 2013",,Hardcover,view,/book/show/3289281-when-will-there-be-good-news
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let the Great World Spin,"McCann, Colum*",1400063736,9781400063734,1400063736,351        pp,3.95,"104,952","Jun 16, 2009","Jun 23, 2009",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Let The Great World Spin by Colum McCann seems to me to be a greatly overrated novel, if that is what it is.McCann uses Philippe Petit's high-wire walLet The Great World Spin by Colum McCann seems to me to be a greatly overrated novel, if that is what it is.McCann uses Philippe Petit's high-wire walk across a cable between the twin towers during their construction as organizing event for a series of episodes that I guess McCann thought would tie the novel together. McCann appears to see Petit's feat as a theme. It was a remarkable display of nerve, skill and Petit’s courage and ability to focus--an impressive array of traits. If there is a significance in this that is supposed to extend to his characters we would have to see it in them, somehow, wouldn’t we, but they seem oddly one dimensional and ordinary to me, some brought up briefly, then dropped, as the guy who hit the priest’s car, talks himself out of any responsibility for the accident, and then-–poof--he’s gone from the story. There are other examples of characters that appear briefly but don't seem to have any function in this story. They are there one page and gone the next.Much of the action takes place in the south Bronx, a virtual war zone in the 1970's. So many of the people living there were reduced to being outlaws--prostitutes here-–if they wanted to stay alive. Moving among them, a main character, is a good-hearted member of a Catholic religious order who is there for them, supplying a safe house and haven for a few of them in their dangerous lives. That is all to the good though there is something too bland about him that prevents him from being more interesting. He means well, I guess. Though it would be easy to do, I don't think McCann intends to satirize his role of the religious man trying to make a difference in a brutal environment although it's easy to get political about this character. His institution, the Catholic church, is part of the problem. It accepts our ""fallen"" nature as normal. That's part of their basic doctrine. William Blake tells us, in a paraphrase, ""and Misery's increase/ Is Mercy, Pity, Peace."" We don't need the virtues without the context of misery. Sadly, instead of trying to get rid of misery we think it's sufficient to comfort people, or be nice or to try to help. The priest is an agent for good in an evil world but it's an ineffectual agency. Also, McCann spends too much time over the priest's agonizing about whether or not to have sex with his woman friend. We would expect him to display at least one or two of Petit's virtues, but no, he doesn't. And McCann really shouldn't try to talk like black people. He has an average ear at best. That kind of zesty, irreverent, clever, jive talk is hard to replicate. I don’t think he does it well enough. But it’s McCann's own voice that really gets me. I have a few examples of his vague and aphoristic style from a book that is crammed with them. He makes statements like, “If you think you know all the secrets, you think you know all the cures.” Please, what does that mean? If you are a generous reader you will find yourself saying, well what he means is.... and then you will supply your own interpretation. But it seems to me it’s the author who is supposed to do that. He wants us to supply his meaning for him. He keeps tossing the ball back to the reader. Here, you make sense of this.Another: “So much of it was about the old cure of forgetting. To become anonymous to himself, have his own body absorb him. And yet, there were overlapping realities: he also wanted his mind to be in that place where his body was at ease.” What does the “it” refer to? Is forgetting a cure? For what? To become anonymous to himself... is that possible? He knows who he is. Have his own body absorb him? What does that mean? And he follows that up with “and yet...” but he hasn’t said anything specific enough for a phrase like “and yet” to get us ready for the conclusory thought he is about to thrust at us. What is that thought? That there are “overlapping realities(plural)–the desire to be where his body was at ease (singular). What realities? Where? Overlapping? What the heck is this supposed to mean? It takes nerve to be this vague and it happens over and over.How about “It was so much like having sex with the wind.” Not just “like” but “so much like.” So there is a shade of meaning here he wants to call our attention to. And “having sex with the wind?” Really? What is that like? What about wind chill?Another one: “A grave does not equal what we have had in our lifetime.” What does that mean? Does it make sense as an observation? Not to me. To me, it's ridiculousness uttered with a straight face. Why does he expect people to read this and then puzzle out what it probably “means?”“Goodness was more difficult than evil. Evil men knew that more than good men. That’s why they became evil.” Come one. This is a silly, empty statement, pretentiousness stretched to the absurd. About New York he says, “Things happened because it was a city uninterested in history...Strange things (!) occurred precisely because there was no necessary regard for the past.” This is nonsense. A city is not an entity that is “interested” in anything. Strange things (what things?) occurred “precisely"" because there is no “necessary” regard for the past. “Precisely” and “necessary” being words intended to alert us to what McCann appears to regard as a trenchant view, though the view itself is obscure. What is he talking about?It seems to me that readers have the right to assume that the author has something specific in mind. His sentences have the obligation to convey at least one meaning on the surface, and maybe a figurative one as well if that is the writer’s intent. But too many of McCann's sentences fail this basic test. Too many of them convey nothing unless and until the generous reader steps in and supplies the meaning it was the author’s task to provide. It’s not all bad. But there is too much baloney to make up for some of the things he did passably well. I mean, this guy got the National Book Award for this. I’m still scratching my head on that one. This book, to me, is an example of the novelist as con man, and this from an academic. I think McCann is worse than Richard Ford who pulls this kind of stuff, too.Even the title is pretentious, as if he is saying we must take our world as it is with all its tragedy. It appears to accept life as we know it now with no anger at our lost and wasted potential. It's passive, in line with what I suspect is McCann's Catholic, stoic view. We sinned. This is the result. So back to Petit for a moment. Do any of the characters in this book display any of the qualities that Petit displayed? I didn't think so. Is that the point? That our modern culture is so corrupted that we need feats like Petit's to remind us of them? I don't think that either. Well then maybe McCann is a fatalist and embraces our fallen world. A lot of us don't and want to see it improved. In this respect it is a very conservative book, aside from being a very muddled one. We can't really tell what McCann thinks. But a novelist is supposed to have a point of view that he uses his art to express. McCann doesn't. He won't tell us what he thinks. One er was upset because it did not make the list for consideration by the Booker Prize committee but I can see why. I would be upset if it had. ...more",Notes are private!,0,8,1,"Jul 09, 2013","Jul 09, 2013","Jul 09, 2013",,Hardcover,view (with text),/book/show/5941033-let-the-great-world-spin
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red Azalea: A Memoir,"Min, Anchee",1400096987,9781400096985,1400096987,306        pp,3.84,"10,349",1993,"Apr 11, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 09, 2013","Jul 21, 2013","Jul 09, 2013",,Paperback,view,/book/show/92936.Red_Azalea
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wild Ginger,"Min, Anchee",0618380434,9780618380435,0618380434,240        pp,3.69,"2,290",2001,"Jan 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 09, 2013","Jul 09, 2013","Jul 09, 2013",,Paperback,view,/book/show/230996.Wild_Ginger
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Price of Inequality: How Today's Divided Society Endangers Our Future,"Stiglitz, Joseph E.",0393088693,9780393088694,0393088693,414        pp,4.02,"9,360","Jun 11, 2012","Jun 11, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 10, 2013","Jun 10, 2013","Jun 10, 2013",,Hardcover,view,/book/show/13698866-the-price-of-inequality
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Treasure Islands: Uncovering the Damage of Offshore Banking and Tax Havens,"Shaxson, Nicholas",0230105017,9780230105010,0230105017,272        pp,4.19,"1,801","Jan 06, 2011","Apr 12, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 21, 2013","May 21, 2013","May 21, 2013",,Hardcover,view,/book/show/10197857-treasure-islands
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Testament of Mary,"Tóibín, Colm",1451688385,9781451688382,1451688385,81        pp,3.64,"16,935","Oct 01, 2012","Nov 13, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 19, 2013","Apr 19, 2013","Apr 19, 2013",,Hardcover,view,/book/show/13547234-the-testament-of-mary
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When the Emperor Was Divine,"Otsuka, Julie",,,0385721811,144        pp,3.80,"27,007","Sep 10, 2002","Oct 14, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a wonderful book, understated but very powerful, about how casually brutal we were to our fellow citizens of Japanese ancestry just after the This is a wonderful book, understated but very powerful, about how casually brutal we were to our fellow citizens of Japanese ancestry just after the beginning of World War II. We acted disgracefully. It's remarkable how fearful we were and how easily it was for so many to focus that fear on the American-Japanese. That name is usually reversed but they were Americans first. We took their property and shipped them off to camps in Utah and Idaho and New Mexico, that I know of, and there may have been other sites as well. We offered no reason, restitution, reparation, apology of any kind or expression of regret. Nothing. We went back to the way we were as if nothing had happened except that the Japanese were largely ignored or treated as if they were still the enemy by some. We wrecked the lives of so many and we did it with an off-hand disdain that is shocking....more",Notes are private!,0,0,1,"Apr 19, 2013","Apr 19, 2013","Apr 19, 2013",,Paperback,view (with text),/book/show/764073.When_the_Emperor_Was_Divine
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Unfinished Nation: A Concise History of the American People, Combined Hardcover","Brinkley, Alan",0073307009,9780073307008,0073307009,"1,072        pp",3.72,299,"Jan 01, 1993","Dec 15, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a very good survey for the general reader like myself who wants to  our country's history. It's very readable, with 25 page chapters or This is a very good survey for the general reader like myself who wants to  our country's history. It's very readable, with 25 page chapters or so, covering a specific period and it does that well. It's illustrated with helpful charts, maps and graphs. At the end of each chapter is a good reading list for those who want to explore further aspects of the period just covered. The appendix includes the Declaration of Independence and the Constitution. It's a good foundation and reference book for any student of US history and should be a welcome addition to the bookshelves of all of us....more",Notes are private!,0,0,1,"Mar 24, 2013",Jul 2014,"Mar 24, 2013",,Hardcover,view (with text),/book/show/437275.The_Unfinished_Nation
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Buddha in the Attic,"Otsuka, Julie",0307700003,9780307700001,0307700003,144        pp,3.69,"57,727","Aug 23, 2011","Aug 23, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a very good book, wonderfully written. It's about young Japanese women coming over to America to marry other Japanese men they have never met.This is a very good book, wonderfully written. It's about young Japanese women coming over to America to marry other Japanese men they have never met. It's about their bravery, imaginations and expectations and how those were blasted by the brutal reality of their lives once they reached our shores. It is hard for me to imagine how most of us, no matter how challenged our circumstances might be, would be able to cope with the nastiness of the lives these women were subjected to after their arrival. I remember SLAMMERKIN, Emma Donoghue's novel about a talented but lower class girl in mid-18th century Britain, and thinking how very very difficult life was in those days but especially for young girls unfortunate enough to be born in the lower classes. It makes one wonder if much has changed since then for the underclasses of the world, especially for women. The book ends with the relocation of west coast Japanese to internment camps after the beginning of World War II. It's a shameful chapter in the history of our country that has had many shameful chapters. I'm going to be reading more of our history as a result. I hope we all do....more",Notes are private!,0,1,1,"Mar 24, 2013","Mar 24, 2013","Mar 24, 2013",,Hardcover,view (with text),/book/show/10464963-the-buddha-in-the-attic
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stern Men,"Gilbert, Elizabeth*",061812733X,9780618127337,061812733X,289        pp,3.45,"7,273",2000,"Jan 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I veered between 3 and 4 stars for this one but ended up with 4. This is a story about a girl growing up on an island off the Maine coast. The inhabitI veered between 3 and 4 stars for this one but ended up with 4. This is a story about a girl growing up on an island off the Maine coast. The inhabitants are lobster fishermen. There is a second island close by so naturally there is conflict between the two, and resulting sabotage of each other's traps and encroachment on each other's fishing territory. We learn how tough it is to make a living fishing for lobsters but part of the toughness results from the unnecessary conflict and competition that arises between the two groups of islanders. The main character, Ruth, is a very smart girl who decides to stay on her island though it is hard to see why. The work is hard, the weather is bleak, and the people seem to love hating each other. The book is also about how the latest wave of the women's movement is probably the best thing that has ever happened to men. It promises to save us from ourselves and, by extension, the world, by preventing a descent into a global tragedy of the commons. Can we stop ourselves in time? If we can I think it will because of the civilizing influence of women with brains and sense and a clearer vision of what's important than we men seem to have. Elizabeth Gilbert has a lively ironic style that won me over in the end though I was on guard at first. ...more",Notes are private!,0,0,1,"Mar 11, 2013","Mar 24, 2013","Mar 11, 2013",,Paperback,view (with text),/book/show/23204.Stern_Men
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Age of Shiva        (The Hindu Gods, #2)","Suri, Manil",0747591792,9780747591795,0747591792,560        pp,3.33,"1,884","Jan 01, 2008","Jan 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 05, 2013","Mar 11, 2013","Mar 05, 2013",,Hardcover,view,/book/show/1799910.The_Age_of_Shiva
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Going After Cacciato,"O’Brien, Tim",0767904427,9780767904421,0767904427,351        pp,3.90,"13,846",1978,"Sep 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked this novel a lot. O'Brien does a wonderful job of depicting the terrible confusion of that war, its often unidentifiable enemy, no front line,I liked this novel a lot. O'Brien does a wonderful job of depicting the terrible confusion of that war, its often unidentifiable enemy, no front line, no rear line, no real cause, no real result, the gnawing feeling that we had no business being there, the terrible and pointless cruelty, and the canceling out of values, especially one passage where he concludes they no longer had any real notion of what was right or wrong, good or bad....more",Notes are private!,0,0,1,"Feb 20, 2013",Mar 2013,"Feb 20, 2013",,Paperback,view (with text),/book/show/3446.Going_After_Cacciato
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Death of Vishnu,"Suri, Manil",006000438X,9780060004385,006000438X,301        pp,3.61,"9,191","Dec 01, 1998","Jan 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a very good novel about life in modern India. The scene is Bombay and the characters are the inhabitants of an apartment building. The title cThis is a very good novel about life in modern India. The scene is Bombay and the characters are the inhabitants of an apartment building. The title character, Vishnu, gets to live and sleep in the stairwell in exchange for doing odd-jobs. Suri is wonderfully clever and funny in depicting the lives of these people and how Vishnu's illness affects their lives at the same time while conveying their underlying sadness and unhappiness. It is a portrait of static and rigid Hindu society, governed as it still is for so many by caste, tradition and superstition, though I don't want to suggest that our way, our much more, at least apparently, fluid culture that focuses so much on the individual, is better. It's just different. It's an education for a westerner and I hope many will read it. I'm going to get his latest novel, the second in a planned trilogy, if I remember the  I heard on NPR right....more",Notes are private!,0,0,1,"Feb 11, 2013","Feb 20, 2013","Feb 11, 2013",,Paperback,view (with text),/book/show/65285.The_Death_of_Vishnu
