,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Vanessa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hera,"Saint, Jennifer*",,,,unknown,4.31,94,"May 23, 2024",2024,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2024",,Hardcover,view,/book/show/58693460-hera
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Age of Dinosaurs: The Rise and Fall of the World’s Most Remarkable Animals,"Brusatte, Steve",0062930176,9780062930170,0062930176,272        pp,4.22,308,"Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2024",,Hardcover,view,/book/show/53746739-the-age-of-dinosaurs
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Look Again: The Power of Noticing What Was Always There,"Sharot, Tali*",1668008203,9781668008201,1668008203,288        pp,3.68,131,unknown,"Feb 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2024",,Hardcover,view,/book/show/176442617-look-again
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sunflowers,"Young, Keezy",,9798886200379,B0CJX8434M,24        pp,4.55,87,unknown,"Feb 21, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2024",,Paperback,view,/book/show/199744745-sunflowers
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Framed Women of Ardemore House,"Schillace, Brandy*",1335014039,9781335014030,1335014039,336        pp,3.73,756,"Feb 13, 2024","Feb 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2024",,Hardcover,view,/book/show/127975990-the-framed-women-of-ardemore-house
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sex Romp Gone Wrong,"Smith, Julia Ridley*",1958888117,9781958888117,1958888117,224        pp,4.30,27,unknown,"Feb 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2024",,Paperback,view,/book/show/123610825-sex-romp-gone-wrong
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Painter's Daughters,"Howes, Emily*",1668021382,9781668021385,1668021382,352        pp,4.01,496,"Feb 27, 2024","Feb 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Hardcover,view,/book/show/176451799-the-painter-s-daughters
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Help Wanted,"Waldman, Adelle*",132402044X,9781324020448,132402044X,288        pp,3.72,890,"Mar 05, 2024","Mar 05, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Hardcover,view,/book/show/150778765-help-wanted
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Remarkable Retirement of Edna Fisher,"Anderson, E.M.*",1956037217,9781956037210,1956037217,382        pp,3.75,906,"Apr 21, 2023","Apr 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Paperback,view,/book/show/93897361-the-remarkable-retirement-of-edna-fisher
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Swans of Fifth Avenue,"Benjamin, Melanie*",0345528700,9780345528704,0345528700,400        pp,3.63,"34,289","Jan 26, 2016","Oct 25, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2024",,Paperback,view,/book/show/30267871-the-swans-of-fifth-avenue
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dragon Rider        (The Soulbound Saga, #1)","Matharu, Taran*",,9780063227576,0063227576,576        pp,3.92,240,"Apr 02, 2024","Apr 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2024",,Hardcover,view,/book/show/157605258-dragon-rider
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Henna Artist        (The Jaipur Trilogy, #1)","Joshi, Alka*",0778310205,9780778310204,0778310205,384        pp,4.19,"177,375","Mar 03, 2020","Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2024",,Paperback,view,/book/show/50607466-the-henna-artist
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Other Valley,"Howard, Scott Alexander*",1668015471,9781668015476,1668015471,304        pp,3.93,"2,439","Feb 27, 2024","Feb 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2024",,Hardcover,view,/book/show/176450755-the-other-valley
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After Annie,"Quindlen, Anna",0593229800,9780593229804,0593229800,304        pp,4.16,"7,658","Feb 27, 2024","Feb 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2024",,Hardcover,view,/book/show/177185880-after-annie
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Underground Library,"Ryan, Jennifer*",0593500385,9780593500385,0593500385,368        pp,4.22,"1,510","Mar 12, 2024","Mar 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2024",,Hardcover,view,/book/show/177185877-the-underground-library
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Forgotten Sisters,"Pelayo, Cynthia*",1662513909,9781662513909,B0C9R6BVQ1,298        pp,3.58,264,"Mar 19, 2024","Mar 19, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2024",,Kindle Edition,view,/book/show/181840762-forgotten-sisters
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Finding Margaret Fuller,"Pataki, Allison*",0593600231,9780593600238,0593600231,416        pp,4.19,866,"Feb 13, 2024","Mar 19, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2024",,Hardcover,view,/book/show/171680310-finding-margaret-fuller
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Orbital,"Harvey, Samantha",0802161545,9780802161543,0802161545,207        pp,3.76,"1,962","Dec 05, 2023","Dec 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 17, 2024",,Hardcover,view,/book/show/123136728-orbital
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Between Two Trailers,"Trent, J. Dana*",0593444078,9780593444078,0593444078,256        pp,4.01,90,"Apr 16, 2024","Apr 16, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 16, 2024",,Hardcover,view,/book/show/191746539-between-two-trailers
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Greta & Valdin,"Reilly, Rebecca K.*",1668028042,9781668028049,1668028042,352        pp,4.20,"5,193","May 13, 2021","Feb 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 16, 2024",,Hardcover,view,/book/show/176443453-greta-valdin
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Memory Piece,"Ko, Lisa*",059354210X,9780593542101,,304        pp,3.46,420,"Mar 19, 2024","Mar 19, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 16, 2024",,Hardcover,view,/book/show/193759650-memory-piece
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Trading Game: A Confession,"Stevenson, Gary",0593727215,9780593727218,0593727215,352        pp,4.37,"1,033",unknown,"Mar 05, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 16, 2024",,Hardcover,view,/book/show/188543465-the-trading-game
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Instructions for Traveling West: Poems,"Sullivan, Joy*",0593597613,9780593597613,0593597613,160        pp,4.70,124,unknown,"Apr 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 16, 2024",,Paperback,view,/book/show/186872488-instructions-for-traveling-west
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Infectious Generosity: The Ultimate Idea Worth Spreading,"Anderson, Chris J.",059372755X,9780593727553,059372755X,272        pp,3.74,265,unknown,"Jan 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 16, 2024",,Hardcover,view,/book/show/178332355-infectious-generosity
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Murder in Hollywood: The Untold Story of Tinseltown's Most Shocking Crime,"Sherman, Casey*",1728276500,9781728276502,1728276500,304        pp,3.71,481,"Feb 13, 2024","Feb 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 15, 2024",,Hardcover,view,/book/show/136276881-a-murder-in-hollywood
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To the Moon and Back: A Childhood Under the Influence,"Kohn, Lisa*",1942762445,9781942762447,1942762445,242        pp,3.92,291,"Sep 18, 2018","Sep 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 15, 2024",,Paperback,view,/book/show/39880028-to-the-moon-and-back
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swan Knight's Son        (The Green Knight's Squire #1; Moth & Cobweb #1),"Wright, John C.",,,B01L43JG88,155        pp,4.24,122,"Aug 26, 2016","Aug 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2024",,Kindle Edition,view,/book/show/31698902-swan-knight-s-son
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emma,"Austen, Jane",,,,474        pp,4.05,"886,134","Dec 23, 1815","May 06, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2024",,Paperback,view,/book/show/6969.Emma
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Time to Think: The Inside Story of the Collapse of the Tavistock's Gender Service for Children,"Barnes, Hannah",1800751117,9781800751118,1800751117,455        pp,4.43,870,"Feb 16, 2023","Feb 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2024",,Hardcover,view,/book/show/62814704-time-to-think
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Burma Sahib,"Theroux, Paul",006329754X,9780063297548,006329754X,400        pp,4.14,484,"Feb 06, 2024","Feb 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2024",,Hardcover,view,/book/show/176822902-burma-sahib
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret History of Bigfoot,"O’Connor, John",1464216630,9781464216633,1464216630,304        pp,3.15,506,"Feb 06, 2024","Feb 06, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2024",,Hardcover,view,/book/show/152180034-the-secret-history-of-bigfoot
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Meant It Once: Stories,"Doyle, Kate*",1643752812,9781643752815,1643752812,256        pp,3.78,297,"Jul 18, 2023","Jul 18, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 04, 2024",,Paperback,view,/book/show/63251939-i-meant-it-once
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After the Funeral and Other Stories,"Hadley, Tessa",0593536193,9780593536193,,240        pp,3.82,"1,130","Jul 11, 2023","Jul 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 04, 2024",,Hardcover,view,/book/show/61606720-after-the-funeral-and-other-stories
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Things Don't Go Your Way: Zen Wisdom for Difficult Times,"Sunim, Haemin",0143135899,9780143135890,,240        pp,4.02,282,unknown,"Jan 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 03, 2024",,Hardcover,view,/book/show/139400617-when-things-don-t-go-your-way
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,King Nyx,"Bakis, Kirsten",1324093536,9781324093534,1324093536,320        pp,3.67,355,"Feb 27, 2024","Feb 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 03, 2024",,Hardcover,view,/book/show/150778897-king-nyx
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piglet,"Hazell, Lottie",125028984X,9781250289841,125028984X,320        pp,3.60,"5,829","Feb 27, 2024","Feb 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 03, 2024",,Hardcover,view,/book/show/127282554-piglet
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Acts of Forgiveness,"Cheeks, Maura",0593598296,9780593598290,0593598296,320        pp,3.77,531,"Feb 13, 2024","Feb 13, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 03, 2024",,Hardcover,view,/book/show/154462829-acts-of-forgiveness
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Welcome to the Hyunam-Dong Bookshop,"Bo-reum, Hwang",163973242X,9781639732425,163973242X,320        pp,4.05,"10,374","Jan 17, 2022","Feb 20, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 03, 2024",,Hardcover,view,/book/show/133938826-welcome-to-the-hyunam-dong-bookshop
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trans: When Ideology Meets Reality,"Joyce, Helen*",0861540492,9780861540495,0861540492,320        pp,4.27,"2,698","Sep 07, 2021","Jul 15, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2024",,Hardcover,view,/book/show/56897445-trans
