,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Misty's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Remarkably Bright Creatures,"Van Pelt, Shelby",0063204150,9780063204157,0063204150,360        pp,4.40,"540,952","May 03, 2022","May 03, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I saw a few people post that this book was good, and I knew some of it was written from the perspective OF AN OCTOPUS. I couldn’t mesh those two togetI saw a few people post that this book was good, and I knew some of it was written from the perspective OF AN OCTOPUS. I couldn’t mesh those two together: an adult contemporary novel written from the perspective of an octopus. Can I read that? Could I ever enjoy that?In turns out I can, and I did. Marcellus is a Giant Pacific Octopus who lives in an aquarium where Tova is a cleaner. Tova is a widow still in grief over the death of her son, and the book also follows Cameron, Tova’s total opposite, a young man who can’t keep a job or a girl but how did I end up liking him so much? And then there’s Ethan… and the cast of characters reminds me a little of a few of Backman’s books. It is heartwarming and sweet like his books, but it has a little mystery too. One of the characters happens to be an octopus. Did you know how smart GPOs are?! I didn’t either! But since reading this book I have watched many youtube videos on them and what this author writes about is not a far stretch of the imagination. For mature content, there are some curse words. I would compare this book to A Man Called Ove, The Authenticity Project, and as far as movies… you know those animal movies that revolve around a sweet dog or something? This isn’t like that. It’s closer to the movie As Good As it Gets than it is to Airbud. ...more",Notes are private!,0,5,1,"Jul 26, 2022","Aug 12, 2022","Jul 26, 2022",,Hardcover,view (with text),/book/show/58733693-remarkably-bright-creatures
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Confronting Christianity: 12 Hard Questions for the World's Largest Religion,"McLaughlin, Rebecca*",1433564238,9781433564239,1433564238,239        pp,4.33,"4,990","Mar 25, 2019","Apr 07, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"#book #readfineprints I’m a part of an ABC (Apologetics Book Club) and this was this month’s read! I’ve read Rebecca McLaughlin’s “10 Ques#book #readfineprints I’m a part of an ABC (Apologetics Book Club) and this was this month’s read! I’ve read Rebecca McLaughlin’s “10 Questions Every Teen Should Ask and Answer About Christianity” (uses Harry Potter and other illustrations to help teens grasp spiritual truths) and I want to read her books “The Secular Creed” and “Confronting Jesus: 9 Encounters with the Hero of the Gospels.”This book asks twelve confrontational questions about Christianity. (I’ll post the questions in the comments.) The questions are about a range of issues like slavery, suffering, sexuality, and taking the Bible literally. I felt like the book found its stride near the middle, though maybe that’s just because I was more interested in those particular subjects. I was captivated by the last two chapters— on suffering and hell.McLaughlin confronts the question of why God allows suffering by taking the reader step by step through the story of Lazarus being raised by the dead. These words were so powerful: “Martha longs to have Lazarus back. But Jesus looks her in the eyes and says, ‘I am the resurrection and the life.’ As you stand here in your desperate grief, your greatest need is not to have your brother back again. It’s to have me.’ … The question we must always ask of suffering is this: What could possibly be worth it? Jesus’ flabbergasting claim is that he is.”Whoa. Good stuff. This book is scholarly and sometimes hard to grasp, but more than once my eyes pricked tears at the author’s words. I hope the ladies in the book club were able to finish it! Even if they didn’t I think we can still have a good discussion....more",Notes are private!,0,3,1,"Jul 26, 2022","Jul 26, 2022","Jul 26, 2022",,Hardcover,view (with text),/book/show/42248511-confronting-christianity
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Violin Conspiracy,"Slocumb, Brendan",0593315413,9780593315415,0593315413,345        pp,4.12,"53,046","Feb 01, 2022","Feb 01, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"#book #readfineprins I couldn’t put this book down during the first few chapters! As it described the theft of the violin and the possibil#book #readfineprins I couldn’t put this book down during the first few chapters! As it described the theft of the violin and the possibilities of who took it, it reads like a mystery suspense book, but indeed it really isn’t. The rest of the book is back story, and it’s actually the story of a man’s experiences as one of the few Black men playing classical violin. His family is against him, everyone is against him, yet he perseveres. He learns to play the violin very, very well despite racism and just haters in general, the book describes numerous concerts and classes where he plays, and eventually—you guessed it—his violin is stolen.  I found the parts about the violin interesting! I’ve always been fascinated by Stadivarius (Stradivari?) violins and the discovery of this one is fun to watch. I felt like the characters were a bit one dimensional, and I guessed the thief very early on so that always makes me feel like I’m smarter than the people in the book. I enjoyed the pieces of music at first, but after a while the many concerts got monotonous. There is profanity in this one for sure but it isn’t overwhelming. As far as comparisons I don’t know? The beginning and the end reminded me a little of some of Grisham’s early books? ...more",Notes are private!,0,4,1,"Jul 13, 2022","Jul 14, 2022","Jul 13, 2022",,Hardcover,view (with text),/book/show/58386733-the-violin-conspiracy
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Thursday Murder Club        (Thursday Murder Club, #1)","Osman, Richard",,,B07S5D5TH7,382        pp,3.89,"475,943","Sep 03, 2020","Sep 03, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 13, 2022","Aug 11, 2022","Jul 13, 2022",,Kindle Edition,view,/book/show/46000520-the-thursday-murder-club
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Island,"McKinty, Adrian",0316531286,9780316531283,0316531286,375        pp,3.78,"32,579","May 17, 2022","May 17, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Get out your popcorn because that’s how I’d describe this one: a popcorn thriller. McKinty also wrote the popular book The Chain, but I haven’t read tGet out your popcorn because that’s how I’d describe this one: a popcorn thriller. McKinty also wrote the popular book The Chain, but I haven’t read that one yet.Heather is newly married to Tom and she barely knows his two kids. They vacation in Australia and a terrible situation takes a REALLY terrible turn and soon this book is taking you places that you had no idea it would go! I could not stop reading. It’s intense.I really liked the family aspect of this book and the unpredictability of the plot. I also liked the characters too! There were a few times when it seemed too unrealistic— as in, how much stuff is going to happen to this family?! Every scary thing imaginable.Mature content-wise: beware. A few times I thought it was going toward some sexual things that I’m not going to read, but it stopped short. The violence will be graphic in the Hulu show for sure! I probably won’t even watch it. Profanity wasn’t overwhelming but there is some.I would compare this book to the intensity of the movie Taken, though I liked this book and that movie was kind of TOO intense for me. Also if you have seen the show The Blacklist, for some reason I thought of that too. Dark Matter would be another comparison, because of the family aspect, but also the book Devolution because some of it is gruesome! Wow that’s a lot of comparisons!...more",Notes are private!,0,1,1,"Jul 12, 2022","Jul 12, 2022","Jul 12, 2022",,Hardcover,view (with text),/book/show/58340727-the-island
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Talks: A Parent's Guide to Critical Conversations about Sex, Dating, and Other Unmentionables","Johnson, Barrett",,,B00IA3IZ88,242        pp,4.55,47,"Feb 05, 2014","Feb 05, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 23, 2022","Jun 27, 2022","Jun 23, 2022",,Kindle Edition,view,/book/show/20899273-the-talks
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Italian Summer,"Serle, Rebecca*",1982166797,9781982166793,1982166797,255        pp,3.59,"218,683","Mar 01, 2022","Mar 01, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 21, 2022","Jun 21, 2022","Jun 21, 2022",,Hardcover,view,/book/show/58438583-one-italian-summer
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stitches,"James, Julie L.*",,9798408596881,B09TMYXKMJ,288        pp,4.14,42,Mar 2022,Mar 2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is @juliejames second book and it’s a cute romance!•The premise is unique: Hero (that’s the main character’s name) starts a school of etiquette fThis is @juliejames second book and it’s a cute romance!•The premise is unique: Hero (that’s the main character’s name) starts a school of etiquette for doctors and takes a particular interest in one of her unruly students. I did not predict where the plot was going and that’s a good thing! The romance is very sweet and I loved the inclusion of Hero’s family in the story.•No mature content. I don’t read a lot of romance, but this book reminded me of Katherine Center’s books because the tone is lighthearted at first and then it grows in depth....more",Notes are private!,0,0,1,"Jun 18, 2022","Jun 18, 2022","Jun 18, 2022",,Paperback,view (with text),/book/show/60616964-stitches
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come Forth As Gold,"Dansereau, Erica*",,9798985823738,B09XH2Z1D7,314        pp,4.44,291,unknown,"Apr 12, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I kept seeing this book all over Instagram so I had to check it out! Isn’t the cover beautiful?•This story is about Claude, a young boy growing up in I kept seeing this book all over Instagram so I had to check it out! Isn’t the cover beautiful?•This story is about Claude, a young boy growing up in 1940 Nevada, and his best friend Kitty. Their families are very different, and Claude’s family is good at taking care of Kitty when her family is a mess— but then tragedy strikes. When trials come, how can their faith and family, not to mention Kitty and Claude’s friendship, survive? Claude is the narrator of this, and his tender heart and strong convictions are what make this an unforgettable book.•No mature content. If you like coming of age stories like Ordinary Grace or even romances like The Notebook, I think you will love this one!...more",Notes are private!,0,5,1,"Jun 18, 2022","Jun 18, 2022","Jun 18, 2022",,Paperback,view (with text),/book/show/60740582-come-forth-as-gold
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Turnabout,"Haddix, Margaret Peterson",141693653X,9781416936534,141693653X,240        pp,3.74,"7,021","Oct 01, 2000","Mar 27, 2012",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 18, 2022","Jun 18, 2022","Jun 18, 2022",,Mass Market Paperback,view,/book/show/296444.Turnabout
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Operator,"Berg, Gretchen*",0062917188,9780062917188,0062917188,352        pp,3.30,"6,265","Mar 03, 2020","Mar 10, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 16, 2022","Jun 21, 2022","Jun 16, 2022",,Hardcover,view,/book/show/46258992-the-operator
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ain't Burned All the Bright,"Reynolds, Jason",1534439463,9781534439467,1534439463,384        pp,4.43,"15,640","Jan 11, 2022","Jan 11, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really enjoyed these books by popular young adult author Jason Reynolds. Ain’t Burned All the Bright came out this year.Ain’t Burned All the Bright I really enjoyed these books by popular young adult author Jason Reynolds. Ain’t Burned All the Bright came out this year.Ain’t Burned All the Bright is a book written in verse, but half of the impact of this book is in Jason Griffin’s art. The art and the poems go together and it makes reading the book a true experience. It’s the first time I’ve read about 2020 and how it affected all of us! It’s about a young Black man’s experiences during the Covid quarantine and the racial riots— his thoughts and worries for his family and future. This would be a good one to read with a teenager and talk about how 2020 impacted their life too. Books in verse are still not my favorite, but I feel like I appreciate them, if that makes sense...more",Notes are private!,0,1,1,"Jun 16, 2022","Jun 16, 2022","Jun 16, 2022",,Hardcover,view (with text),/book/show/58437699-ain-t-burned-all-the-bright
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Long Way Down,"Reynolds, Jason",1481438255,9781481438254,,306        pp,4.26,"118,856","Oct 24, 2017","Oct 24, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really enjoyed this book by popular young adult author Jason Reynolds. Long Way Down won the Newbery medal in 2018Long Way Down is about a kid seekiI really enjoyed this book by popular young adult author Jason Reynolds. Long Way Down won the Newbery medal in 2018Long Way Down is about a kid seeking revenge on the guy who killed his brother. He is obligated to seek revenge right? Because of the rules he’s learned from his dad and his dad learned from his dad and so on. But his dad is dead now and so is his brother. What would they say now, if they could see him on his way to do the deed? This is a profound glimpse into the mindset of a young Black kid involved in an inner city gang.Books in verse are still not my favorite, but I feel like I appreciate them, if that makes sense...more",Notes are private!,0,2,1,"Jun 16, 2022","Jun 16, 2022","Jun 16, 2022",,Hardcover,view (with text),/book/show/22552026-long-way-down
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Insomnia,"Pinborough, Sarah*",0062856847,9780062856845,0062856847,322        pp,3.69,"24,718","Mar 30, 2022","Apr 12, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I didn’t read Pinborough’s popular 2017 novel Behind Her Eyes (which was made into a Netflix show) but now that I enjoyed this one, I’m definitely thiI didn’t read Pinborough’s popular 2017 novel Behind Her Eyes (which was made into a Netflix show) but now that I enjoyed this one, I’m definitely thinking about it.•Insomnia. It can cause a plethora of mental/emotional/physical issues that mimic mental illness. Emma has a bad case of insomnia, and is that what’s causing her to go mad? Or is it something else? I was totally caught up in this one and the author did such a good job of describing crazy that at times it was TOO good. I related too much and then I couldn’t get the silly song out of MY OWN HEAD. The audiobook was really good and I think the reader made it even more eerie.•There are a few f words at the beginning, and then more in the middle. Then as the end draws nearer, and the intensity rises, there are so many f words. No other graphic content....more",Notes are private!,0,0,1,"May 28, 2022","May 30, 2022","May 28, 2022",,Hardcover,view (with text),/book/show/58587864-insomnia
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ordinary Grace,"Krueger, William Kent*",1451645821,9781451645828,1451645821,307        pp,4.26,"154,930","Mar 26, 2013","Mar 26, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"#book #readfineprints I enjoyed This Tender Land by Krueger and I don’t know why it took me this long to read his 2013 book Ordinary Grace#book #readfineprints I enjoyed This Tender Land by Krueger and I don’t know why it took me this long to read his 2013 book Ordinary Grace!•This is an adult book told from the perspective of thirteen year old Frank. It’s about his adventures in a small town in Minnesota in the 1960s, and the story was slow at the beginning, but it really picked up for me about halfway through when a mystery becomes the focus of the story.•With themes of faith and suffering, race and forgiveness, it would be a perfect book to discuss with a group! Because it’s a coming of age story, there are sexual references and situations but none are very descriptive.•Comparisons:Definitely Cold Sassy Tree by Burns, and I liked Cold Sassy Tree more. Peace Like a River by Enger. As far as a movie? To Kill a Mockingbird ...more",Notes are private!,0,1,1,"May 26, 2022","May 26, 2022","May 26, 2022",,Hardcover,view (with text),/book/show/15803059-ordinary-grace
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Family of Liars,"Lockhart, E.*",,9780593568804,,299        pp,3.78,"85,658","May 03, 2022","May 03, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"#book #readfineprints I enjoyed the book We Were Liars. I read it super quick and I still remember it as such a fun experience! I went bac#book #readfineprints I enjoyed the book We Were Liars. I read it super quick and I still remember it as such a fun experience! I went back and read my  and it said I loved it because it made me think, entertained me, and introduced me to new types of people.•I enjoyed this one too. E. Lockhart is just a good writer. The setting of the island is the same setting as the first book, and I could taste the ice cream and smell the surf. I was just as pulled in to this story— events that happened to a generation before the people in the first book. I read it just as quickly.•The ending wasn’t quite as satisfying. The ending of We Were Liars is… well you just have to read it. I kept thinking this would have that sort of ending, but even so I really enjoyed the ride.•Lots of bad choices made in this one! Some cursing but mostly bad behavior, sexual situations but nothing descriptive....more",Notes are private!,0,0,1,"May 16, 2022","May 16, 2022","May 16, 2022",,Hardcover,view (with text),/book/show/59586261-family-of-liars
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shatter Me        (Shatter Me, #1)","Mafi, Tahereh",,,,unknown,3.86,"881,650","Nov 15, 2011",unknown,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 12, 2022","May 12, 2022","May 12, 2022",,Audiobook,view,/book/show/17343101-shatter-me
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Go Ask Alice,"Sparks, Beatrice",1416914633,9781416914631,1416914633,213        pp,3.74,"275,436",1971,"Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 07, 2022","May 07, 2022","May 07, 2022",,Paperback,view,/book/show/46799.Go_Ask_Alice
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mere Christianity,"Lewis, C.S.",,,B07F799QGM,98        pp,4.35,"412,728",1942,"Jul 02, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Written in 1952, this book is a Christian classic and has caused thousands of people to contemplate what they believe about God.It’s no surprise that Written in 1952, this book is a Christian classic and has caused thousands of people to contemplate what they believe about God.It’s no surprise that C.S. Lewis — the author of the greatest Christian allegory ever, the Narnia series—would explain his belief in Christ by using many, many illustrations. They are my favorite part of the book. Lewis was an atheist, and on a British radio broadcast he explains why he became a believer In Jesus. They wrote his words down and they became this book.But don’t let that fool you into thinking the ideas are surface-level. I guess when the British listened to the radio in the 50s, they all had their thinking caps on! It’s very heady stuff. And I LOVE it. It will forever impact how I talk about God....more",Notes are private!,0,5,1,"May 06, 2022","May 24, 2022","May 06, 2022",,Kindle Edition,view (with text),/book/show/40792344-mere-christianity
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manhunt: The 12-Day Chase for Lincoln's Killer,"Swanson, James L.",0060518502,9780060518509,0060518502,444        pp,4.16,"31,362","Feb 06, 2006","Feb 06, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"#book #readfineprints I saw one of you (I can’t remember who it was!) post about this book and it looked interesting! And it was. I guess #book #readfineprints I saw one of you (I can’t remember who it was!) post about this book and it looked interesting! And it was. I guess others think so too because it’s going to be a show on Apple TV.•I went in knowing only the basics about Abraham Lincoln’s assassination. Now, I’m an expert...more",Notes are private!,0,1,1,"Apr 27, 2022","May 06, 2022","Apr 27, 2022",,Paperback,view (with text),/book/show/146274.Manhunt
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Olympus, Texas","Swann, Stacey*",0385545215,9780385545211,0385545215,318        pp,3.75,"11,345","May 04, 2021","May 04, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’m gonna admit up front— I wanted to read this book because I think the cover is GORGEOUS. Also I heard the words “family drama,” and that was enoughI’m gonna admit up front— I wanted to read this book because I think the cover is GORGEOUS. Also I heard the words “family drama,” and that was enough for me to pick this one up at a book swap.•It’s definitely a family drama. The plot weaves in classical mythology, and since I can’t remember much about the Greek gods, I had to look it up. It was very cool how she wove it into the story! Do you remember how selfish and impulsive the gods are? Well, that’s all here too. Fighting, killing, pulling of hair. About half way through I thought “this is too MUCH drama for me”...more",Notes are private!,0,1,1,"Apr 27, 2022","May 06, 2022","Apr 27, 2022",,Hardcover,view (with text),/book/show/55119814-olympus-texas
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cover Story,"Rigetti, Susan*",006307205X,9780063072053,006307205X,368        pp,3.71,"19,636","Apr 05, 2022","Apr 05, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,#readfineprints #coverstory I think it was @jennastopreading ‘s  of this book that made me want to read it! She said she couldn’t figure i#readfineprints #coverstory I think it was @jennastopreading ‘s  of this book that made me want to read it! She said she couldn’t figure it out and I like that. I like books I have to figure out...more,Notes are private!,0,1,1,"Apr 16, 2022","Apr 16, 2022","Apr 16, 2022",,Hardcover,view (with text),/book/show/58536026-cover-story
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Resistance,"Nielsen, Jennifer A.*",,9781338148497,,400        pp,4.32,"11,425","Aug 28, 2018","Aug 28, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved Nielsen’s 2015 middle grade book A Night Divided, so I wanted to read this one— written in 2018. I liked Resistance even more.•Young adult booI loved Nielsen’s 2015 middle grade book A Night Divided, so I wanted to read this one— written in 2018. I liked Resistance even more.•Young adult books are melodramatic. They just ARE. Usually it’s about who broke up with who or friendship struggles, (excluding the more recently popular subject in YA: murder...more",Notes are private!,0,3,1,"Apr 14, 2022","Apr 14, 2022","Apr 14, 2022",,ebook,view (with text),/book/show/34739995-resistance
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Creatures Great and Small,"Herriot, James",,9781250796875,,13        pp,4.35,"146,629",1972,"Nov 17, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Why would I want to read a book about a veterinarian?! On the front it says: “The warm and joyful memoir of the world’s most beloved animal doctor.” IWhy would I want to read a book about a veterinarian?! On the front it says: “The warm and joyful memoir of the world’s most beloved animal doctor.” I don’t care how beloved this book is or how many television series are made about it, the premise doesn’t sound interesting to me at all.•I decided not to read it.•But it showed up as a choice on my Hoopla library audio app, so I listened to the first chapter.•Then I listened to the second chapter, and then the whole thing, and dang it if I didn’t love it. It just made me smile! That’s all there is to it. Nothing complicated or deep, just interesting stories about a new vet on the English countryside.•The simple reason why this book about a country vet is so good: Herriot is a really good writer. He knows how to tell a story! The plots of each little story are just unpredictable enough, and the main plot is slow, and the characters are lovable, and the animals are fun.•Yes I realize it seems like I just described a children’s cartoon. I don’t know. You will just have to read it for yourself to get it!...more",Notes are private!,0,6,1,"Mar 27, 2022","Mar 27, 2022","Mar 27, 2022",,Audiobook,view (with text),/book/show/56085605-all-creatures-great-and-small
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Over and Out,"Walsh, Jenni L.*",1338775782,9781338775785,1338775782,352        pp,4.32,187,"Mar 01, 2022","Mar 01, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoyed Jennifer Nielsen’s book A Night Divided, so I was excited to see this middle grade book Over and Out had the same premise: life in East GermI enjoyed Jennifer Nielsen’s book A Night Divided, so I was excited to see this middle grade book Over and Out had the same premise: life in East Germany during the time the wall was up.•Sophie is determined to escape to the West, but she and her friend Katarina can’t figure out how to do it. The ideas they eventually come up with are based off of true events! I found this book suspenseful and thought provoking, so I know a kid would love it too.•I also think this story would stir gratitude and historical perspective in a child. I’m interested to also read I Am Defiance from Jenni L. Walsh....more",Notes are private!,0,0,1,"Mar 22, 2022",Apr 2022,"Mar 22, 2022",,Hardcover,view (with text),/book/show/57468755-over-and-out
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Diamond Eye,"Quinn, Kate*",0062943510,9780062943514,0062943510,435        pp,4.29,"135,174","Mar 29, 2022","Mar 29, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kate Quinn wrote The Rose Code and The Alice Network, and I won this book in a giveaway!•The first half of the book is about Mila Pavlichenko’s life— Kate Quinn wrote The Rose Code and The Alice Network, and I won this book in a giveaway!•The first half of the book is about Mila Pavlichenko’s life— she lives in Russia, she’s a young wife, a mom, and then when the war starts, she becomes a sniper. In fact, she becomes a very, very successful sniper. The second half of the book is Mila in America. Completely different setting and vibe, with even a little mystery. •This is one of those historical Fiction books that you finish and go “How did I never know about this?” This is fiction BASED ON a true story, but I learned in the end that the most exciting parts were the things that really happened! It’s a shame that this felt too long to me. I enjoyed the story but it just felt like it took a while to get to the end.•As far as mature content, there is a little profanity and a few not so racy sex scenes....more",Notes are private!,0,1,1,Mar 2022,"Mar 21, 2022","Mar 01, 2022",,Hardcover,view (with text),/book/show/58490567-the-diamond-eye
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Practice of the Presence of God: Being Conversations and Letters of Nicholas Herman of Lorraine,"Lawrence, Brother",1596440015,9781596440012,1596440015,0        pp,4.32,"49,582",1692,"Jun 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So here’s the story: the author of this book, Brother Lawrence, washed dishes and repaired shoes for the monks in a monastery. Because of his characteSo here’s the story: the author of this book, Brother Lawrence, washed dishes and repaired shoes for the monks in a monastery. Because of his character and his reputation for experiencing profound peace, visitors began to seek spiritual guidance from him.•This book is what one man wrote down after he had conversations with Brother Lawrence. It’s broken up into those conversations and some letters that Brother Lawrence wrote.•I read this in college and all these years I’ve continued to think regularly about the way Brother Lawrence worshipped God even as he went about doing mundane chores. This short little book about Lawrence’s devotion to God made an impression on me as a college student, and when I read it again it made the same impression on me as an adult.•Tozer (I’ll post about his book The Pursuit of God tomorrow) explores the topic of secular versus sacred, and that is what Brother Lawrence spoke of too: a life so full of worship of God, that there is no break between the secular and sacred. Not worship BETWEEN your thoughts of laundry and errands, worship IN THE MIDDLE of it all— your love for others and God so entwined in your actions and words that it all becomes worship. Brother Lawrence grasped so well Tozer’s “inward gaze upon God” and I, too, seek to gaze upon Him throughout my day, no matter what I’m doing.•Quotes: We ought not to be weary of doing little things for the love of God, who regards not the greatness of the work, but the love with which it is performed.•He has bestowed on you, in the midst of your troubles to take solace in Him as often as you can. Lift up your heart to Him during your meals and in company; the least little remembrance will always be the most pleasing to Him. One need not cry out very loudly; He is nearer to us than we think.Let us occupy ourselves entirely in knowing God. The more we know Him, the more we will desire to know Him. As love increases with knowledge, the more we know God, the more we will truly love Him. We will learn to love Him equally in times of distress or in times of great joy.•Let us thus think often that our only business in this life is to please GOD, that perhaps all besides is but folly and vanity....more",Notes are private!,0,5,1,"Feb 28, 2022","Feb 28, 2022","Feb 28, 2022",,Audio CD,view (with text),/book/show/985929.The_Practice_of_the_Presence_of_God
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Five Total Strangers,"Richards, Natalie D.*",,9781662046209,,8        pp,3.31,"68,571","Oct 06, 2020","Oct 29, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I remember being disappointed by the book One of Us is Lying. The premise was really good, four kids are in detention hall and one of them murdered soI remember being disappointed by the book One of Us is Lying. The premise was really good, four kids are in detention hall and one of them murdered someone. Lots of teen drama later, and not much mystery, I gave up and by the end I didn’t even care who the murderer was.•The young adult book Five Total Strangers was what I hoped One of Us is Lying would be. Mira ends up in a car with four other strangers, on a long trip, in a storm. I had to keep reading through thoughts of, “Would Allie Jane ever do this? I should call Allie Jane and tell her NEVER DO THIS. This character is stupid! These strangers could all be crazy!” And sure enough, it ends up, SOMEONE IN THE CAR IS CRAZY.•But I could not figure out who. I thought it was a good mystery! I found myself thinking it was better than other young adult books as far as mature content—but then I realized that’s not saying much. The f-word was throughout, though not gratuitous. No sex scenes. A few interesting conversations. Message me for more information.•Have you ever read a Natalie D. Richards YA suspense book? She has so many!...more",Notes are private!,0,4,1,"Feb 23, 2022","Feb 23, 2022","Feb 23, 2022",,Audiobook,view (with text),/book/show/59438183-five-total-strangers
