,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,theduckthief's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The How-To Handbook: Shortcuts and Solutions for the Problems of Everyday Life,"Oliver, Martin",193697634X,9781936976348,193697634X,128        pp,3.08,52,"Jan 01, 2013","Jan 01, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was received for free from LibraryThing’s Early Reviewers in return for a . A book that provides life skills for a wide range of topicThis book was received for free from LibraryThing’s Early Reviewers in return for a . A book that provides life skills for a wide range of topics with everything from stain removal to curing hiccups. Divided into sections each topic carries do’s and don’ts as well as labeled diagrams to illustrate each step. This is helpful for those who learn better through visuals rather than by text alone. Compact for storage, there’s a great section called “How to Read this Book” as it’s not meant to be read front to back but instead used when the situation arises. And if you think you’re already skilled enough and wouldn’t glean anything new from this book there is a great way to slice onions included inside. There is room for improvement though. Some topics reference other skills and use section numbers when really page numbers would be more helpful. As well, like activities should be grouped together. For example, bow ties and ties are together but separate from ironing pants. Why not collect all clothing skills together in one area to make them easier to find?Intended for audiences of all ages, this book is useable in a variety of situations. ...more",Notes are private!,0,0,2,"Aug 13, 2017not set","Aug 14, 2017not set","Aug 14, 2017",,Paperback,view (with text),/book/show/15815619-the-how-to-handbook
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Soldier's Sketchbook: The Illustrated First World War Diary of R.H. Rabjohn,"Wilson, John*",1770498540,9781770498549,1770498540,112        pp,4.13,52,"Mar 07, 2017","Mar 07, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was received for free from LibraryThing’s Early Reviewers in return for a . In 1916 World War I, while raging, had devolved to attritiThis book was received for free from LibraryThing’s Early Reviewers in return for a . In 1916 World War I, while raging, had devolved to attrition in the trenches. Any news received from the front for public consumption was censored, sanitized and reframed in such a way that most people on the home front had no idea what conditions were really like. Fortunately soldiers kept diaries, providing first-hand accounts of their own experiences. RH Rabjohn was one such soldier, signing up at 18 with the Canadian Expeditionary Force. In possession of an arts background he put his skills to use, illustrating what he saw, seeing action in such battles as Vimy Ridge, Arras and Passchendaele. His drawings have a kinetic feel to them, most with figures in motion whether on the clock or on leave. But he doesn’t shy away from death or the aftermath of battle. These scenes provide a real sense of the horror he and others must have experienced, a true telling of the cost of war. The book is divided up chronologically in terms of battles and locations, allowing the reader to see what Rabjohn did and where he was. This is further divided into categories such as “mud” and “POWs”. The book is clearly an abridged version of the diary but it’s unclear if only sections with accompanying illustrations were included or if the choice was random. One confusing aspect was the font choice. Alongside the diary entries are additional notes written by the book’s author. The entries though use a more modern font while the author’s contributions look more archaic. Normally I would have expected this to be reversed to reflect and reinforce the differing time periods in which Rabjohn and Wilson wrote. The fact that this isn’t the case, sometimes led me to start reading Wilson’s portions as if they were Rabjohn’s. Overall an enjoyable read that provided a personal look into one soldier’s experiences, peeling back the layers of time on events quickly receding into history....more",Notes are private!,0,0,1,"Aug 11, 2017","Aug 12, 2017","Aug 13, 2017",,Hardcover,view (with text),/book/show/30724758-a-soldier-s-sketchbook
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fires Beneath the Sea        (The Dissenters, #1)","Millet, Lydia",1931520712,9781931520713,1931520712,256        pp,3.36,192,"May 01, 2011","Jul 26, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 25, 2017","Jul 28, 2017","Aug 12, 2017",,Hardcover,view,/book/show/9564472-the-fires-beneath-the-sea
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hero        (Woodcutter Sisters, #2; Books of Arilland, #2)","Kontis, Alethea*",0544056779,9780544056770,0544056779,304        pp,3.86,"4,354","Oct 01, 2013","Oct 01, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Mar 2017,"Mar 11, 2017","Aug 12, 2017",,Hardcover,view,/book/show/17155787-hero
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Into the Wild,"Krakauer, Jon*",0385486804,9780385486804,0385486804,203        pp,4.01,"1,090,167","Jan 13, 1996","Feb 01, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I now walk into the wild.Who among us hasn’t dreamt of leaving the stresses of everyday life behind for the great outdoors, searching for something beI now walk into the wild.Who among us hasn’t dreamt of leaving the stresses of everyday life behind for the great outdoors, searching for something beyond ourselves? Christopher McCandless was looking for something akin to this when he left home in 1991, to follow in the footsteps of his heroes who had done the same. He was a man in search of purpose, leaving behind his family, law school and $25 000 in savings. McCandless’ wandered through towns and jobs, drifting wherever his whims took him, making friends under his pseudonym Alexander Supertramp, seemingly having left behind even his own name to this new endeavour. Krakauer pieces his journey together through fragments where intent and purpose are obscured by interviews and guesswork, eventually landing us in Alaska. Urgent to see the world and experience its truth as he never had in his sheltered life, he set off without proper equipment or training, both of which would likely have saved his life but a combination of arrogance and naiveté put him at a disadvantage. As well he never learned the most important fact for those leaving the big city for the wilderness. Nature bats last. While a fascinating read the book felt padded. In comparison to Into Thin Air which didn’t lack for details, Kraukauer tells this story years later and from the outside. The personal touch is lacking here and thus doesn’t have the same impact, leaving the reader wanting. Ultimately the end of McCandless’ journey and the end of the book coincide, leaving the reader reflecting on the fragility of life and the random events that, while alone would have been minor inconveniences but together, culminated in his tragic death....more",Notes are private!,0,0,1,"Apr 06, 2017","Apr 09, 2017","Aug 12, 2017",,Paperback,view (with text),/book/show/1845.Into_the_Wild
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gardens of the Moon        (Malazan Book of the Fallen, #1)","Erikson, Steven*",0765348780,9780765348784,0765348780,666        pp,3.92,"119,331","Apr 01, 1999","Jan 10, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jul 2017,Jul 2017,"Aug 12, 2017",,Mass Market Paperback,view,/book/show/55399.Gardens_of_the_Moon
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bobcat and Other Stories,"Lee, Rebecca",1616201738,9781616201739,1616201738,209        pp,3.89,"4,764",2010,"Jun 11, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As I walked home, I turned back and saw through the trees again that window, ringing with clarity and light above the dark grounds, the way the imaginAs I walked home, I turned back and saw through the trees again that window, ringing with clarity and light above the dark grounds, the way the imagination shines above the dark world, as inaccessible as love, even as it casts its light all around.Bobcat and Other Stories is a collection of seven short stories. There is a softness to Lee’s writing and a melancholy that hangs over the book. The stories themselves give the impression that there is a before and after to each world, with the text nestled in between. It speaks to the skill of the author that Lee was able to populate worlds that are larger on the inside. The reader only dips in for a short moment in the lives of the characters but details in description and dialogue create the idea that events will continue to unfold long after the story is over. The endings however all have a truncated feel to them and rather than creating a desire for more content, it left me with the idea that they were incomplete or rushed.Also the unity of voice throughout the stories was appreciated because they helped to create a cohesiveness to the book overall. But this also meant there was a tedious repetition to the protagonists in each story to the point where it was difficult to distinguish between them. It created the question of whether the stories were in some way connected as each was told through a first person perspective with themes of deception, academia, familial discord and writing. It appeared to be too much of a coincidence to keep finding similar ideas throughout each story but perhaps that was the reason for them to be collected together in this manner. Instead the only variance appeared to be in length of story. A wide array of characters and plots would have done more to showcase Lee’s range and abilities. This would be a great option for a rainy day coffee read if you’re looking for some light and short reading....more",Notes are private!,0,0,1,"Jul 29, 2017","Aug 11, 2017","Aug 12, 2017",,Paperback,view (with text),/book/show/17086102-bobcat-and-other-stories
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wounds of God        (The Hawk and the Dove #2),"Wilcock, Penelope*",1782641416,9781782641414,1782641416,192        pp,4.41,483,"Jan 01, 1991","Feb 20, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was received for free from LibraryThing’s Early Reviewers in return for a . He saw the expression on Father Matthew’s face as TheodoreThis book was received for free from LibraryThing’s Early Reviewers in return for a . He saw the expression on Father Matthew’s face as Theodore stumbled over his broken sandal strap, shot out his hand to save himself, and dropped the jug he was carrying. It was smashing into tinkling fragments on the stone, in a puddle of warm fizzing beer that splashed my lady’s elegant gown and my lord’s embroidered shoes. There was a moment in which the universe stopped to allow for Brother Theodore’s mind to reel is dismay, Father Matthew’s expression to change from mere resentment to red-hot rage, and my lady to step back with a little, affected ‘Oh!’ of alarm.Father Peregrine’s story continues in the second book of the Hawk and Dove series where he faces a variety of new challenges, filled with new and familiar characters that reveal the humanity and divinity present within the life of a monastery. This is interspliced with the story of a modern day family with each section relating to a parable within the Peregrine sections.Wilcock has a soft way of writing, with diction that gives a warm, comfortable feel to the story. This, coupled with a variety of rounded characters that aren’t all likeable, creates a richness in each vignette. Thankfully this book can serve as a standalone, allowing readers to jump in at any point in the series. Thanks to Wilcock’s references to earlier events, it’s not necessary to have read the first book in the Hawk and Dove series to understand characters or setting.One concern was the form. This book would have been better served if it had only focused on Father Peregrine. Every time the story switches back to present day, it loses tension being less interesting than the adventures of Peregrine. Currently they interrupt the narrative flow and pull the reader out of the story. The message of the vignettes are obvious enough that nothing would have been lost if these sections were eliminated. Ultimately the best parts of the book are the scenes with Father Peregrine. While the world is populated with unique characters and personalities, it’s Peregrine that we identify with the most. He is the most interesting of all the monks with his struggle with his own body and how he interacts with the world and the people around him. Again and again he must use his sharp mind rather than a strong body to defend himself and navigate the world. If you’re interested in watching a man outsmart others on brainpower alone and spread compassion wherever he can, check out this book. ...more",Notes are private!,0,0,1,Mar 2017,Mar 2017,"Mar 05, 2017",,Paperback,view (with text),/book/show/23229109-the-wounds-of-god
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sword of Shannara        (The Original Shannara Trilogy, #1)","Brooks, Terry*",1857231511,9781857231519,1857231511,726        pp,3.76,"96,615",1977,Apr 1999,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Herein lies the heart and the soul of the nations, their right to be free men, their desire to live in peace, their courage to seek out the truth. HerHerein lies the heart and the soul of the nations, their right to be free men, their desire to live in peace, their courage to seek out the truth. Herein lies the Sword of Shannara.Shea Ohmsford doesn’t know it yet but he’s the most important person in the world. As the last descendant of Jerle Shannara he’s the only person capable of wielding the Sword of Shannara, an ancient weapon that can destroy the Warlock Lord. Unfortunately this makes him a target, forcing him to flee home and confront his destiny. It will be obvious to anyone who has read The Lord of the Rings that this is close to a carbon copy for the first few hundred pages. Shea is joined by a disparate group of heroes consisting of humans, elves, a wizard and a dwarf and it’s easy to recognize their parallel counterparts in LOTR. Allanon is clearly a Gandalf remix as Balinor is for Aragorn. Palance is a mix of Denethor and Theoden, Stenmin is Wormtongue, Orl Fane is Gollum. Shea and Flick Ohmsford are Frodo and Sam, Menion is Legolas, Hendel is Gimli, etc. As well there are various plot points that are similar as well. There’s a chosen one, a reluctant hero, a fake death, a dangerous lair and a magical device capable of defeating pure evil.But while Tolkien clearly inspired aspects of plot and character, Brooks does put his own personal spin on the story. There are a variety of settings accompanied by good description that creates solid imagery for the reader. As well, the backstory for this world is only hinted at but is enough to understand a cataclysm befell Earth thousands of years ago and shows that previous decisions are responsible for current events.The story is fast-paced and keeps the reader on their toes as circumstances can change within the space of a paragraph. That said at times it’s at the expense of character growth. Menion seemingly falls in love in the space of several days and there’s no reunion scene with Flick, Allanon and Eventine after the elf king’s rescue which could possibly have been a great scene. Several times throughout the story the plot will leapfrog over what appear to be great setups for dialogue or exposition that could further the plot. These missed opportunities are a shame considering how many characters Brooks has that require good progression and development....more",Notes are private!,0,0,2,Dec 2016not set,"Jan 20, 2017not set","Mar 05, 2017",,Paperback,view (with text),/book/show/15575.The_Sword_of_Shannara
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Moveable Feast,"Hemingway, Ernest",,,,192        pp,4.02,"151,125",1964,"Sep 06, 2012",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A memoir of short stories about Hemingway’s time in Paris in the 1920s, “A Moveable Feast” covers his struggles with writing, encounters with other faA memoir of short stories about Hemingway’s time in Paris in the 1920s, “A Moveable Feast” covers his struggles with writing, encounters with other famous personalities and his relationship with F. Scott Fitzgerald.It was interesting to read behind the scenes of how he operated as a writer before he became well-known. To see how he struggled and how the pursuit of wages drove his work, struggling to make ends meet in the cheapest way possible.It was however mostly boring. The summary boasts a host of famous writers and luminaries but for most we only get a passing glance. The stories themselves felt incomplete or truncated with Hemingway only painting the barest of pictures before moving on to another one. At least with the stories featuring Fitzgerald were long enough to provide us with enough space and time to get to know the characters.Overall this was an unimpressive collection that offered the smallest taste of Paris in the 20’s....more",Notes are private!,0,0,1,Nov 2016,Nov 2016,"Dec 11, 2016",,Paperback,view (with text),/book/show/4631.A_Moveable_Feast
