,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kat's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
39,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marriage Portrait,"O'Farrell, Maggie*",,,,355        pp,4.02,"139,096","Aug 30, 2022","Sep 06, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I wasn't a huge fan of Hamnet, so this novel was a surprise to me. It helps that it was set in medieval Italy, since anything set in Italy and anythinI wasn't a huge fan of Hamnet, so this novel was a surprise to me. It helps that it was set in medieval Italy, since anything set in Italy and anything set in historical times tends to attract me. But it also seemed to carry much more forward movement and to create as well a more complex and accessible protagonist. The novel begins with Lucrezia, daughter of Cosimo d'Medici, with her husband, Alfonso, Duke of Ferrara, in an isolated hunting fortress to which he has taken her. They haven't been married long, but it's been long enough so that Lucrezia's failure to bear Alfonso an heir looms large in the fraught political landscape. After that the novel alternates between two timelines: the 'present', in which Lucrezia feels her life is threatened by her husband, and the past, beginning in Lucrezia's later childhood and carrying us through the wedding the marriage, and the painting of an extraordinary ""marriage portrait."" O'Farrell's wonderful prose is in this case a bonus to an engrossing story. By the way, there's an early chapter with a tiger that's quite amazing. That's when I knew I would be finishing this book. ...more",Notes are private!,0,0,1,not set,"May 30, 2023","Jun 02, 2023",,Hardcover,view (with text),/book/show/60353768-the-marriage-portrait
40,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Damiano        (Damiano, #1)","MacAvoy, R.A.",0553235753,9780553235753,0553235753,243        pp,3.83,"1,219",Jan 1984,Jan 1984,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel was doubly attractive to me, as it's both a fantasy and a novel set in Italy. Damiano is a Christian witch in medieval Italy. He hopes not This novel was doubly attractive to me, as it's both a fantasy and a novel set in Italy. Damiano is a Christian witch in medieval Italy. He hopes not to follow the evil path that his father trod, but when an army overruns his beloved town he is tempted to use is powers to reverse its fate. The ups and downs he experiences as he struggles with what constitutes moral use of his powers make fascinating and sometimes appalling reading. The novel is the first of a trilogy, and I began the next book the moment I'd finished this one. Scenes of Damiano with the Archangel Rafael and with his dear little dog Macchiata (Spot) are especially affecting. ...more",Notes are private!,0,0,1,not set,"May 19, 2023","Jun 02, 2023",,Paperback,view (with text),/book/show/1587065.Damiano
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Reverberator,"James, Henry",1406526800,9781406526806,1406526800,156        pp,3.33,252,1888,"May 04, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love Henry James, and even though this novella is probably the worst Henry James I've ever read, it was still a enough of a pleasure to help me breaI love Henry James, and even though this novella is probably the worst Henry James I've ever read, it was still a enough of a pleasure to help me break out of a reading block. The American family--two sisters and a father--ensconced in a hotel in Paris has plenty of money but not much class. The plain sister is determined that the beautiful one will marry well; the beautiful sister fears she's not up to the task. Meanwhile an American ex-pat who writes for a gossip rag sniffs around, and no one in the American family has a clue that gossip rags are a horror to French aristocrats--or even to Frenchified American expats. It's their naivete that makes the story, even if it's not quite credible. Fun to read, as James always is, and an interesting precursor of celebrity publicity issues today. ...more",Notes are private!,0,1,1,not set,"May 05, 2023","Jun 02, 2023",,Paperback,view (with text),/book/show/1403563.The_Reverberator
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hero of This Book,"McCracken, Elizabeth",0062971271,9780062971272,0062971271,192        pp,3.78,"4,811","Oct 04, 2022","Oct 04, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Although the narrator of this novel swears it's fiction, clearly it's not. It's a memoir about the author's mother, and is written in the style of oneAlthough the narrator of this novel swears it's fiction, clearly it's not. It's a memoir about the author's mother, and is written in the style of one. The mother comes to life as a vibrant, intelligent--perhaps brilliant--woman who has managed to cope with a major disability in determined, unique, and sometimes comic ways. McCracken's love for her mother and her grief at her loss are apparent on every page. The prose is fresh, the details salient, the humor exquisitely understated. I confess, though, that I always had a hard time picking it up, because the truth is, I don't care for memoir--I never read it. I prefer books made by authors who make stuff up. And I loved the two novels I previously read by this author. ...more",Notes are private!,0,0,1,not set,"Apr 15, 2023","Jun 02, 2023",,Hardcover,view (with text),/book/show/60095078-the-hero-of-this-book
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Travels with My Aunt,"Greene, Graham",0143039008,9780143039006,0143039008,254        pp,3.81,"15,206","Jan 20, 1970","Sep 28, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 02, 2023","Jun 02, 2023",,Paperback,view,/book/show/48858.Travels_with_My_Aunt
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Gentleman in Moscow,"Towles, Amor*",,,0143110438,462        pp,4.33,"543,344","Sep 06, 2016","Mar 26, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A highly readable and at times engrossing novel from the point of view of a (former) aristocrat who spends many decades of his life under house arrestA highly readable and at times engrossing novel from the point of view of a (former) aristocrat who spends many decades of his life under house arrest in a fine hotel. Over the course of those years we see how various historical events shape his life, and we also watch him form relationships with others. One of these, the daughter of a friend, becomes especially important. I greatly enjoyed the novel, though I would have liked it more with more realism of character. The daughter, for example--abandoned by her mother and forced to grow up in a very limited environment--becomes a refined young woman without a single rebellious outbreak or angry word. ...more",Notes are private!,0,0,2,not setnot set,"Feb 22, 2023not set","Jun 02, 2023",,Paperback,view (with text),/book/show/34066798-a-gentleman-in-moscow
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emma’s Dragon: London and Pemberley        (Jane Austen Fantasy #2),"Verant, M.*",1736662937,9781736662939,B0BSCMQYRQ,475        pp,4.35,184,unknown,"Mar 26, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 22, 2023",,Kindle Edition,view,/book/show/80009429-emma-s-dragon
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miss Bennet's Dragon        (Jane Austen Fantasy #1),"Verant, M.*",1736662902,,B08WNL6KQ8,456        pp,4.37,627,unknown,"May 02, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 22, 2023",,Kindle Edition,view,/book/show/57290597-miss-bennet-s-dragon
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Policeman,"Roberts, Bethan",0701185848,9780701185848,0701185848,352        pp,4.01,"79,688","Feb 02, 2012","Mar 05, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel was inspired by the relationship of E.M. Forster with a married policeman. Since I love anything to do with writers (and anything to do witThis novel was inspired by the relationship of E.M. Forster with a married policeman. Since I love anything to do with writers (and anything to do with relationships) I picked it up hungrily. But the author has changed the Forster character to a museum curator, and the alternating first person viewpoint sections were oddly static. The wife, in particular, never came to life for me. Toward the end of the novel the pace picks up and overall it was an interesting read, so I give it a three. But it was definitely not what I was hoping for. ...more",Notes are private!,0,0,1,"Jan 22, 2023","Jan 23, 2023","Jan 22, 2023",,Hardcover,view (with text),/book/show/13153370-my-policeman
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slouching Towards Utopia: An Economic History of the Twentieth Century,"DeLong, J. Bradford",0465019595,9780465019595,0465019595,624        pp,3.95,"1,728","Sep 06, 2022","Sep 06, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The period from 1870 to 2010 saw such rapid economic growth in the global north that people whose ancestors had lived for millennia in grinding povertThe period from 1870 to 2010 saw such rapid economic growth in the global north that people whose ancestors had lived for millennia in grinding poverty were lifted out of it. It seemed logical that such wealth would spread and the world would become a utopian place where the basic needs of every human life could be satisfied. It didn't happen. Author J. Bradford DeLong explores why it didn't, and suggests that we are no longer ""slouching toward utopia."" I don't read a lot of nonfiction, but I found the book surprisingly interesting and accessible. It's the opposite of dry, filled with anecdotes and interesting details. The author does a good job of repeating his core themes from time to time, so that I always felt anchored rather than adrift, even though I read the book over a period of several months. I don't claim to have understood every single thing I read--the chapter on the Great Depression was especially foggy for me. But I grasped the main points, and given an anti-numbers brain like mine, that's a real tribute to the author. ...more",Notes are private!,0,0,1,"Jan 06, 2023","Jul 04, 2023","Jan 06, 2023",,Hardcover,view (with text),/book/show/9283648-slouching-towards-utopia
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shrines of Gaiety,"Atkinson, Kate",0385547978,9780385547970,0385547978,416        pp,3.86,"33,672","Sep 27, 2022","Sep 27, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really enjoyed reading this. Though it used many points of view, I didn't have any trouble keeping them straight. Though I did enjoy two points of vI really enjoyed reading this. Though it used many points of view, I didn't have any trouble keeping them straight. Though I did enjoy two points of view in particular and felt those were the author's favorite characters: Gwendolyn and the married police officer who with her investigates the disappearance of a girl related to her. I was less interested in Nellie Cocker, who has an empire of nightclubs in London after World War I, and her family members--but criminals tend not to interest me. Overall I think Atkinson did a fine job of writing an entertaining novel that also paints the costs of the kind of cultural amnesia people in the novel indulged in in an attempt to forget the war. ...more",Notes are private!,0,0,1,"Jan 06, 2023","Jan 29, 2023","Jan 06, 2023",,Hardcover,view (with text),/book/show/60371805-shrines-of-gaiety
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The English Teacher,"King, Lily*",0802142664,9780802142665,0802142664,256        pp,3.65,"3,415",2005,"Jun 07, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 06, 2023","Jan 22, 2023","Jan 06, 2023",,Paperback,view,/book/show/202020.The_English_Teacher
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ministry for the Future,"Robinson, Kim Stanley",0316300136,9780316300131,0316300136,563        pp,3.88,"31,431","Oct 06, 2020","Oct 06, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What if humankind were to manage to pull the planet back from the brink of the worst effects of climate change? How would we go about it? What would tWhat if humankind were to manage to pull the planet back from the brink of the worst effects of climate change? How would we go about it? What would that look like? In this sprawling mix of fiction and non-fiction, of economics and hard science, Robinson undertakes to imagine the answers to these questions. In the process he animates dozens of human communities and writes movingly about the project of rescuing species almost driven from the planet. It's a challenging book, and one not in my wheelhouse, so it took me a long time to get through it and I had to push myself. But I needed to know what it might look like. Because I need to believe it might happen. ...more",Notes are private!,0,0,1,not set,"Jan 04, 2023","Jan 06, 2023",,Hardcover,view (with text),/book/show/50998056-the-ministry-for-the-future
